Options:
Model:                           Discrete: Independent
Tree File Name:                  ./data/austronesian-hawaiian-bi.localextendedfamily.bttrees
Data File Name:                  ./data/austronesian-hawaiian-bi.localextendedfamily.btdata
Log File Name:                   ./output/austronesian-hawaiian-bi.localextendedfamily-indep1.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1207826282
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   ./output/austronesian-hawaiian-bi.localextendedfamily-indep1.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Base frequency (PI's):           Empirical: (0.253012,0.168675,0.253012,0.325301)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.000086
Restrictions:
    alpha1                       RJ MCMC
    beta1                        RJ MCMC
    alpha2                       RJ MCMC
    beta2                        RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       83
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	alpha1	beta1	alpha2	beta2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
11000	-110.330954	411	1	0	'0 0 0 0 	3.419389	3.419389	3.419389	3.419389	0.314378	0.132046	0.305836	0.247741	
12000	-109.768790	766	1	0	'0 0 0 0 	4.564690	4.564690	4.564690	4.564690	0.292434	0.143632	0.289607	0.274326	
13000	-110.975212	405	2	0	'0 0 1 1 	3.760078	3.760078	5.045889	5.045889	0.270838	0.154640	0.273431	0.301091	
14000	-110.996710	774	1	0	'0 0 0 0 	4.744803	4.744803	4.744803	4.744803	0.277165	0.151749	0.277778	0.293307	
15000	-111.024451	277	1	0	'0 0 0 0 	5.920343	5.920343	5.920343	5.920343	0.262018	0.160993	0.264070	0.312919	
16000	-110.854780	392	1	0	'0 0 0 0 	4.673599	4.673599	4.673599	4.673599	0.269187	0.156574	0.270643	0.303596	
17000	-110.909981	628	1	0	'0 0 0 0 	4.195322	4.195322	4.195322	4.195322	0.290393	0.142822	0.290880	0.275905	
18000	-111.011759	3	1	0	'0 0 0 0 	5.275457	5.275457	5.275457	5.275457	0.263933	0.160231	0.265263	0.310573	
19000	-110.697510	119	1	0	'0 0 0 0 	4.806614	4.806614	4.806614	4.806614	0.275366	0.153508	0.275225	0.295900	
20000	-111.337467	729	1	0	'0 0 0 0 	5.722459	5.722459	5.722459	5.722459	0.262871	0.160319	0.265055	0.311756	
21000	-112.101964	898	1	0	'0 0 0 0 	6.177902	6.177902	6.177902	6.177902	0.256544	0.165120	0.258037	0.320299	
22000	-112.562193	843	1	0	'0 0 0 0 	8.324855	8.324855	8.324855	8.324855	0.253532	0.167862	0.254120	0.324486	
23000	-110.715873	808	1	0	'0 0 0 0 	3.430146	3.430146	3.430146	3.430146	0.315374	0.129431	0.309906	0.245289	
24000	-111.987102	352	1	0	'0 0 0 0 	6.518561	6.518561	6.518561	6.518561	0.257672	0.164664	0.258759	0.318905	
25000	-111.976205	27	1	0	'0 0 0 0 	4.389563	4.389563	4.389563	4.389563	0.285460	0.134432	0.304004	0.276104	
26000	-112.468962	892	1	0	'0 0 0 0 	7.363985	7.363985	7.363985	7.363985	0.255111	0.166692	0.255822	0.322375	
27000	-110.619775	277	1	0	'0 0 0 0 	3.586254	3.586254	3.586254	3.586254	0.301859	0.132724	0.305967	0.259450	
28000	-110.757230	879	1	0	'0 0 0 0 	5.704184	5.704184	5.704184	5.704184	0.261948	0.161638	0.263197	0.313217	
29000	-110.917232	6	1	0	'0 0 0 0 	4.909249	4.909249	4.909249	4.909249	0.272762	0.154845	0.273240	0.299154	
30000	-111.815495	561	1	0	'0 0 0 0 	6.843680	6.843680	6.843680	6.843680	0.255497	0.166541	0.256063	0.321899	
31000	-111.006341	197	1	0	'0 0 0 0 	6.264694	6.264694	6.264694	6.264694	0.259493	0.163351	0.260680	0.316476	
32000	-112.324826	956	1	0	'0 0 0 0 	8.535477	8.535477	8.535477	8.535477	0.253440	0.167979	0.253959	0.324622	
33000	-114.076991	9	1	0	'0 0 0 0 	12.542011	12.542011	12.542011	12.542011	0.253030	0.168636	0.253064	0.325270	
34000	-110.396814	521	1	0	'0 0 0 0 	3.885806	3.885806	3.885806	3.885806	0.291874	0.144393	0.288489	0.275244	
35000	-111.249904	779	1	0	'0 0 0 0 	5.733929	5.733929	5.733929	5.733929	0.264568	0.159235	0.266666	0.309531	
36000	-112.077279	325	1	0	'0 0 0 0 	7.817563	7.817563	7.817563	7.817563	0.254886	0.167045	0.255339	0.322731	
37000	-114.145692	17	1	0	'0 0 0 0 	13.290892	13.290892	13.290892	13.290892	0.253026	0.168654	0.253041	0.325280	
38000	-111.366163	938	1	0	'0 0 0 0 	4.597282	4.597282	4.597282	4.597282	0.280588	0.147934	0.283359	0.288119	
39000	-110.817452	371	1	0	'0 0 0 0 	3.380011	3.380011	3.380011	3.380011	0.307840	0.125518	0.317207	0.249436	
40000	-111.230566	242	1	0	'0 0 0 0 	5.756404	5.756404	5.756404	5.756404	0.262077	0.162017	0.262701	0.313205	
41000	-111.178835	735	1	0	'0 0 0 0 	6.765413	6.765413	6.765413	6.765413	0.257025	0.165139	0.258065	0.319771	
42000	-111.882577	164	1	0	'0 0 0 0 	5.689325	5.689325	5.689325	5.689325	0.265683	0.158528	0.267716	0.308073	
43000	-111.823696	904	1	0	'0 0 0 0 	2.779006	2.779006	2.779006	2.779006	0.293384	0.137839	0.298401	0.270377	
44000	-110.731092	509	1	0	'0 0 0 0 	5.578109	5.578109	5.578109	5.578109	0.265305	0.159530	0.266321	0.308844	
45000	-114.052720	801	1	0	'0 0 0 0 	12.426933	12.426933	12.426933	12.426933	0.253039	0.168626	0.253078	0.325257	
46000	-110.555455	259	1	0	'0 0 0 0 	3.357024	3.357024	3.357024	3.357024	0.313999	0.132293	0.305487	0.248221	
47000	-114.428511	746	1	0	'0 0 0 0 	14.952403	14.952403	14.952403	14.952403	0.253016	0.168671	0.253018	0.325295	
48000	-110.999773	228	1	0	'0 0 0 0 	4.349993	4.349993	4.349993	4.349993	0.275105	0.153179	0.275680	0.296036	
49000	-111.128168	465	1	0	'0 0 0 0 	4.296261	4.296261	4.296261	4.296261	0.273061	0.153829	0.274680	0.298429	
50000	-111.148428	367	1	0	'0 0 0 0 	5.045656	5.045656	5.045656	5.045656	0.271803	0.155014	0.272957	0.300226	
51000	-111.470786	381	1	0	'0 0 0 0 	3.410157	3.410157	3.410157	3.410157	0.292731	0.141198	0.293264	0.272807	
52000	-111.724471	525	1	0	'0 0 0 0 	6.080801	6.080801	6.080801	6.080801	0.261366	0.161714	0.263042	0.313877	
53000	-111.633029	745	1	0	'0 0 0 0 	7.482411	7.482411	7.482411	7.482411	0.255622	0.166254	0.256451	0.321673	
54000	-112.956186	240	1	0	'0 0 0 0 	9.544605	9.544605	9.544605	9.544605	0.253290	0.168419	0.253375	0.324916	
55000	-112.764388	574	1	0	'0 0 0 0 	8.410547	8.410547	8.410547	8.410547	0.253893	0.167508	0.254621	0.323978	
56000	-111.260503	471	1	0	'0 0 0 0 	3.921645	3.921645	3.921645	3.921645	0.285630	0.147189	0.284470	0.282711	
57000	-112.460738	638	1	0	'0 0 0 0 	8.913983	8.913983	8.913983	8.913983	0.253543	0.167926	0.254040	0.324491	
58000	-110.432431	371	1	0	'0 0 0 0 	4.295141	4.295141	4.295141	4.295141	0.287568	0.142012	0.292163	0.278257	
59000	-111.731010	524	1	0	'0 0 0 0 	7.487988	7.487988	7.487988	7.487988	0.254885	0.166826	0.255622	0.322667	
60000	-111.457416	221	1	0	'0 0 0 0 	4.280999	4.280999	4.280999	4.280999	0.279667	0.148398	0.282668	0.289267	
61000	-113.568709	927	1	0	'0 0 0 0 	3.094646	3.094646	3.094646	3.094646	0.304900	0.139200	0.295616	0.260284	
62000	-111.149095	26	1	0	'0 0 0 0 	6.072167	6.072167	6.072167	6.072167	0.262998	0.161269	0.263784	0.311948	
63000	-111.319048	482	1	0	'0 0 0 0 	4.293850	4.293850	4.293850	4.293850	0.278591	0.147333	0.284206	0.289870	
64000	-113.804209	419	1	0	'0 0 0 0 	12.279906	12.279906	12.279906	12.279906	0.253025	0.168657	0.253036	0.325282	
65000	-111.379874	972	1	0	'0 0 0 0 	7.466428	7.466428	7.466428	7.466428	0.254635	0.167302	0.254976	0.323086	
66000	-110.565639	373	1	0	'0 0 0 0 	4.129233	4.129233	4.129233	4.129233	0.284354	0.147999	0.283289	0.284358	
67000	-110.680019	528	1	0	'0 0 0 0 	4.710321	4.710321	4.710321	4.710321	0.273402	0.151353	0.278214	0.297032	
68000	-111.048186	483	1	0	'0 0 0 0 	5.669478	5.669478	5.669478	5.669478	0.261582	0.161353	0.263547	0.313518	
69000	-111.650819	30	1	0	'0 0 0 0 	3.956829	3.956829	3.956829	3.956829	0.295448	0.141967	0.291993	0.270592	
70000	-110.398592	346	1	0	'0 0 0 0 	4.086239	4.086239	4.086239	4.086239	0.292333	0.142982	0.290583	0.274101	
71000	-111.491881	65	1	0	'0 0 0 0 	6.274148	6.274148	6.274148	6.274148	0.258771	0.163190	0.260821	0.317218	
72000	-111.001779	393	1	0	'0 0 0 0 	5.703583	5.703583	5.703583	5.703583	0.261333	0.162059	0.262578	0.314031	
73000	-111.776024	865	1	0	'0 0 0 0 	7.238029	7.238029	7.238029	7.238029	0.256159	0.165814	0.257086	0.320941	
74000	-110.993284	660	1	0	'0 0 0 0 	5.034957	5.034957	5.034957	5.034957	0.273198	0.154973	0.273081	0.298748	
75000	-111.614824	736	1	0	'0 0 0 0 	5.042873	5.042873	5.042873	5.042873	0.275222	0.152241	0.277016	0.295521	
76000	-111.414598	62	1	0	'0 0 0 0 	3.525174	3.525174	3.525174	3.525174	0.294514	0.140038	0.294963	0.270485	
77000	-110.941507	904	1	0	'0 0 0 0 	3.237739	3.237739	3.237739	3.237739	0.286398	0.144383	0.288613	0.280606	
78000	-111.553067	687	1	0	'0 0 0 0 	5.855202	5.855202	5.855202	5.855202	0.264244	0.159459	0.266335	0.309962	
79000	-111.680356	932	1	0	'0 0 0 0 	5.852614	5.852614	5.852614	5.852614	0.259603	0.163001	0.261157	0.316240	
80000	-110.879402	114	1	0	'0 0 0 0 	4.532626	4.532626	4.532626	4.532626	0.281362	0.150354	0.279862	0.288422	
81000	-110.356848	259	1	0	'0 0 0 0 	3.564778	3.564778	3.564778	3.564778	0.308717	0.135509	0.300983	0.254791	
82000	-110.958438	236	1	0	'0 0 0 0 	3.972518	3.972518	3.972518	3.972518	0.289527	0.143084	0.290507	0.276882	
83000	-111.813835	162	1	0	'0 0 0 0 	3.415527	3.415527	3.415527	3.415527	0.299005	0.136356	0.300422	0.264217	
84000	-113.052343	377	1	0	'0 0 0 0 	10.187577	10.187577	10.187577	10.187577	0.253102	0.168519	0.253223	0.325156	
85000	-110.215668	270	1	0	'0 0 0 0 	5.158002	5.158002	5.158002	5.158002	0.274182	0.154646	0.273581	0.297592	
86000	-112.722178	154	1	0	'0 0 0 0 	9.605529	9.605529	9.605529	9.605529	0.253290	0.168376	0.253430	0.324904	
87000	-110.443257	972	1	0	'0 0 0 0 	5.708256	5.708256	5.708256	5.708256	0.261730	0.162539	0.261972	0.313759	
88000	-111.749674	46	1	0	'0 0 0 0 	7.084039	7.084039	7.084039	7.084039	0.257024	0.165218	0.257962	0.319797	
89000	-115.113814	907	1	0	'0 0 0 0 	28.924906	28.924906	28.924906	28.924906	0.253012	0.168675	0.253012	0.325301	
90000	-111.244283	170	1	0	'0 0 0 0 	5.226471	5.226471	5.226471	5.226471	0.265180	0.160489	0.265013	0.309319	
91000	-111.387057	389	1	0	'0 0 0 0 	3.552244	3.552244	3.552244	3.552244	0.294823	0.139935	0.295107	0.270135	
92000	-111.536863	358	1	0	'0 0 0 0 	6.017169	6.017169	6.017169	6.017169	0.259083	0.163520	0.260416	0.316982	
93000	-110.789273	76	1	0	'0 0 0 0 	5.872836	5.872836	5.872836	5.872836	0.261885	0.162141	0.262518	0.313456	
94000	-111.381238	340	1	0	'0 0 0 0 	5.753740	5.753740	5.753740	5.753740	0.264039	0.160618	0.264748	0.310595	
95000	-111.323354	433	1	0	'0 0 0 0 	6.185947	6.185947	6.185947	6.185947	0.261205	0.161806	0.262904	0.314085	
96000	-114.098474	121	1	0	'0 0 0 0 	2.511071	2.511071	2.511071	2.511071	0.337624	0.120541	0.320888	0.220947	
97000	-110.895679	275	1	0	'0 0 0 0 	4.556546	4.556546	4.556546	4.556546	0.276645	0.150294	0.279850	0.293211	
98000	-110.840282	223	1	0	'0 0 0 0 	3.577118	3.577118	3.577118	3.577118	0.308411	0.134654	0.302349	0.254586	
99000	-113.101866	121	1	0	'0 0 0 0 	9.408535	9.408535	9.408535	9.408535	0.253400	0.168188	0.253685	0.324728	
100000	-112.377089	80	1	0	'0 0 0 0 	2.778351	2.778351	2.778351	2.778351	0.296562	0.121809	0.324546	0.257083	
101000	-111.437436	742	1	0	'0 0 0 0 	3.728518	3.728518	3.728518	3.728518	0.303434	0.136494	0.299900	0.260173	
102000	-111.501934	800	1	0	'0 0 0 0 	6.369391	6.369391	6.369391	6.369391	0.257508	0.164334	0.259176	0.318982	
103000	-112.844400	185	1	0	'0 0 0 0 	9.206883	9.206883	9.206883	9.206883	0.253370	0.168143	0.253739	0.324748	
104000	-111.663378	914	1	0	'0 0 0 0 	6.885464	6.885464	6.885464	6.885464	0.255651	0.165737	0.257128	0.321483	
105000	-110.987993	559	1	0	'0 0 0 0 	6.395198	6.395198	6.395198	6.395198	0.257998	0.164596	0.258883	0.318523	
106000	-110.501483	366	1	0	'0 0 0 0 	4.891598	4.891598	4.891598	4.891598	0.274668	0.153577	0.275103	0.296653	
107000	-110.628417	505	1	0	'0 0 0 0 	3.997020	3.997020	3.997020	3.997020	0.296251	0.135873	0.301337	0.266539	
108000	-110.612506	728	1	0	'0 0 0 0 	5.906939	5.906939	5.906939	5.906939	0.259701	0.163306	0.260760	0.316232	
109000	-112.095324	951	1	0	'0 0 0 0 	7.206687	7.206687	7.206687	7.206687	0.256317	0.165687	0.257269	0.320727	
110000	-111.580861	924	1	0	'0 0 0 0 	3.174174	3.174174	3.174174	3.174174	0.305152	0.132033	0.306803	0.256013	
111000	-111.710748	223	1	0	'0 0 0 0 	7.485627	7.485627	7.485627	7.485627	0.255301	0.166508	0.256083	0.322108	
112000	-111.215805	104	1	0	'0 0 0 0 	3.662189	3.662189	3.662189	3.662189	0.292461	0.136525	0.300488	0.270525	
113000	-111.123571	119	1	0	'0 0 0 0 	3.399574	3.399574	3.399574	3.399574	0.306489	0.134619	0.302581	0.256312	
114000	-111.139717	456	1	0	'0 0 0 0 	5.907044	5.907044	5.907044	5.907044	0.264311	0.159694	0.266021	0.309974	
115000	-112.803938	379	1	0	'0 0 0 0 	9.229856	9.229856	9.229856	9.229856	0.253230	0.168218	0.253625	0.324927	
116000	-111.565422	408	1	0	'0 0 0 0 	4.307511	4.307511	4.307511	4.307511	0.286462	0.147129	0.284552	0.281857	
117000	-111.593652	399	1	0	'0 0 0 0 	5.555069	5.555069	5.555069	5.555069	0.265198	0.158446	0.267792	0.308564	
118000	-111.349149	475	1	0	'0 0 0 0 	3.483220	3.483220	3.483220	3.483220	0.298026	0.137817	0.298206	0.265951	
119000	-110.787225	929	1	0	'0 0 0 0 	4.829454	4.829454	4.829454	4.829454	0.279071	0.151133	0.278706	0.291090	
120000	-111.186104	322	1	0	'0 0 0 0 	6.169934	6.169934	6.169934	6.169934	0.260598	0.163200	0.260988	0.315214	
121000	-111.879165	28	1	0	'0 0 0 0 	7.603494	7.603494	7.603494	7.603494	0.254193	0.167288	0.254941	0.323577	
122000	-111.264783	567	1	0	'0 0 0 0 	5.438674	5.438674	5.438674	5.438674	0.265408	0.158111	0.268267	0.308213	
123000	-113.449584	433	1	0	'0 0 0 0 	11.233891	11.233891	11.233891	11.233891	0.253054	0.168538	0.253192	0.325216	
124000	-110.609535	600	1	0	'0 0 0 0 	4.810105	4.810105	4.810105	4.810105	0.277669	0.150739	0.279239	0.292354	
125000	-110.908216	396	1	0	'0 0 0 0 	3.945341	3.945341	3.945341	3.945341	0.289349	0.142828	0.290896	0.276927	
126000	-113.441485	61	1	0	'0 0 0 0 	8.401348	8.401348	8.401348	8.401348	0.254809	0.166193	0.256437	0.322562	
127000	-114.827434	161	1	0	'0 0 0 0 	30.102068	30.102068	30.102068	30.102068	0.253012	0.168675	0.253012	0.325301	
128000	-114.406797	138	1	0	'0 0 0 0 	16.655400	16.655400	16.655400	16.655400	0.253013	0.168674	0.253013	0.325300	
129000	-111.381503	469	1	0	'0 0 0 0 	3.664685	3.664685	3.664685	3.664685	0.303042	0.134920	0.302393	0.259645	
130000	-111.464224	714	1	0	'0 0 0 0 	4.281909	4.281909	4.281909	4.281909	0.293624	0.139965	0.295111	0.271300	
