Options:
Model:                           Discrete: Dependent
Tree File Name:                  ./data/austronesian-iroquois-high.polygyny.bttrees
Data File Name:                  ./data/austronesian-iroquois-high.polygyny.btdata
Log File Name:                   ./output/austronesian-iroquois-high.polygyny-dep1.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            117996097
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   ./output/austronesian-iroquois-high.polygyny-dep1.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           Empirical: (0.762500,0.087500,0.100000,0.050000)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.000086
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       80
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
24000	-66.530348	192	1	1	'0 0 0 0 0 0 Z 0 	D	1.041239	1.041239	1.041239	1.041239	1.041239	1.041239	0.000000	1.041239	0.998670	0.000621	0.000709	0.000000	
25000	-66.928985	824	1	0	'0 0 0 0 0 0 0 0 	I	0.940674	0.940674	0.940674	0.940674	0.940674	0.940674	0.940674	0.940674	0.998967	0.000482	0.000550	0.000001	
26000	-69.676847	534	1	2	'0 0 Z Z 0 0 0 0 	D	0.949372	0.949372	0.000000	0.000000	0.949372	0.949372	0.949372	0.949372	0.997392	0.000000	0.002602	0.000006	
27000	-63.523550	336	2	2	'0 0 Z 1 1 Z 1 1 	D	1.523178	1.523178	0.000000	15.889892	15.889892	0.000000	15.889892	15.889892	0.790010	0.061245	0.106885	0.041860	
28000	-66.210934	460	1	2	'0 0 0 0 0 0 Z Z 	D	1.119172	1.119172	1.119172	1.119172	1.119172	1.119172	0.000000	0.000000	0.998491	0.000704	0.000805	0.000000	
29000	-65.862850	326	1	2	'0 0 0 0 0 0 Z Z 	D	0.793748	0.793748	0.793748	0.793748	0.793748	0.793748	0.000000	0.000000	0.997496	0.001168	0.001335	0.000000	
30000	-65.142280	441	1	2	'0 0 0 0 0 0 Z Z 	D	1.008112	1.008112	1.008112	1.008112	1.008112	1.008112	0.000000	0.000000	0.996149	0.001797	0.002054	0.000000	
31000	-65.653384	768	1	1	'0 0 0 0 Z 0 0 0 	D	0.708172	0.708172	0.708172	0.708172	0.000000	0.708172	0.708172	0.708172	0.999782	0.000218	0.000000	0.000000	
32000	-66.494591	80	2	0	'1 1 0 1 0 1 0 0 	I	4.528669	4.528669	17.847828	4.528669	17.847828	4.528669	17.847828	17.847828	0.762795	0.087378	0.099944	0.049883	
33000	-64.804336	441	1	1	'0 0 0 0 0 0 Z 0 	D	0.860717	0.860717	0.860717	0.860717	0.860717	0.860717	0.000000	0.860717	0.997083	0.001360	0.001554	0.000003	
34000	-67.723622	241	1	1	'0 0 0 Z 0 0 0 0 	D	0.765797	0.765797	0.765797	0.000000	0.765797	0.765797	0.765797	0.765797	0.999579	0.000224	0.000197	0.000000	
35000	-66.274102	775	1	2	'0 0 0 0 0 0 Z Z 	D	1.008631	1.008631	1.008631	1.008631	1.008631	1.008631	0.000000	0.000000	0.997304	0.001258	0.001438	0.000000	
36000	-70.073564	925	1	3	'0 0 Z Z 0 0 Z 0 	D	1.039087	1.039087	0.000000	0.000000	1.039087	1.039087	0.000000	1.039087	0.998882	0.000000	0.001116	0.000001	
37000	-66.279908	908	1	0	'0 0 0 0 0 0 0 0 	I	0.874304	0.874304	0.874304	0.874304	0.874304	0.874304	0.874304	0.874304	0.996985	0.001402	0.001603	0.000010	
38000	-67.270232	607	2	2	'0 0 1 Z 0 1 0 Z 	D	1.029616	1.029616	12.355756	0.000000	1.029616	12.355756	1.029616	0.000000	0.862232	0.136471	0.000795	0.000502	
39000	-66.826619	941	1	1	'0 0 0 0 0 0 Z 0 	D	1.024854	1.024854	1.024854	1.024854	1.024854	1.024854	0.000000	1.024854	0.996959	0.001418	0.001620	0.000003	
40000	-66.195707	168	1	1	'0 0 0 0 0 0 Z 0 	D	0.911457	0.911457	0.911457	0.911457	0.911457	0.911457	0.000000	0.911457	0.998249	0.000817	0.000933	0.000001	
41000	-66.535074	341	1	2	'0 0 0 0 0 0 Z Z 	D	1.036414	1.036414	1.036414	1.036414	1.036414	1.036414	0.000000	0.000000	0.993360	0.003099	0.003541	0.000000	
42000	-66.201659	750	1	1	'0 0 Z 0 0 0 0 0 	D	0.670403	0.670403	0.000000	0.670403	0.670403	0.670403	0.670403	0.670403	0.998299	0.000000	0.001698	0.000003	
43000	-70.598484	732	1	2	'0 0 0 Z Z 0 0 0 	D	0.571564	0.571564	0.571564	0.000000	0.000000	0.571564	0.571564	0.571564	0.999970	0.000030	0.000000	0.000000	
44000	-67.981010	163	1	1	'0 0 0 0 Z 0 0 0 	D	0.979291	0.979291	0.979291	0.979291	0.000000	0.979291	0.979291	0.979291	0.999010	0.000989	0.000000	0.000001	
45000	-66.163356	130	1	2	'0 0 0 0 0 0 Z Z 	D	1.028417	1.028417	1.028417	1.028417	1.028417	1.028417	0.000000	0.000000	0.999403	0.000279	0.000319	0.000000	
46000	-66.393847	69	1	1	'0 0 0 0 Z 0 0 0 	D	0.815932	0.815932	0.815932	0.815932	0.000000	0.815932	0.815932	0.815932	0.999275	0.000724	0.000000	0.000001	
47000	-66.864352	870	1	0	'0 0 0 0 0 0 0 0 	I	1.152232	1.152232	1.152232	1.152232	1.152232	1.152232	1.152232	1.152232	0.998454	0.000720	0.000823	0.000003	
48000	-66.131594	574	1	1	'0 0 0 0 Z 0 0 0 	D	0.702543	0.702543	0.702543	0.702543	0.000000	0.702543	0.702543	0.702543	0.999549	0.000451	0.000000	0.000000	
49000	-69.525508	743	2	1	'0 0 1 Z 0 1 0 1 	D	2.956280	2.956280	15.319871	0.000000	2.956280	15.319871	2.956280	15.319871	0.833074	0.145641	0.013471	0.007813	
50000	-63.679009	107	2	1	'0 0 1 Z 1 1 0 1 	D	3.771313	3.771313	31.972844	0.000000	31.972844	31.972844	3.771313	31.972844	0.762471	0.087492	0.100021	0.050017	
51000	-63.419429	828	2	1	'0 0 1 Z 1 1 0 1 	D	2.308129	2.308129	17.110877	0.000000	17.110877	17.110877	2.308129	17.110877	0.762771	0.086696	0.100383	0.050151	
52000	-65.116463	232	2	1	'0 0 1 0 1 1 Z 1 	D	3.398090	3.398090	21.315434	3.398090	21.315434	21.315434	0.000000	21.315434	0.776700	0.087992	0.092291	0.043016	
53000	-68.817294	317	1	1	'0 0 0 0 0 Z 0 0 	D	0.774072	0.774072	0.774072	0.774072	0.774072	0.000000	0.774072	0.774072	0.997788	0.000920	0.001287	0.000005	
54000	-68.678215	858	1	3	'0 0 Z 0 Z Z 0 0 	D	0.721223	0.721223	0.000000	0.721223	0.000000	0.000000	0.721223	0.721223	1.000000	0.000000	0.000000	0.000000	
55000	-65.818836	594	1	1	'0 0 0 0 Z 0 0 0 	D	0.758691	0.758691	0.758691	0.758691	0.000000	0.758691	0.758691	0.758691	0.997653	0.002340	0.000000	0.000007	
56000	-66.091829	429	1	1	'0 0 0 0 0 0 Z 0 	D	1.046345	1.046345	1.046345	1.046345	1.046345	1.046345	0.000000	1.046345	0.996687	0.001545	0.001765	0.000004	
57000	-69.664838	744	1	2	'0 0 0 Z Z 0 0 0 	D	0.526456	0.526456	0.526456	0.000000	0.000000	0.526456	0.526456	0.526456	0.999383	0.000616	0.000000	0.000000	
58000	-64.671218	900	2	3	'1 1 0 0 0 Z Z Z 	D	0.955817	0.955817	2.447337	2.447337	2.447337	0.000000	0.000000	0.000000	0.974561	0.006083	0.019355	0.000000	
59000	-66.978714	112	1	0	'0 0 0 0 0 0 0 0 	I	1.059734	1.059734	1.059734	1.059734	1.059734	1.059734	1.059734	1.059734	0.999091	0.000424	0.000484	0.000001	
60000	-66.451975	223	1	1	'0 0 0 0 0 0 0 Z 	D	1.019771	1.019771	1.019771	1.019771	1.019771	1.019771	1.019771	0.000000	0.999287	0.000333	0.000380	0.000000	
61000	-66.014327	295	1	0	'0 0 0 0 0 0 0 0 	I	0.876403	0.876403	0.876403	0.876403	0.876403	0.876403	0.876403	0.876403	0.998895	0.000515	0.000589	0.000001	
62000	-65.859314	519	1	2	'0 0 0 0 0 0 Z Z 	D	0.911390	0.911390	0.911390	0.911390	0.911390	0.911390	0.000000	0.000000	0.998075	0.000898	0.001027	0.000000	
63000	-65.625906	460	1	0	'0 0 0 0 0 0 0 0 	I	0.767012	0.767012	0.767012	0.767012	0.767012	0.767012	0.767012	0.767012	0.999518	0.000225	0.000257	0.000000	
64000	-66.755826	301	1	2	'0 0 Z 0 Z 0 0 0 	D	0.654875	0.654875	0.000000	0.654875	0.000000	0.654875	0.654875	0.654875	1.000000	0.000000	0.000000	0.000000	
65000	-65.084384	572	1	1	'0 0 0 0 0 0 0 Z 	D	0.772228	0.772228	0.772228	0.772228	0.772228	0.772228	0.772228	0.000000	0.998378	0.000756	0.000864	0.000001	
66000	-66.454982	615	1	1	'0 0 Z 0 0 0 0 0 	D	0.591476	0.591476	0.000000	0.591476	0.591476	0.591476	0.591476	0.591476	0.999646	0.000000	0.000354	0.000000	
67000	-65.789726	14	1	2	'0 0 0 0 0 0 Z Z 	D	0.851361	0.851361	0.851361	0.851361	0.851361	0.851361	0.000000	0.000000	0.999310	0.000322	0.000368	0.000000	
68000	-65.968048	351	1	2	'0 0 0 0 0 0 Z Z 	D	0.707436	0.707436	0.707436	0.707436	0.707436	0.707436	0.000000	0.000000	0.999867	0.000062	0.000071	0.000000	
69000	-68.635338	913	1	2	'0 0 Z 0 Z 0 0 0 	D	1.081790	1.081790	0.000000	1.081790	0.000000	1.081790	1.081790	1.081790	1.000000	0.000000	0.000000	0.000000	
70000	-66.244924	687	1	1	'0 0 Z 0 0 0 0 0 	D	0.757091	0.757091	0.000000	0.757091	0.757091	0.757091	0.757091	0.757091	0.999819	0.000000	0.000181	0.000000	
71000	-69.564814	302	1	3	'0 0 Z 0 Z Z 0 0 	D	0.713686	0.713686	0.000000	0.713686	0.000000	0.000000	0.713686	0.713686	1.000000	0.000000	0.000000	0.000000	
72000	-66.507416	791	1	1	'0 0 0 0 0 0 0 Z 	D	0.900029	0.900029	0.900029	0.900029	0.900029	0.900029	0.900029	0.000000	0.997805	0.001024	0.001170	0.000001	
73000	-66.735469	344	1	2	'0 0 0 0 0 0 Z Z 	D	0.812721	0.812721	0.812721	0.812721	0.812721	0.812721	0.000000	0.000000	0.996282	0.001735	0.001983	0.000000	
74000	-68.902083	399	1	3	'0 0 0 0 0 Z Z Z 	D	0.941289	0.941289	0.941289	0.941289	0.941289	0.000000	0.000000	0.000000	0.998645	0.000505	0.000851	0.000000	
75000	-68.465040	936	1	3	'0 0 0 0 0 Z Z Z 	D	0.933085	0.933085	0.933085	0.933085	0.933085	0.000000	0.000000	0.000000	0.995534	0.001764	0.002702	0.000000	
76000	-66.413024	169	2	1	'1 Z 0 0 0 0 0 0 	D	3.435851	0.000000	16.940772	16.940772	16.940772	16.940772	16.940772	16.940772	0.744588	0.093362	0.106703	0.055348	
77000	-70.153455	724	2	3	'Z Z 0 1 1 Z 0 1 	D	0.000000	0.000000	6.005348	3.802211	3.802211	0.000000	6.005348	3.802211	0.000000	0.777782	0.000000	0.222218	
78000	-66.464805	734	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	16.212276	0.000000	0.000000	16.212276	16.212276	16.212276	0.000000	0.000000	0.748085	0.251915	
79000	-67.358060	591	1	3	'Z Z 0 0 Z 0 0 0 	D	0.000000	0.000000	12.318477	12.318477	0.000000	12.318477	12.318477	12.318477	0.000000	0.498693	0.275490	0.225818	
80000	-66.570123	997	1	3	'Z Z 0 0 Z 0 0 0 	D	0.000000	0.000000	20.006840	20.006840	0.000000	20.006840	20.006840	20.006840	0.000000	0.306103	0.464232	0.229665	
81000	-65.869497	116	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	11.891163	0.000000	0.000000	11.891163	11.891163	11.891163	0.000000	0.000000	0.686743	0.313257	
82000	-67.957400	498	1	3	'Z Z 0 0 Z 0 0 0 	D	0.000000	0.000000	15.238635	15.238635	0.000000	15.238635	15.238635	15.238635	0.000000	0.466066	0.310938	0.222996	
83000	-65.978223	689	1	3	'Z Z 0 0 Z 0 0 0 	D	0.000000	0.000000	14.920196	14.920196	0.000000	14.920196	14.920196	14.920196	0.000000	0.466338	0.311763	0.221899	
84000	-66.461777	738	1	3	'Z Z 0 0 Z 0 0 0 	D	0.000000	0.000000	14.310940	14.310940	0.000000	14.310940	14.310940	14.310940	0.000000	0.415520	0.353036	0.231445	
85000	-68.554026	643	2	2	'Z Z 1 1 1 0 1 1 	D	0.000000	0.000000	7.767991	7.767991	7.767991	9.501491	7.767991	7.767991	0.000000	0.355503	0.421364	0.223133	
86000	-66.099193	894	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	17.132474	0.000000	0.000000	17.132474	17.132474	17.132474	0.000000	0.000000	0.750864	0.249136	
87000	-67.112738	831	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	19.436694	0.000000	0.000000	19.436694	19.436694	19.436694	0.000000	0.000000	0.755494	0.244506	
88000	-66.942457	63	1	3	'Z Z 0 0 Z 0 0 0 	D	0.000000	0.000000	15.728066	15.728066	0.000000	15.728066	15.728066	15.728066	0.000000	0.374093	0.394028	0.231879	
89000	-65.891871	490	1	3	'Z Z 0 0 Z 0 0 0 	D	0.000000	0.000000	16.486592	16.486592	0.000000	16.486592	16.486592	16.486592	0.000000	0.417615	0.353909	0.228476	
90000	-68.791841	3	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	7.177520	7.177520	7.177520	7.177520	7.177520	7.177520	0.000000	0.349527	0.404479	0.245994	
91000	-63.230552	881	2	3	'Z 1 0 Z Z 0 0 0 	D	0.000000	1.229285	11.780567	0.000000	0.000000	11.780567	11.780567	11.780567	0.807023	0.092235	0.061891	0.038852	
92000	-64.093515	615	2	2	'1 1 0 Z Z 0 0 0 	D	0.663560	0.663560	4.950370	0.000000	0.000000	4.950370	4.950370	4.950370	0.960924	0.037652	0.000109	0.001315	
93000	-63.261766	811	2	1	'1 Z 0 0 1 0 0 0 	D	1.655463	0.000000	18.652497	18.652497	1.655463	18.652497	18.652497	18.652497	0.674024	0.114124	0.140776	0.071076	
94000	-64.046335	541	2	1	'1 Z 0 0 1 0 0 0 	D	5.333256	0.000000	39.845361	39.845361	5.333256	39.845361	39.845361	39.845361	0.758318	0.088270	0.102417	0.050996	
95000	-62.934960	735	2	2	'0 Z 1 1 Z 1 1 1 	D	2.279467	0.000000	17.197470	17.197470	0.000000	17.197470	17.197470	17.197470	0.883332	0.064628	0.029942	0.022098	
96000	-62.411660	100	2	1	'0 Z 1 1 0 0 1 1 	D	3.765882	0.000000	22.711575	22.711575	3.765882	3.765882	22.711575	22.711575	0.863928	0.068713	0.040704	0.026656	
97000	-63.932669	441	2	2	'0 0 Z 1 0 Z 0 1 	D	0.698422	0.698422	0.000000	7.543925	0.698422	0.000000	0.698422	7.543925	0.998696	0.000007	0.001235	0.000062	
98000	-68.913600	442	1	3	'0 0 0 0 Z Z 0 Z 	D	0.587774	0.587774	0.587774	0.587774	0.000000	0.000000	0.587774	0.000000	0.999933	0.000067	0.000000	0.000000	
99000	-69.267785	252	1	1	'0 0 0 0 0 0 Z 0 	D	1.163326	1.163326	1.163326	1.163326	1.163326	1.163326	0.000000	1.163326	0.997333	0.001243	0.001421	0.000002	
100000	-67.875122	347	1	2	'0 0 0 0 0 0 Z Z 	D	1.211159	1.211159	1.211159	1.211159	1.211159	1.211159	0.000000	0.000000	0.992122	0.003676	0.004201	0.000000	
101000	-64.249132	569	2	2	'1 1 0 Z 0 0 Z 0 	D	1.673046	1.673046	9.935372	0.000000	9.935372	9.935372	0.000000	9.935372	0.857773	0.090260	0.043714	0.008253	
102000	-68.303852	448	1	1	'0 0 Z 0 0 0 0 0 	D	0.471998	0.471998	0.000000	0.471998	0.471998	0.471998	0.471998	0.471998	0.999725	0.000000	0.000275	0.000000	
103000	-69.794584	52	1	4	'0 0 Z 0 0 Z Z Z 	D	0.576081	0.576081	0.000000	0.576081	0.576081	0.000000	0.000000	0.000000	0.999025	0.000000	0.000975	0.000000	
104000	-65.729921	396	1	2	'0 0 0 0 0 0 Z Z 	D	0.745113	0.745113	0.745113	0.745113	0.745113	0.745113	0.000000	0.000000	0.999674	0.000152	0.000174	0.000000	
105000	-65.352627	835	1	2	'0 0 0 0 0 0 Z Z 	D	0.850295	0.850295	0.850295	0.850295	0.850295	0.850295	0.000000	0.000000	0.999444	0.000259	0.000296	0.000000	
106000	-65.121381	943	1	0	'0 0 0 0 0 0 0 0 	I	0.871506	0.871506	0.871506	0.871506	0.871506	0.871506	0.871506	0.871506	0.997943	0.000958	0.001094	0.000005	
107000	-68.347118	124	1	2	'0 0 0 0 Z Z 0 0 	D	0.829290	0.829290	0.829290	0.829290	0.000000	0.000000	0.829290	0.829290	0.999701	0.000299	0.000000	0.000000	
108000	-65.753962	512	1	0	'0 0 0 0 0 0 0 0 	I	0.882134	0.882134	0.882134	0.882134	0.882134	0.882134	0.882134	0.882134	0.999449	0.000257	0.000294	0.000000	
109000	-68.147781	980	1	3	'0 0 0 Z 0 0 Z Z 	D	0.753786	0.753786	0.753786	0.000000	0.753786	0.753786	0.000000	0.000000	0.998735	0.000684	0.000581	0.000000	
110000	-67.073357	714	1	0	'0 0 0 0 0 0 0 0 	I	1.018264	1.018264	1.018264	1.018264	1.018264	1.018264	1.018264	1.018264	0.999306	0.000323	0.000370	0.000001	
111000	-67.094988	304	1	1	'0 0 0 0 Z 0 0 0 	D	0.889761	0.889761	0.889761	0.889761	0.000000	0.889761	0.889761	0.889761	0.997707	0.002287	0.000000	0.000007	
112000	-65.847134	651	1	0	'0 0 0 0 0 0 0 0 	I	0.677561	0.677561	0.677561	0.677561	0.677561	0.677561	0.677561	0.677561	0.999732	0.000125	0.000143	0.000000	
113000	-65.293519	287	1	2	'0 0 0 0 0 0 Z Z 	D	0.828299	0.828299	0.828299	0.828299	0.828299	0.828299	0.000000	0.000000	0.999711	0.000135	0.000154	0.000000	
114000	-65.978665	619	1	2	'0 0 0 0 0 0 Z Z 	D	0.650297	0.650297	0.650297	0.650297	0.650297	0.650297	0.000000	0.000000	0.998570	0.000667	0.000763	0.000000	
115000	-66.400788	207	1	2	'0 0 0 0 0 0 Z Z 	D	0.686532	0.686532	0.686532	0.686532	0.686532	0.686532	0.000000	0.000000	0.999443	0.000260	0.000297	0.000000	
116000	-65.939681	600	1	0	'0 0 0 0 0 0 0 0 	I	0.960818	0.960818	0.960818	0.960818	0.960818	0.960818	0.960818	0.960818	0.998698	0.000607	0.000693	0.000002	
117000	-66.895691	965	1	0	'0 0 0 0 0 0 0 0 	I	0.636386	0.636386	0.636386	0.636386	0.636386	0.636386	0.636386	0.636386	0.999413	0.000274	0.000313	0.000000	
118000	-66.355898	806	1	1	'0 0 0 0 0 0 Z 0 	D	0.894925	0.894925	0.894925	0.894925	0.894925	0.894925	0.000000	0.894925	0.997854	0.001001	0.001144	0.000001	
119000	-63.291271	994	2	2	'0 0 Z 1 Z 0 1 0 	D	0.700712	0.700712	0.000000	10.989735	0.000000	0.700712	10.989735	0.700712	1.000000	0.000000	0.000000	0.000000	
120000	-63.805659	270	2	0	'0 0 1 1 1 0 0 1 	D	1.036718	1.036718	3.268012	3.268012	3.268012	1.036718	1.036718	3.268012	0.975980	0.008443	0.015180	0.000398	
121000	-69.088693	79	1	1	'0 0 0 0 0 0 0 Z 	D	1.440454	1.440454	1.440454	1.440454	1.440454	1.440454	1.440454	0.000000	0.997118	0.001344	0.001536	0.000002	
122000	-66.173432	130	1	1	'0 0 0 0 0 0 0 Z 	D	0.997960	0.997960	0.997960	0.997960	0.997960	0.997960	0.997960	0.000000	0.999418	0.000272	0.000311	0.000000	
123000	-66.485435	758	1	1	'0 0 0 0 0 0 Z 0 	D	0.915551	0.915551	0.915551	0.915551	0.915551	0.915551	0.000000	0.915551	0.997207	0.001302	0.001488	0.000003	
124000	-67.143950	523	1	2	'0 0 0 0 0 0 Z Z 	D	0.973475	0.973475	0.973475	0.973475	0.973475	0.973475	0.000000	0.000000	0.995730	0.001992	0.002277	0.000000	
125000	-67.332873	605	1	1	'0 0 0 0 0 0 0 Z 	D	1.010493	1.010493	1.010493	1.010493	1.010493	1.010493	1.010493	0.000000	0.997963	0.000950	0.001086	0.000001	
126000	-67.200367	743	1	1	'0 0 0 0 0 0 Z 0 	D	0.563438	0.563438	0.563438	0.563438	0.563438	0.563438	0.000000	0.563438	0.999822	0.000083	0.000095	0.000000	
127000	-66.205099	520	1	1	'0 0 Z 0 0 0 0 0 	D	0.777194	0.777194	0.000000	0.777194	0.777194	0.777194	0.777194	0.777194	0.998671	0.000000	0.001327	0.000002	
128000	-68.136660	445	1	2	'0 0 0 0 Z Z 0 0 	D	0.972150	0.972150	0.972150	0.972150	0.000000	0.000000	0.972150	0.972150	0.999483	0.000517	0.000000	0.000000	
129000	-67.012866	146	1	2	'0 0 0 0 0 0 Z Z 	D	1.072576	1.072576	1.072576	1.072576	1.072576	1.072576	0.000000	0.000000	0.996726	0.001528	0.001746	0.000000	
130000	-66.779891	500	1	1	'0 0 Z 0 0 0 0 0 	D	0.543396	0.543396	0.000000	0.543396	0.543396	0.543396	0.543396	0.543396	0.999929	0.000000	0.000071	0.000000	
131000	-62.531778	713	2	2	'0 Z Z 1 1 0 1 1 	D	0.760732	0.000000	0.000000	10.403610	10.403610	0.760732	10.403610	10.403610	0.867802	0.014232	0.098499	0.019467	
132000	-67.839612	533	1	1	'0 0 0 0 Z 0 0 0 	D	1.016626	1.016626	1.016626	1.016626	0.000000	1.016626	1.016626	1.016626	0.995777	0.004201	0.000000	0.000022	
133000	-65.703365	546	1	2	'0 0 0 0 0 0 Z Z 	D	1.064670	1.064670	1.064670	1.064670	1.064670	1.064670	0.000000	0.000000	0.998904	0.000511	0.000584	0.000000	
134000	-67.878442	652	1	4	'0 0 0 Z Z 0 Z Z 	D	0.883992	0.883992	0.883992	0.000000	0.000000	0.883992	0.000000	0.000000	0.999727	0.000273	0.000000	0.000000	
135000	-66.850661	657	1	1	'0 0 0 0 0 0 Z 0 	D	1.081387	1.081387	1.081387	1.081387	1.081387	1.081387	0.000000	1.081387	0.994224	0.002690	0.003075	0.000011	
136000	-69.310061	689	1	2	'0 0 0 0 0 Z 0 Z 	D	1.313407	1.313407	1.313407	1.313407	1.313407	0.000000	1.313407	0.000000	0.995852	0.001175	0.002971	0.000002	
137000	-66.837048	425	1	2	'0 0 0 0 0 0 Z Z 	D	1.114024	1.114024	1.114024	1.114024	1.114024	1.114024	0.000000	0.000000	0.994152	0.002729	0.003119	0.000000	
138000	-65.408924	572	1	1	'0 0 0 0 Z 0 0 0 	D	0.713657	0.713657	0.713657	0.713657	0.000000	0.713657	0.713657	0.713657	0.999335	0.000664	0.000000	0.000001	
139000	-65.191325	119	1	1	'0 0 0 0 0 0 Z 0 	D	0.865281	0.865281	0.865281	0.865281	0.865281	0.865281	0.000000	0.865281	0.998108	0.000882	0.001008	0.000001	
