Options:
Model:                           Discrete: Dependent
Tree File Name:                  ./data/austronesian-iroquois-uni.localresidence.bttrees
Data File Name:                  ./data/austronesian-iroquois-uni.localresidence.btdata
Log File Name:                   ./output/austronesian-iroquois-uni.localresidence-dep1.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1265597261
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   ./output/austronesian-iroquois-uni.localresidence-dep1.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           Empirical: (0.488095,0.345238,0.047619,0.119048)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.000085
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       84
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
11000	-85.946961	280	1	1	'0 Z 0 0 0 0 0 0 	D	3.988219	0.000000	3.988219	3.988219	3.988219	3.988219	3.988219	3.988219	0.679363	0.271929	0.017377	0.031331	
12000	-90.073233	230	1	2	'0 Z 0 0 0 0 Z 0 	D	1.191503	0.000000	1.191503	1.191503	1.191503	1.191503	0.000000	1.191503	0.852645	0.146366	0.000979	0.000010	
13000	-86.223287	332	1	2	'0 Z 0 0 0 0 Z 0 	D	1.866905	0.000000	1.866905	1.866905	1.866905	1.866905	0.000000	1.866905	0.791168	0.208001	0.000824	0.000007	
14000	-86.267566	472	1	2	'0 Z 0 0 Z 0 0 0 	D	1.775688	0.000000	1.775688	1.775688	0.000000	1.775688	1.775688	1.775688	0.834035	0.165444	0.000001	0.000520	
15000	-88.381489	798	1	4	'0 Z 0 0 Z Z Z 0 	D	2.933348	0.000000	2.933348	2.933348	0.000000	0.000000	0.000000	2.933348	0.938353	0.061647	0.000000	0.000000	
16000	-84.854623	552	1	1	'0 Z 0 0 0 0 0 0 	D	2.238728	0.000000	2.238728	2.238728	2.238728	2.238728	2.238728	2.238728	0.765849	0.222498	0.005020	0.006632	
17000	-84.324506	878	1	1	'0 Z 0 0 0 0 0 0 	D	2.361867	0.000000	2.361867	2.361867	2.361867	2.361867	2.361867	2.361867	0.717479	0.258649	0.009095	0.014777	
18000	-85.221344	335	1	1	'0 Z 0 0 0 0 0 0 	D	3.303084	0.000000	3.303084	3.303084	3.303084	3.303084	3.303084	3.303084	0.705659	0.268077	0.009377	0.016887	
19000	-85.027655	334	1	1	'0 Z 0 0 0 0 0 0 	D	3.557606	0.000000	3.557606	3.557606	3.557606	3.557606	3.557606	3.557606	0.707747	0.260748	0.011321	0.020184	
20000	-85.457180	457	1	1	'0 Z 0 0 0 0 0 0 	D	4.045198	0.000000	4.045198	4.045198	4.045198	4.045198	4.045198	4.045198	0.693796	0.262987	0.015798	0.027418	
21000	-85.796023	367	1	1	'0 Z 0 0 0 0 0 0 	D	1.847742	0.000000	1.847742	1.847742	1.847742	1.847742	1.847742	1.847742	0.771783	0.223590	0.002000	0.002626	
22000	-86.393459	880	1	2	'0 Z 0 0 0 0 Z 0 	D	2.325469	0.000000	2.325469	2.325469	2.325469	2.325469	0.000000	2.325469	0.852038	0.145206	0.002667	0.000090	
23000	-86.172434	896	1	1	'0 Z 0 0 0 0 0 0 	D	2.004130	0.000000	2.004130	2.004130	2.004130	2.004130	2.004130	2.004130	0.800007	0.196803	0.001321	0.001868	
24000	-87.369841	861	1	4	'0 Z 0 0 Z Z Z 0 	D	1.662909	0.000000	1.662909	1.662909	0.000000	0.000000	0.000000	1.662909	0.916992	0.083008	0.000000	0.000000	
25000	-84.808675	933	1	1	'0 Z 0 0 0 0 0 0 	D	3.062827	0.000000	3.062827	3.062827	3.062827	3.062827	3.062827	3.062827	0.731141	0.250586	0.006766	0.011506	
26000	-86.786482	976	1	3	'0 Z 0 0 Z Z 0 0 	D	2.542287	0.000000	2.542287	2.542287	0.000000	0.000000	2.542287	2.542287	0.795800	0.202004	0.000000	0.002196	
27000	-86.636128	411	1	2	'0 Z 0 0 Z 0 0 0 	D	3.450770	0.000000	3.450770	3.450770	0.000000	3.450770	3.450770	3.450770	0.837662	0.160119	0.000017	0.002202	
28000	-86.829222	51	1	1	'0 Z 0 0 0 0 0 0 	D	1.691980	0.000000	1.691980	1.691980	1.691980	1.691980	1.691980	1.691980	0.775420	0.222162	0.000992	0.001426	
29000	-86.879434	98	1	2	'0 Z 0 0 Z 0 0 0 	D	4.416141	0.000000	4.416141	4.416141	0.000000	4.416141	4.416141	4.416141	0.862556	0.135041	0.000029	0.002373	
30000	-84.648227	849	1	1	'0 Z 0 0 0 0 0 0 	D	2.960422	0.000000	2.960422	2.960422	2.960422	2.960422	2.960422	2.960422	0.712810	0.264657	0.008229	0.014304	
31000	-87.625390	191	1	3	'0 Z 0 0 Z Z 0 0 	D	4.334450	0.000000	4.334450	4.334450	0.000000	0.000000	4.334450	4.334450	0.886297	0.112433	0.000000	0.001270	
32000	-87.114765	533	1	2	'0 Z 0 0 Z 0 0 0 	D	3.893417	0.000000	3.893417	3.893417	0.000000	3.893417	3.893417	3.893417	0.789594	0.199396	0.000466	0.010544	
33000	-84.884284	365	1	1	'0 Z 0 0 0 0 0 0 	D	2.658208	0.000000	2.658208	2.658208	2.658208	2.658208	2.658208	2.658208	0.713136	0.250111	0.014399	0.022354	
34000	-87.539313	306	1	1	'0 Z 0 0 0 0 0 0 	D	6.309506	0.000000	6.309506	6.309506	6.309506	6.309506	6.309506	6.309506	0.578620	0.303716	0.038182	0.079482	
35000	-85.317733	905	1	1	'0 Z 0 0 0 0 0 0 	D	2.581920	0.000000	2.581920	2.581920	2.581920	2.581920	2.581920	2.581920	0.704837	0.265400	0.011111	0.018653	
36000	-85.644020	705	1	2	'0 Z 0 0 Z 0 0 0 	D	2.998374	0.000000	2.998374	2.998374	0.000000	2.998374	2.998374	2.998374	0.766982	0.227302	0.000081	0.005635	
37000	-88.656265	326	1	3	'0 Z 0 0 Z Z 0 0 	D	4.760469	0.000000	4.760469	4.760469	0.000000	0.000000	4.760469	4.760469	0.863457	0.133246	0.000000	0.003297	
38000	-85.062437	738	1	1	'0 Z 0 0 0 0 0 0 	D	2.020266	0.000000	2.020266	2.020266	2.020266	2.020266	2.020266	2.020266	0.769352	0.221032	0.004165	0.005452	
39000	-86.196664	738	1	4	'0 Z 0 0 Z Z Z 0 	D	1.949003	0.000000	1.949003	1.949003	0.000000	0.000000	0.000000	1.949003	0.898909	0.101091	0.000000	0.000000	
40000	-87.721731	141	1	3	'0 Z 0 0 Z Z 0 0 	D	3.954587	0.000000	3.954587	3.954587	0.000000	0.000000	3.954587	3.954587	0.861987	0.135883	0.000000	0.002130	
41000	-85.252598	290	1	1	'0 Z 0 0 0 0 0 0 	D	2.471729	0.000000	2.471729	2.471729	2.471729	2.471729	2.471729	2.471729	0.737446	0.251488	0.004098	0.006969	
42000	-88.080591	560	1	2	'0 Z 0 0 Z 0 0 0 	D	5.464865	0.000000	5.464865	5.464865	0.000000	5.464865	5.464865	5.464865	0.847462	0.148072	0.000111	0.004355	
43000	-85.642142	334	1	1	'0 Z 0 0 0 0 0 0 	D	4.522331	0.000000	4.522331	4.522331	4.522331	4.522331	4.522331	4.522331	0.672159	0.268638	0.021293	0.037909	
44000	-85.904325	729	1	1	'0 Z 0 0 0 0 0 0 	D	5.026133	0.000000	5.026133	5.026133	5.026133	5.026133	5.026133	5.026133	0.644768	0.279171	0.026847	0.049214	
45000	-86.005058	749	1	2	'0 Z 0 0 Z 0 0 0 	D	3.716478	0.000000	3.716478	3.716478	0.000000	3.716478	3.716478	3.716478	0.807402	0.185599	0.000183	0.006816	
46000	-84.909804	445	1	1	'0 Z 0 0 0 0 0 0 	D	3.127135	0.000000	3.127135	3.127135	3.127135	3.127135	3.127135	3.127135	0.680773	0.294745	0.007721	0.016761	
47000	-88.710541	492	1	1	'0 Z 0 0 0 0 0 0 	D	7.489395	0.000000	7.489395	7.489395	7.489395	7.489395	7.489395	7.489395	0.555960	0.313274	0.041215	0.089551	
48000	-86.103985	615	1	1	'0 Z 0 0 0 0 0 0 	D	3.746298	0.000000	3.746298	3.746298	3.746298	3.746298	3.746298	3.746298	0.692778	0.273969	0.011997	0.021256	
49000	-86.818533	137	1	2	'0 Z 0 0 0 0 Z 0 	D	2.452013	0.000000	2.452013	2.452013	2.452013	2.452013	0.000000	2.452013	0.899001	0.099777	0.001208	0.000014	
50000	-86.632247	117	1	2	'0 Z 0 0 0 0 Z 0 	D	1.987669	0.000000	1.987669	1.987669	1.987669	1.987669	0.000000	1.987669	0.817779	0.181504	0.000711	0.000006	
51000	-85.995887	709	1	3	'0 Z 0 0 Z Z 0 0 	D	2.143292	0.000000	2.143292	2.143292	0.000000	0.000000	2.143292	2.143292	0.845455	0.153161	0.000000	0.001384	
52000	-91.230501	617	1	2	'0 Z 0 0 0 0 0 Z 	D	4.431091	0.000000	4.431091	4.431091	4.431091	4.431091	4.431091	0.000000	0.000000	0.000000	1.000000	0.000000	
53000	-88.275719	805	2	1	'1 Z 1 0 0 1 1 1 	D	4.556990	0.000000	4.556990	7.400051	7.400051	4.556990	4.556990	4.556990	0.665880	0.231183	0.044829	0.058108	
54000	-84.690841	638	1	1	'0 Z 0 0 0 0 0 0 	D	2.641793	0.000000	2.641793	2.641793	2.641793	2.641793	2.641793	2.641793	0.738769	0.248133	0.005034	0.008064	
55000	-86.457404	123	1	1	'0 Z 0 0 0 0 0 0 	D	5.928831	0.000000	5.928831	5.928831	5.928831	5.928831	5.928831	5.928831	0.563037	0.315791	0.038242	0.082930	
56000	-85.990211	343	1	2	'0 Z 0 0 Z 0 0 0 	D	2.116922	0.000000	2.116922	2.116922	0.000000	2.116922	2.116922	2.116922	0.846914	0.152297	0.000002	0.000788	
57000	-84.941787	594	1	1	'0 Z 0 0 0 0 0 0 	D	3.556871	0.000000	3.556871	3.556871	3.556871	3.556871	3.556871	3.556871	0.669380	0.280246	0.017920	0.032454	
58000	-84.509847	123	1	1	'0 Z 0 0 0 0 0 0 	D	3.149056	0.000000	3.149056	3.149056	3.149056	3.149056	3.149056	3.149056	0.647180	0.321021	0.009595	0.022204	
59000	-85.120156	734	1	1	'0 Z 0 0 0 0 0 0 	D	3.739102	0.000000	3.739102	3.739102	3.739102	3.739102	3.739102	3.739102	0.679616	0.269420	0.018392	0.032572	
60000	-85.311814	777	1	1	'0 Z 0 0 0 0 0 0 	D	3.481308	0.000000	3.481308	3.481308	3.481308	3.481308	3.481308	3.481308	0.710934	0.257069	0.011710	0.020287	
61000	-85.034711	346	1	1	'0 Z 0 0 0 0 0 0 	D	4.017628	0.000000	4.017628	4.017628	4.017628	4.017628	4.017628	4.017628	0.689588	0.271400	0.013849	0.025163	
62000	-84.878166	120	1	1	'0 Z 0 0 0 0 0 0 	D	3.262466	0.000000	3.262466	3.262466	3.262466	3.262466	3.262466	3.262466	0.682625	0.278663	0.013767	0.024944	
63000	-86.958853	682	1	3	'0 Z 0 0 Z Z 0 0 	D	2.418654	0.000000	2.418654	2.418654	0.000000	0.000000	2.418654	2.418654	0.809382	0.189312	0.000000	0.001306	
64000	-84.533194	80	1	1	'0 Z 0 0 0 0 0 0 	D	3.278855	0.000000	3.278855	3.278855	3.278855	3.278855	3.278855	3.278855	0.663592	0.310120	0.008198	0.018090	
65000	-85.263703	197	1	1	'0 Z 0 0 0 0 0 0 	D	2.734197	0.000000	2.734197	2.734197	2.734197	2.734197	2.734197	2.734197	0.743939	0.239191	0.006621	0.010249	
66000	-85.137546	577	1	1	'0 Z 0 0 0 0 0 0 	D	3.328458	0.000000	3.328458	3.328458	3.328458	3.328458	3.328458	3.328458	0.698482	0.261703	0.014895	0.024920	
67000	-84.805733	126	1	1	'0 Z 0 0 0 0 0 0 	D	2.491974	0.000000	2.491974	2.491974	2.491974	2.491974	2.491974	2.491974	0.753043	0.230538	0.006808	0.009610	
68000	-86.177009	586	1	1	'0 Z 0 0 0 0 0 0 	D	4.705718	0.000000	4.705718	4.705718	4.705718	4.705718	4.705718	4.705718	0.651193	0.274663	0.026583	0.047560	
69000	-86.188119	364	1	2	'0 Z 0 0 0 0 Z 0 	D	2.200794	0.000000	2.200794	2.200794	2.200794	2.200794	0.000000	2.200794	0.862888	0.135062	0.002007	0.000044	
70000	-86.295924	268	1	2	'0 Z 0 0 Z 0 0 0 	D	2.115434	0.000000	2.115434	2.115434	0.000000	2.115434	2.115434	2.115434	0.800083	0.199044	0.000001	0.000872	
71000	-86.360604	571	1	4	'0 Z 0 0 Z Z Z 0 	D	2.426335	0.000000	2.426335	2.426335	0.000000	0.000000	0.000000	2.426335	0.913970	0.086030	0.000000	0.000000	
72000	-85.784523	666	2	2	'1 Z 1 1 Z 1 1 0 	D	3.235832	0.000000	3.235832	3.235832	0.000000	3.235832	3.235832	1.164023	0.804353	0.191620	0.000026	0.004001	
73000	-86.287211	217	1	2	'0 Z 0 0 0 0 Z 0 	D	2.320473	0.000000	2.320473	2.320473	2.320473	2.320473	0.000000	2.320473	0.839412	0.156545	0.003846	0.000198	
74000	-87.088392	28	1	2	'0 Z 0 0 Z 0 0 0 	D	1.731222	0.000000	1.731222	1.731222	0.000000	1.731222	1.731222	1.731222	0.766861	0.230894	0.000011	0.002234	
75000	-87.170656	664	1	2	'0 Z 0 0 0 0 Z 0 	D	3.489336	0.000000	3.489336	3.489336	3.489336	3.489336	0.000000	3.489336	0.898570	0.097099	0.004133	0.000198	
76000	-84.263752	878	1	1	'0 Z 0 0 0 0 0 0 	D	2.884928	0.000000	2.884928	2.884928	2.884928	2.884928	2.884928	2.884928	0.698173	0.265753	0.013318	0.022757	
77000	-87.926219	342	1	2	'0 Z 0 0 0 0 Z 0 	D	3.979535	0.000000	3.979535	3.979535	3.979535	3.979535	0.000000	3.979535	0.878362	0.110844	0.009542	0.001252	
78000	-86.402614	257	1	2	'0 Z 0 0 0 0 Z 0 	D	2.792434	0.000000	2.792434	2.792434	2.792434	2.792434	0.000000	2.792434	0.871571	0.124058	0.004154	0.000217	
79000	-84.299990	585	1	1	'0 Z 0 0 0 0 0 0 	D	2.395136	0.000000	2.395136	2.395136	2.395136	2.395136	2.395136	2.395136	0.756162	0.227144	0.007118	0.009576	
80000	-86.588613	456	1	1	'0 Z 0 0 0 0 0 0 	D	5.038413	0.000000	5.038413	5.038413	5.038413	5.038413	5.038413	5.038413	0.653519	0.277994	0.024023	0.044464	
81000	-84.484862	342	1	1	'0 Z 0 0 0 0 0 0 	D	2.765632	0.000000	2.765632	2.765632	2.765632	2.765632	2.765632	2.765632	0.751522	0.232501	0.006162	0.009816	
82000	-86.754317	504	1	3	'0 Z 0 0 Z Z 0 0 	D	3.764411	0.000000	3.764411	3.764411	0.000000	0.000000	3.764411	3.764411	0.876478	0.122115	0.000000	0.001406	
83000	-84.802013	102	1	1	'0 Z 0 0 0 0 0 0 	D	2.339827	0.000000	2.339827	2.339827	2.339827	2.339827	2.339827	2.339827	0.742142	0.243243	0.005827	0.008788	
84000	-84.933085	138	1	1	'0 Z 0 0 0 0 0 0 	D	3.177340	0.000000	3.177340	3.177340	3.177340	3.177340	3.177340	3.177340	0.681607	0.291964	0.008667	0.017762	
85000	-85.357476	430	1	1	'0 Z 0 0 0 0 0 0 	D	3.503306	0.000000	3.503306	3.503306	3.503306	3.503306	3.503306	3.503306	0.723412	0.245027	0.012103	0.019458	
86000	-85.772083	921	1	1	'0 Z 0 0 0 0 0 0 	D	2.169425	0.000000	2.169425	2.169425	2.169425	2.169425	2.169425	2.169425	0.762582	0.231035	0.002461	0.003922	
