Options:
Model:                           Discrete: Independent
Tree File Name:                  ./data/bantu-hawaiian-bi.linealdescent.bttrees
Data File Name:                  ./data/bantu-hawaiian-bi.linealdescent.btdata
Log File Name:                   ./output/bantu-hawaiian-bi.linealdescent-indep1.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2595191661
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   ./output/bantu-hawaiian-bi.linealdescent-indep1.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Base frequency (PI's):           Empirical: (0.753623,0.115942,0.101449,0.028986)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.000000
Restrictions:
    alpha1                       RJ MCMC
    beta1                        RJ MCMC
    alpha2                       RJ MCMC
    beta2                        RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       69
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	alpha1	beta1	alpha2	beta2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
11000	-55.491281	841	1	0	'0 0 0 0 	0.966832	0.966832	0.966832	0.966832	0.899016	0.047284	0.048922	0.004778	
12000	-56.241344	253	1	0	'0 0 0 0 	0.580709	0.580709	0.580709	0.580709	0.884390	0.051259	0.058097	0.006254	
13000	-58.059335	35	1	0	'0 0 0 0 	0.735264	0.735264	0.735264	0.735264	0.883523	0.049398	0.060769	0.006310	
14000	-59.278742	32	1	0	'0 0 0 0 	1.001663	1.001663	1.001663	1.001663	0.904369	0.045382	0.045966	0.004284	
15000	-56.352615	248	1	0	'0 0 0 0 	0.942785	0.942785	0.942785	0.942785	0.890708	0.050186	0.053507	0.005599	
16000	-56.786679	49	1	0	'0 0 0 0 	0.849727	0.849727	0.849727	0.849727	0.896592	0.050017	0.048379	0.005012	
17000	-57.521761	766	1	0	'0 0 0 0 	0.865427	0.865427	0.865427	0.865427	0.897823	0.049543	0.047741	0.004892	
18000	-57.541765	369	1	0	'0 0 0 0 	0.688643	0.688643	0.688643	0.688643	0.886226	0.051029	0.056684	0.006061	
19000	-57.204909	143	1	0	'0 0 0 0 	1.121642	1.121642	1.121642	1.121642	0.875501	0.058343	0.058870	0.007286	
20000	-57.580341	310	1	0	'0 0 0 0 	1.052568	1.052568	1.052568	1.052568	0.877242	0.057599	0.058077	0.007082	
21000	-57.460264	643	1	0	'0 0 0 0 	0.660923	0.660923	0.660923	0.660923	0.900580	0.043503	0.051314	0.004603	
22000	-56.611271	898	1	0	'0 0 0 0 	0.587144	0.587144	0.587144	0.587144	0.909362	0.044043	0.042750	0.003845	
23000	-55.873442	1	1	0	'0 0 0 0 	0.884141	0.884141	0.884141	0.884141	0.888703	0.046801	0.058750	0.005746	
24000	-55.969338	99	1	0	'0 0 0 0 	0.758686	0.758686	0.758686	0.758686	0.873968	0.059930	0.058635	0.007467	
25000	-56.774122	931	1	0	'0 0 0 0 	1.105119	1.105119	1.105119	1.105119	0.887292	0.049735	0.057036	0.005937	
26000	-55.884186	879	1	0	'0 0 0 0 	0.865279	0.865279	0.865279	0.865279	0.891307	0.052429	0.050723	0.005541	
27000	-56.151379	407	1	0	'0 0 0 0 	0.668872	0.668872	0.668872	0.668872	0.884055	0.056083	0.053553	0.006309	
28000	-55.356630	160	1	0	'0 0 0 0 	0.771006	0.771006	0.771006	0.771006	0.899098	0.048948	0.047183	0.004770	
29000	-56.939315	67	1	0	'0 0 0 0 	1.138468	1.138468	1.138468	1.138468	0.900938	0.047708	0.046755	0.004598	
30000	-57.494609	893	1	0	'0 0 0 0 	0.929298	0.929298	0.929298	0.929298	0.885100	0.055341	0.053362	0.006196	
31000	-55.526848	932	1	0	'0 0 0 0 	0.558669	0.558669	0.558669	0.558669	0.890042	0.048848	0.055458	0.005652	
32000	-57.729154	922	1	0	'0 0 0 0 	0.781142	0.781142	0.781142	0.781142	0.883123	0.055784	0.054678	0.006414	
33000	-58.394193	983	1	0	'0 0 0 0 	0.674411	0.674411	0.674411	0.674411	0.888214	0.053317	0.052605	0.005864	
34000	-55.032727	287	1	0	'0 0 0 0 	0.734185	0.734185	0.734185	0.734185	0.892439	0.050293	0.051842	0.005426	
35000	-56.080378	475	1	0	'0 0 0 0 	0.836408	0.836408	0.836408	0.836408	0.892196	0.051244	0.051108	0.005452	
36000	-57.772808	153	1	0	'0 0 0 0 	1.216959	1.216959	1.216959	1.216959	0.884122	0.055069	0.054504	0.006305	
37000	-55.606929	577	1	0	'0 0 0 0 	0.803905	0.803905	0.803905	0.803905	0.890907	0.051311	0.052198	0.005583	
38000	-56.294050	696	2	0	'0 1 0 1 	1.028100	3.540057	1.028100	3.540057	0.772702	0.100878	0.101750	0.024670	
39000	-55.856381	85	2	0	'0 1 0 1 	2.735982	10.735750	2.735982	10.735750	0.753729	0.115894	0.101417	0.028960	
40000	-57.631208	836	1	0	'0 0 0 0 	0.955465	0.955465	0.955465	0.955465	0.895972	0.049853	0.049102	0.005074	
41000	-57.842364	353	1	0	'0 0 0 0 	0.504884	0.504884	0.504884	0.504884	0.904716	0.044892	0.046140	0.004252	
42000	-58.508229	624	1	0	'0 0 0 0 	1.297544	1.297544	1.297544	1.297544	0.880887	0.054065	0.058392	0.006656	
43000	-57.152799	335	1	0	'0 0 0 0 	0.550438	0.550438	0.550438	0.550438	0.914777	0.041860	0.039966	0.003396	
44000	-57.748263	502	1	0	'0 0 0 0 	0.599613	0.599613	0.599613	0.599613	0.913607	0.039934	0.042970	0.003488	
45000	-55.924128	516	1	0	'0 0 0 0 	0.707098	0.707098	0.707098	0.707098	0.901987	0.045633	0.047881	0.004499	
46000	-57.210759	394	1	0	'0 0 0 0 	0.651276	0.651276	0.651276	0.651276	0.898490	0.046170	0.050519	0.004821	
47000	-56.259833	593	1	0	'0 0 0 0 	0.742777	0.742777	0.742777	0.742777	0.878483	0.057601	0.056978	0.006938	
48000	-57.705764	226	1	0	'0 0 0 0 	0.760020	0.760020	0.760020	0.760020	0.903070	0.045239	0.047292	0.004400	
49000	-59.980187	446	1	0	'0 0 0 0 	1.538280	1.538280	1.538280	1.538280	0.894809	0.047509	0.052504	0.005177	
50000	-56.488103	67	1	0	'0 0 0 0 	0.955332	0.955332	0.955332	0.955332	0.906375	0.045010	0.044509	0.004105	
