Options:
Model:                           Discrete: Dependent
Tree File Name:                  ./data/bantu-iroquois-uni.localresidence.bttrees
Data File Name:                  ./data/bantu-iroquois-uni.localresidence.btdata
Log File Name:                   ./output/bantu-iroquois-uni.localresidence-dep1.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1424359133
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   ./output/bantu-iroquois-uni.localresidence-dep1.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           Empirical: (0.057971,0.304348,0.072464,0.565217)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.000000
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       69
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
35000	-69.477492	619	2	2	'Z 1 Z 1 0 0 1 1 	D	0.000000	2.410506	0.000000	2.410506	5.220406	5.220406	2.410506	2.410506	0.036469	0.172911	0.092992	0.697628	
36000	-68.293036	415	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	1.178829	1.178829	1.178829	1.178829	1.178829	1.178829	0.000000	0.522625	0.017831	0.459544	
37000	-70.581822	300	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	1.257800	1.257800	1.257800	1.257800	1.257800	1.257800	1.257800	0.004627	0.468817	0.023670	0.502886	
38000	-70.956226	295	1	1	'0 0 Z 0 0 0 0 0 	D	2.417616	2.417616	0.000000	2.417616	2.417616	2.417616	2.417616	2.417616	0.058465	0.178466	0.095260	0.667809	
39000	-70.416562	112	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	1.064656	1.064656	1.064656	1.064656	1.064656	1.064656	1.064656	0.003598	0.564588	0.018708	0.413106	
40000	-68.858908	516	1	3	'Z Z 0 0 Z 0 0 0 	D	0.000000	0.000000	1.610257	1.610257	0.000000	1.610257	1.610257	1.610257	0.000000	0.628207	0.005692	0.366101	
41000	-72.467343	637	1	1	'0 0 0 0 0 Z 0 0 	D	0.734250	0.734250	0.734250	0.734250	0.734250	0.000000	0.734250	0.734250	0.041651	0.534439	0.003692	0.420218	
42000	-70.103636	355	1	2	'0 Z 0 0 Z 0 0 0 	D	1.114910	0.000000	1.114910	1.114910	0.000000	1.114910	1.114910	1.114910	0.079806	0.674089	0.002281	0.243825	
43000	-71.425333	231	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	2.445781	0.000000	2.445781	2.445781	2.445781	2.445781	2.445781	0.035549	0.220022	0.079036	0.665392	
44000	-69.830456	575	1	3	'Z Z 0 0 Z 0 0 0 	D	0.000000	0.000000	1.014949	1.014949	0.000000	1.014949	1.014949	1.014949	0.000000	0.817987	0.000744	0.181270	
45000	-71.029073	808	1	1	'0 0 Z 0 0 0 0 0 	D	1.621114	1.621114	0.000000	1.621114	1.621114	1.621114	1.621114	1.621114	0.083842	0.119725	0.104739	0.691695	
46000	-69.016116	283	1	1	'0 0 0 0 0 Z 0 0 	D	0.995640	0.995640	0.995640	0.995640	0.995640	0.000000	0.995640	0.995640	0.041356	0.487353	0.007202	0.464090	
47000	-71.827160	704	1	3	'Z Z Z 0 0 0 0 0 	D	0.000000	0.000000	0.000000	1.113762	1.113762	1.113762	1.113762	1.113762	0.000000	0.068104	0.082592	0.849303	
48000	-70.155906	412	1	3	'0 Z 0 0 Z Z 0 0 	D	1.399511	0.000000	1.399511	1.399511	0.000000	0.000000	1.399511	1.399511	0.081379	0.667069	0.000000	0.251552	
49000	-69.753827	243	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	1.112577	1.112577	1.112577	1.112577	1.112577	1.112577	1.112577	0.006087	0.491094	0.025690	0.477129	
50000	-70.759176	97	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	2.148755	0.000000	2.148755	2.148755	2.148755	2.148755	2.148755	0.031176	0.168560	0.083965	0.716299	
51000	-71.023307	576	1	1	'0 Z 0 0 0 0 0 0 	D	1.742194	0.000000	1.742194	1.742194	1.742194	1.742194	1.742194	1.742194	0.037936	0.379131	0.035218	0.547715	
52000	-70.759726	759	1	4	'Z Z Z 0 0 Z 0 0 	D	0.000000	0.000000	0.000000	1.481628	1.481628	0.000000	1.481628	1.481628	0.000000	0.128741	0.000000	0.871259	
53000	-70.522017	517	1	4	'Z Z Z 0 0 Z 0 0 	D	0.000000	0.000000	0.000000	1.048388	1.048388	0.000000	1.048388	1.048388	0.000000	0.076055	0.000000	0.923945	
54000	-71.035965	55	1	3	'Z Z 0 0 Z 0 0 0 	D	0.000000	0.000000	1.202734	1.202734	0.000000	1.202734	1.202734	1.202734	0.000000	0.626181	0.005225	0.368594	
55000	-68.357322	551	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	1.284665	1.284665	1.284665	1.284665	1.284665	1.284665	1.284665	0.003524	0.466286	0.021079	0.509111	
56000	-70.298031	728	1	4	'Z Z Z 0 0 Z 0 0 	D	0.000000	0.000000	0.000000	2.001429	2.001429	0.000000	2.001429	2.001429	0.000000	0.166871	0.000000	0.833129	
57000	-70.818003	329	1	2	'0 0 0 Z 0 Z 0 0 	D	1.367222	1.367222	1.367222	0.000000	1.367222	0.000000	1.367222	1.367222	0.000000	0.000000	0.000000	1.000000	
58000	-71.000115	842	1	2	'0 Z 0 0 Z 0 0 0 	D	1.595948	0.000000	1.595948	1.595948	0.000000	1.595948	1.595948	1.595948	0.067781	0.534276	0.007278	0.390665	
59000	-70.574833	321	1	1	'0 Z 0 0 0 0 0 0 	D	1.977800	0.000000	1.977800	1.977800	1.977800	1.977800	1.977800	1.977800	0.033859	0.333966	0.041593	0.590581	
60000	-70.491656	853	1	3	'Z Z Z 0 0 0 0 0 	D	0.000000	0.000000	0.000000	2.244925	2.244925	2.244925	2.244925	2.244925	0.000000	0.168670	0.083125	0.748205	
61000	-70.724472	616	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	1.506751	1.506751	1.506751	1.506751	1.506751	1.506751	1.506751	0.007822	0.392066	0.031922	0.568191	
62000	-70.892123	476	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	1.471063	1.471063	1.471063	1.471063	1.471063	1.471063	0.000000	0.413485	0.031627	0.554888	
63000	-69.747015	820	1	3	'Z Z 0 0 Z 0 0 0 	D	0.000000	0.000000	1.083243	1.083243	0.000000	1.083243	1.083243	1.083243	0.000000	0.781685	0.001520	0.216796	
64000	-71.778931	804	1	4	'Z Z Z 0 0 Z 0 0 	D	0.000000	0.000000	0.000000	1.929736	1.929736	0.000000	1.929736	1.929736	0.000000	0.157337	0.000000	0.842663	
65000	-75.179611	25	1	2	'0 Z 0 0 Z 0 0 0 	D	2.884131	0.000000	2.884131	2.884131	0.000000	2.884131	2.884131	2.884131	0.097467	0.461479	0.020013	0.421041	
66000	-69.969119	770	1	2	'0 0 0 Z 0 Z 0 0 	D	1.429585	1.429585	1.429585	0.000000	1.429585	0.000000	1.429585	1.429585	0.000000	0.000000	0.000000	1.000000	
67000	-69.819362	769	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	1.643097	0.000000	1.643097	1.643097	1.643097	1.643097	1.643097	0.024366	0.116789	0.084505	0.774340	
68000	-70.454412	591	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	1.093708	0.000000	0.000000	1.093708	1.093708	1.093708	0.000000	0.000000	0.004459	0.995541	
69000	-69.842473	428	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	1.240513	1.240513	1.240513	1.240513	1.240513	1.240513	0.000000	0.462757	0.031298	0.505945	
70000	-68.792736	644	1	2	'0 Z 0 0 Z 0 0 0 	D	1.287739	0.000000	1.287739	1.287739	0.000000	1.287739	1.287739	1.287739	0.074450	0.581802	0.004836	0.338913	
71000	-70.233706	959	1	1	'0 0 0 Z 0 0 0 0 	D	1.143930	1.143930	1.143930	0.000000	1.143930	1.143930	1.143930	1.143930	0.007792	0.003483	0.045384	0.943341	
72000	-71.778335	645	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	2.441509	0.000000	2.441509	2.441509	2.441509	2.441509	2.441509	0.028905	0.189324	0.078082	0.703689	
73000	-71.956802	648	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	1.561803	0.000000	0.000000	1.561803	1.561803	1.561803	0.000000	0.000000	0.015758	0.984242	
74000	-69.344263	236	1	4	'Z Z Z 0 0 Z 0 0 	D	0.000000	0.000000	0.000000	1.679904	1.679904	0.000000	1.679904	1.679904	0.000000	0.190941	0.000000	0.809059	
75000	-69.929799	59	1	1	'0 0 0 0 Z 0 0 0 	D	1.039086	1.039086	1.039086	1.039086	0.000000	1.039086	1.039086	1.039086	0.048688	0.704067	0.001802	0.245444	
76000	-71.789668	917	1	2	'0 0 0 Z 0 Z 0 0 	D	1.116564	1.116564	1.116564	0.000000	1.116564	0.000000	1.116564	1.116564	0.000000	0.000000	0.000000	1.000000	
77000	-70.564232	776	1	2	'0 Z 0 0 Z 0 0 0 	D	1.403801	0.000000	1.403801	1.403801	0.000000	1.403801	1.403801	1.403801	0.074887	0.601750	0.004369	0.318993	
78000	-69.845753	316	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	1.113402	1.113402	1.113402	1.113402	1.113402	1.113402	0.000000	0.541549	0.023600	0.434851	
79000	-70.078490	364	1	3	'Z Z Z 0 0 0 0 0 	D	0.000000	0.000000	0.000000	1.965720	1.965720	1.965720	1.965720	1.965720	0.000000	0.153459	0.083446	0.763095	
80000	-69.922680	599	1	1	'0 0 Z 0 0 0 0 0 	D	1.620576	1.620576	0.000000	1.620576	1.620576	1.620576	1.620576	1.620576	0.069770	0.116346	0.094376	0.719507	
81000	-73.287029	658	2	3	'Z Z Z 0 0 1 0 1 	D	0.000000	0.000000	0.000000	1.423849	1.423849	3.602534	1.423849	3.602534	0.000000	0.130419	0.102906	0.766675	
82000	-67.997786	25	1	3	'Z Z Z 0 0 0 0 0 	D	0.000000	0.000000	0.000000	1.730868	1.730868	1.730868	1.730868	1.730868	0.000000	0.121751	0.100717	0.777532	
83000	-71.532915	320	1	2	'0 Z 0 0 Z 0 0 0 	D	1.232363	0.000000	1.232363	1.232363	0.000000	1.232363	1.232363	1.232363	0.072385	0.664983	0.002303	0.260330	
84000	-70.078074	295	1	2	'0 0 0 Z Z 0 0 0 	D	1.175013	1.175013	1.175013	0.000000	0.000000	1.175013	1.175013	1.175013	0.011694	0.005992	0.010696	0.971618	
85000	-75.730318	606	1	3	'0 0 0 0 Z Z 0 Z 	D	4.194729	4.194729	4.194729	4.194729	0.000000	0.000000	4.194729	0.000000	0.010727	0.226769	0.000000	0.762504	
86000	-72.436551	367	1	2	'0 0 0 0 0 Z 0 Z 	D	5.375404	5.375404	5.375404	5.375404	5.375404	0.000000	5.375404	0.000000	0.032647	0.278370	0.023988	0.664996	
87000	-73.284851	281	1	1	'0 0 0 0 0 0 0 Z 	D	4.281215	4.281215	4.281215	4.281215	4.281215	4.281215	4.281215	0.000000	0.053279	0.293710	0.069593	0.583419	
88000	-73.653004	867	1	4	'Z 0 0 0 Z Z 0 Z 	D	0.000000	4.243409	4.243409	4.243409	0.000000	0.000000	4.243409	0.000000	0.000000	0.183936	0.000000	0.816064	
89000	-71.988370	540	1	2	'0 0 0 0 0 Z 0 Z 	D	3.526070	3.526070	3.526070	3.526070	3.526070	0.000000	3.526070	0.000000	0.030326	0.279795	0.018720	0.671159	
90000	-70.312542	867	2	2	'0 1 0 0 0 Z 0 Z 	D	2.817357	7.185051	2.817357	2.817357	2.817357	0.000000	2.817357	0.000000	0.013495	0.250771	0.004005	0.731729	
91000	-74.695408	467	1	1	'0 0 0 0 0 0 0 Z 	D	7.792022	7.792022	7.792022	7.792022	7.792022	7.792022	7.792022	0.000000	0.057065	0.302163	0.071938	0.568834	
92000	-73.395171	589	1	1	'0 0 0 0 0 0 0 Z 	D	5.531632	5.531632	5.531632	5.531632	5.531632	5.531632	5.531632	0.000000	0.053567	0.293702	0.069977	0.582754	
93000	-72.239489	294	1	3	'0 0 0 0 Z Z 0 Z 	D	3.507091	3.507091	3.507091	3.507091	0.000000	0.000000	3.507091	0.000000	0.010344	0.226552	0.000000	0.763103	
94000	-70.968291	123	1	1	'0 0 Z 0 0 0 0 0 	D	1.408906	1.408906	0.000000	1.408906	1.408906	1.408906	1.408906	1.408906	0.069946	0.098529	0.101339	0.730185	
95000	-68.525842	293	1	1	'0 Z 0 0 0 0 0 0 	D	1.244550	0.000000	1.244550	1.244550	1.244550	1.244550	1.244550	1.244550	0.048880	0.535764	0.021784	0.393572	
96000	-71.004577	446	1	1	'0 0 0 Z 0 0 0 0 	D	1.248604	1.248604	1.248604	0.000000	1.248604	1.248604	1.248604	1.248604	0.006643	0.002909	0.040756	0.949692	
97000	-70.893367	378	1	2	'0 Z 0 0 Z 0 0 0 	D	1.008631	0.000000	1.008631	1.008631	0.000000	1.008631	1.008631	1.008631	0.085637	0.763251	0.000846	0.150267	
98000	-71.064115	472	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	1.308275	1.308275	1.308275	1.308275	1.308275	1.308275	0.000000	0.465509	0.025003	0.509487	
99000	-68.754134	954	1	3	'Z Z Z 0 0 0 0 0 	D	0.000000	0.000000	0.000000	1.363973	1.363973	1.363973	1.363973	1.363973	0.000000	0.097883	0.092321	0.809795	
100000	-69.644178	368	1	2	'0 Z 0 0 Z 0 0 0 	D	0.950380	0.000000	0.950380	0.950380	0.000000	0.950380	0.950380	0.950380	0.063027	0.753735	0.000839	0.182400	
101000	-71.140911	666	1	1	'0 0 0 Z 0 0 0 0 	D	1.667441	1.667441	1.667441	0.000000	1.667441	1.667441	1.667441	1.667441	0.016556	0.017836	0.063960	0.901648	
102000	-69.366566	641	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	1.363058	1.363058	1.363058	1.363058	1.363058	1.363058	0.000000	0.500410	0.023303	0.476287	
103000	-68.669469	367	1	3	'Z Z 0 0 Z 0 0 0 	D	0.000000	0.000000	1.347443	1.347443	0.000000	1.347443	1.347443	1.347443	0.000000	0.668715	0.003593	0.327692	
104000	-70.682860	689	1	3	'Z Z Z 0 0 0 0 0 	D	0.000000	0.000000	0.000000	2.201439	2.201439	2.201439	2.201439	2.201439	0.000000	0.169640	0.091874	0.738486	
105000	-69.829683	60	1	3	'Z Z Z 0 0 0 0 0 	D	0.000000	0.000000	0.000000	1.097771	1.097771	1.097771	1.097771	1.097771	0.000000	0.071663	0.086819	0.841518	
106000	-75.236058	489	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	2.144294	0.000000	0.000000	2.144294	2.144294	2.144294	0.000000	0.000000	0.039500	0.960500	
107000	-69.227248	516	1	2	'0 0 0 Z 0 Z 0 0 	D	0.996213	0.996213	0.996213	0.000000	0.996213	0.000000	0.996213	0.996213	0.000000	0.000000	0.000000	1.000000	
108000	-69.284556	81	1	1	'0 0 0 Z 0 0 0 0 	D	1.230239	1.230239	1.230239	0.000000	1.230239	1.230239	1.230239	1.230239	0.010565	0.006457	0.052043	0.930935	
109000	-69.552129	135	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	1.394862	1.394862	1.394862	1.394862	1.394862	1.394862	0.000000	0.484920	0.026659	0.488420	
110000	-70.869386	247	1	0	'0 0 0 0 0 0 0 0 	I	1.762561	1.762561	1.762561	1.762561	1.762561	1.762561	1.762561	1.762561	0.030872	0.352444	0.034334	0.582350	
111000	-70.557333	474	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	2.003267	2.003267	2.003267	2.003267	2.003267	2.003267	0.000000	0.358177	0.037211	0.604611	
112000	-70.448949	970	1	4	'Z Z Z 0 0 Z 0 0 	D	0.000000	0.000000	0.000000	1.328311	1.328311	0.000000	1.328311	1.328311	0.000000	0.066710	0.000000	0.933290	
113000	-72.989045	71	1	2	'0 0 Z Z 0 0 0 0 	D	1.698549	1.698549	0.000000	0.000000	1.698549	1.698549	1.698549	1.698549	0.041080	0.000000	0.146710	0.812210	
114000	-70.286913	265	1	1	'0 0 0 0 0 Z 0 0 	D	1.161301	1.161301	1.161301	1.161301	1.161301	0.000000	1.161301	1.161301	0.025988	0.534122	0.001939	0.437952	
115000	-69.635820	517	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	1.341289	0.000000	1.341289	1.341289	1.341289	1.341289	1.341289	0.027100	0.102263	0.090207	0.780430	
116000	-70.904566	624	1	2	'0 0 0 Z 0 Z 0 0 	D	1.373996	1.373996	1.373996	0.000000	1.373996	0.000000	1.373996	1.373996	0.000000	0.000000	0.000000	1.000000	
117000	-71.488350	965	1	2	'0 0 0 Z 0 Z 0 0 	D	1.509729	1.509729	1.509729	0.000000	1.509729	0.000000	1.509729	1.509729	0.000000	0.000000	0.000000	1.000000	
118000	-72.870207	138	1	1	'0 0 0 Z 0 0 0 0 	D	1.807269	1.807269	1.807269	0.000000	1.807269	1.807269	1.807269	1.807269	0.015679	0.016674	0.062780	0.904866	
119000	-69.294728	542	1	1	'0 0 0 Z 0 0 0 0 	D	1.551877	1.551877	1.551877	0.000000	1.551877	1.551877	1.551877	1.551877	0.011574	0.009830	0.053065	0.925531	
120000	-69.737672	444	1	1	'0 Z 0 0 0 0 0 0 	D	1.239009	0.000000	1.239009	1.239009	1.239009	1.239009	1.239009	1.239009	0.047829	0.459756	0.029411	0.463004	
121000	-72.449193	389	1	3	'0 0 0 Z Z Z 0 0 	D	1.218963	1.218963	1.218963	0.000000	0.000000	0.000000	1.218963	1.218963	0.000000	0.000000	0.000000	1.000000	
122000	-70.772218	680	1	0	'0 0 0 0 0 0 0 0 	I	0.925820	0.925820	0.925820	0.925820	0.925820	0.925820	0.925820	0.925820	0.039960	0.503269	0.023173	0.433598	
123000	-71.073798	160	1	3	'Z Z Z 0 0 0 0 0 	D	0.000000	0.000000	0.000000	1.345817	1.345817	1.345817	1.345817	1.345817	0.000000	0.089480	0.092539	0.817981	
124000	-72.717925	379	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	0.889831	0.889831	0.889831	0.889831	0.889831	0.889831	0.000000	0.620563	0.018218	0.361219	
125000	-68.238108	779	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	1.433651	1.433651	1.433651	1.433651	1.433651	1.433651	0.000000	0.459118	0.026555	0.514327	
126000	-70.987000	342	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	2.007082	0.000000	2.007082	2.007082	2.007082	2.007082	2.007082	0.035380	0.166695	0.087919	0.710006	
127000	-69.160392	81	1	3	'Z Z Z 0 0 0 0 0 	D	0.000000	0.000000	0.000000	1.450554	1.450554	1.450554	1.450554	1.450554	0.000000	0.100585	0.101841	0.797574	
128000	-68.987251	83	1	0	'0 0 0 0 0 0 0 0 	I	1.330511	1.330511	1.330511	1.330511	1.330511	1.330511	1.330511	1.330511	0.037641	0.410789	0.032042	0.519528	
129000	-70.535655	971	1	3	'Z Z Z 0 0 0 0 0 	D	0.000000	0.000000	0.000000	2.042249	2.042249	2.042249	2.042249	2.042249	0.000000	0.139669	0.087228	0.773102	
130000	-70.802612	40	1	3	'0 Z Z Z 0 0 0 0 	D	1.588287	0.000000	0.000000	0.000000	1.588287	1.588287	1.588287	1.588287	0.000000	0.000000	0.150256	0.849744	
131000	-69.137873	293	1	2	'0 Z 0 0 Z 0 0 0 	D	1.287372	0.000000	1.287372	1.287372	0.000000	1.287372	1.287372	1.287372	0.074016	0.703865	0.001593	0.220527	
132000	-73.141072	183	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	2.577666	0.000000	2.577666	2.577666	2.577666	2.577666	2.577666	0.030811	0.206491	0.077233	0.685465	
133000	-74.336577	308	1	3	'0 0 Z Z 0 Z 0 0 	D	1.111640	1.111640	0.000000	0.000000	1.111640	0.000000	1.111640	1.111640	0.000000	0.000000	0.000000	1.000000	
134000	-69.097427	591	1	1	'0 0 0 Z 0 0 0 0 	D	1.365624	1.365624	1.365624	0.000000	1.365624	1.365624	1.365624	1.365624	0.005226	0.002380	0.035836	0.956558	
135000	-69.363372	860	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	1.511447	1.511447	1.511447	1.511447	1.511447	1.511447	0.000000	0.411654	0.029208	0.559137	
136000	-70.080756	786	1	1	'0 0 0 0 0 Z 0 0 	D	1.311896	1.311896	1.311896	1.311896	1.311896	0.000000	1.311896	1.311896	0.028642	0.446447	0.003644	0.521268	
137000	-70.802731	204	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	1.880450	0.000000	1.880450	1.880450	1.880450	1.880450	1.880450	0.031196	0.171331	0.083813	0.713660	
138000	-71.588271	107	1	3	'0 Z 0 Z 0 Z 0 0 	D	1.177227	0.000000	1.177227	0.000000	1.177227	0.000000	1.177227	1.177227	0.000000	0.000000	0.000000	1.000000	
139000	-69.535955	52	1	0	'0 0 0 0 0 0 0 0 	I	1.059837	1.059837	1.059837	1.059837	1.059837	1.059837	1.059837	1.059837	0.040447	0.509225	0.022853	0.427475	
