Options:
Model:                           Discrete: Independent
Tree File Name:                  ./data/bantu-omaha-uni.localresidence.bttrees
Data File Name:                  ./data/bantu-omaha-uni.localresidence.btdata
Log File Name:                   ./output/bantu-omaha-uni.localresidence-indep1.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            497385073
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   ./output/bantu-omaha-uni.localresidence-indep1.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Base frequency (PI's):           Empirical: (0.130435,0.753623,0.000000,0.115942)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.000000
Restrictions:
    alpha1                       RJ MCMC
    beta1                        RJ MCMC
    alpha2                       RJ MCMC
    beta2                        RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       69
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	alpha1	beta1	alpha2	beta2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
11000	-53.133090	477	1	0	'0 0 0 0 	1.059097	1.059097	1.059097	1.059097	0.063527	0.912895	0.000000	0.023577	
12000	-53.385660	747	1	0	'0 0 0 0 	0.431433	0.431433	0.431433	0.431433	0.051488	0.944836	0.000000	0.003676	
13000	-50.722116	750	1	0	'0 0 0 0 	0.670566	0.670566	0.670566	0.670566	0.057111	0.933679	0.000000	0.009210	
14000	-51.039457	850	1	0	'0 0 0 0 	0.648615	0.648615	0.648615	0.648615	0.056490	0.934167	0.000000	0.009344	
15000	-51.809924	820	1	0	'0 0 0 0 	0.482949	0.482949	0.482949	0.482949	0.057336	0.937193	0.000000	0.005471	
16000	-51.357796	773	1	0	'0 0 0 0 	0.727210	0.727210	0.727210	0.727210	0.053827	0.936776	0.000000	0.009397	
17000	-52.771787	45	1	0	'0 0 0 0 	1.061973	1.061973	1.061973	1.061973	0.067681	0.906620	0.000000	0.025699	
18000	-51.153321	541	1	0	'0 0 0 0 	0.655415	0.655415	0.655415	0.655415	0.064758	0.923444	0.000000	0.011798	
19000	-52.002256	440	1	0	'0 0 0 0 	0.996471	0.996471	0.996471	0.996471	0.072016	0.902552	0.000000	0.025432	
20000	-52.728620	287	1	0	'0 0 0 0 	0.933751	0.933751	0.933751	0.933751	0.065285	0.915501	0.000000	0.019214	
21000	-51.879469	300	1	0	'0 0 0 0 	0.660904	0.660904	0.660904	0.660904	0.057040	0.933891	0.000000	0.009069	
22000	-52.616163	465	1	0	'0 0 0 0 	0.935108	0.935108	0.935108	0.935108	0.056859	0.926774	0.000000	0.016367	
23000	-51.432148	721	1	0	'0 0 0 0 	0.587765	0.587765	0.587765	0.587765	0.039078	0.956349	0.000000	0.004574	
24000	-54.376869	69	1	0	'0 0 0 0 	1.280054	1.280054	1.280054	1.280054	0.081966	0.876016	0.000000	0.042018	
25000	-53.938298	317	1	0	'0 0 0 0 	1.126718	1.126718	1.126718	1.126718	0.066333	0.906383	0.000000	0.027284	
26000	-52.828982	62	1	0	'0 0 0 0 	1.110602	1.110602	1.110602	1.110602	0.062985	0.913337	0.000000	0.023678	
27000	-51.477074	440	1	0	'0 0 0 0 	0.888420	0.888420	0.888420	0.888420	0.070034	0.909144	0.000000	0.020821	
28000	-50.892410	662	1	0	'0 0 0 0 	0.624700	0.624700	0.624700	0.624700	0.059819	0.929977	0.000000	0.010205	
29000	-51.380038	453	1	0	'0 0 0 0 	0.552852	0.552852	0.552852	0.552852	0.046016	0.949351	0.000000	0.004632	
30000	-51.781632	885	1	0	'0 0 0 0 	0.748506	0.748506	0.748506	0.748506	0.064198	0.921221	0.000000	0.014581	
31000	-50.815970	72	1	0	'0 0 0 0 	0.822973	0.822973	0.822973	0.822973	0.061727	0.924040	0.000000	0.014233	
32000	-53.890766	286	1	0	'0 0 0 0 	1.201155	1.201155	1.201155	1.201155	0.054303	0.925204	0.000000	0.020493	
33000	-51.952501	999	1	0	'0 0 0 0 	0.900859	0.900859	0.900859	0.900859	0.068852	0.909467	0.000000	0.021681	
34000	-50.917486	867	1	0	'0 0 0 0 	0.476974	0.476974	0.476974	0.476974	0.042040	0.954681	0.000000	0.003279	
35000	-50.782691	853	1	0	'0 0 0 0 	0.590086	0.590086	0.590086	0.590086	0.050852	0.942395	0.000000	0.006753	
36000	-53.209952	98	1	0	'0 0 0 0 	0.385885	0.385885	0.385885	0.385885	0.054467	0.942142	0.000000	0.003390	
37000	-51.446580	247	1	0	'0 0 0 0 	0.814884	0.814884	0.814884	0.814884	0.048494	0.940488	0.000000	0.011018	
38000	-52.213170	612	1	0	'0 0 0 0 	0.520738	0.520738	0.520738	0.520738	0.053153	0.941060	0.000000	0.005788	
39000	-52.017894	169	1	0	'0 0 0 0 	0.844477	0.844477	0.844477	0.844477	0.056677	0.928509	0.000000	0.014813	
40000	-51.836345	531	1	0	'0 0 0 0 	0.501781	0.501781	0.501781	0.501781	0.059553	0.933981	0.000000	0.006466	
41000	-52.047565	237	1	0	'0 0 0 0 	0.999693	0.999693	0.999693	0.999693	0.058672	0.921502	0.000000	0.019826	
42000	-50.502908	734	1	0	'0 0 0 0 	0.866754	0.866754	0.866754	0.866754	0.055367	0.930213	0.000000	0.014420	
43000	-50.856370	145	1	0	'0 0 0 0 	0.677743	0.677743	0.677743	0.677743	0.064873	0.923409	0.000000	0.011718	
44000	-50.900493	955	1	0	'0 0 0 0 	0.892235	0.892235	0.892235	0.892235	0.058245	0.927260	0.000000	0.014495	
45000	-51.214247	637	1	0	'0 0 0 0 	0.522393	0.522393	0.522393	0.522393	0.067443	0.923739	0.000000	0.008818	
46000	-50.225810	441	1	0	'0 0 0 0 	0.774808	0.774808	0.774808	0.774808	0.063536	0.920767	0.000000	0.015697	
47000	-52.126756	327	1	0	'0 0 0 0 	0.769071	0.769071	0.769071	0.769071	0.062934	0.922302	0.000000	0.014764	
48000	-50.233370	540	1	0	'0 0 0 0 	0.660157	0.660157	0.660157	0.660157	0.065520	0.922613	0.000000	0.011867	
49000	-51.190818	265	1	0	'0 0 0 0 	0.783548	0.783548	0.783548	0.783548	0.041530	0.950954	0.000000	0.007515	
50000	-51.979899	414	1	0	'0 0 0 0 	0.463412	0.463412	0.463412	0.463412	0.058804	0.935895	0.000000	0.005302	
51000	-52.470290	199	1	0	'0 0 0 0 	0.393337	0.393337	0.393337	0.393337	0.059621	0.936173	0.000000	0.004206	
52000	-50.734086	695	1	0	'0 0 0 0 	0.597187	0.597187	0.597187	0.597187	0.064123	0.924818	0.000000	0.011058	
53000	-51.864373	106	1	0	'0 0 0 0 	0.478109	0.478109	0.478109	0.478109	0.059531	0.934956	0.000000	0.005513	
54000	-51.101260	797	2	0	'1 1 1 0 	0.770147	0.770147	0.770147	0.511837	0.087104	0.898056	0.000000	0.014839	
55000	-51.462326	940	1	0	'0 0 0 0 	0.709419	0.709419	0.709419	0.709419	0.051955	0.938692	0.000000	0.009353	
56000	-51.420204	863	1	0	'0 0 0 0 	0.664861	0.664861	0.664861	0.664861	0.054829	0.935992	0.000000	0.009179	
57000	-51.555176	297	1	0	'0 0 0 0 	0.827632	0.827632	0.827632	0.827632	0.062926	0.922291	0.000000	0.014783	
58000	-51.339092	292	1	0	'0 0 0 0 	0.631116	0.631116	0.631116	0.631116	0.061494	0.928737	0.000000	0.009768	
59000	-51.159310	335	1	0	'0 0 0 0 	0.765717	0.765717	0.765717	0.765717	0.052614	0.935904	0.000000	0.011481	
60000	-53.202788	295	1	0	'0 0 0 0 	0.424209	0.424209	0.424209	0.424209	0.054171	0.942007	0.000000	0.003822	
61000	-52.078287	474	1	0	'0 0 0 0 	0.840954	0.840954	0.840954	0.840954	0.057901	0.928468	0.000000	0.013631	
62000	-51.271406	93	1	0	'0 0 0 0 	0.568422	0.568422	0.568422	0.568422	0.053212	0.940459	0.000000	0.006329	
