Options:
Model:                           Discrete: Dependent
Tree File Name:                  ./data/austronesian-iroquois-matri.anvunclocalresidence.bttrees
Data File Name:                  ./data/austronesian-iroquois-matri.anvunclocalresidence.btdata
Log File Name:                   ./output/austronesian-iroquois-matri.anvunclocalresidence-dep1.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            3849648779
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   ./output/austronesian-iroquois-matri.anvunclocalresidence-dep1.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           Empirical: (0.595238,0.238095,0.142857,0.023810)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.000085
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       84
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
21000	-80.248454	614	1	3	'0 0 0 0 Z Z 0 Z 	D	0.968167	0.968167	0.968167	0.968167	0.000000	0.000000	0.968167	0.000000	0.991411	0.008587	0.000000	0.000002	
22000	-79.887963	341	1	3	'0 0 0 0 Z Z 0 Z 	D	0.878679	0.878679	0.878679	0.878679	0.000000	0.000000	0.878679	0.000000	0.988350	0.011641	0.000000	0.000009	
23000	-79.373576	534	1	1	'0 0 0 0 0 Z 0 0 	D	1.300711	1.300711	1.300711	1.300711	1.300711	0.000000	1.300711	1.300711	0.966849	0.021901	0.011158	0.000093	
24000	-80.133834	600	1	3	'0 0 0 0 Z Z 0 Z 	D	1.336221	1.336221	1.336221	1.336221	0.000000	0.000000	1.336221	0.000000	0.981272	0.018719	0.000000	0.000009	
25000	-82.134721	915	1	2	'0 0 0 0 0 Z 0 Z 	D	1.883950	1.883950	1.883950	1.883950	1.883950	0.000000	1.883950	0.000000	0.968940	0.019956	0.011084	0.000021	
26000	-80.848997	25	2	1	'0 0 1 0 1 Z 1 0 	D	4.212698	4.212698	13.130147	4.212698	13.130147	0.000000	13.130147	4.212698	0.593916	0.242501	0.139247	0.024336	
27000	-80.700227	382	1	1	'0 0 0 0 0 Z 0 0 	D	0.842970	0.842970	0.842970	0.842970	0.842970	0.000000	0.842970	0.842970	0.994673	0.004175	0.001150	0.000002	
28000	-82.471822	613	1	1	'0 0 0 0 0 0 0 Z 	D	1.511782	1.511782	1.511782	1.511782	1.511782	1.511782	1.511782	0.000000	0.969549	0.021908	0.008510	0.000034	
29000	-79.393262	497	1	1	'0 0 0 0 0 Z 0 0 	D	1.484513	1.484513	1.484513	1.484513	1.484513	0.000000	1.484513	1.484513	0.962471	0.027011	0.010402	0.000116	
30000	-80.711467	558	1	3	'0 0 0 0 0 Z Z Z 	D	1.681528	1.681528	1.681528	1.681528	1.681528	0.000000	0.000000	0.000000	0.979131	0.012192	0.008677	0.000000	
31000	-80.599696	831	1	1	'0 0 0 0 0 Z 0 0 	D	1.142743	1.142743	1.142743	1.142743	1.142743	0.000000	1.142743	1.142743	0.979319	0.014187	0.006459	0.000035	
32000	-80.303077	259	1	3	'0 0 0 0 0 Z Z Z 	D	1.047006	1.047006	1.047006	1.047006	1.047006	0.000000	0.000000	0.000000	0.993129	0.005820	0.001051	0.000000	
33000	-81.706085	213	1	0	'0 0 0 0 0 0 0 0 	I	1.145489	1.145489	1.145489	1.145489	1.145489	1.145489	1.145489	1.145489	0.982702	0.013653	0.003624	0.000021	
34000	-82.282679	198	1	2	'0 0 0 Z Z 0 0 0 	D	1.329652	1.329652	1.329652	0.000000	0.000000	1.329652	1.329652	1.329652	0.966809	0.033183	0.000000	0.000008	
35000	-83.741709	338	1	2	'0 0 0 0 0 Z 0 Z 	D	2.511543	2.511543	2.511543	2.511543	2.511543	0.000000	2.511543	0.000000	0.939735	0.031129	0.029083	0.000053	
36000	-80.453346	233	1	2	'0 0 0 0 Z Z 0 0 	D	1.511775	1.511775	1.511775	1.511775	0.000000	0.000000	1.511775	1.511775	0.977259	0.022717	0.000000	0.000023	
37000	-80.818675	367	1	3	'0 0 0 0 0 Z Z Z 	D	1.289086	1.289086	1.289086	1.289086	1.289086	0.000000	0.000000	0.000000	0.987685	0.007854	0.004461	0.000000	
38000	-79.870085	861	1	2	'0 0 0 0 0 Z 0 Z 	D	1.037781	1.037781	1.037781	1.037781	1.037781	0.000000	1.037781	0.000000	0.993593	0.004487	0.001920	0.000001	
39000	-81.014982	973	1	2	'0 0 0 0 Z Z 0 0 	D	0.876926	0.876926	0.876926	0.876926	0.000000	0.000000	0.876926	0.876926	0.991548	0.008448	0.000000	0.000004	
40000	-81.836263	458	2	3	'1 1 0 0 Z Z 1 Z 	D	0.842549	0.842549	2.322521	2.322521	0.000000	0.000000	0.842549	0.000000	0.978965	0.021034	0.000000	0.000001	
41000	-80.979968	945	1	3	'0 0 0 0 Z Z 0 Z 	D	1.266405	1.266405	1.266405	1.266405	0.000000	0.000000	1.266405	0.000000	0.986695	0.013297	0.000000	0.000008	
42000	-79.851788	336	1	3	'0 0 0 0 0 Z Z Z 	D	0.878799	0.878799	0.878799	0.878799	0.878799	0.000000	0.000000	0.000000	0.997180	0.002512	0.000308	0.000000	
43000	-80.396130	268	1	1	'0 0 0 0 0 Z 0 0 	D	1.559182	1.559182	1.559182	1.559182	1.559182	0.000000	1.559182	1.559182	0.976415	0.018440	0.005105	0.000041	
44000	-83.017877	386	1	4	'0 0 0 Z Z 0 Z Z 	D	1.277069	1.277069	1.277069	0.000000	0.000000	1.277069	0.000000	0.000000	0.943539	0.056461	0.000000	0.000000	
45000	-80.794342	188	1	3	'0 0 0 0 Z Z 0 Z 	D	1.127534	1.127534	1.127534	1.127534	0.000000	0.000000	1.127534	0.000000	0.990370	0.009627	0.000000	0.000003	
46000	-82.399527	624	1	1	'0 0 0 0 0 0 0 Z 	D	1.499716	1.499716	1.499716	1.499716	1.499716	1.499716	1.499716	0.000000	0.981247	0.014869	0.003879	0.000005	
47000	-79.716235	594	1	3	'0 0 0 0 0 Z Z Z 	D	1.390795	1.390795	1.390795	1.390795	1.390795	0.000000	0.000000	0.000000	0.958033	0.023207	0.018760	0.000000	
48000	-80.996766	567	1	2	'0 0 0 0 0 Z 0 Z 	D	1.865355	1.865355	1.865355	1.865355	1.865355	0.000000	1.865355	0.000000	0.957090	0.026042	0.016819	0.000049	
49000	-79.748670	265	1	2	'0 0 0 0 0 Z 0 Z 	D	1.600048	1.600048	1.600048	1.600048	1.600048	0.000000	1.600048	0.000000	0.975341	0.018700	0.005946	0.000013	
50000	-80.252353	274	1	1	'0 0 0 0 0 Z 0 0 	D	1.237532	1.237532	1.237532	1.237532	1.237532	0.000000	1.237532	1.237532	0.992441	0.006290	0.001265	0.000003	
51000	-80.331881	937	1	2	'0 0 0 0 Z Z 0 0 	D	1.200059	1.200059	1.200059	1.200059	0.000000	0.000000	1.200059	1.200059	0.984730	0.015262	0.000000	0.000007	
52000	-83.809420	831	1	4	'0 0 Z 0 0 Z Z Z 	D	1.363223	1.363223	0.000000	1.363223	1.363223	0.000000	0.000000	0.000000	0.988625	0.000000	0.011375	0.000000	
53000	-82.966652	124	1	2	'0 0 0 0 0 0 Z Z 	D	1.376396	1.376396	1.376396	1.376396	1.376396	1.376396	0.000000	0.000000	0.989365	0.008459	0.002175	0.000000	
54000	-80.772514	331	1	2	'0 0 0 0 0 Z 0 Z 	D	1.139189	1.139189	1.139189	1.139189	1.139189	0.000000	1.139189	0.000000	0.982736	0.010931	0.006325	0.000008	
55000	-80.663603	584	1	2	'0 0 0 0 0 Z 0 Z 	D	0.965301	0.965301	0.965301	0.965301	0.965301	0.000000	0.965301	0.000000	0.981819	0.011370	0.006801	0.000010	
56000	-79.977329	177	1	1	'0 0 0 0 0 Z 0 0 	D	1.369162	1.369162	1.369162	1.369162	1.369162	0.000000	1.369162	1.369162	0.976988	0.016458	0.006512	0.000042	
57000	-81.907670	851	1	1	'0 0 0 0 0 Z 0 0 	D	1.881428	1.881428	1.881428	1.881428	1.881428	0.000000	1.881428	1.881428	0.954102	0.032844	0.012878	0.000176	
58000	-83.027501	711	1	1	'0 0 0 Z 0 0 0 0 	D	1.504210	1.504210	1.504210	0.000000	1.504210	1.504210	1.504210	1.504210	0.939402	0.048606	0.011777	0.000214	
59000	-83.829246	188	1	4	'0 0 0 Z Z 0 Z Z 	D	0.812967	0.812967	0.812967	0.000000	0.000000	0.812967	0.000000	0.000000	0.994176	0.005824	0.000000	0.000000	
60000	-80.711085	245	1	1	'0 0 0 0 0 Z 0 0 	D	0.926920	0.926920	0.926920	0.926920	0.926920	0.000000	0.926920	0.926920	0.991349	0.005923	0.002721	0.000006	
61000	-77.343190	912	2	2	'1 0 1 0 1 Z 1 Z 	D	4.377910	0.394050	4.377910	0.394050	4.377910	0.000000	4.377910	0.000000	0.381756	0.057826	0.559576	0.000842	
62000	-79.482376	313	1	3	'0 0 0 0 0 Z Z Z 	D	1.458493	1.458493	1.458493	1.458493	1.458493	0.000000	0.000000	0.000000	0.986261	0.008582	0.005157	0.000000	
63000	-79.211651	854	1	2	'0 0 0 0 0 Z 0 Z 	D	1.275000	1.275000	1.275000	1.275000	1.275000	0.000000	1.275000	0.000000	0.979003	0.017738	0.003251	0.000008	
64000	-81.301844	473	1	3	'0 0 0 0 Z Z 0 Z 	D	1.513248	1.513248	1.513248	1.513248	0.000000	0.000000	1.513248	0.000000	0.977111	0.022873	0.000000	0.000016	
65000	-80.869494	69	1	2	'0 0 0 0 0 Z 0 Z 	D	1.677575	1.677575	1.677575	1.677575	1.677575	0.000000	1.677575	0.000000	0.966824	0.019854	0.013296	0.000025	
66000	-79.821903	743	1	3	'0 0 0 0 0 Z Z Z 	D	1.427980	1.427980	1.427980	1.427980	1.427980	0.000000	0.000000	0.000000	0.990400	0.006355	0.003246	0.000000	
67000	-83.791856	447	1	1	'0 0 0 Z 0 0 0 0 	D	0.895050	0.895050	0.895050	0.000000	0.895050	0.895050	0.895050	0.895050	0.956776	0.040222	0.002956	0.000047	
68000	-81.647297	298	1	3	'0 0 0 0 0 Z Z Z 	D	1.422621	1.422621	1.422621	1.422621	1.422621	0.000000	0.000000	0.000000	0.990072	0.005789	0.004139	0.000000	
69000	-79.877664	551	1	2	'0 0 0 0 0 Z 0 Z 	D	1.298388	1.298388	1.298388	1.298388	1.298388	0.000000	1.298388	0.000000	0.970640	0.018348	0.010986	0.000027	
70000	-82.291696	561	1	1	'0 0 0 0 0 0 Z 0 	D	1.335426	1.335426	1.335426	1.335426	1.335426	1.335426	0.000000	1.335426	0.974646	0.021906	0.003445	0.000002	
71000	-80.845344	945	1	3	'0 0 0 0 0 Z Z Z 	D	1.527051	1.527051	1.527051	1.527051	1.527051	0.000000	0.000000	0.000000	0.978621	0.011957	0.009422	0.000000	
72000	-80.677323	475	1	3	'0 0 0 0 Z Z 0 Z 	D	1.329227	1.329227	1.329227	1.329227	0.000000	0.000000	1.329227	0.000000	0.981252	0.018725	0.000000	0.000023	
73000	-80.750371	276	1	3	'0 0 0 0 0 Z Z Z 	D	1.562696	1.562696	1.562696	1.562696	1.562696	0.000000	0.000000	0.000000	0.987881	0.007759	0.004360	0.000000	
74000	-80.966873	968	1	2	'0 0 0 0 0 Z 0 Z 	D	1.510959	1.510959	1.510959	1.510959	1.510959	0.000000	1.510959	0.000000	0.977670	0.018016	0.004303	0.000011	
75000	-79.889898	507	1	2	'0 0 0 0 Z Z 0 0 	D	1.201703	1.201703	1.201703	1.201703	0.000000	0.000000	1.201703	1.201703	0.980558	0.019425	0.000000	0.000017	
76000	-79.269581	894	1	3	'0 0 0 0 0 Z Z Z 	D	1.407821	1.407821	1.407821	1.407821	1.407821	0.000000	0.000000	0.000000	0.961062	0.031164	0.007774	0.000000	
77000	-80.051943	292	1	3	'0 0 0 0 0 Z Z Z 	D	1.519695	1.519695	1.519695	1.519695	1.519695	0.000000	0.000000	0.000000	0.976625	0.015704	0.007671	0.000000	
78000	-79.574177	630	1	1	'0 0 0 0 0 Z 0 0 	D	1.157482	1.157482	1.157482	1.157482	1.157482	0.000000	1.157482	1.157482	0.957001	0.026517	0.016319	0.000164	
79000	-81.861449	805	1	1	'0 0 0 0 Z 0 0 0 	D	0.899275	0.899275	0.899275	0.899275	0.000000	0.899275	0.899275	0.899275	0.976540	0.023450	0.000000	0.000010	
80000	-80.144291	905	1	1	'0 0 0 0 0 Z 0 0 	D	1.126886	1.126886	1.126886	1.126886	1.126886	0.000000	1.126886	1.126886	0.966749	0.022557	0.010601	0.000092	
81000	-81.289491	364	1	0	'0 0 0 0 0 0 0 0 	I	1.272042	1.272042	1.272042	1.272042	1.272042	1.272042	1.272042	1.272042	0.986283	0.010176	0.003526	0.000015	
82000	-81.664786	850	1	0	'0 0 0 0 0 0 0 0 	I	1.268579	1.268579	1.268579	1.268579	1.268579	1.268579	1.268579	1.268579	0.981737	0.012939	0.005295	0.000029	
83000	-78.945838	650	1	1	'0 0 0 0 0 Z 0 0 	D	1.177120	1.177120	1.177120	1.177120	1.177120	0.000000	1.177120	1.177120	0.990754	0.006606	0.002634	0.000006	
84000	-80.759804	311	1	2	'0 0 0 0 0 Z 0 Z 	D	1.019290	1.019290	1.019290	1.019290	1.019290	0.000000	1.019290	0.000000	0.992007	0.006762	0.001230	0.000001	
85000	-82.817630	709	1	3	'0 0 0 Z 0 0 Z Z 	D	1.513831	1.513831	1.513831	0.000000	1.513831	1.513831	0.000000	0.000000	0.946327	0.049288	0.004385	0.000000	
86000	-83.748014	327	1	0	'0 0 0 0 0 0 0 0 	I	0.811010	0.811010	0.811010	0.811010	0.811010	0.811010	0.811010	0.811010	0.994832	0.004329	0.000837	0.000002	
87000	-80.085734	805	1	3	'0 0 0 0 0 Z Z Z 	D	1.390433	1.390433	1.390433	1.390433	1.390433	0.000000	0.000000	0.000000	0.967616	0.027213	0.005171	0.000000	
88000	-79.963875	656	1	3	'0 0 0 0 0 Z Z Z 	D	1.323106	1.323106	1.323106	1.323106	1.323106	0.000000	0.000000	0.000000	0.982096	0.009347	0.008557	0.000000	
89000	-82.375630	707	1	2	'0 0 0 0 0 Z 0 Z 	D	2.006915	2.006915	2.006915	2.006915	2.006915	0.000000	2.006915	0.000000	0.950082	0.031157	0.018700	0.000062	
90000	-79.777712	334	1	3	'0 0 0 0 0 Z Z Z 	D	1.155243	1.155243	1.155243	1.155243	1.155243	0.000000	0.000000	0.000000	0.990121	0.008383	0.001496	0.000000	
91000	-82.115330	301	1	0	'0 0 0 0 0 0 0 0 	I	1.535165	1.535165	1.535165	1.535165	1.535165	1.535165	1.535165	1.535165	0.968900	0.022585	0.008433	0.000082	
92000	-84.248900	930	1	3	'0 0 Z 0 Z Z 0 0 	D	0.896543	0.896543	0.000000	0.896543	0.000000	0.000000	0.896543	0.896543	1.000000	0.000000	0.000000	0.000000	
93000	-81.742891	37	1	1	'0 0 0 0 0 Z 0 0 	D	1.901144	1.901144	1.901144	1.901144	1.901144	0.000000	1.901144	1.901144	0.945150	0.040805	0.013779	0.000266	
94000	-84.862845	807	1	1	'0 0 0 0 0 0 0 Z 	D	0.650804	0.650804	0.650804	0.650804	0.650804	0.650804	0.650804	0.000000	0.996822	0.002861	0.000317	0.000000	
95000	-81.848434	938	1	0	'0 0 0 0 0 0 0 0 	I	1.421077	1.421077	1.421077	1.421077	1.421077	1.421077	1.421077	1.421077	0.987861	0.010066	0.002064	0.000009	
96000	-83.276381	129	1	0	'0 0 0 0 0 0 0 0 	I	1.582736	1.582736	1.582736	1.582736	1.582736	1.582736	1.582736	1.582736	0.981903	0.014433	0.003642	0.000022	
97000	-82.228252	960	1	1	'0 0 0 0 0 0 Z 0 	D	1.402553	1.402553	1.402553	1.402553	1.402553	1.402553	0.000000	1.402553	0.973932	0.019774	0.006285	0.000009	
98000	-83.765028	661	1	2	'0 0 Z 0 0 Z 0 0 	D	0.826569	0.826569	0.000000	0.826569	0.826569	0.000000	0.826569	0.826569	0.999582	0.000000	0.000418	0.000000	
99000	-82.204755	783	1	1	'0 0 0 0 Z 0 0 0 	D	0.884041	0.884041	0.884041	0.884041	0.000000	0.884041	0.884041	0.884041	0.994458	0.005542	0.000000	0.000000	
100000	-82.709728	705	1	1	'0 0 0 0 Z 0 0 0 	D	1.480585	1.480585	1.480585	1.480585	0.000000	1.480585	1.480585	1.480585	0.977623	0.022353	0.000001	0.000023	
101000	-83.472154	703	1	4	'0 0 Z 0 0 Z Z Z 	D	1.436612	1.436612	0.000000	1.436612	1.436612	0.000000	0.000000	0.000000	0.984727	0.000000	0.015273	0.000000	
102000	-81.377235	727	1	1	'0 0 0 0 Z 0 0 0 	D	1.103586	1.103586	1.103586	1.103586	0.000000	1.103586	1.103586	1.103586	0.976407	0.023585	0.000000	0.000008	
103000	-81.824042	882	1	0	'0 0 0 0 0 0 0 0 	I	1.077033	1.077033	1.077033	1.077033	1.077033	1.077033	1.077033	1.077033	0.989430	0.008089	0.002472	0.000008	
104000	-81.020243	812	1	1	'0 0 0 0 0 Z 0 0 	D	1.003499	1.003499	1.003499	1.003499	1.003499	0.000000	1.003499	1.003499	0.980623	0.011695	0.007649	0.000033	
105000	-79.665266	233	2	2	'1 0 1 1 1 Z 0 Z 	D	1.136267	1.439774	1.136267	1.136267	1.136267	0.000000	1.439774	0.000000	0.984654	0.010235	0.005101	0.000010	
106000	-80.359098	935	1	3	'0 0 0 0 Z Z 0 Z 	D	1.304739	1.304739	1.304739	1.304739	0.000000	0.000000	1.304739	0.000000	0.984323	0.015663	0.000000	0.000014	
107000	-79.561369	868	1	3	'0 0 0 0 0 Z Z Z 	D	1.090665	1.090665	1.090665	1.090665	1.090665	0.000000	0.000000	0.000000	0.983153	0.010714	0.006133	0.000000	
108000	-79.753340	818	1	1	'0 0 0 0 0 Z 0 0 	D	1.207050	1.207050	1.207050	1.207050	1.207050	0.000000	1.207050	1.207050	0.962918	0.023741	0.013221	0.000120	
109000	-79.423632	784	1	2	'0 0 0 0 0 Z 0 Z 	D	1.396073	1.396073	1.396073	1.396073	1.396073	0.000000	1.396073	0.000000	0.960598	0.024415	0.014940	0.000047	
110000	-80.164221	122	1	3	'0 0 0 0 Z Z 0 Z 	D	1.255063	1.255063	1.255063	1.255063	0.000000	0.000000	1.255063	0.000000	0.974813	0.025174	0.000000	0.000013	
111000	-79.543882	837	1	3	'0 0 0 0 0 Z Z Z 	D	1.138558	1.138558	1.138558	1.138558	1.138558	0.000000	0.000000	0.000000	0.989938	0.006445	0.003617	0.000000	
112000	-79.680663	496	1	3	'0 0 0 0 0 Z Z Z 	D	1.138353	1.138353	1.138353	1.138353	1.138353	0.000000	0.000000	0.000000	0.986324	0.011355	0.002321	0.000000	
113000	-82.354394	441	1	1	'0 0 0 0 0 0 Z 0 	D	0.932521	0.932521	0.932521	0.932521	0.932521	0.932521	0.000000	0.932521	0.989979	0.006830	0.003189	0.000002	
114000	-80.256132	18	1	2	'0 0 0 0 Z Z 0 0 	D	1.151854	1.151854	1.151854	1.151854	0.000000	0.000000	1.151854	1.151854	0.991539	0.008460	0.000000	0.000001	
115000	-81.384696	329	1	1	'0 0 0 0 0 0 Z 0 	D	1.078292	1.078292	1.078292	1.078292	1.078292	1.078292	0.000000	1.078292	0.990767	0.006916	0.002315	0.000001	
116000	-81.473149	125	1	0	'0 0 0 0 0 0 0 0 	I	1.533763	1.533763	1.533763	1.533763	1.533763	1.533763	1.533763	1.533763	0.980507	0.016022	0.003447	0.000023	
117000	-81.933150	844	1	1	'0 0 0 0 0 0 Z 0 	D	1.123061	1.123061	1.123061	1.123061	1.123061	1.123061	0.000000	1.123061	0.992618	0.005448	0.001933	0.000001	
118000	-81.492262	918	2	3	'0 0 0 1 Z Z 1 Z 	D	1.468757	1.468757	1.468757	0.081222	0.000000	0.000000	0.081222	0.000000	0.958947	0.041053	0.000000	0.000000	
119000	-80.008296	773	1	3	'0 0 0 0 0 Z Z Z 	D	1.089434	1.089434	1.089434	1.089434	1.089434	0.000000	0.000000	0.000000	0.993146	0.005803	0.001051	0.000000	
120000	-80.943980	188	1	1	'0 0 0 0 0 Z 0 0 	D	1.632863	1.632863	1.632863	1.632863	1.632863	0.000000	1.632863	1.632863	0.966118	0.022383	0.011407	0.000092	
121000	-79.685838	564	1	2	'0 0 0 0 0 Z 0 Z 	D	1.475562	1.475562	1.475562	1.475562	1.475562	0.000000	1.475562	0.000000	0.983242	0.011242	0.005511	0.000005	
122000	-78.974441	683	1	1	'0 0 0 0 0 Z 0 0 	D	1.148308	1.148308	1.148308	1.148308	1.148308	0.000000	1.148308	1.148308	0.988266	0.007746	0.003977	0.000011	
123000	-79.806886	963	1	3	'0 0 0 0 Z Z 0 Z 	D	1.003647	1.003647	1.003647	1.003647	0.000000	0.000000	1.003647	0.000000	0.992256	0.007740	0.000000	0.000004	
124000	-79.870433	22	1	1	'0 0 0 0 0 Z 0 0 	D	1.354345	1.354345	1.354345	1.354345	1.354345	0.000000	1.354345	1.354345	0.976110	0.017512	0.006333	0.000045	
125000	-77.775965	664	2	2	'0 Z 1 0 0 Z 0 1 	D	2.976543	0.000000	5.949822	2.976543	2.976543	0.000000	2.976543	5.949822	0.418731	0.258723	0.301388	0.021158	
126000	-78.037272	700	2	2	'0 Z 1 0 0 Z 0 1 	D	2.551945	0.000000	9.170422	2.551945	2.551945	0.000000	2.551945	9.170422	0.571990	0.345026	0.071590	0.011393	
127000	-78.780546	878	2	2	'0 Z 1 0 0 Z 0 1 	D	3.929040	0.000000	15.525353	3.929040	3.929040	0.000000	3.929040	15.525353	0.541219	0.253288	0.175600	0.029893	
128000	-78.560098	50	2	2	'0 Z 1 0 0 Z 0 1 	D	3.660176	0.000000	13.937392	3.660176	3.660176	0.000000	3.660176	13.937392	0.557512	0.275610	0.142515	0.024363	
129000	-77.250047	670	2	2	'0 Z 1 0 0 Z 0 1 	D	4.528208	0.000000	13.718067	4.528208	4.528208	0.000000	4.528208	13.718067	0.509110	0.258373	0.198912	0.033605	
130000	-81.211824	322	2	1	'0 Z 1 0 0 0 0 1 	D	3.113915	0.000000	14.174203	3.113915	3.113915	3.113915	3.113915	14.174203	0.573630	0.315052	0.094961	0.016356	
131000	-78.252716	396	2	2	'0 Z 0 0 0 0 Z 1 	D	2.669980	0.000000	2.669980	2.669980	2.669980	2.669980	0.000000	43.703053	0.811628	0.156402	0.028106	0.003863	
132000	-80.145985	999	1	3	'0 0 0 0 0 Z Z Z 	D	1.034685	1.034685	1.034685	1.034685	1.034685	0.000000	0.000000	0.000000	0.992066	0.006213	0.001721	0.000000	
133000	-79.786048	805	1	1	'0 0 0 0 0 Z 0 0 	D	1.176027	1.176027	1.176027	1.176027	1.176027	0.000000	1.176027	1.176027	0.969185	0.027876	0.002887	0.000053	
134000	-79.844702	736	1	4	'0 Z 0 0 0 Z Z Z 	D	3.294791	0.000000	3.294791	3.294791	3.294791	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
135000	-82.179347	788	1	4	'0 Z 0 0 0 Z Z Z 	D	4.629007	0.000000	4.629007	4.629007	4.629007	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
136000	-80.708486	885	1	4	'0 Z 0 0 0 Z Z Z 	D	3.602733	0.000000	3.602733	3.602733	3.602733	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
137000	-80.625944	373	1	4	'0 Z 0 0 0 Z Z Z 	D	2.437383	0.000000	2.437383	2.437383	2.437383	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
138000	-80.522676	8	2	4	'0 Z 1 1 1 Z Z Z 	D	3.821804	0.000000	4.369922	4.369922	4.369922	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
