Options:
Model:                           Discrete: Dependent
Tree File Name:                  ./data/austronesian-hawaiian-absenceofcousinmarriage.preference.bttrees
Data File Name:                  ./data/austronesian-hawaiian-absenceofcousinmarriage.preference.btdata
Log File Name:                   ./output/austronesian-hawaiian-absenceofcousinmarriage.preference-dep1.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            626227286
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   ./output/austronesian-hawaiian-absenceofcousinmarriage.preference-dep1.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           Empirical: (0.316456,0.126582,0.531646,0.025316)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.000084
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       79
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
45000	-95.004834	356	1	2	'0 0 0 0 0 Z 0 Z 	D	2.565235	2.565235	2.565235	2.565235	2.565235	0.000000	2.565235	0.000000	0.053952	0.000235	0.945813	0.000000	
46000	-89.972088	849	1	1	'0 0 0 0 0 Z 0 0 	D	4.695597	4.695597	4.695597	4.695597	4.695597	0.000000	4.695597	4.695597	0.168738	0.024155	0.795940	0.011167	
47000	-89.779258	98	1	1	'0 0 0 0 0 Z 0 0 	D	26.058771	26.058771	26.058771	26.058771	26.058771	0.000000	26.058771	26.058771	0.316453	0.126580	0.531651	0.025316	
48000	-90.265744	38	1	1	'0 0 0 0 0 Z 0 0 	D	5.016662	5.016662	5.016662	5.016662	5.016662	0.000000	5.016662	5.016662	0.166319	0.023730	0.799028	0.010924	
49000	-89.935320	279	1	1	'0 0 0 0 0 Z 0 0 	D	5.776492	5.776492	5.776492	5.776492	5.776492	0.000000	5.776492	5.776492	0.198707	0.037128	0.750263	0.013902	
50000	-86.212764	343	2	1	'0 0 1 0 0 Z 1 1 	D	5.796820	5.796820	13.801272	5.796820	5.796820	0.000000	13.801272	13.801272	0.303968	0.118385	0.552795	0.024851	
51000	-90.100357	687	1	1	'0 0 0 0 0 Z 0 0 	D	32.251930	32.251930	32.251930	32.251930	32.251930	0.000000	32.251930	32.251930	0.316456	0.126582	0.531646	0.025316	
52000	-90.268157	97	1	1	'0 0 0 0 0 Z 0 0 	D	12.690791	12.690791	12.690791	12.690791	12.690791	0.000000	12.690791	12.690791	0.312984	0.123243	0.538753	0.025019	
53000	-90.692366	274	1	1	'0 0 0 0 0 Z 0 0 	D	3.975136	3.975136	3.975136	3.975136	3.975136	0.000000	3.975136	3.975136	0.114423	0.008820	0.870897	0.005861	
54000	-89.741458	796	1	1	'0 0 0 0 0 Z 0 0 	D	35.041789	35.041789	35.041789	35.041789	35.041789	0.000000	35.041789	35.041789	0.316456	0.126582	0.531646	0.025316	
55000	-89.207334	872	1	1	'0 0 0 0 0 Z 0 0 	D	7.352984	7.352984	7.352984	7.352984	7.352984	0.000000	7.352984	7.352984	0.249101	0.067744	0.664436	0.018720	
56000	-89.946322	505	1	1	'0 0 0 0 0 Z 0 0 	D	20.279315	20.279315	20.279315	20.279315	20.279315	0.000000	20.279315	20.279315	0.316373	0.126504	0.531813	0.025310	
57000	-89.295273	13	1	1	'0 0 0 0 0 Z 0 0 	D	9.453606	9.453606	9.453606	9.453606	9.453606	0.000000	9.453606	9.453606	0.290543	0.102011	0.584560	0.022886	
58000	-90.139736	336	1	1	'0 0 0 0 0 Z 0 0 	D	18.351147	18.351147	18.351147	18.351147	18.351147	0.000000	18.351147	18.351147	0.316266	0.126402	0.532031	0.025301	
59000	-89.947152	109	1	1	'0 0 0 0 0 Z 0 0 	D	6.830980	6.830980	6.830980	6.830980	6.830980	0.000000	6.830980	6.830980	0.237689	0.059278	0.685337	0.017697	
60000	-90.607131	905	1	1	'0 0 0 0 0 Z 0 0 	D	18.106819	18.106819	18.106819	18.106819	18.106819	0.000000	18.106819	18.106819	0.316415	0.126544	0.531727	0.025313	
61000	-89.693732	446	1	1	'0 0 0 0 0 Z 0 0 	D	42.668090	42.668090	42.668090	42.668090	42.668090	0.000000	42.668090	42.668090	0.316456	0.126582	0.531646	0.025316	
62000	-91.204604	738	1	2	'0 0 0 0 0 Z 0 Z 	D	4.894244	4.894244	4.894244	4.894244	4.894244	0.000000	4.894244	0.000000	0.139655	0.007071	0.853149	0.000126	
63000	-89.483513	832	1	1	'0 0 0 0 0 Z 0 0 	D	11.520278	11.520278	11.520278	11.520278	11.520278	0.000000	11.520278	11.520278	0.312179	0.122454	0.540420	0.024947	
64000	-93.421125	801	1	2	'0 0 Z 0 0 Z 0 0 	D	3.676674	3.676674	0.000000	3.676674	3.676674	0.000000	3.676674	3.676674	0.062214	0.000686	0.933515	0.003585	
65000	-89.500387	560	1	1	'0 0 0 0 0 Z 0 0 	D	6.574475	6.574475	6.574475	6.574475	6.574475	0.000000	6.574475	6.574475	0.217860	0.047477	0.719012	0.015651	
66000	-89.161676	538	1	1	'0 0 0 0 0 Z 0 0 	D	39.646218	39.646218	39.646218	39.646218	39.646218	0.000000	39.646218	39.646218	0.316456	0.126582	0.531646	0.025316	
67000	-89.043142	780	1	1	'0 0 0 0 0 Z 0 0 	D	6.109560	6.109560	6.109560	6.109560	6.109560	0.000000	6.109560	6.109560	0.216562	0.046103	0.721711	0.015624	
68000	-89.363971	824	1	1	'0 0 0 0 0 Z 0 0 	D	6.581401	6.581401	6.581401	6.581401	6.581401	0.000000	6.581401	6.581401	0.237445	0.059512	0.685404	0.017638	
69000	-90.196745	560	1	1	'0 0 0 0 0 Z 0 0 	D	31.119377	31.119377	31.119377	31.119377	31.119377	0.000000	31.119377	31.119377	0.316456	0.126582	0.531646	0.025316	
70000	-91.071390	603	1	1	'0 0 0 0 0 Z 0 0 	D	4.323444	4.323444	4.323444	4.323444	4.323444	0.000000	4.323444	4.323444	0.202951	0.039413	0.743000	0.014636	
71000	-90.279512	644	1	1	'0 0 0 0 0 Z 0 0 	D	15.822161	15.822161	15.822161	15.822161	15.822161	0.000000	15.822161	15.822161	0.316102	0.126245	0.532366	0.025287	
72000	-89.531820	56	1	1	'0 0 0 0 0 Z 0 0 	D	14.944504	14.944504	14.944504	14.944504	14.944504	0.000000	14.944504	14.944504	0.315424	0.125594	0.533752	0.025230	
73000	-89.458221	503	1	1	'0 0 0 0 0 Z 0 0 	D	10.923091	10.923091	10.923091	10.923091	10.923091	0.000000	10.923091	10.923091	0.312956	0.123208	0.538819	0.025016	
74000	-89.759992	853	1	1	'0 0 0 0 0 Z 0 0 	D	12.833842	12.833842	12.833842	12.833842	12.833842	0.000000	12.833842	12.833842	0.313193	0.123442	0.538328	0.025037	
75000	-89.919901	193	1	1	'0 0 0 0 0 Z 0 0 	D	9.024846	9.024846	9.024846	9.024846	9.024846	0.000000	9.024846	9.024846	0.288399	0.099924	0.589002	0.022675	
76000	-86.876056	714	2	1	'1 0 0 0 1 Z 1 0 	D	8.504724	11.398954	11.398954	11.398954	8.504724	0.000000	8.504724	11.398954	0.302763	0.111680	0.561747	0.023810	
77000	-90.543663	162	1	1	'0 0 0 0 0 Z 0 0 	D	7.674505	7.674505	7.674505	7.674505	7.674505	0.000000	7.674505	7.674505	0.273323	0.086574	0.618903	0.021201	
78000	-89.943235	809	1	1	'0 0 0 0 0 Z 0 0 	D	27.234674	27.234674	27.234674	27.234674	27.234674	0.000000	27.234674	27.234674	0.316455	0.126582	0.531646	0.025316	
79000	-89.425640	115	1	1	'0 0 0 0 0 Z 0 0 	D	5.738594	5.738594	5.738594	5.738594	5.738594	0.000000	5.738594	5.738594	0.196138	0.035380	0.754752	0.013730	
80000	-85.937892	716	2	1	'0 0 1 1 0 Z 1 1 	D	10.583566	10.583566	19.331084	19.331084	10.583566	0.000000	19.331084	19.331084	0.315979	0.126351	0.532363	0.025307	
81000	-90.487151	278	1	1	'0 0 0 0 0 Z 0 0 	D	5.127226	5.127226	5.127226	5.127226	5.127226	0.000000	5.127226	5.127226	0.187308	0.031842	0.768050	0.012800	
82000	-92.230252	995	2	1	'0 0 0 1 0 Z 0 0 	D	22.418243	22.418243	22.418243	4.563043	22.418243	0.000000	22.418243	22.418243	0.316387	0.126495	0.531808	0.025311	
83000	-90.258519	549	1	1	'0 0 0 0 0 Z 0 0 	D	30.436394	30.436394	30.436394	30.436394	30.436394	0.000000	30.436394	30.436394	0.316456	0.126582	0.531646	0.025316	
84000	-86.455840	627	2	1	'1 1 0 0 1 Z 0 0 	D	15.382658	15.382658	25.598786	25.598786	15.382658	0.000000	25.598786	25.598786	0.316446	0.126577	0.531661	0.025316	
85000	-89.835023	149	1	1	'0 0 0 0 0 Z 0 0 	D	7.515345	7.515345	7.515345	7.515345	7.515345	0.000000	7.515345	7.515345	0.256429	0.073065	0.651015	0.019491	
86000	-89.045570	341	1	1	'0 0 0 0 0 Z 0 0 	D	4.319429	4.319429	4.319429	4.319429	4.319429	0.000000	4.319429	4.319429	0.182324	0.029616	0.775403	0.012656	
87000	-89.879275	495	1	1	'0 0 0 0 0 Z 0 0 	D	7.323391	7.323391	7.323391	7.323391	7.323391	0.000000	7.323391	7.323391	0.252437	0.069951	0.658542	0.019070	
88000	-89.537190	733	1	1	'0 0 0 0 0 Z 0 0 	D	9.148589	9.148589	9.148589	9.148589	9.148589	0.000000	9.148589	9.148589	0.287407	0.099098	0.590931	0.022564	
89000	-89.937292	44	1	1	'0 0 0 0 0 Z 0 0 	D	10.889016	10.889016	10.889016	10.889016	10.889016	0.000000	10.889016	10.889016	0.302399	0.113050	0.560509	0.024042	
90000	-87.762872	138	2	1	'0 1 0 1 0 Z 1 1 	D	5.790719	8.978541	5.790719	8.978541	5.790719	0.000000	8.978541	8.978541	0.277225	0.075338	0.628120	0.019317	
91000	-86.194792	540	2	1	'0 0 1 1 0 Z 1 1 	D	11.298967	11.298967	19.665201	19.665201	11.298967	0.000000	19.665201	19.665201	0.315553	0.126113	0.533041	0.025294	
92000	-89.699055	791	1	1	'0 0 0 0 0 Z 0 0 	D	9.296853	9.296853	9.296853	9.296853	9.296853	0.000000	9.296853	9.296853	0.294265	0.105276	0.577208	0.023250	
93000	-90.649211	475	1	1	'0 0 0 0 0 Z 0 0 	D	4.469434	4.469434	4.469434	4.469434	4.469434	0.000000	4.469434	4.469434	0.166755	0.023868	0.798024	0.011352	
94000	-89.805795	937	1	1	'0 0 0 0 0 Z 0 0 	D	11.772245	11.772245	11.772245	11.772245	11.772245	0.000000	11.772245	11.772245	0.311378	0.121678	0.542069	0.024874	
95000	-88.442002	972	2	1	'0 0 0 0 0 Z 0 1 	D	9.925123	9.925123	9.925123	9.925123	9.925123	0.000000	9.925123	15.027866	0.311089	0.122736	0.540860	0.025315	
96000	-90.611883	194	1	1	'0 0 0 0 0 Z 0 0 	D	5.879901	5.879901	5.879901	5.879901	5.879901	0.000000	5.879901	5.879901	0.216018	0.046722	0.721718	0.015542	
97000	-89.132354	706	1	1	'0 0 0 0 0 Z 0 0 	D	11.841825	11.841825	11.841825	11.841825	11.841825	0.000000	11.841825	11.841825	0.309321	0.119705	0.546286	0.024688	
98000	-90.094467	456	1	1	'0 0 0 0 0 Z 0 0 	D	7.567330	7.567330	7.567330	7.567330	7.567330	0.000000	7.567330	7.567330	0.248353	0.067256	0.665750	0.018641	
99000	-85.317687	640	3	1	'2 0 1 0 0 Z 1 1 	D	24.838383	4.784331	48.491284	4.784331	4.784331	0.000000	48.491284	48.491284	0.306969	0.122538	0.545250	0.025242	
100000	-92.125913	198	1	2	'0 0 0 0 0 Z 0 Z 	D	4.438396	4.438396	4.438396	4.438396	4.438396	0.000000	4.438396	0.000000	0.086934	0.001695	0.911361	0.000011	
101000	-90.025821	940	1	1	'0 0 0 0 0 Z 0 0 	D	9.469801	9.469801	9.469801	9.469801	9.469801	0.000000	9.469801	9.469801	0.293929	0.105073	0.577777	0.023221	
102000	-89.927458	985	1	1	'0 0 0 0 0 Z 0 0 	D	7.631899	7.631899	7.631899	7.631899	7.631899	0.000000	7.631899	7.631899	0.275548	0.088594	0.614438	0.021420	
103000	-87.873833	942	2	1	'1 0 1 1 0 Z 1 1 	D	17.530378	4.862349	17.530378	17.530378	4.862349	0.000000	17.530378	17.530378	0.308594	0.124089	0.542018	0.025299	
104000	-89.686308	69	1	1	'0 0 0 0 0 Z 0 0 	D	7.342924	7.342924	7.342924	7.342924	7.342924	0.000000	7.342924	7.342924	0.262942	0.077965	0.638978	0.020115	
105000	-90.159142	297	1	1	'0 0 0 0 0 Z 0 0 	D	9.105708	9.105708	9.105708	9.105708	9.105708	0.000000	9.105708	9.105708	0.293167	0.104281	0.579402	0.023150	
106000	-89.511872	202	1	1	'0 0 0 0 0 Z 0 0 	D	10.786515	10.786515	10.786515	10.786515	10.786515	0.000000	10.786515	10.786515	0.301084	0.111746	0.563277	0.023893	
107000	-84.426137	928	2	1	'1 0 0 1 1 Z 0 0 	D	24.658782	49.514578	49.514578	24.658782	24.658782	0.000000	49.514578	49.514578	0.316456	0.126582	0.531646	0.025316	
108000	-90.320911	243	1	1	'0 0 0 0 0 Z 0 0 	D	19.272532	19.272532	19.272532	19.272532	19.272532	0.000000	19.272532	19.272532	0.316371	0.126502	0.531817	0.025310	
109000	-89.579103	933	1	1	'0 0 0 0 0 Z 0 0 	D	13.768986	13.768986	13.768986	13.768986	13.768986	0.000000	13.768986	13.768986	0.313824	0.124050	0.537034	0.025092	
110000	-89.666038	365	1	1	'0 0 0 0 0 Z 0 0 	D	8.296083	8.296083	8.296083	8.296083	8.296083	0.000000	8.296083	8.296083	0.300289	0.110955	0.564903	0.023852	
111000	-89.784949	542	1	1	'0 0 0 0 0 Z 0 0 	D	5.768307	5.768307	5.768307	5.768307	5.768307	0.000000	5.768307	5.768307	0.198072	0.036801	0.751491	0.013636	
112000	-91.245676	430	1	1	'0 0 0 0 0 Z 0 0 	D	3.499056	3.499056	3.499056	3.499056	3.499056	0.000000	3.499056	3.499056	0.118689	0.009521	0.865530	0.006259	
113000	-89.139162	75	2	1	'1 0 0 1 0 Z 0 1 	D	6.647264	11.497706	11.497706	6.647264	11.497706	0.000000	11.497706	6.647264	0.307636	0.102476	0.569612	0.020277	
114000	-89.758712	791	1	1	'0 0 0 0 0 Z 0 0 	D	29.039252	29.039252	29.039252	29.039252	29.039252	0.000000	29.039252	29.039252	0.316456	0.126582	0.531646	0.025316	
115000	-89.270525	168	1	1	'0 0 0 0 0 Z 0 0 	D	6.055758	6.055758	6.055758	6.055758	6.055758	0.000000	6.055758	6.055758	0.215695	0.045983	0.722766	0.015556	
116000	-89.415630	587	1	1	'0 0 0 0 0 Z 0 0 	D	10.573441	10.573441	10.573441	10.573441	10.573441	0.000000	10.573441	10.573441	0.305855	0.116352	0.553423	0.024370	
117000	-89.834226	602	1	1	'0 0 0 0 0 Z 0 0 	D	7.118518	7.118518	7.118518	7.118518	7.118518	0.000000	7.118518	7.118518	0.252464	0.069864	0.658598	0.019074	
118000	-89.579085	367	1	1	'0 0 0 0 0 Z 0 0 	D	4.507365	4.507365	4.507365	4.507365	4.507365	0.000000	4.507365	4.507365	0.145422	0.016253	0.829468	0.008857	
119000	-90.206363	870	1	1	'0 0 0 0 0 Z 0 0 	D	6.261929	6.261929	6.261929	6.261929	6.261929	0.000000	6.261929	6.261929	0.224884	0.051952	0.706797	0.016368	
120000	-89.228541	688	1	1	'0 0 0 0 0 Z 0 0 	D	8.632337	8.632337	8.632337	8.632337	8.632337	0.000000	8.632337	8.632337	0.286149	0.097820	0.593582	0.022449	
121000	-88.249507	511	2	2	'0 1 Z 1 1 Z 1 1 	D	6.019693	27.650877	0.000000	27.650877	27.650877	0.000000	27.650877	27.650877	0.317528	0.119944	0.537882	0.024646	
122000	-89.929815	540	1	1	'0 0 0 0 0 Z 0 0 	D	15.002483	15.002483	15.002483	15.002483	15.002483	0.000000	15.002483	15.002483	0.314868	0.125059	0.534890	0.025183	
123000	-90.070896	564	1	1	'0 0 0 0 0 Z 0 0 	D	4.270163	4.270163	4.270163	4.270163	4.270163	0.000000	4.270163	4.270163	0.139155	0.015028	0.837450	0.008367	
124000	-91.498633	764	1	2	'0 0 0 0 0 Z 0 Z 	D	4.581892	4.581892	4.581892	4.581892	4.581892	0.000000	4.581892	0.000000	0.096237	0.002091	0.901656	0.000015	
125000	-85.900813	659	2	1	'0 1 1 1 0 Z 1 0 	D	28.106229	50.343120	50.343120	50.343120	28.106229	0.000000	50.343120	28.106229	0.316456	0.126582	0.531646	0.025316	
126000	-89.947227	379	1	1	'0 0 0 0 0 Z 0 0 	D	8.133499	8.133499	8.133499	8.133499	8.133499	0.000000	8.133499	8.133499	0.273575	0.087007	0.618205	0.021213	
127000	-90.021843	843	1	1	'0 0 0 0 0 Z 0 0 	D	6.067533	6.067533	6.067533	6.067533	6.067533	0.000000	6.067533	6.067533	0.225366	0.051730	0.706397	0.016507	
128000	-90.024064	440	1	1	'0 0 0 0 0 Z 0 0 	D	5.422556	5.422556	5.422556	5.422556	5.422556	0.000000	5.422556	5.422556	0.194247	0.035061	0.757222	0.013470	
129000	-90.420271	218	1	1	'0 0 0 0 0 Z 0 0 	D	13.299614	13.299614	13.299614	13.299614	13.299614	0.000000	13.299614	13.299614	0.313502	0.123741	0.537693	0.025064	
130000	-86.960403	184	2	1	'0 1 1 Z 1 0 1 1 	D	3.041512	15.713184	15.713184	0.000000	15.713184	3.041512	15.713184	15.713184	0.316511	0.126470	0.531727	0.025293	
131000	-87.991870	785	2	0	'0 1 1 0 1 0 1 1 	D	4.543417	30.216851	30.216851	4.543417	30.216851	4.543417	30.216851	30.216851	0.316455	0.126583	0.531645	0.025317	
132000	-89.459396	848	1	1	'0 0 0 0 0 Z 0 0 	D	7.766977	7.766977	7.766977	7.766977	7.766977	0.000000	7.766977	7.766977	0.274234	0.087564	0.616903	0.021299	
133000	-90.829786	906	1	1	'0 0 0 0 0 Z 0 0 	D	10.562728	10.562728	10.562728	10.562728	10.562728	0.000000	10.562728	10.562728	0.301568	0.112277	0.562191	0.023964	
134000	-89.553142	287	1	1	'0 0 0 0 0 Z 0 0 	D	8.325065	8.325065	8.325065	8.325065	8.325065	0.000000	8.325065	8.325065	0.278587	0.091254	0.608465	0.021694	
135000	-87.591229	68	2	2	'1 0 Z 0 0 Z 0 0 	D	4.005589	23.018645	0.000000	23.018645	23.018645	0.000000	23.018645	23.018645	0.320095	0.109202	0.547193	0.023510	
136000	-89.788691	431	1	1	'0 0 0 0 0 Z 0 0 	D	5.379580	5.379580	5.379580	5.379580	5.379580	0.000000	5.379580	5.379580	0.169200	0.024061	0.795708	0.011031	
137000	-89.708468	13	1	1	'0 0 0 0 0 Z 0 0 	D	3.800127	3.800127	3.800127	3.800127	3.800127	0.000000	3.800127	3.800127	0.113254	0.008727	0.872334	0.005684	
138000	-90.232388	724	1	1	'0 0 0 0 0 Z 0 0 	D	8.619571	8.619571	8.619571	8.619571	8.619571	0.000000	8.619571	8.619571	0.280229	0.092563	0.605357	0.021851	
