Options:
Model:                           Discrete: Dependent
Tree File Name:                  ./data/bantu-omaha-uni.localresidence.bttrees
Data File Name:                  ./data/bantu-omaha-uni.localresidence.btdata
Log File Name:                   ./output/bantu-omaha-uni.localresidence-dep1.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            3380969450
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   ./output/bantu-omaha-uni.localresidence-dep1.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           Empirical: (0.130435,0.753623,0.000000,0.115942)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.000000
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       69
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
21000	-49.273620	956	1	2	'0 Z 0 0 Z 0 0 0 	D	0.828395	0.000000	0.828395	0.828395	0.000000	0.828395	0.828395	0.828395	0.064884	0.929647	0.000000	0.005469	
22000	-50.804213	556	1	4	'Z Z 0 0 Z 0 0 Z 	D	0.000000	0.000000	0.566670	0.566670	0.000000	0.566670	0.566670	0.000000	0.000000	0.996957	0.000000	0.003043	
23000	-50.970863	652	1	0	'0 0 0 0 0 0 0 0 	I	0.528962	0.528962	0.528962	0.528962	0.528962	0.528962	0.528962	0.528962	0.058207	0.934650	0.000000	0.007143	
24000	-49.307596	978	1	2	'0 Z 0 0 0 0 0 Z 	D	0.862329	0.000000	0.862329	0.862329	0.862329	0.862329	0.862329	0.000000	0.084396	0.905579	0.000000	0.010025	
25000	-52.012455	493	1	1	'0 Z 0 0 0 0 0 0 	D	0.382496	0.000000	0.382496	0.382496	0.382496	0.382496	0.382496	0.382496	0.077082	0.918716	0.000000	0.004202	
26000	-50.373582	238	1	3	'0 0 0 0 Z Z 0 Z 	D	0.746505	0.746505	0.746505	0.746505	0.000000	0.000000	0.746505	0.000000	0.043815	0.949900	0.000000	0.006285	
27000	-51.515904	875	1	2	'0 Z 0 0 Z 0 0 0 	D	0.879079	0.000000	0.879079	0.879079	0.000000	0.879079	0.879079	0.879079	0.087742	0.904012	0.000000	0.008246	
28000	-50.874423	213	1	3	'0 Z 0 0 Z Z 0 0 	D	0.802952	0.000000	0.802952	0.802952	0.000000	0.000000	0.802952	0.802952	0.072418	0.921857	0.000000	0.005724	
29000	-52.693965	414	1	3	'Z 0 0 0 Z Z 0 0 	D	0.000000	0.936072	0.936072	0.936072	0.000000	0.000000	0.936072	0.936072	0.000000	0.989375	0.000000	0.010625	
30000	-53.281866	302	1	1	'0 0 0 0 0 0 0 Z 	D	0.415837	0.415837	0.415837	0.415837	0.415837	0.415837	0.415837	0.000000	0.055995	0.941797	0.000000	0.002209	
31000	-50.341838	759	1	3	'0 Z 0 0 0 0 Z Z 	D	0.687970	0.000000	0.687970	0.687970	0.687970	0.687970	0.000000	0.000000	0.082265	0.917735	0.000000	0.000000	
32000	-51.185615	895	1	3	'0 Z 0 0 Z Z 0 0 	D	0.657316	0.000000	0.657316	0.657316	0.000000	0.000000	0.657316	0.657316	0.072811	0.923296	0.000000	0.003893	
33000	-49.774231	886	1	4	'Z Z 0 0 Z 0 0 Z 	D	0.000000	0.000000	0.768115	0.768115	0.000000	0.768115	0.768115	0.000000	0.000000	0.990290	0.000000	0.009710	
34000	-51.134129	685	1	3	'Z 0 0 0 0 0 Z Z 	D	0.000000	0.796174	0.796174	0.796174	0.796174	0.796174	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	
35000	-49.461308	199	1	3	'Z Z 0 0 0 0 0 Z 	D	0.000000	0.000000	0.787955	0.787955	0.787955	0.787955	0.787955	0.000000	0.000000	0.989400	0.000000	0.010600	
36000	-50.019787	190	1	4	'0 Z 0 0 0 Z Z Z 	D	0.731565	0.000000	0.731565	0.731565	0.731565	0.000000	0.000000	0.000000	0.080466	0.919534	0.000000	0.000000	
37000	-51.341129	910	1	1	'0 Z 0 0 0 0 0 0 	D	0.842317	0.000000	0.842317	0.842317	0.842317	0.842317	0.842317	0.842317	0.083583	0.901180	0.000000	0.015237	
38000	-50.602442	276	1	3	'Z Z 0 0 0 0 Z 0 	D	0.000000	0.000000	0.629305	0.629305	0.629305	0.629305	0.000000	0.629305	0.000000	1.000000	0.000000	0.000000	
39000	-50.034061	789	1	4	'0 Z 0 0 0 Z Z Z 	D	0.816254	0.000000	0.816254	0.816254	0.816254	0.000000	0.000000	0.000000	0.081765	0.918235	0.000000	0.000000	
40000	-51.682849	366	1	1	'0 0 0 0 0 Z 0 0 	D	0.643868	0.643868	0.643868	0.643868	0.643868	0.000000	0.643868	0.643868	0.049715	0.942364	0.000000	0.007921	
41000	-49.656610	585	2	2	'Z Z 0 0 1 1 1 0 	D	0.000000	0.000000	0.829525	0.829525	3.830425	3.830425	3.830425	0.829525	0.000000	0.907166	0.000000	0.092834	
42000	-49.031236	97	2	3	'Z 0 0 0 Z 1 1 Z 	D	0.000000	0.805905	0.805905	0.805905	0.000000	8.863795	8.863795	0.000000	0.059594	0.816896	0.000000	0.123510	
43000	-52.717188	824	1	3	'Z 0 0 0 0 0 Z Z 	D	0.000000	0.459242	0.459242	0.459242	0.459242	0.459242	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	
44000	-52.564506	917	2	3	'0 1 1 1 Z 0 Z Z 	D	6.227728	0.854727	0.854727	0.854727	0.000000	6.227728	0.000000	0.000000	0.171042	0.828958	0.000000	0.000000	
45000	-49.404454	115	1	3	'0 Z 0 0 Z Z 0 0 	D	0.804641	0.000000	0.804641	0.804641	0.000000	0.000000	0.804641	0.804641	0.084768	0.908406	0.000000	0.006826	
46000	-54.566906	888	1	1	'0 0 0 0 Z 0 0 0 	D	1.219004	1.219004	1.219004	1.219004	0.000000	1.219004	1.219004	1.219004	0.074013	0.901448	0.000000	0.024540	
47000	-50.358208	120	1	3	'Z Z 0 0 0 0 0 Z 	D	0.000000	0.000000	0.581402	0.581402	0.581402	0.581402	0.581402	0.000000	0.000000	0.995317	0.000000	0.004683	
48000	-49.926348	605	1	1	'0 Z 0 0 0 0 0 0 	D	0.581329	0.000000	0.581329	0.581329	0.581329	0.581329	0.581329	0.581329	0.081562	0.909084	0.000000	0.009354	
49000	-49.154324	956	1	3	'0 Z 0 0 Z Z 0 0 	D	0.775329	0.000000	0.775329	0.775329	0.000000	0.000000	0.775329	0.775329	0.062758	0.932586	0.000000	0.004657	
50000	-50.168974	742	1	3	'0 Z 0 0 Z Z 0 0 	D	0.849687	0.000000	0.849687	0.849687	0.000000	0.000000	0.849687	0.849687	0.079901	0.913448	0.000000	0.006651	
51000	-49.139866	517	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	0.854613	0.854613	0.854613	0.854613	0.854613	0.854613	0.000000	0.981067	0.000000	0.018933	
52000	-53.096103	722	1	4	'0 Z 0 0 0 Z Z Z 	D	0.598818	0.000000	0.598818	0.598818	0.598818	0.000000	0.000000	0.000000	0.077279	0.922721	0.000000	0.000000	
53000	-52.226623	88	1	1	'0 0 0 0 0 0 Z 0 	D	0.875852	0.875852	0.875852	0.875852	0.875852	0.875852	0.000000	0.875852	0.059887	0.940059	0.000000	0.000054	
54000	-50.465947	162	1	4	'Z Z 0 0 Z 0 0 Z 	D	0.000000	0.000000	0.476199	0.476199	0.000000	0.476199	0.476199	0.000000	0.000000	0.995842	0.000000	0.004158	
55000	-50.338382	645	1	2	'0 0 0 0 0 Z 0 Z 	D	0.622725	0.622725	0.622725	0.622725	0.622725	0.000000	0.622725	0.000000	0.056113	0.938786	0.000000	0.005101	
56000	-50.250466	699	1	2	'0 Z 0 0 0 0 0 Z 	D	0.807584	0.000000	0.807584	0.807584	0.807584	0.807584	0.807584	0.000000	0.064251	0.928864	0.000000	0.006885	
57000	-51.202954	398	1	2	'0 Z 0 0 0 0 0 Z 	D	0.906922	0.000000	0.906922	0.906922	0.906922	0.906922	0.906922	0.000000	0.084051	0.905491	0.000000	0.010458	
58000	-49.995763	660	1	3	'0 Z 0 0 Z Z 0 0 	D	0.761285	0.000000	0.761285	0.761285	0.000000	0.000000	0.761285	0.761285	0.068462	0.926849	0.000000	0.004689	
59000	-50.592255	456	1	2	'0 Z 0 0 Z 0 0 0 	D	0.889775	0.000000	0.889775	0.889775	0.000000	0.889775	0.889775	0.889775	0.086476	0.905646	0.000000	0.007877	
60000	-50.903253	523	1	3	'0 0 0 0 0 Z Z Z 	D	0.612843	0.612843	0.612843	0.612843	0.612843	0.000000	0.000000	0.000000	0.075767	0.924233	0.000000	0.000000	
61000	-51.080869	784	1	2	'0 0 0 0 0 Z 0 Z 	D	0.550558	0.550558	0.550558	0.550558	0.550558	0.000000	0.550558	0.000000	0.052920	0.943330	0.000000	0.003750	
62000	-50.971047	88	1	4	'0 Z 0 0 Z Z Z 0 	D	0.721587	0.000000	0.721587	0.721587	0.000000	0.000000	0.000000	0.721587	0.074448	0.925552	0.000000	0.000000	
63000	-50.296231	867	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.795615	0.795615	0.795615	0.795615	0.795615	0.795615	0.795615	0.000182	0.990640	0.000000	0.009178	
64000	-51.833802	201	1	3	'0 Z 0 0 Z Z 0 0 	D	0.993745	0.000000	0.993745	0.993745	0.000000	0.000000	0.993745	0.993745	0.093695	0.896520	0.000000	0.009785	
65000	-50.133035	115	1	3	'0 Z 0 0 Z Z 0 0 	D	1.009719	0.000000	1.009719	1.009719	0.000000	0.000000	1.009719	1.009719	0.095224	0.894609	0.000000	0.010168	
66000	-50.717036	817	1	2	'0 Z 0 0 0 0 0 Z 	D	0.831860	0.000000	0.831860	0.831860	0.831860	0.831860	0.831860	0.000000	0.062198	0.932020	0.000000	0.005781	
67000	-50.462122	859	1	4	'0 Z 0 0 Z 0 Z Z 	D	0.884895	0.000000	0.884895	0.884895	0.000000	0.884895	0.000000	0.000000	0.089189	0.910811	0.000000	0.000000	
68000	-50.338808	745	1	4	'0 Z 0 0 Z 0 Z Z 	D	0.794921	0.000000	0.794921	0.794921	0.000000	0.794921	0.000000	0.000000	0.107316	0.892684	0.000000	0.000000	
69000	-50.218517	79	1	4	'0 Z 0 0 0 Z Z Z 	D	0.697544	0.000000	0.697544	0.697544	0.697544	0.000000	0.000000	0.000000	0.070024	0.929976	0.000000	0.000000	
70000	-49.833605	927	1	3	'0 0 0 0 Z Z 0 Z 	D	0.676151	0.676151	0.676151	0.676151	0.000000	0.000000	0.676151	0.000000	0.050851	0.943508	0.000000	0.005641	
71000	-49.246364	281	2	2	'1 Z 1 1 Z 0 0 1 	D	0.933751	0.000000	0.933751	0.933751	0.000000	4.664665	4.664665	0.933751	0.078825	0.827379	0.000000	0.093796	
72000	-51.305574	413	1	2	'0 Z 0 0 Z 0 0 0 	D	0.648519	0.000000	0.648519	0.648519	0.000000	0.648519	0.648519	0.648519	0.079115	0.915934	0.000000	0.004951	
73000	-53.180949	589	1	1	'0 Z 0 0 0 0 0 0 	D	0.424178	0.000000	0.424178	0.424178	0.424178	0.424178	0.424178	0.424178	0.059134	0.937737	0.000000	0.003129	
74000	-50.032547	446	1	2	'0 Z 0 0 0 0 0 Z 	D	0.928304	0.000000	0.928304	0.928304	0.928304	0.928304	0.928304	0.000000	0.078007	0.914511	0.000000	0.007482	
75000	-51.654066	990	1	1	'0 0 0 0 0 0 0 Z 	D	0.835531	0.835531	0.835531	0.835531	0.835531	0.835531	0.835531	0.000000	0.065086	0.922792	0.000000	0.012122	
76000	-51.137111	889	1	3	'Z Z 0 0 0 Z 0 0 	D	0.000000	0.000000	0.756283	0.756283	0.756283	0.000000	0.756283	0.756283	0.000000	0.978742	0.000000	0.021258	
77000	-51.861462	310	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	1.149747	1.149747	1.149747	1.149747	1.149747	1.149747	0.000000	0.970261	0.000000	0.029739	
78000	-49.960058	558	1	3	'Z Z 0 0 Z 0 0 0 	D	0.000000	0.000000	0.535549	0.535549	0.000000	0.535549	0.535549	0.535549	0.000000	0.996226	0.000000	0.003774	
79000	-51.288053	111	1	3	'Z Z 0 0 0 0 Z 0 	D	0.000000	0.000000	0.635503	0.635503	0.635503	0.635503	0.000000	0.635503	0.000000	1.000000	0.000000	0.000000	
80000	-50.579271	356	1	1	'0 0 0 0 0 Z 0 0 	D	0.799605	0.799605	0.799605	0.799605	0.799605	0.000000	0.799605	0.799605	0.059611	0.927027	0.000000	0.013362	
81000	-52.567868	393	1	2	'0 0 0 0 0 Z 0 Z 	D	1.185362	1.185362	1.185362	1.185362	1.185362	0.000000	1.185362	0.000000	0.073335	0.900567	0.000000	0.026098	
82000	-50.516478	164	1	1	'0 0 0 0 0 0 0 Z 	D	0.538962	0.538962	0.538962	0.538962	0.538962	0.538962	0.538962	0.000000	0.062859	0.932069	0.000000	0.005072	
83000	-50.330823	102	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	0.683544	0.683544	0.683544	0.683544	0.683544	0.683544	0.000000	0.992198	0.000000	0.007802	
84000	-51.308055	251	1	1	'0 0 0 0 Z 0 0 0 	D	0.798378	0.798378	0.798378	0.798378	0.000000	0.798378	0.798378	0.798378	0.060129	0.931877	0.000000	0.007994	
85000	-51.897438	790	1	4	'0 Z 0 0 Z Z Z 0 	D	0.552728	0.000000	0.552728	0.552728	0.000000	0.000000	0.000000	0.552728	0.054357	0.945643	0.000000	0.000000	
86000	-50.397322	351	1	3	'0 Z 0 0 Z Z 0 0 	D	0.547601	0.000000	0.547601	0.547601	0.000000	0.000000	0.547601	0.547601	0.076349	0.920379	0.000000	0.003272	
87000	-49.765272	577	1	1	'0 Z 0 0 0 0 0 0 	D	0.716511	0.000000	0.716511	0.716511	0.716511	0.716511	0.716511	0.716511	0.078827	0.909363	0.000000	0.011810	
88000	-53.373985	675	1	1	'0 0 0 0 0 0 Z 0 	D	0.396002	0.396002	0.396002	0.396002	0.396002	0.396002	0.000000	0.396002	0.062516	0.937479	0.000000	0.000005	
89000	-50.457155	273	1	5	'Z Z 0 0 Z 0 Z Z 	D	0.000000	0.000000	0.765672	0.765672	0.000000	0.765672	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	
90000	-50.363074	91	1	3	'Z Z 0 0 0 0 0 Z 	D	0.000000	0.000000	0.660760	0.660760	0.660760	0.660760	0.660760	0.000000	0.000000	0.993175	0.000000	0.006825	
91000	-50.179865	341	1	3	'Z Z 0 0 0 0 0 Z 	D	0.000000	0.000000	0.888673	0.888673	0.888673	0.888673	0.888673	0.000000	0.000000	0.987745	0.000000	0.012255	
92000	-51.883765	522	1	1	'0 0 0 0 0 Z 0 0 	D	0.568336	0.568336	0.568336	0.568336	0.568336	0.000000	0.568336	0.568336	0.061372	0.928903	0.000000	0.009724	
93000	-50.930188	710	1	4	'0 Z 0 0 0 Z Z Z 	D	0.730372	0.000000	0.730372	0.730372	0.730372	0.000000	0.000000	0.000000	0.084643	0.915357	0.000000	0.000000	
94000	-50.493589	448	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	0.622933	0.622933	0.622933	0.622933	0.622933	0.622933	0.000000	0.991833	0.000000	0.008167	
95000	-50.586288	196	1	4	'Z Z 0 0 Z 0 0 Z 	D	0.000000	0.000000	0.860201	0.860201	0.000000	0.860201	0.860201	0.000000	0.000000	0.991679	0.000000	0.008321	
96000	-50.716481	742	1	1	'0 0 0 0 0 Z 0 0 	D	0.725513	0.725513	0.725513	0.725513	0.725513	0.000000	0.725513	0.725513	0.055394	0.933302	0.000000	0.011303	
97000	-50.031254	648	1	3	'Z Z 0 0 0 0 0 Z 	D	0.000000	0.000000	0.818199	0.818199	0.818199	0.818199	0.818199	0.000000	0.000000	0.991959	0.000000	0.008041	
98000	-51.522088	708	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	1.064020	1.064020	1.064020	1.064020	1.064020	1.064020	0.000000	0.985132	0.000000	0.014868	
99000	-51.337560	97	1	3	'0 Z 0 0 Z Z 0 0 	D	1.070390	0.000000	1.070390	1.070390	0.000000	0.000000	1.070390	1.070390	0.101897	0.887489	0.000000	0.010614	
100000	-50.976419	125	1	4	'0 Z 0 0 Z Z Z 0 	D	0.629018	0.000000	0.629018	0.629018	0.000000	0.000000	0.000000	0.629018	0.068989	0.931011	0.000000	0.000000	
101000	-51.224325	742	1	1	'0 0 0 0 0 0 Z 0 	D	0.729267	0.729267	0.729267	0.729267	0.729267	0.729267	0.000000	0.729267	0.058285	0.941686	0.000000	0.000029	
102000	-50.075073	838	1	2	'0 Z 0 0 0 0 0 Z 	D	1.094788	0.000000	1.094788	1.094788	1.094788	1.094788	1.094788	0.000000	0.092920	0.889941	0.000000	0.017139	
103000	-50.459779	710	1	3	'Z Z 0 0 0 0 0 Z 	D	0.000000	0.000000	0.701734	0.701734	0.701734	0.701734	0.701734	0.000000	0.000000	0.994552	0.000000	0.005448	
104000	-53.201481	573	1	2	'0 0 0 0 Z Z 0 0 	D	0.366217	0.366217	0.366217	0.366217	0.000000	0.000000	0.366217	0.366217	0.055977	0.942306	0.000000	0.001717	
105000	-50.681575	801	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.720284	0.720284	0.720284	0.720284	0.720284	0.720284	0.000000	0.000299	0.993378	0.000000	0.006324	
106000	-50.582925	390	1	2	'0 Z 0 0 0 0 0 Z 	D	0.915096	0.000000	0.915096	0.915096	0.915096	0.915096	0.915096	0.000000	0.089866	0.897055	0.000000	0.013079	
107000	-51.480522	233	1	4	'0 Z 0 0 Z 0 Z Z 	D	0.467196	0.000000	0.467196	0.467196	0.000000	0.467196	0.000000	0.000000	0.080907	0.919093	0.000000	0.000000	
108000	-50.270783	618	1	2	'0 Z 0 0 0 0 0 Z 	D	0.946014	0.000000	0.946014	0.946014	0.946014	0.946014	0.946014	0.000000	0.091172	0.896239	0.000000	0.012589	
109000	-50.371369	605	1	2	'0 Z 0 0 Z 0 0 0 	D	0.867264	0.000000	0.867264	0.867264	0.000000	0.867264	0.867264	0.867264	0.097880	0.892165	0.000000	0.009955	
110000	-50.831301	761	1	3	'0 0 0 0 Z Z 0 Z 	D	0.671503	0.671503	0.671503	0.671503	0.000000	0.000000	0.671503	0.000000	0.058580	0.932867	0.000000	0.008553	
111000	-49.323446	154	1	2	'0 0 0 0 0 Z 0 Z 	D	0.698495	0.698495	0.698495	0.698495	0.698495	0.000000	0.698495	0.000000	0.061843	0.930392	0.000000	0.007765	
112000	-52.227424	95	1	3	'0 0 0 0 0 Z Z Z 	D	0.721659	0.721659	0.721659	0.721659	0.721659	0.000000	0.000000	0.000000	0.064812	0.935188	0.000000	0.000000	
113000	-51.439375	382	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.805396	0.805396	0.805396	0.805396	0.805396	0.805396	0.000000	0.000435	0.990891	0.000000	0.008673	
114000	-50.846467	242	1	4	'Z Z 0 0 Z 0 0 Z 	D	0.000000	0.000000	0.946602	0.946602	0.000000	0.946602	0.946602	0.000000	0.000000	0.991403	0.000000	0.008597	
115000	-51.927006	224	1	3	'Z Z 0 0 0 0 0 Z 	D	0.000000	0.000000	1.065776	1.065776	1.065776	1.065776	1.065776	0.000000	0.000000	0.985693	0.000000	0.014307	
116000	-52.345546	370	1	2	'Z 0 0 0 0 0 Z 0 	D	0.000000	0.913626	0.913626	0.913626	0.913626	0.913626	0.000000	0.913626	0.000000	1.000000	0.000000	0.000000	
117000	-50.000342	282	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.781645	0.781645	0.781645	0.781645	0.781645	0.781645	0.000000	0.000311	0.992608	0.000000	0.007081	
118000	-49.876904	215	1	2	'0 Z 0 0 0 0 0 Z 	D	1.071710	0.000000	1.071710	1.071710	1.071710	1.071710	1.071710	0.000000	0.095720	0.885519	0.000000	0.018761	
119000	-52.493788	697	1	4	'0 Z 0 0 Z Z Z 0 	D	0.426272	0.000000	0.426272	0.426272	0.000000	0.000000	0.000000	0.426272	0.058857	0.941143	0.000000	0.000000	
120000	-50.550910	238	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	0.984228	0.984228	0.984228	0.984228	0.984228	0.984228	0.000000	0.985768	0.000000	0.014232	
121000	-49.790084	577	1	3	'0 Z 0 0 0 0 Z Z 	D	0.791694	0.000000	0.791694	0.791694	0.791694	0.791694	0.000000	0.000000	0.091806	0.908194	0.000000	0.000000	
122000	-51.055543	677	1	1	'0 Z 0 0 0 0 0 0 	D	0.832334	0.000000	0.832334	0.832334	0.832334	0.832334	0.832334	0.832334	0.088392	0.893586	0.000000	0.018022	
123000	-51.118553	990	1	1	'0 Z 0 0 0 0 0 0 	D	0.637312	0.000000	0.637312	0.637312	0.637312	0.637312	0.637312	0.637312	0.074610	0.916113	0.000000	0.009277	
124000	-52.125170	782	1	2	'0 0 0 0 0 0 Z Z 	D	0.716135	0.716135	0.716135	0.716135	0.716135	0.716135	0.000000	0.000000	0.061074	0.938926	0.000000	0.000000	
125000	-50.710870	886	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.609824	0.609824	0.609824	0.609824	0.609824	0.609824	0.000000	0.000379	0.993388	0.000000	0.006232	
126000	-51.483619	608	1	0	'0 0 0 0 0 0 0 0 	I	0.853160	0.853160	0.853160	0.853160	0.853160	0.853160	0.853160	0.853160	0.070478	0.907380	0.000000	0.022142	
127000	-49.815548	176	1	1	'0 Z 0 0 0 0 0 0 	D	0.501723	0.000000	0.501723	0.501723	0.501723	0.501723	0.501723	0.501723	0.059506	0.936337	0.000000	0.004156	
128000	-51.672523	264	1	4	'Z Z 0 0 0 Z Z 0 	D	0.000000	0.000000	0.530604	0.530604	0.530604	0.000000	0.000000	0.530604	0.000000	1.000000	0.000000	0.000000	
129000	-51.158407	577	1	1	'0 0 0 0 Z 0 0 0 	D	0.511607	0.511607	0.511607	0.511607	0.000000	0.511607	0.511607	0.511607	0.057115	0.939427	0.000000	0.003458	
130000	-51.419584	855	1	3	'0 0 0 0 Z Z 0 Z 	D	0.738265	0.738265	0.738265	0.738265	0.000000	0.000000	0.738265	0.000000	0.049112	0.943485	0.000000	0.007403	
131000	-50.532179	795	1	2	'0 Z 0 0 0 0 0 Z 	D	0.964293	0.000000	0.964293	0.964293	0.964293	0.964293	0.964293	0.000000	0.087969	0.899392	0.000000	0.012639	
132000	-50.428475	861	1	3	'Z Z 0 0 0 0 0 Z 	D	0.000000	0.000000	0.796301	0.796301	0.796301	0.796301	0.796301	0.000000	0.000000	0.991012	0.000000	0.008988	
133000	-50.353689	212	1	1	'0 Z 0 0 0 0 0 0 	D	0.619660	0.000000	0.619660	0.619660	0.619660	0.619660	0.619660	0.619660	0.075108	0.916734	0.000000	0.008158	
134000	-49.848732	225	1	2	'0 Z 0 0 0 0 0 Z 	D	0.896425	0.000000	0.896425	0.896425	0.896425	0.896425	0.896425	0.000000	0.085883	0.900897	0.000000	0.013221	
135000	-51.209609	811	1	1	'0 0 0 0 Z 0 0 0 	D	0.574049	0.574049	0.574049	0.574049	0.000000	0.574049	0.574049	0.574049	0.056697	0.939076	0.000000	0.004227	
136000	-52.672708	137	1	3	'Z Z 0 0 0 0 0 Z 	D	0.000000	0.000000	1.353025	1.353025	1.353025	1.353025	1.353025	0.000000	0.000000	0.972254	0.000000	0.027746	
137000	-50.657463	850	1	3	'0 Z 0 0 Z Z 0 0 	D	0.550309	0.000000	0.550309	0.550309	0.000000	0.000000	0.550309	0.550309	0.069978	0.926827	0.000000	0.003195	
138000	-49.749297	853	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	0.708678	0.708678	0.708678	0.708678	0.708678	0.708678	0.000000	0.990869	0.000000	0.009131	
