Options:
Model:                           Discrete: Independent
Tree File Name:                  ./data/uto-iroquois-cross.cousinmarriage.preferred.bttrees
Data File Name:                  ./data/uto-iroquois-cross.cousinmarriage.preferred.btdata
Log File Name:                   ./output/uto-iroquois-cross.cousinmarriage.preferred-indep1.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            4229661665
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   ./output/uto-iroquois-cross.cousinmarriage.preferred-indep1.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Base frequency (PI's):           Empirical: (0.631579,0.157895,0.210526,0.000000)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.104381
Restrictions:
    alpha1                       RJ MCMC
    beta1                        RJ MCMC
    alpha2                       RJ MCMC
    beta2                        RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       19
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	alpha1	beta1	alpha2	beta2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
11000	-15.590161	256	1	0	'0 0 0 0 	4.512253	4.512253	4.512253	4.512253	0.998761	0.000007	0.001232	0.000000	
12000	-12.512450	167	1	0	'0 0 0 0 	12.837648	12.837648	12.837648	12.837648	0.998998	0.000049	0.000953	0.000000	
13000	-14.522614	686	1	0	'0 0 0 0 	6.837190	6.837190	6.837190	6.837190	0.999424	0.000013	0.000562	0.000000	
14000	-13.036870	389	1	0	'0 0 0 0 	28.083376	28.083376	28.083376	28.083376	0.995985	0.000289	0.003726	0.000000	
15000	-12.859624	18	1	0	'0 0 0 0 	14.127995	14.127995	14.127995	14.127995	0.999806	0.000087	0.000107	0.000000	
16000	-12.967513	259	1	0	'0 0 0 0 	14.419545	14.419545	14.419545	14.419545	0.998316	0.000115	0.001568	0.000000	
17000	-12.638716	301	1	0	'0 0 0 0 	16.304671	16.304671	16.304671	16.304671	0.997973	0.000141	0.001886	0.000000	
18000	-13.961714	717	1	0	'0 0 0 0 	9.412273	9.412273	9.412273	9.412273	0.999802	0.000089	0.000109	0.000000	
19000	-12.418776	510	1	0	'0 0 0 0 	25.029863	25.029863	25.029863	25.029863	0.992905	0.000112	0.006984	0.000000	
20000	-11.993843	318	1	0	'0 0 0 0 	16.573815	16.573815	16.573815	16.573815	0.999967	0.000020	0.000013	0.000000	
21000	-12.719953	84	1	0	'0 0 0 0 	15.040614	15.040614	15.040614	15.040614	0.999184	0.000193	0.000623	0.000000	
22000	-12.578728	424	1	0	'0 0 0 0 	24.112442	24.112442	24.112442	24.112442	0.998635	0.000101	0.001264	0.000000	
23000	-12.596061	995	1	0	'0 0 0 0 	15.898211	15.898211	15.898211	15.898211	0.997501	0.000043	0.002457	0.000000	
24000	-14.983929	463	1	0	'0 0 0 0 	6.481769	6.481769	6.481769	6.481769	0.999491	0.000004	0.000505	0.000000	
25000	-13.171080	221	1	0	'0 0 0 0 	10.171840	10.171840	10.171840	10.171840	0.998241	0.000213	0.001546	0.000000	
26000	-13.069498	152	1	0	'0 0 0 0 	14.175314	14.175314	14.175314	14.175314	0.999401	0.000034	0.000565	0.000000	
27000	-14.410513	339	1	0	'0 0 0 0 	9.706584	9.706584	9.706584	9.706584	0.997629	0.000020	0.002351	0.000000	
28000	-14.419866	478	1	0	'0 0 0 0 	8.723251	8.723251	8.723251	8.723251	0.998634	0.000003	0.001363	0.000000	
29000	-12.854767	89	1	0	'0 0 0 0 	17.924265	17.924265	17.924265	17.924265	0.999527	0.000038	0.000435	0.000000	
30000	-12.856252	454	1	0	'0 0 0 0 	22.792251	22.792251	22.792251	22.792251	0.991540	0.000263	0.008197	0.000000	
31000	-12.493308	611	1	0	'0 0 0 0 	12.986595	12.986595	12.986595	12.986595	0.999102	0.000029	0.000869	0.000000	
32000	-13.264688	791	1	0	'0 0 0 0 	14.123258	14.123258	14.123258	14.123258	0.998398	0.000028	0.001575	0.000000	
33000	-13.766945	370	1	0	'0 0 0 0 	8.419143	8.419143	8.419143	8.419143	0.999925	0.000003	0.000072	0.000000	
34000	-12.792703	365	1	0	'0 0 0 0 	13.074908	13.074908	13.074908	13.074908	0.998936	0.000043	0.001021	0.000000	
35000	-13.778858	941	2	0	'0 0 1 0 	6.115347	6.115347	17.696087	6.115347	0.998967	0.000014	0.001019	0.000000	
36000	-14.567488	196	1	0	'0 0 0 0 	6.563133	6.563133	6.563133	6.563133	0.998101	0.000028	0.001871	0.000000	
37000	-12.447445	783	1	0	'0 0 0 0 	25.178356	25.178356	25.178356	25.178356	0.998905	0.000442	0.000653	0.000000	
38000	-13.265280	810	1	0	'0 0 0 0 	14.056746	14.056746	14.056746	14.056746	0.998798	0.000044	0.001158	0.000000	
39000	-12.585518	64	1	0	'0 0 0 0 	49.551953	49.551953	49.551953	49.551953	0.996312	0.000400	0.003288	0.000000	
40000	-13.335712	624	1	0	'0 0 0 0 	14.741160	14.741160	14.741160	14.741160	0.994681	0.000615	0.004704	0.000000	
41000	-13.181250	532	1	0	'0 0 0 0 	17.027325	17.027325	17.027325	17.027325	0.998460	0.000085	0.001455	0.000000	
42000	-12.556074	93	1	0	'0 0 0 0 	28.092114	28.092114	28.092114	28.092114	0.998883	0.000479	0.000638	0.000000	
43000	-13.166979	230	1	0	'0 0 0 0 	26.424972	26.424972	26.424972	26.424972	0.997277	0.000267	0.002457	0.000000	
44000	-13.054984	360	1	0	'0 0 0 0 	24.706882	24.706882	24.706882	24.706882	0.998851	0.000164	0.000986	0.000000	
45000	-13.544877	326	2	0	'1 1 0 1 	8.508805	8.508805	22.337665	8.508805	0.998715	0.000019	0.001266	0.000000	
46000	-13.141818	436	1	0	'0 0 0 0 	13.307620	13.307620	13.307620	13.307620	0.998145	0.000045	0.001810	0.000000	
47000	-13.665296	476	1	0	'0 0 0 0 	43.596202	43.596202	43.596202	43.596202	0.998967	0.000650	0.000384	0.000000	
48000	-13.510467	11	1	0	'0 0 0 0 	9.522019	9.522019	9.522019	9.522019	0.997888	0.000016	0.002097	0.000000	
49000	-12.480612	894	1	0	'0 0 0 0 	16.489826	16.489826	16.489826	16.489826	0.996963	0.002952	0.000085	0.000000	
50000	-13.227676	96	1	0	'0 0 0 0 	12.156881	12.156881	12.156881	12.156881	0.997462	0.000002	0.002536	0.000000	
51000	-12.983705	47	1	0	'0 0 0 0 	30.784871	30.784871	30.784871	30.784871	0.991659	0.000144	0.008197	0.000000	
52000	-14.141095	882	1	0	'0 0 0 0 	13.215400	13.215400	13.215400	13.215400	0.999049	0.000928	0.000023	0.000000	
53000	-14.924896	716	1	0	'0 0 0 0 	7.671534	7.671534	7.671534	7.671534	0.999478	0.000010	0.000513	0.000000	
54000	-12.403763	723	1	0	'0 0 0 0 	14.644189	14.644189	14.644189	14.644189	0.999660	0.000019	0.000321	0.000000	
55000	-13.069204	263	1	0	'0 0 0 0 	12.201964	12.201964	12.201964	12.201964	0.998707	0.000033	0.001260	0.000000	
56000	-13.529530	416	1	0	'0 0 0 0 	11.207511	11.207511	11.207511	11.207511	0.998941	0.000016	0.001043	0.000000	
