Options:
Model:                           Discrete: Dependent
Tree File Name:                  ./data/austronesian-iroquois-cross.cousinmarriage.preferred.bttrees
Data File Name:                  ./data/austronesian-iroquois-cross.cousinmarriage.preferred.btdata
Log File Name:                   ./output/austronesian-iroquois-cross.cousinmarriage.preferred-dep1.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            125172255
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   ./output/austronesian-iroquois-cross.cousinmarriage.preferred-dep1.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           Empirical: (0.531646,0.291139,0.025316,0.151899)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.000084
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       79
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
22000	-84.828642	982	1	2	'0 Z 0 0 0 0 Z 0 	D	2.864978	0.000000	2.864978	2.864978	2.864978	2.864978	0.000000	2.864978	0.945796	0.050587	0.003064	0.000553	
23000	-85.860940	49	1	2	'0 Z 0 0 0 0 Z 0 	D	4.795324	0.000000	4.795324	4.795324	4.795324	4.795324	0.000000	4.795324	0.890968	0.096177	0.007869	0.004986	
24000	-85.370912	325	1	2	'0 Z 0 0 Z 0 0 0 	D	4.742030	0.000000	4.742030	4.742030	0.000000	4.742030	4.742030	4.742030	0.914996	0.082900	0.000011	0.002092	
25000	-84.494168	506	1	1	'0 Z 0 0 0 0 0 0 	D	5.753538	0.000000	5.753538	5.753538	5.753538	5.753538	5.753538	5.753538	0.752179	0.188183	0.013495	0.046143	
26000	-86.276605	537	1	2	'0 Z 0 0 0 0 Z 0 	D	5.762261	0.000000	5.762261	5.762261	5.762261	5.762261	0.000000	5.762261	0.792015	0.170065	0.014484	0.023436	
27000	-84.722664	800	1	2	'0 Z 0 0 Z 0 0 0 	D	2.710228	0.000000	2.710228	2.710228	0.000000	2.710228	2.710228	2.710228	0.940849	0.058307	0.000002	0.000842	
28000	-84.053940	783	1	1	'0 Z 0 0 0 0 0 0 	D	4.208725	0.000000	4.208725	4.208725	4.208725	4.208725	4.208725	4.208725	0.813892	0.154026	0.008620	0.023461	
29000	-84.797326	524	1	1	'0 Z 0 0 0 0 0 0 	D	5.988239	0.000000	5.988239	5.988239	5.988239	5.988239	5.988239	5.988239	0.699204	0.215651	0.016887	0.068258	
30000	-85.851387	243	1	2	'0 Z 0 0 Z 0 0 0 	D	2.271426	0.000000	2.271426	2.271426	0.000000	2.271426	2.271426	2.271426	0.947255	0.052327	0.000001	0.000417	
31000	-85.336813	428	1	2	'0 Z 0 0 Z 0 0 0 	D	2.852303	0.000000	2.852303	2.852303	0.000000	2.852303	2.852303	2.852303	0.927976	0.070415	0.000007	0.001603	
32000	-86.177256	955	1	4	'0 Z 0 0 Z Z Z 0 	D	2.272759	0.000000	2.272759	2.272759	0.000000	0.000000	0.000000	2.272759	0.958732	0.041268	0.000000	0.000000	
33000	-85.707152	580	1	2	'0 Z 0 0 0 0 Z 0 	D	3.604869	0.000000	3.604869	3.604869	3.604869	3.604869	0.000000	3.604869	0.939227	0.056194	0.003732	0.000846	
34000	-84.835410	172	1	2	'0 Z 0 0 Z 0 0 0 	D	4.354717	0.000000	4.354717	4.354717	0.000000	4.354717	4.354717	4.354717	0.879391	0.114701	0.000066	0.005842	
35000	-84.922016	716	1	1	'0 Z 0 0 0 0 0 0 	D	5.956570	0.000000	5.956570	5.956570	5.956570	5.956570	5.956570	5.956570	0.675222	0.227900	0.018421	0.078458	
36000	-84.437913	316	1	1	'0 Z 0 0 0 0 0 0 	D	3.979046	0.000000	3.979046	3.979046	3.979046	3.979046	3.979046	3.979046	0.813955	0.155857	0.008313	0.021875	
37000	-85.236231	220	2	2	'1 Z 1 0 Z 0 0 1 	D	3.822255	0.000000	3.822255	2.849665	0.000000	2.849665	2.849665	3.822255	0.891467	0.106669	0.000006	0.001858	
38000	-84.659862	28	1	2	'0 Z 0 0 Z 0 0 0 	D	4.641794	0.000000	4.641794	4.641794	0.000000	4.641794	4.641794	4.641794	0.871267	0.121708	0.000090	0.006936	
39000	-84.548427	706	1	2	'0 Z 0 0 Z 0 0 0 	D	2.837665	0.000000	2.837665	2.837665	0.000000	2.837665	2.837665	2.837665	0.950299	0.049422	0.000000	0.000279	
40000	-87.800575	847	1	2	'0 Z 0 0 Z 0 0 0 	D	6.691581	0.000000	6.691581	6.691581	0.000000	6.691581	6.691581	6.691581	0.813845	0.168510	0.000450	0.017194	
41000	-85.289960	238	1	2	'0 Z 0 0 0 0 Z 0 	D	3.677213	0.000000	3.677213	3.677213	3.677213	3.677213	0.000000	3.677213	0.910243	0.080721	0.006264	0.002772	
42000	-88.457364	720	1	3	'0 Z 0 0 Z Z 0 0 	D	5.468713	0.000000	5.468713	5.468713	0.000000	0.000000	5.468713	5.468713	0.913586	0.084742	0.000000	0.001673	
43000	-84.112933	843	1	1	'0 Z 0 0 0 0 0 0 	D	2.656007	0.000000	2.656007	2.656007	2.656007	2.656007	2.656007	2.656007	0.913901	0.077977	0.003618	0.004503	
44000	-84.250509	458	1	1	'0 Z 0 0 0 0 0 0 	D	3.164495	0.000000	3.164495	3.164495	3.164495	3.164495	3.164495	3.164495	0.885811	0.103314	0.003832	0.007043	
45000	-84.017524	780	1	1	'0 Z 0 0 0 0 0 0 	D	2.684115	0.000000	2.684115	2.684115	2.684115	2.684115	2.684115	2.684115	0.905501	0.085824	0.003801	0.004874	
46000	-84.932072	520	1	2	'0 Z 0 0 0 0 Z 0 	D	4.311892	0.000000	4.311892	4.311892	4.311892	4.311892	0.000000	4.311892	0.884949	0.101317	0.008248	0.005486	
47000	-86.711381	530	1	3	'0 Z 0 0 Z Z 0 0 	D	4.666263	0.000000	4.666263	4.666263	0.000000	0.000000	4.666263	4.666263	0.910107	0.087640	0.000000	0.002253	
48000	-84.363886	441	1	1	'0 Z 0 0 0 0 0 0 	D	4.258907	0.000000	4.258907	4.258907	4.258907	4.258907	4.258907	4.258907	0.802269	0.160805	0.010013	0.026913	
49000	-84.977910	701	1	1	'0 Z 0 0 0 0 0 0 	D	4.340767	0.000000	4.340767	4.340767	4.340767	4.340767	4.340767	4.340767	0.805642	0.159261	0.009380	0.025717	
50000	-84.859166	66	1	1	'0 Z 0 0 0 0 0 0 	D	5.059270	0.000000	5.059270	5.059270	5.059270	5.059270	5.059270	5.059270	0.768650	0.179333	0.012403	0.039614	
51000	-84.699877	547	1	1	'0 Z 0 0 0 0 0 0 	D	2.576220	0.000000	2.576220	2.576220	2.576220	2.576220	2.576220	2.576220	0.896942	0.091502	0.004910	0.006645	
52000	-84.313374	319	1	2	'0 Z 0 0 Z 0 0 0 	D	2.876170	0.000000	2.876170	2.876170	0.000000	2.876170	2.876170	2.876170	0.951580	0.048024	0.000000	0.000396	
53000	-84.626715	175	1	1	'0 Z 0 0 0 0 0 0 	D	3.405529	0.000000	3.405529	3.405529	3.405529	3.405529	3.405529	3.405529	0.813129	0.155403	0.008533	0.022935	
54000	-88.629676	576	1	4	'0 Z 0 0 Z Z Z 0 	D	1.447321	0.000000	1.447321	1.447321	0.000000	0.000000	0.000000	1.447321	0.976076	0.023924	0.000000	0.000000	
55000	-84.740565	42	1	2	'0 Z 0 0 Z 0 0 0 	D	4.103707	0.000000	4.103707	4.103707	0.000000	4.103707	4.103707	4.103707	0.919145	0.079336	0.000005	0.001514	
56000	-85.206095	88	1	1	'0 Z 0 0 0 0 0 0 	D	5.741018	0.000000	5.741018	5.741018	5.741018	5.741018	5.741018	5.741018	0.657236	0.236812	0.019355	0.086598	
57000	-85.770427	178	1	1	'0 Z 0 0 0 0 0 0 	D	7.222350	0.000000	7.222350	7.222350	7.222350	7.222350	7.222350	7.222350	0.632221	0.247772	0.020720	0.099287	
58000	-85.006651	908	1	2	'0 Z 0 0 0 0 Z 0 	D	3.432270	0.000000	3.432270	3.432270	3.432270	3.432270	0.000000	3.432270	0.914269	0.077743	0.005716	0.002272	
59000	-86.555553	956	1	2	'0 Z 0 0 Z 0 0 0 	D	5.739242	0.000000	5.739242	5.739242	0.000000	5.739242	5.739242	5.739242	0.863573	0.128546	0.000113	0.007769	
60000	-85.637774	778	1	1	'0 Z 0 0 0 0 0 0 	D	6.842876	0.000000	6.842876	6.842876	6.842876	6.842876	6.842876	6.842876	0.651823	0.238745	0.019639	0.089793	
61000	-86.311626	966	1	2	'0 Z 0 0 Z 0 0 0 	D	5.695484	0.000000	5.695484	5.695484	0.000000	5.695484	5.695484	5.695484	0.880209	0.114264	0.000058	0.005469	
62000	-85.093760	174	1	1	'0 Z 0 0 0 0 0 0 	D	7.204220	0.000000	7.204220	7.204220	7.204220	7.204220	7.204220	7.204220	0.629202	0.249019	0.020863	0.100915	
63000	-85.097209	398	1	1	'0 Z 0 0 0 0 0 0 	D	5.073317	0.000000	5.073317	5.073317	5.073317	5.073317	5.073317	5.073317	0.791911	0.165570	0.010718	0.031802	
64000	-84.856462	474	1	1	'0 Z 0 0 0 0 0 0 	D	6.508208	0.000000	6.508208	6.508208	6.508208	6.508208	6.508208	6.508208	0.616271	0.255196	0.021543	0.106990	
65000	-84.877992	850	1	2	'0 Z 0 0 0 0 Z 0 	D	3.491916	0.000000	3.491916	3.491916	3.491916	3.491916	0.000000	3.491916	0.920414	0.072603	0.005168	0.001815	
66000	-84.498113	240	1	1	'0 Z 0 0 0 0 0 0 	D	4.492158	0.000000	4.492158	4.492158	4.492158	4.492158	4.492158	4.492158	0.779065	0.174004	0.011388	0.035543	
67000	-85.628998	587	1	2	'0 Z 0 0 Z 0 0 0 	D	5.331108	0.000000	5.331108	5.331108	0.000000	5.331108	5.331108	5.331108	0.878568	0.115834	0.000063	0.005535	
68000	-85.401134	439	1	2	'0 Z 0 0 Z 0 0 0 	D	3.042440	0.000000	3.042440	3.042440	0.000000	3.042440	3.042440	3.042440	0.939617	0.059591	0.000002	0.000790	
69000	-84.130849	354	1	1	'0 Z 0 0 0 0 0 0 	D	3.853939	0.000000	3.853939	3.853939	3.853939	3.853939	3.853939	3.853939	0.800738	0.160632	0.010319	0.028311	
70000	-86.225733	150	1	2	'0 Z 0 0 0 0 Z 0 	D	2.918583	0.000000	2.918583	2.918583	2.918583	2.918583	0.000000	2.918583	0.917163	0.076540	0.004784	0.001512	
71000	-87.268385	888	1	3	'0 Z 0 0 Z Z 0 0 	D	5.181091	0.000000	5.181091	5.181091	0.000000	0.000000	5.181091	5.181091	0.923823	0.075017	0.000000	0.001159	
72000	-84.528555	372	1	2	'0 Z 0 0 0 0 Z 0 	D	3.000759	0.000000	3.000759	3.000759	3.000759	3.000759	0.000000	3.000759	0.925481	0.069099	0.004246	0.001173	
73000	-85.152182	10	1	2	'0 Z 0 0 Z 0 0 0 	D	3.151035	0.000000	3.151035	3.151035	0.000000	3.151035	3.151035	3.151035	0.945555	0.053898	0.000001	0.000546	
74000	-84.198036	865	1	1	'0 Z 0 0 0 0 0 0 	D	2.833959	0.000000	2.833959	2.833959	2.833959	2.833959	2.833959	2.833959	0.914163	0.079016	0.002948	0.003873	
75000	-85.089121	137	1	2	'0 Z 0 0 0 0 Z 0 	D	4.030768	0.000000	4.030768	4.030768	4.030768	4.030768	0.000000	4.030768	0.939436	0.055441	0.004084	0.001038	
76000	-85.517505	26	1	3	'0 Z 0 0 Z Z 0 0 	D	3.403956	0.000000	3.403956	3.403956	0.000000	0.000000	3.403956	3.403956	0.945088	0.054304	0.000000	0.000608	
77000	-85.182768	434	1	2	'0 Z 0 0 Z 0 0 0 	D	3.473169	0.000000	3.473169	3.473169	0.000000	3.473169	3.473169	3.473169	0.919503	0.078531	0.000009	0.001957	
78000	-85.116285	981	1	2	'0 Z 0 0 Z 0 0 0 	D	3.096909	0.000000	3.096909	3.096909	0.000000	3.096909	3.096909	3.096909	0.935373	0.063928	0.000001	0.000698	
79000	-84.605989	217	1	2	'0 Z 0 0 0 0 Z 0 	D	3.565241	0.000000	3.565241	3.565241	3.565241	3.565241	0.000000	3.565241	0.921159	0.071751	0.005220	0.001870	
80000	-85.448947	839	1	2	'0 Z 0 0 0 0 Z 0 	D	4.703881	0.000000	4.703881	4.703881	4.703881	4.703881	0.000000	4.703881	0.862258	0.119029	0.009988	0.008725	
81000	-86.797839	808	1	1	'0 Z 0 0 0 0 0 0 	D	10.310547	0.000000	10.310547	10.310547	10.310547	10.310547	10.310547	10.310547	0.560893	0.278769	0.024128	0.136210	
82000	-84.247338	607	1	1	'0 Z 0 0 0 0 0 0 	D	3.309008	0.000000	3.309008	3.309008	3.309008	3.309008	3.309008	3.309008	0.868684	0.115547	0.005396	0.010373	
83000	-83.825398	506	1	1	'0 Z 0 0 0 0 0 0 	D	3.508604	0.000000	3.508604	3.508604	3.508604	3.508604	3.508604	3.508604	0.883712	0.105457	0.003777	0.007055	
84000	-84.740211	866	1	2	'0 Z 0 0 Z 0 0 0 	D	4.334751	0.000000	4.334751	4.334751	0.000000	4.334751	4.334751	4.334751	0.882597	0.111828	0.000060	0.005515	
85000	-85.360642	350	1	4	'0 Z 0 0 Z Z Z 0 	D	3.649061	0.000000	3.649061	3.649061	0.000000	0.000000	0.000000	3.649061	0.953055	0.046945	0.000000	0.000000	
86000	-84.640750	870	1	1	'0 Z 0 0 0 0 0 0 	D	2.755751	0.000000	2.755751	2.755751	2.755751	2.755751	2.755751	2.755751	0.901662	0.091364	0.002717	0.004257	
87000	-84.852183	268	1	1	'0 Z 0 0 0 0 0 0 	D	3.376520	0.000000	3.376520	3.376520	3.376520	3.376520	3.376520	3.376520	0.869339	0.116516	0.004647	0.009498	
88000	-84.834348	394	1	2	'0 Z 0 0 0 0 Z 0 	D	2.060843	0.000000	2.060843	2.060843	2.060843	2.060843	0.000000	2.060843	0.968536	0.029194	0.002046	0.000225	
89000	-85.826103	197	1	1	'0 Z 0 0 0 0 0 0 	D	8.035002	0.000000	8.035002	8.035002	8.035002	8.035002	8.035002	8.035002	0.604026	0.260226	0.022149	0.113599	
90000	-85.531149	874	1	3	'0 Z 0 0 Z Z 0 0 	D	2.668458	0.000000	2.668458	2.668458	0.000000	0.000000	2.668458	2.668458	0.944538	0.054800	0.000000	0.000663	
91000	-86.762109	290	1	1	'0 Z 0 0 0 0 0 0 	D	9.200936	0.000000	9.200936	9.200936	9.200936	9.200936	9.200936	9.200936	0.573473	0.273439	0.023561	0.129527	
92000	-83.547504	854	2	2	'1 Z 1 1 Z 1 1 0 	D	3.682225	0.000000	3.682225	3.682225	0.000000	3.682225	3.682225	2.643283	0.912644	0.085277	0.000008	0.002071	
93000	-85.207672	288	1	1	'0 Z 0 0 0 0 0 0 	D	6.838690	0.000000	6.838690	6.838690	6.838690	6.838690	6.838690	6.838690	0.632626	0.247755	0.020665	0.098954	
94000	-84.512255	430	1	4	'0 Z 0 0 Z Z Z 0 	D	2.321931	0.000000	2.321931	2.321931	0.000000	0.000000	0.000000	2.321931	0.980399	0.019601	0.000000	0.000000	
95000	-85.091343	148	1	3	'0 Z 0 0 Z Z 0 0 	D	2.617206	0.000000	2.617206	2.617206	0.000000	0.000000	2.617206	2.617206	0.955744	0.043863	0.000000	0.000393	
96000	-85.570200	930	1	3	'0 Z 0 0 Z Z 0 0 	D	3.215909	0.000000	3.215909	3.215909	0.000000	0.000000	3.215909	3.215909	0.935718	0.063394	0.000000	0.000889	
97000	-85.620714	366	1	3	'0 Z 0 0 Z Z 0 0 	D	2.938786	0.000000	2.938786	2.938786	0.000000	0.000000	2.938786	2.938786	0.947431	0.052218	0.000000	0.000351	
98000	-85.151199	833	1	2	'0 Z 0 0 0 0 Z 0 	D	4.254206	0.000000	4.254206	4.254206	4.254206	4.254206	0.000000	4.254206	0.920490	0.071591	0.005679	0.002241	
99000	-85.693867	942	1	4	'0 Z 0 0 Z Z Z 0 	D	2.712806	0.000000	2.712806	2.712806	0.000000	0.000000	0.000000	2.712806	0.965320	0.034680	0.000000	0.000000	
100000	-84.343617	546	1	1	'0 Z 0 0 0 0 0 0 	D	2.720044	0.000000	2.720044	2.720044	2.720044	2.720044	2.720044	2.720044	0.929032	0.066140	0.002290	0.002538	
101000	-84.596482	803	1	1	'0 Z 0 0 0 0 0 0 	D	5.459000	0.000000	5.459000	5.459000	5.459000	5.459000	5.459000	5.459000	0.734986	0.198591	0.014485	0.051939	
102000	-85.780584	763	1	4	'0 Z 0 0 Z Z Z 0 	D	1.958161	0.000000	1.958161	1.958161	0.000000	0.000000	0.000000	1.958161	0.974779	0.025221	0.000000	0.000000	
103000	-84.901820	153	1	2	'0 Z 0 0 0 0 Z 0 	D	2.906330	0.000000	2.906330	2.906330	2.906330	2.906330	0.000000	2.906330	0.946194	0.050299	0.003043	0.000464	
104000	-85.402858	861	1	2	'0 Z 0 0 Z 0 0 0 	D	4.821771	0.000000	4.821771	4.821771	0.000000	4.821771	4.821771	4.821771	0.909693	0.087660	0.000018	0.002630	
105000	-85.219583	53	1	2	'0 Z 0 0 Z 0 0 0 	D	3.473272	0.000000	3.473272	3.473272	0.000000	3.473272	3.473272	3.473272	0.920962	0.076970	0.000011	0.002057	
106000	-84.506153	73	1	1	'0 Z 0 0 0 0 0 0 	D	2.907974	0.000000	2.907974	2.907974	2.907974	2.907974	2.907974	2.907974	0.910716	0.080582	0.003800	0.004901	
107000	-84.711868	492	1	2	'0 Z 0 0 Z 0 0 0 	D	3.830376	0.000000	3.830376	3.830376	0.000000	3.830376	3.830376	3.830376	0.933981	0.065052	0.000003	0.000965	
108000	-84.568608	609	1	1	'0 Z 0 0 0 0 0 0 	D	4.512266	0.000000	4.512266	4.512266	4.512266	4.512266	4.512266	4.512266	0.782576	0.172491	0.011316	0.033617	
109000	-85.530552	112	1	2	'0 Z 0 0 0 0 Z 0 	D	3.687410	0.000000	3.687410	3.687410	3.687410	3.687410	0.000000	3.687410	0.930589	0.064205	0.004168	0.001037	
110000	-84.602578	408	1	1	'0 Z 0 0 0 0 0 0 	D	2.972739	0.000000	2.972739	2.972739	2.972739	2.972739	2.972739	2.972739	0.889558	0.100259	0.003832	0.006352	
111000	-85.671373	776	1	2	'0 Z 0 0 Z 0 0 0 	D	5.395174	0.000000	5.395174	5.395174	0.000000	5.395174	5.395174	5.395174	0.899237	0.097297	0.000027	0.003440	
112000	-87.467497	434	1	2	'0 Z 0 0 0 0 Z 0 	D	1.784083	0.000000	1.784083	1.784083	1.784083	1.784083	0.000000	1.784083	0.971173	0.027306	0.001418	0.000102	
113000	-85.304412	669	1	2	'0 Z 0 0 Z 0 0 0 	D	2.791557	0.000000	2.791557	2.791557	0.000000	2.791557	2.791557	2.791557	0.942500	0.056452	0.000004	0.001045	
114000	-84.613302	67	1	2	'0 Z 0 0 Z 0 0 0 	D	3.736660	0.000000	3.736660	3.736660	0.000000	3.736660	3.736660	3.736660	0.920905	0.077683	0.000004	0.001408	
115000	-84.852975	17	1	2	'0 Z 0 0 Z 0 0 0 	D	3.530530	0.000000	3.530530	3.530530	0.000000	3.530530	3.530530	3.530530	0.936921	0.062426	0.000001	0.000652	
116000	-84.072435	216	2	1	'0 Z 0 0 1 0 0 0 	D	7.055798	0.000000	7.055798	7.055798	22.774688	7.055798	7.055798	7.055798	0.542491	0.284019	0.025791	0.147699	
117000	-86.211487	971	1	3	'0 Z 0 0 Z Z 0 0 	D	2.598949	0.000000	2.598949	2.598949	0.000000	0.000000	2.598949	2.598949	0.932236	0.066436	0.000000	0.001328	
118000	-85.191509	115	1	2	'0 Z 0 0 Z 0 0 0 	D	5.324020	0.000000	5.324020	5.324020	0.000000	5.324020	5.324020	5.324020	0.865008	0.127286	0.000102	0.007603	
119000	-84.226230	216	1	1	'0 Z 0 0 0 0 0 0 	D	3.964752	0.000000	3.964752	3.964752	3.964752	3.964752	3.964752	3.964752	0.841198	0.134154	0.007307	0.017341	
120000	-84.640227	861	1	2	'0 Z 0 0 0 0 Z 0 	D	3.163430	0.000000	3.163430	3.163430	3.163430	3.163430	0.000000	3.163430	0.946126	0.049888	0.003345	0.000641	
121000	-85.750062	564	2	2	'1 Z 1 0 Z 1 0 0 	D	19.709158	0.000000	19.709158	2.987402	0.000000	19.709158	2.987402	2.987402	0.668871	0.319209	0.000722	0.011198	
122000	-85.258632	776	1	4	'0 Z 0 0 Z Z Z 0 	D	3.199280	0.000000	3.199280	3.199280	0.000000	0.000000	0.000000	3.199280	0.975419	0.024581	0.000000	0.000000	
123000	-83.637307	780	1	1	'0 Z 0 0 0 0 0 0 	D	3.247198	0.000000	3.247198	3.247198	3.247198	3.247198	3.247198	3.247198	0.865421	0.118614	0.005554	0.010411	
124000	-84.591441	739	1	1	'0 Z 0 0 0 0 0 0 	D	4.527725	0.000000	4.527725	4.527725	4.527725	4.527725	4.527725	4.527725	0.789204	0.168376	0.010651	0.031768	
125000	-84.749859	725	1	2	'0 Z 0 0 0 0 Z 0 	D	2.905210	0.000000	2.905210	2.905210	2.905210	2.905210	0.000000	2.905210	0.926385	0.067932	0.004420	0.001264	
126000	-84.366219	209	1	1	'0 Z 0 0 0 0 0 0 	D	2.960966	0.000000	2.960966	2.960966	2.960966	2.960966	2.960966	2.960966	0.903003	0.088438	0.003407	0.005152	
127000	-84.809410	75	1	1	'0 Z 0 0 0 0 0 0 	D	3.544264	0.000000	3.544264	3.544264	3.544264	3.544264	3.544264	3.544264	0.858098	0.123467	0.005945	0.012490	
128000	-84.290661	469	1	1	'0 Z 0 0 0 0 0 0 	D	5.206227	0.000000	5.206227	5.206227	5.206227	5.206227	5.206227	5.206227	0.764818	0.182073	0.012459	0.040650	
129000	-86.268327	821	1	4	'0 Z 0 0 Z Z Z 0 	D	3.488863	0.000000	3.488863	3.488863	0.000000	0.000000	0.000000	3.488863	0.934107	0.065893	0.000000	0.000000	
130000	-84.791434	604	1	2	'0 Z 0 0 Z 0 0 0 	D	2.615461	0.000000	2.615461	2.615461	0.000000	2.615461	2.615461	2.615461	0.917028	0.082042	0.000001	0.000929	
131000	-84.233114	874	1	1	'0 Z 0 0 0 0 0 0 	D	4.380585	0.000000	4.380585	4.380585	4.380585	4.380585	4.380585	4.380585	0.787078	0.170004	0.010891	0.032027	
132000	-84.542115	388	1	2	'0 Z 0 0 Z 0 0 0 	D	3.017314	0.000000	3.017314	3.017314	0.000000	3.017314	3.017314	3.017314	0.946486	0.053110	0.000000	0.000403	
133000	-84.493734	635	1	1	'0 Z 0 0 0 0 0 0 	D	4.642292	0.000000	4.642292	4.642292	4.642292	4.642292	4.642292	4.642292	0.779075	0.174744	0.011527	0.034653	
134000	-87.136615	438	1	2	'0 Z 0 0 0 0 Z 0 	D	5.969275	0.000000	5.969275	5.969275	5.969275	5.969275	0.000000	5.969275	0.799037	0.164870	0.014011	0.022082	
135000	-85.455846	550	1	2	'0 Z 0 0 Z 0 0 0 	D	4.754624	0.000000	4.754624	4.754624	0.000000	4.754624	4.754624	4.754624	0.902579	0.093909	0.000028	0.003484	
136000	-85.666792	363	1	3	'0 Z 0 0 Z Z 0 0 	D	3.844049	0.000000	3.844049	3.844049	0.000000	0.000000	3.844049	3.844049	0.948245	0.051290	0.000000	0.000465	
137000	-86.346870	706	1	1	'0 Z 0 0 0 0 0 0 	D	9.081321	0.000000	9.081321	9.081321	9.081321	9.081321	9.081321	9.081321	0.578658	0.271187	0.023322	0.126834	
138000	-84.830178	562	1	3	'0 Z 0 0 Z Z 0 0 	D	2.597186	0.000000	2.597186	2.597186	0.000000	0.000000	2.597186	2.597186	0.964905	0.034969	0.000000	0.000126	
