Rate	71.43
Rev Jump	14.29
Tree Move	14.29
Rate Tried	% Accepted	Rev Jump Tried	% Accepted	Tree Move Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
737	0.251018	125	0.064000	138	0.449275	7.232934	737	0.251018	0.255000	0.306881	
731	0.221614	110	0.190909	159	0.647799	7.232934	731	0.221614	0.286000	0.305141	
681	0.308370	139	0.179856	180	0.711111	7.232934	681	0.308370	0.363000	0.309592	
758	0.283641	93	0.236559	149	0.671141	7.232934	758	0.283641	0.337000	0.311549	
734	0.267030	107	0.149533	159	0.622642	7.232934	734	0.267030	0.311000	0.311513	
706	0.267705	126	0.079365	168	0.630952	7.232934	706	0.267705	0.305000	0.311106	
733	0.287858	121	0.132231	146	0.643836	7.232934	733	0.287858	0.321000	0.311688	
719	0.273992	120	0.108333	161	0.571429	7.232934	719	0.273992	0.302000	0.311149	
748	0.284759	126	0.142857	126	0.674603	7.232934	748	0.284759	0.316000	0.311405	
718	0.288301	133	0.135338	149	0.731544	7.232934	718	0.288301	0.334000	0.312534	
722	0.239612	123	0.219512	155	0.619355	7.232934	722	0.239612	0.296000	0.311747	
757	0.287979	112	0.178571	131	0.648855	7.232934	757	0.287979	0.323000	0.312259	
743	0.285330	107	0.140187	150	0.666667	7.232934	743	0.285330	0.327000	0.312899	
732	0.267760	129	0.139535	139	0.719424	7.232934	732	0.267760	0.314000	0.312945	
721	0.260749	124	0.120968	155	0.638710	7.232934	721	0.260749	0.302000	0.312507	
734	0.268392	128	0.078125	138	0.666667	7.232934	734	0.268392	0.299000	0.311988	
710	0.260563	117	0.196581	173	0.635838	7.232934	710	0.260563	0.318000	0.312211	
740	0.262162	102	0.176471	158	0.575949	7.232934	740	0.262162	0.303000	0.311882	
729	0.257888	128	0.125000	143	0.650350	7.232934	729	0.257888	0.297000	0.311369	
742	0.265499	107	0.186916	151	0.668874	7.232934	742	0.265499	0.318000	0.311590	
735	0.272109	101	0.178218	164	0.567073	7.232934	735	0.272109	0.311000	0.311571	
722	0.297784	114	0.140351	164	0.743902	7.232934	722	0.297784	0.353000	0.312865	
748	0.259358	105	0.180952	147	0.707483	7.232934	748	0.259358	0.317000	0.312991	
740	0.262162	106	0.094340	154	0.603896	7.232934	740	0.262162	0.297000	0.312520	
726	0.286501	125	0.176000	149	0.583893	7.232934	726	0.286501	0.317000	0.312648	
754	0.287798	109	0.183486	137	0.627737	7.232934	754	0.287798	0.323000	0.312936	
749	0.299065	89	0.112360	162	0.567901	7.232934	749	0.299065	0.326000	0.313289	
734	0.261580	105	0.190476	161	0.534161	7.232934	734	0.261580	0.298000	0.312887	
711	0.258790	115	0.121739	174	0.666667	7.232934	711	0.258790	0.314000	0.312915	
724	0.234807	122	0.114754	154	0.616883	7.232934	724	0.234807	0.279000	0.312067	
718	0.228412	108	0.222222	174	0.655172	7.232934	718	0.228412	0.302000	0.311822	
730	0.238356	125	0.160000	145	0.565517	7.232934	730	0.238356	0.276000	0.310969	
739	0.246279	123	0.178862	138	0.630435	7.232934	739	0.246279	0.291000	0.310504	
757	0.221929	114	0.140351	129	0.620155	7.232934	757	0.221929	0.264000	0.309448	
725	0.244138	116	0.155172	159	0.641509	7.232934	725	0.244138	0.297000	0.309171	
724	0.273481	125	0.096000	151	0.549669	7.232934	724	0.273481	0.293000	0.308819	
742	0.260108	98	0.153061	160	0.606250	7.232934	742	0.260108	0.305000	0.308738	
719	0.251739	124	0.209677	157	0.560510	7.232934	719	0.251739	0.295000	0.308452	
708	0.257062	125	0.104000	167	0.646707	7.232934	708	0.257062	0.303000	0.308341	
729	0.249657	119	0.159664	152	0.690789	7.232934	729	0.249657	0.306000	0.308294	
