Rate	62.50
Rev Jump	12.50
Tree Move	12.50
Global Rate	12.50
Rate Tried	% Accepted	Rev Jump Tried	% Accepted	Tree Move Tried	% Accepted	Global Rate Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Global Rate - Dev	Global Rate - Tried	Global Rate - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
33384	0.498712	2814	0.400853	6959	0.503090	6843	0.980272	8.306361	33384	0.498712	0.475894	0	0.000000	0.559720	0.559729	
33004	0.605411	2583	0.354626	7166	0.495953	7247	0.988961	5.000000	33004	0.605411	0.475894	0	0.000000	0.632360	0.596044	
33650	0.621902	2442	0.389435	6936	0.487024	6972	0.980637	5.000000	33650	0.621902	0.475894	0	0.000000	0.641860	0.611316	
33590	0.622060	2626	0.378522	6821	0.490544	6963	0.988223	5.000000	33590	0.622060	0.475894	0	0.000000	0.642320	0.619067	
33277	0.620549	2613	0.379640	7139	0.479619	6971	0.981925	5.000000	33277	0.620549	0.475894	0	0.000000	0.638220	0.622898	
33356	0.623246	2582	0.374903	7079	0.498941	6983	0.985966	5.000000	33356	0.623246	0.475894	0	0.000000	0.643480	0.626328	
33520	0.619928	2646	0.371882	6954	0.502732	6880	0.987500	5.000000	33520	0.619928	0.475894	0	0.000000	0.641080	0.628435	
33335	0.631618	2759	0.363538	6954	0.491803	6952	0.978567	5.000000	33335	0.631618	0.475894	0	0.000000	0.645620	0.630583	
33292	0.622462	2379	0.355612	7211	0.506726	7118	0.987777	5.000000	33292	0.622462	0.475894	0	0.000000	0.645080	0.632194	
33391	0.627325	2575	0.355728	6964	0.510195	7070	0.988685	5.000000	33391	0.627325	0.475894	0	0.000000	0.648120	0.633787	
33545	0.626740	2447	0.375971	7014	0.472484	6994	0.989848	5.000000	33545	0.626740	0.475894	0	0.000000	0.643620	0.634681	
33314	0.620760	2558	0.374902	7178	0.486904	6950	0.987194	5.000000	33314	0.620760	0.475894	0	0.000000	0.639900	0.635116	
33611	0.621047	2549	0.398195	6890	0.508708	6950	0.975827	5.000000	33611	0.621047	0.475894	0	0.000000	0.643520	0.635762	
33604	0.627753	2457	0.372812	6951	0.477917	6988	0.988409	5.000000	33604	0.627753	0.475894	0	0.000000	0.644800	0.636408	
