Options:
Model:                           Discrete: Independent
Tree File Name:                  ./data/uto-iroquois-matri.anvunclocalresidence.bttrees
Data File Name:                  ./data/uto-iroquois-matri.anvunclocalresidence.btdata
Log File Name:                   ./output/uto-iroquois-matri.anvunclocalresidence-indep2.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            594805926
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   ./output/uto-iroquois-matri.anvunclocalresidence-indep2.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Base frequency (PI's):           Empirical: (0.409091,0.409091,0.181818,0.000000)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.121603
Restrictions:
    alpha1                       RJ MCMC
    beta1                        RJ MCMC
    alpha2                       RJ MCMC
    beta2                        RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       22
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	alpha1	beta1	alpha2	beta2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
11000	-21.704026	134	1	0	'0 0 0 0 	27.439255	27.439255	27.439255	27.439255	0.960940	0.028225	0.010835	0.000000	
12000	-22.988816	779	1	0	'0 0 0 0 	23.946479	23.946479	23.946479	23.946479	0.974342	0.018093	0.007565	0.000000	
13000	-22.655052	355	1	0	'0 0 0 0 	33.733373	33.733373	33.733373	33.733373	0.967922	0.025862	0.006215	0.000000	
14000	-22.522151	874	2	0	'1 0 1 1 	28.050559	10.665252	28.050559	28.050559	0.961868	0.037056	0.001076	0.000000	
15000	-23.969471	737	1	0	'0 0 0 0 	28.016838	28.016838	28.016838	28.016838	0.961144	0.028133	0.010723	0.000000	
16000	-23.419255	30	1	0	'0 0 0 0 	14.518271	14.518271	14.518271	14.518271	0.988143	0.007196	0.004661	0.000000	
17000	-25.192187	457	1	0	'0 0 0 0 	16.898343	16.898343	16.898343	16.898343	0.978398	0.014992	0.006611	0.000000	
18000	-23.080891	176	1	0	'0 0 0 0 	31.498649	31.498649	31.498649	31.498649	0.969940	0.025732	0.004328	0.000000	
19000	-23.484789	189	1	0	'0 0 0 0 	33.315570	33.315570	33.315570	33.315570	0.965907	0.031048	0.003045	0.000000	
20000	-24.396695	912	1	0	'0 0 0 0 	23.994400	23.994400	23.994400	23.994400	0.981549	0.014618	0.003833	0.000000	
21000	-23.464234	998	1	0	'0 0 0 0 	25.260847	25.260847	25.260847	25.260847	0.985400	0.014374	0.000226	0.000000	
22000	-22.425022	142	1	0	'0 0 0 0 	34.956173	34.956173	34.956173	34.956173	0.970545	0.029291	0.000164	0.000000	
23000	-23.454347	605	1	0	'0 0 0 0 	21.098744	21.098744	21.098744	21.098744	0.954497	0.042402	0.003101	0.000000	
24000	-22.345830	264	1	0	'0 0 0 0 	34.887945	34.887945	34.887945	34.887945	0.961949	0.032674	0.005377	0.000000	
25000	-23.365025	530	1	0	'0 0 0 0 	21.099979	21.099979	21.099979	21.099979	0.958460	0.031289	0.010251	0.000000	
26000	-24.555066	226	1	0	'0 0 0 0 	17.025802	17.025802	17.025802	17.025802	0.960763	0.029529	0.009708	0.000000	
27000	-22.470286	924	1	0	'0 0 0 0 	34.011615	34.011615	34.011615	34.011615	0.967747	0.028169	0.004084	0.000000	
28000	-25.979519	824	1	0	'0 0 0 0 	13.526442	13.526442	13.526442	13.526442	0.994945	0.002033	0.003021	0.000000	
29000	-23.839828	261	1	0	'0 0 0 0 	19.918151	19.918151	19.918151	19.918151	0.937305	0.062340	0.000355	0.000000	
30000	-24.324684	360	1	0	'0 0 0 0 	17.981163	17.981163	17.981163	17.981163	0.992783	0.006180	0.001037	0.000000	
31000	-22.034037	327	1	0	'0 0 0 0 	49.580000	49.580000	49.580000	49.580000	0.894621	0.073434	0.031945	0.000000	
32000	-24.842506	211	1	0	'0 0 0 0 	18.618286	18.618286	18.618286	18.618286	0.991623	0.006310	0.002067	0.000000	
33000	-22.407043	93	1	0	'0 0 0 0 	42.280738	42.280738	42.280738	42.280738	0.868629	0.128742	0.002630	0.000000	
34000	-22.776381	992	1	0	'0 0 0 0 	30.151423	30.151423	30.151423	30.151423	0.963533	0.033517	0.002950	0.000000	
35000	-22.290443	623	1	0	'0 0 0 0 	36.461153	36.461153	36.461153	36.461153	0.956067	0.021514	0.022419	0.000000	
36000	-22.793965	885	1	0	'0 0 0 0 	52.523685	52.523685	52.523685	52.523685	0.889218	0.102268	0.008515	0.000000	
37000	-23.755695	995	1	0	'0 0 0 0 	25.316841	25.316841	25.316841	25.316841	0.966936	0.026935	0.006129	0.000000	
38000	-22.351766	361	1	0	'0 0 0 0 	37.740403	37.740403	37.740403	37.740403	0.933106	0.057547	0.009347	0.000000	
39000	-24.808125	343	1	0	'0 0 0 0 	21.227254	21.227254	21.227254	21.227254	0.992374	0.004418	0.003208	0.000000	
40000	-22.935856	806	1	0	'0 0 0 0 	39.072769	39.072769	39.072769	39.072769	0.964421	0.030191	0.005388	0.000000	
41000	-23.632374	752	1	0	'0 0 0 0 	26.555586	26.555586	26.555586	26.555586	0.972348	0.015945	0.011707	0.000000	
42000	-22.013296	133	1	0	'0 0 0 0 	43.088820	43.088820	43.088820	43.088820	0.941420	0.054904	0.003677	0.000000	
43000	-26.048072	729	1	0	'0 0 0 0 	13.375069	13.375069	13.375069	13.375069	0.992816	0.006223	0.000961	0.000000	
44000	-23.081985	187	1	0	'0 0 0 0 	28.176813	28.176813	28.176813	28.176813	0.978183	0.017511	0.004306	0.000000	
45000	-23.333664	227	1	0	'0 0 0 0 	26.603918	26.603918	26.603918	26.603918	0.989951	0.009964	0.000084	0.000000	
46000	-22.208472	690	1	0	'0 0 0 0 	39.699334	39.699334	39.699334	39.699334	0.939243	0.045039	0.015718	0.000000	
47000	-21.692509	350	1	0	'0 0 0 0 	43.429844	43.429844	43.429844	43.429844	0.905788	0.084174	0.010038	0.000000	
48000	-22.689105	950	1	0	'0 0 0 0 	20.866616	20.866616	20.866616	20.866616	0.982081	0.009400	0.008519	0.000000	
49000	-25.164820	361	1	0	'0 0 0 0 	16.489408	16.489408	16.489408	16.489408	0.980611	0.016063	0.003327	0.000000	
50000	-24.028219	546	1	0	'0 0 0 0 	22.627260	22.627260	22.627260	22.627260	0.985090	0.010788	0.004122	0.000000	
51000	-22.643798	566	1	0	'0 0 0 0 	35.402774	35.402774	35.402774	35.402774	0.958431	0.040203	0.001365	0.000000	
52000	-23.617070	883	1	0	'0 0 0 0 	24.615716	24.615716	24.615716	24.615716	0.977376	0.015592	0.007032	0.000000	
53000	-22.035139	414	1	0	'0 0 0 0 	39.640007	39.640007	39.640007	39.640007	0.946440	0.038469	0.015091	0.000000	
54000	-22.042685	705	1	0	'0 0 0 0 	43.285603	43.285603	43.285603	43.285603	0.946013	0.041169	0.012818	0.000000	
55000	-23.014402	965	1	0	'0 0 0 0 	29.592486	29.592486	29.592486	29.592486	0.973518	0.022552	0.003930	0.000000	
56000	-23.035362	998	1	0	'0 0 0 0 	30.496387	30.496387	30.496387	30.496387	0.979091	0.020523	0.000386	0.000000	
57000	-22.546957	406	1	0	'0 0 0 0 	44.995279	44.995279	44.995279	44.995279	0.931457	0.064815	0.003728	0.000000	
58000	-22.630133	432	1	0	'0 0 0 0 	32.341314	32.341314	32.341314	32.341314	0.949055	0.025815	0.025129	0.000000	
