Options:
Model:                           Discrete: Independent
Tree File Name:                  ./data/uto-iroquois-high.polygyny.bttrees
Data File Name:                  ./data/uto-iroquois-high.polygyny.btdata
Log File Name:                   ./output/uto-iroquois-high.polygyny-indep2.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            141165668
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   ./output/uto-iroquois-high.polygyny-indep2.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Base frequency (PI's):           Empirical: (0.727273,0.090909,0.090909,0.090909)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.121603
Restrictions:
    alpha1                       RJ MCMC
    beta1                        RJ MCMC
    alpha2                       RJ MCMC
    beta2                        RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       22
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	alpha1	beta1	alpha2	beta2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
11000	-16.842080	13	1	0	'0 0 0 0 	28.921153	28.921153	28.921153	28.921153	0.996052	0.001103	0.002820	0.000025	
12000	-16.891373	728	1	0	'0 0 0 0 	21.782243	21.782243	21.782243	21.782243	0.996644	0.001010	0.002328	0.000019	
13000	-17.989568	549	1	0	'0 0 0 0 	19.588408	19.588408	19.588408	19.588408	0.995440	0.002071	0.002448	0.000041	
14000	-16.865336	871	1	0	'0 0 0 0 	28.516932	28.516932	28.516932	28.516932	0.996161	0.000979	0.002838	0.000022	
15000	-18.285575	555	1	0	'0 0 0 0 	14.427997	14.427997	14.427997	14.427997	0.998844	0.000412	0.000742	0.000002	
16000	-17.166944	134	1	0	'0 0 0 0 	12.758051	12.758051	12.758051	12.758051	0.998600	0.000704	0.000692	0.000004	
17000	-17.374420	157	1	0	'0 0 0 0 	22.367117	22.367117	22.367117	22.367117	0.998938	0.000462	0.000598	0.000002	
18000	-15.952645	627	2	0	'1 0 1 1 	35.228151	14.856819	35.228151	35.228151	0.999220	0.000630	0.000149	0.000001	
19000	-16.836578	665	1	0	'0 0 0 0 	23.547128	23.547128	23.547128	23.547128	0.998228	0.001233	0.000534	0.000005	
20000	-18.470590	76	1	0	'0 0 0 0 	13.076034	13.076034	13.076034	13.076034	0.996670	0.001839	0.001469	0.000022	
21000	-17.370910	98	1	0	'0 0 0 0 	26.217625	26.217625	26.217625	26.217625	0.998319	0.000422	0.001255	0.000004	
22000	-16.462521	423	1	0	'0 0 0 0 	32.451282	32.451282	32.451282	32.451282	0.996914	0.001243	0.001825	0.000018	
23000	-17.605789	459	1	0	'0 0 0 0 	31.325403	31.325403	31.325403	31.325403	0.997174	0.000685	0.002129	0.000012	
24000	-17.253322	41	1	0	'0 0 0 0 	45.901381	45.901381	45.901381	45.901381	0.989805	0.003239	0.006778	0.000177	
25000	-16.514254	163	1	0	'0 0 0 0 	23.724785	23.724785	23.724785	23.724785	0.997528	0.000632	0.001831	0.000009	
26000	-17.134212	580	1	0	'0 0 0 0 	51.511469	51.511469	51.511469	51.511469	0.990686	0.002996	0.006168	0.000149	
27000	-17.044653	221	1	0	'0 0 0 0 	23.822825	23.822825	23.822825	23.822825	0.997059	0.001000	0.001926	0.000015	
28000	-16.494224	958	1	0	'0 0 0 0 	31.916579	31.916579	31.916579	31.916579	0.998487	0.001302	0.000209	0.000002	
29000	-17.153659	537	1	0	'0 0 0 0 	28.949409	28.949409	28.949409	28.949409	0.998145	0.000459	0.001391	0.000005	
30000	-16.291633	894	1	0	'0 0 0 0 	23.303736	23.303736	23.303736	23.303736	0.999591	0.000302	0.000106	0.000000	
31000	-17.734314	18	1	0	'0 0 0 0 	15.161605	15.161605	15.161605	15.161605	0.989708	0.010224	0.000063	0.000005	
32000	-17.128265	426	1	0	'0 0 0 0 	56.041353	56.041353	56.041353	56.041353	0.992222	0.002990	0.004675	0.000113	
33000	-17.717573	228	1	0	'0 0 0 0 	16.644771	16.644771	16.644771	16.644771	0.998752	0.000290	0.000956	0.000002	
34000	-17.093565	538	1	0	'0 0 0 0 	16.274568	16.274568	16.274568	16.274568	0.998091	0.001166	0.000736	0.000007	
35000	-16.818648	441	1	0	'0 0 0 0 	37.451136	37.451136	37.451136	37.451136	0.997315	0.001011	0.001661	0.000013	
36000	-18.413162	31	1	0	'0 0 0 0 	13.537406	13.537406	13.537406	13.537406	0.998968	0.000377	0.000653	0.000002	
37000	-17.166065	132	1	0	'0 0 0 0 	20.279305	20.279305	20.279305	20.279305	0.997863	0.000522	0.001608	0.000007	
38000	-19.374939	930	1	0	'0 0 0 0 	11.207405	11.207405	11.207405	11.207405	0.999077	0.000270	0.000651	0.000001	
39000	-17.459568	613	1	0	'0 0 0 0 	26.603897	26.603897	26.603897	26.603897	0.998426	0.000389	0.001182	0.000004	
40000	-18.395636	983	1	0	'0 0 0 0 	13.832518	13.832518	13.832518	13.832518	0.999273	0.000140	0.000587	0.000001	
41000	-16.542376	56	2	0	'1 1 1 0 	29.182926	29.182926	29.182926	11.696798	0.999816	0.000026	0.000158	0.000000	
42000	-16.980211	463	1	0	'0 0 0 0 	56.049050	56.049050	56.049050	56.049050	0.996350	0.001313	0.002313	0.000024	
