Options:
Model:                           Discrete: Independent
Tree File Name:                  ./data/austronesian-eskimo-absenceofcousinmarriage.preference.bttrees
Data File Name:                  ./data/austronesian-eskimo-absenceofcousinmarriage.preference.btdata
Log File Name:                   ./output/austronesian-eskimo-absenceofcousinmarriage.preference-indep2.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            3371073629
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      65000000
Burn in:                         55000000
MCMC ML Start:                   False
Schedule File:                   ./output/austronesian-eskimo-absenceofcousinmarriage.preference-indep2.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Base frequency (PI's):           Empirical: (0.683544,0.151899,0.164557,0.000000)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.083703
Restrictions:
    alpha1                       None
    beta1                        None
    alpha2                       None
    beta2                        None
Prior Information:
    Prior Categories:            100
    Priors
        alpha1 - exp 10.00 
        beta1 - exp 10.00 
        alpha2 - exp 10.00 
        beta2 - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       79
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	alpha1	beta1	alpha2	beta2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
55001000	-71.779106	740	5.173059	15.448767	3.031022	10.948568	0.689034	0.145375	0.165591	0.000000	
55002000	-66.093152	932	1.525404	4.342342	9.648996	46.339039	0.677280	0.150507	0.172213	0.000000	
55003000	-62.044225	335	0.060965	3.088881	3.364322	22.909867	0.013164	0.002926	0.983910	0.000000	
55004000	-63.574157	51	0.388302	3.792844	5.531913	47.781334	0.075646	0.016810	0.907544	0.000000	
55005000	-64.591811	883	0.058785	5.630838	4.039903	18.076823	0.000523	0.000116	0.999361	0.000000	
55006000	-66.272771	401	1.301505	4.721925	4.543154	20.347902	0.613241	0.136234	0.250526	0.000000	
55007000	-64.810866	441	0.598583	3.093724	2.948305	16.630267	0.300180	0.066685	0.633135	0.000000	
55008000	-62.783740	624	0.002758	3.827711	7.168524	30.799285	0.000000	0.000000	1.000000	0.000000	
55009000	-62.644253	20	0.017178	3.737532	8.724694	32.691345	0.003630	0.000807	0.995563	0.000000	
55010000	-62.536003	113	0.018604	3.460290	2.524428	13.219596	0.002388	0.000526	0.997086	0.000000	
55011000	-63.751264	21	0.056745	2.325407	1.335660	8.268215	0.020746	0.004236	0.975018	0.000000	
55012000	-62.308519	684	0.009508	2.707479	3.673049	17.033101	0.001669	0.000370	0.997961	0.000000	
55013000	-65.352295	785	0.131836	1.747047	1.854154	13.773350	0.009342	0.002122	0.988537	0.000000	
55014000	-64.239587	316	0.133756	5.013638	2.889680	13.498587	0.021708	0.004773	0.973519	0.000000	
55015000	-67.502583	344	1.679190	2.857837	4.028731	21.444232	0.741759	0.164827	0.093414	0.000000	
55016000	-63.836404	42	0.033196	4.829728	1.617396	8.050329	0.000114	0.000021	0.999865	0.000000	
55017000	-61.157149	112	0.090501	3.257222	6.220817	33.395738	0.000866	0.000192	0.998942	0.000000	
55018000	-66.648694	151	1.308423	3.139781	3.006388	16.828732	0.700728	0.155624	0.143649	0.000000	
55019000	-64.098059	949	0.389181	3.984405	2.043164	11.159009	0.096705	0.021025	0.882270	0.000000	
55020000	-63.154447	51	0.084359	2.786379	1.333846	12.351136	0.009315	0.002274	0.988411	0.000000	
55021000	-68.755258	926	0.278865	3.191711	7.419242	16.943940	0.114133	0.025353	0.860514	0.000000	
55022000	-65.086607	125	0.027598	5.069314	5.847392	19.687379	0.000162	0.000036	0.999803	0.000000	
55023000	-61.714575	188	0.115163	2.742643	4.848007	24.942841	0.003447	0.000766	0.995787	0.000000	
