Options:
Model:                           Discrete: Independent
Tree File Name:                  ./data/bantu-hawaiian-bi.localresidence.bttrees
Data File Name:                  ./data/bantu-hawaiian-bi.localresidence.btdata
Log File Name:                   ./output/bantu-hawaiian-bi.localresidence-indep2.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2629601425
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Schedule File:                   ./output/bantu-hawaiian-bi.localresidence-indep2.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Base frequency (PI's):           Empirical: (0.637681,0.231884,0.115942,0.014493)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.100855
Restrictions:
    alpha1                       None
    beta1                        None
    alpha2                       None
    beta2                        None
Prior Information:
    Prior Categories:            100
    Priors
        alpha1 - exp 10.00 
        beta1 - exp 10.00 
        alpha2 - exp 10.00 
        beta2 - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       69
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	alpha1	beta1	alpha2	beta2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
11000	-62.716897	979	0.661019	3.036300	0.510556	3.051005	0.425608	0.447191	0.093449	0.033752	
12000	-64.537784	980	4.447160	24.210774	2.961128	7.094306	0.637496	0.232090	0.115908	0.014506	
13000	-65.191147	645	2.169324	12.283047	3.590632	9.581222	0.637641	0.231936	0.115928	0.014495	
14000	-62.719839	609	1.192092	4.263140	1.852039	3.070523	0.656456	0.210868	0.119483	0.013193	
15000	-65.390478	525	3.774460	22.967097	1.601970	1.478539	0.753482	0.103079	0.136997	0.006442	
16000	-64.480170	895	0.983625	0.944879	2.255616	10.439419	0.686566	0.251472	0.055033	0.006929	
17000	-63.435507	94	0.764235	1.493251	2.466807	11.035042	0.655239	0.238981	0.093996	0.011785	
18000	-65.205145	398	1.025687	8.252623	8.596583	30.270418	0.634989	0.230905	0.119206	0.014901	
19000	-65.164774	595	0.787506	1.586248	17.319569	37.300313	0.656014	0.238551	0.093720	0.011715	
20000	-65.253940	727	1.335448	3.313855	10.612682	23.015347	0.644560	0.234385	0.107604	0.013451	
21000	-63.770688	138	1.030952	3.438273	3.522187	5.659584	0.642303	0.230171	0.113540	0.013986	
22000	-64.824805	186	4.308519	49.297595	2.293185	2.078511	0.731759	0.127241	0.133047	0.007953	
