Options:
Model:                           Discrete: Dependent
Tree File Name:                  ./data/austronesian-hawaiian-bi.localresidence.bttrees
Data File Name:                  ./data/austronesian-hawaiian-bi.localresidence.btdata
Log File Name:                   ./output/austronesian-hawaiian-bi.localresidence-dep2.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2697558343
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   ./output/austronesian-hawaiian-bi.localresidence-dep2.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           Empirical: (0.357143,0.071429,0.488095,0.083333)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.000085
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       84
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
67000	-94.952943	864	2	1	'0 1 1 0 1 0 Z 1 	D	0.973114	14.876821	14.876821	0.973114	14.876821	0.973114	0.000000	14.876821	0.353477	0.079160	0.481218	0.086146	
68000	-94.442593	755	2	0	'0 1 1 0 1 0 0 1 	D	4.260159	26.199426	26.199426	4.260159	26.199426	4.260159	4.260159	26.199426	0.357139	0.071429	0.488094	0.083338	
69000	-93.976123	691	2	0	'0 1 0 0 1 0 0 1 	D	0.783278	12.188756	0.783278	0.783278	12.188756	0.783278	0.783278	12.188756	0.358318	0.000888	0.543222	0.097572	
70000	-95.051850	732	2	1	'0 1 1 1 1 0 Z 1 	D	1.475602	11.578241	11.578241	11.578241	11.578241	1.475602	0.000000	11.578241	0.363441	0.065720	0.495063	0.075776	
71000	-100.683677	847	1	3	'Z 0 Z Z 0 0 0 0 	D	0.000000	3.509275	0.000000	0.000000	3.509275	3.509275	3.509275	3.509275	0.761276	0.000000	0.235982	0.002743	
72000	-100.167616	304	1	3	'Z 0 Z Z 0 0 0 0 	D	0.000000	4.569040	0.000000	0.000000	4.569040	4.569040	4.569040	4.569040	0.719858	0.000000	0.275580	0.004562	
73000	-99.905102	474	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	4.923836	4.923836	4.923836	4.923836	4.923836	4.923836	4.923836	0.496304	0.054078	0.406383	0.043235	
74000	-95.490431	472	2	1	'1 0 0 0 0 Z 0 0 	D	4.792625	14.814360	14.814360	14.814360	14.814360	0.000000	14.814360	14.814360	0.357429	0.072662	0.485416	0.084493	
75000	-95.143983	27	2	1	'0 1 0 1 1 Z 0 1 	D	0.980354	15.958523	0.980354	15.958523	15.958523	0.000000	0.980354	15.958523	0.334490	0.130964	0.432496	0.102050	
76000	-95.600600	273	2	3	'0 1 Z Z 1 0 Z 1 	D	1.777214	17.778435	0.000000	0.000000	17.778435	1.777214	0.000000	17.778435	0.335176	0.000000	0.534916	0.129908	
77000	-94.484429	827	2	1	'0 1 0 Z 1 0 0 1 	D	1.237503	14.159132	1.237503	0.000000	14.159132	1.237503	1.237503	14.159132	0.361093	0.001537	0.547385	0.089985	
78000	-96.939251	521	2	1	'0 1 1 0 1 0 Z 1 	D	0.782897	4.883323	4.883323	0.782897	4.883323	0.782897	0.000000	4.883323	0.461791	0.040818	0.472447	0.024945	
79000	-94.709524	783	2	0	'0 1 1 1 1 0 0 1 	D	11.065366	58.620083	58.620083	58.620083	58.620083	11.065366	11.065366	58.620083	0.357143	0.071429	0.488095	0.083333	
80000	-99.338497	555	1	1	'0 0 0 0 0 Z 0 0 	D	50.050148	50.050148	50.050148	50.050148	50.050148	0.000000	50.050148	50.050148	0.357143	0.071429	0.488095	0.083333	
81000	-99.676778	487	1	1	'0 0 0 0 0 Z 0 0 	D	25.740852	25.740852	25.740852	25.740852	25.740852	0.000000	25.740852	25.740852	0.357141	0.071428	0.488098	0.083333	
82000	-100.393755	202	1	1	'0 0 0 0 0 Z 0 0 	D	18.194683	18.194683	18.194683	18.194683	18.194683	0.000000	18.194683	18.194683	0.356956	0.071339	0.488416	0.083289	
83000	-93.617481	96	2	1	'0 1 1 1 1 Z 0 1 	D	5.884541	20.715072	20.715072	20.715072	20.715072	0.000000	5.884541	20.715072	0.357184	0.071584	0.487777	0.083455	
84000	-99.727418	63	1	1	'0 0 0 0 0 Z 0 0 	D	24.756159	24.756159	24.756159	24.756159	24.756159	0.000000	24.756159	24.756159	0.357142	0.071428	0.488097	0.083333	
85000	-93.478571	289	2	1	'0 1 1 1 1 Z 0 1 	D	6.008038	15.629853	15.629853	15.629853	15.629853	0.000000	6.008038	15.629853	0.357421	0.071923	0.486955	0.083701	
86000	-93.299025	559	2	2	'0 1 Z 1 1 Z 0 1 	D	2.240287	14.563881	0.000000	14.563881	14.563881	0.000000	2.240287	14.563881	0.356580	0.069892	0.489245	0.084283	
87000	-100.244923	986	1	1	'0 0 0 0 0 Z 0 0 	D	13.793588	13.793588	13.793588	13.793588	13.793588	0.000000	13.793588	13.793588	0.355806	0.070786	0.490394	0.083015	
88000	-99.425447	377	1	1	'0 0 0 0 0 Z 0 0 	D	82.252291	82.252291	82.252291	82.252291	82.252291	0.000000	82.252291	82.252291	0.357143	0.071429	0.488095	0.083333	
89000	-99.141871	941	2	1	'1 0 0 0 0 Z 0 1 	D	10.137893	13.130647	13.130647	13.130647	13.130647	0.000000	13.130647	10.137893	0.354648	0.069365	0.494522	0.081464	
90000	-99.745260	229	1	1	'0 0 0 0 0 Z 0 0 	D	20.150931	20.150931	20.150931	20.150931	20.150931	0.000000	20.150931	20.150931	0.357116	0.071416	0.488141	0.083327	
91000	-94.288061	346	2	1	'0 1 0 1 1 Z 0 1 	D	1.212816	9.955626	1.212816	9.955626	9.955626	0.000000	1.212816	9.955626	0.362750	0.049785	0.504229	0.083237	
92000	-92.774510	593	2	2	'1 0 Z 0 0 Z 1 0 	D	3.559700	19.596587	0.000000	19.596587	19.596587	0.000000	3.559700	19.596587	0.357071	0.071690	0.487763	0.083475	
93000	-95.931425	755	2	2	'Z 1 Z 1 1 0 1 1 	D	0.000000	18.185980	0.000000	18.185980	18.185980	3.704845	18.185980	18.185980	0.384571	0.043898	0.507245	0.064285	
94000	-93.772347	699	2	0	'0 1 1 1 1 0 0 1 	D	4.493948	22.360035	22.360035	22.360035	22.360035	4.493948	4.493948	22.360035	0.357260	0.071306	0.488247	0.083187	
95000	-97.182228	544	2	2	'0 1 1 Z 1 0 Z 1 	D	8.480556	20.073582	20.073582	0.000000	20.073582	8.480556	0.000000	20.073582	0.357514	0.071663	0.487776	0.083047	
96000	-94.041000	280	2	1	'0 1 1 1 1 Z 0 1 	D	4.979145	11.063609	11.063609	11.063609	11.063609	0.000000	4.979145	11.063609	0.357119	0.071469	0.487914	0.083498	
97000	-96.270688	822	2	2	'0 1 Z 1 1 Z 0 1 	D	4.692347	14.541338	0.000000	14.541338	14.541338	0.000000	4.692347	14.541338	0.353849	0.063274	0.500454	0.082423	
98000	-93.073640	914	2	1	'0 1 0 1 1 Z 0 1 	D	1.682762	11.434781	1.682762	11.434781	11.434781	0.000000	1.682762	11.434781	0.356187	0.068358	0.489317	0.086138	
99000	-94.347778	313	2	0	'0 1 0 0 1 0 0 1 	D	1.575396	18.758779	1.575396	1.575396	18.758779	1.575396	1.575396	18.758779	0.366931	0.006862	0.538831	0.087376	
100000	-95.293027	65	2	1	'0 0 0 0 0 0 Z 1 	D	4.051168	4.051168	4.051168	4.051168	4.051168	4.051168	0.000000	33.817202	0.286579	0.047904	0.565125	0.100392	
101000	-99.619033	765	1	1	'0 0 0 0 0 Z 0 0 	D	25.459385	25.459385	25.459385	25.459385	25.459385	0.000000	25.459385	25.459385	0.357141	0.071428	0.488099	0.083333	
102000	-97.238283	332	2	1	'1 0 1 0 0 Z 0 0 	D	3.254642	12.409857	3.254642	12.409857	12.409857	0.000000	12.409857	12.409857	0.358429	0.046569	0.529144	0.065857	
103000	-93.127554	524	2	2	'1 0 Z 0 0 Z 1 0 	D	2.495855	13.945517	0.000000	13.945517	13.945517	0.000000	2.495855	13.945517	0.356255	0.067045	0.492472	0.084228	
104000	-94.170051	95	2	1	'1 0 0 0 0 Z 1 0 	D	15.867714	41.636408	41.636408	41.636408	41.636408	0.000000	15.867714	41.636408	0.357143	0.071429	0.488095	0.083333	
105000	-96.549433	688	2	1	'0 0 0 1 0 0 Z 1 	D	2.014501	2.014501	2.014501	13.927876	2.014501	2.014501	0.000000	13.927876	0.692316	0.026718	0.254950	0.026015	
106000	-96.332630	518	2	0	'0 0 0 1 0 0 0 1 	D	6.644397	6.644397	6.644397	38.845804	6.644397	6.644397	6.644397	38.845804	0.358132	0.071237	0.487495	0.083136	
107000	-95.292221	988	2	0	'0 0 0 1 0 0 1 1 	D	3.421552	3.421552	3.421552	34.795993	3.421552	3.421552	34.795993	34.795993	0.432709	0.060541	0.435868	0.070883	
108000	-95.921238	747	2	1	'0 Z 0 1 0 0 0 1 	D	4.385814	0.000000	4.385814	53.029316	4.385814	4.385814	4.385814	53.029316	0.337008	0.074072	0.502481	0.086439	
109000	-95.700620	463	2	1	'Z 1 1 0 1 0 1 1 	D	0.000000	6.724905	6.724905	2.725283	6.724905	2.725283	6.724905	6.724905	0.382740	0.056184	0.498038	0.063039	
110000	-92.997832	393	2	1	'0 1 1 0 1 0 Z 1 	D	2.227658	10.951984	10.951984	2.227658	10.951984	2.227658	0.000000	10.951984	0.366780	0.072085	0.488843	0.072292	
111000	-93.939853	366	2	1	'0 1 1 Z 1 0 0 1 	D	3.504041	14.498794	14.498794	0.000000	14.498794	3.504041	3.504041	14.498794	0.356964	0.069912	0.489854	0.083270	
112000	-92.793079	198	2	1	'0 1 1 0 1 0 Z 1 	D	2.804677	12.887079	12.887079	2.804677	12.887079	2.804677	0.000000	12.887079	0.362357	0.071970	0.488224	0.077450	
113000	-94.507209	522	2	2	'0 1 1 Z 1 0 Z 1 	D	4.662974	34.711881	34.711881	0.000000	34.711881	4.662974	0.000000	34.711881	0.357141	0.071426	0.488096	0.083336	
114000	-92.671842	752	2	2	'0 1 1 Z 1 0 Z 1 	D	1.687344	15.243674	15.243674	0.000000	15.243674	1.687344	0.000000	15.243674	0.356990	0.071958	0.487622	0.083431	
115000	-92.877001	252	2	2	'0 0 1 0 0 Z Z 0 	D	10.909214	10.909214	54.010557	10.909214	10.909214	0.000000	0.000000	10.909214	0.365481	0.071997	0.487435	0.075086	
116000	-92.057760	181	2	2	'0 0 1 0 0 Z Z 0 	D	9.995795	9.995795	47.884365	9.995795	9.995795	0.000000	0.000000	9.995795	0.357941	0.069905	0.498217	0.073937	
117000	-95.623431	258	2	2	'0 0 1 0 0 Z Z 0 	D	5.514854	5.514854	21.906241	5.514854	5.514854	0.000000	0.000000	5.514854	0.357869	0.059238	0.551005	0.031888	
118000	-95.256163	81	2	0	'0 1 1 1 1 0 0 1 	D	3.849460	27.630989	27.630989	27.630989	27.630989	3.849460	3.849460	27.630989	0.357143	0.071429	0.488095	0.083334	
119000	-92.855283	923	2	2	'0 1 1 Z 1 0 Z 1 	D	1.733007	11.840837	11.840837	0.000000	11.840837	1.733007	0.000000	11.840837	0.364277	0.076261	0.486741	0.072721	
120000	-92.233126	722	2	2	'0 1 1 Z 1 0 Z 1 	D	2.476418	12.844423	12.844423	0.000000	12.844423	2.476418	0.000000	12.844423	0.360904	0.072935	0.487659	0.078502	
121000	-101.146799	339	1	1	'0 0 0 0 0 Z 0 0 	D	11.796475	11.796475	11.796475	11.796475	11.796475	0.000000	11.796475	11.796475	0.352600	0.069252	0.495901	0.082246	
122000	-99.369978	579	1	1	'0 0 0 0 0 Z 0 0 	D	37.671451	37.671451	37.671451	37.671451	37.671451	0.000000	37.671451	37.671451	0.357143	0.071429	0.488095	0.083333	
123000	-100.261957	655	1	1	'0 0 0 0 0 Z 0 0 	D	17.425012	17.425012	17.425012	17.425012	17.425012	0.000000	17.425012	17.425012	0.357009	0.071364	0.488326	0.083302	
124000	-93.632931	848	2	2	'0 1 Z 1 1 Z 0 1 	D	1.936810	12.256830	0.000000	12.256830	12.256830	0.000000	1.936810	12.256830	0.355944	0.064648	0.494225	0.085184	
125000	-93.387671	824	2	2	'0 1 Z 1 1 Z 0 1 	D	4.242172	24.858959	0.000000	24.858959	24.858959	0.000000	4.242172	24.858959	0.357144	0.071481	0.488038	0.083337	
126000	-92.882798	917	2	1	'0 1 0 1 1 Z 0 1 	D	3.494072	17.204910	3.494072	17.204910	17.204910	0.000000	3.494072	17.204910	0.357120	0.072125	0.487186	0.083569	
127000	-94.316722	746	2	0	'0 1 0 1 1 0 0 1 	D	3.308728	27.113958	3.308728	27.113958	27.113958	3.308728	3.308728	27.113958	0.357144	0.071423	0.488100	0.083332	
128000	-93.801352	435	2	1	'0 1 Z 1 1 0 0 1 	D	1.538362	14.477566	0.000000	14.477566	14.477566	1.538362	1.538362	14.477566	0.358248	0.064759	0.493755	0.083238	
129000	-97.430447	458	2	1	'0 1 1 0 1 0 1 Z 	D	1.286828	8.985618	8.985618	1.286828	8.985618	1.286828	8.985618	0.000000	0.404044	0.058246	0.510034	0.027675	
130000	-100.739710	910	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	4.321792	4.321792	4.321792	4.321792	4.321792	4.321792	4.321792	0.611751	0.035735	0.332121	0.020393	
131000	-100.684782	639	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	6.832635	6.832635	6.832635	6.832635	6.832635	6.832635	6.832635	0.457712	0.059530	0.429252	0.053506	
132000	-95.873797	851	2	2	'Z 1 Z 0 1 0 0 1 	D	0.000000	22.641331	0.000000	4.327386	22.641331	4.327386	4.327386	22.641331	0.392227	0.012084	0.524305	0.071384	
133000	-97.214253	194	2	1	'Z 1 1 0 1 0 0 1 	D	0.000000	19.008284	19.008284	7.767059	19.008284	7.767059	7.767059	19.008284	0.356987	0.071454	0.488133	0.083425	
134000	-101.725987	161	2	0	'1 0 0 0 0 0 0 0 	D	1.004312	6.384280	6.384280	6.384280	6.384280	6.384280	6.384280	6.384280	0.478504	0.056058	0.418560	0.046878	
135000	-97.179436	672	2	1	'1 0 0 1 1 Z 1 0 	D	15.513843	25.608278	25.608278	15.513843	15.513843	0.000000	15.513843	25.608278	0.357158	0.071438	0.488067	0.083337	
136000	-94.966355	528	2	0	'1 1 0 0 1 1 1 0 	D	2.845311	2.845311	17.594773	17.594773	2.845311	2.845311	2.845311	17.594773	0.519855	0.076048	0.349689	0.054408	
137000	-98.870252	899	2	2	'1 1 0 Z Z 1 1 0 	D	5.528724	5.528724	26.961372	0.000000	0.000000	5.528724	5.528724	26.961372	0.704419	0.175267	0.074578	0.045736	
138000	-92.316821	339	2	2	'0 0 1 Z 0 0 Z 1 	D	6.594316	6.594316	31.481830	0.000000	6.594316	6.594316	0.000000	31.481830	0.368808	0.074670	0.476355	0.080167	
139000	-94.142085	852	2	2	'1 0 Z 0 0 Z 1 0 	D	2.752825	13.677477	0.000000	13.677477	13.677477	0.000000	2.752825	13.677477	0.356349	0.066905	0.493276	0.083470	
