Options:
Model:                           Discrete: Dependent
Tree File Name:                  ./data/austronesian-hawaiian-absenceofcousinmarriage.permitted.bttrees
Data File Name:                  ./data/austronesian-hawaiian-absenceofcousinmarriage.permitted.btdata
Log File Name:                   ./output/austronesian-hawaiian-absenceofcousinmarriage.permitted-dep2.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2433382429
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   ./output/austronesian-hawaiian-absenceofcousinmarriage.permitted-dep2.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           Empirical: (0.126582,0.316456,0.126582,0.430380)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.000084
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       79
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
72000	-99.142287	837	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	7.336938	0.000000	7.336938	7.336938	7.336938	7.336938	7.336938	0.008906	0.552568	0.035240	0.403287	
73000	-99.019254	872	1	1	'0 0 Z 0 0 0 0 0 	D	5.637469	5.637469	0.000000	5.637469	5.637469	5.637469	5.637469	5.637469	0.144365	0.278404	0.133053	0.444178	
74000	-100.447289	876	1	1	'0 0 Z 0 0 0 0 0 	D	7.734250	7.734250	0.000000	7.734250	7.734250	7.734250	7.734250	7.734250	0.129617	0.306073	0.130756	0.433555	
75000	-99.755385	429	1	1	'0 0 Z 0 0 0 0 0 	D	4.234083	4.234083	0.000000	4.234083	4.234083	4.234083	4.234083	4.234083	0.168639	0.240713	0.130133	0.460516	
76000	-98.163721	670	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	5.414025	0.000000	5.414025	5.414025	5.414025	5.414025	5.414025	0.007503	0.538267	0.034865	0.419365	
77000	-99.614623	240	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	6.306507	0.000000	6.306507	6.306507	6.306507	6.306507	6.306507	0.007724	0.557755	0.032156	0.402364	
78000	-99.091735	391	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	6.598589	0.000000	6.598589	6.598589	6.598589	6.598589	6.598589	0.008430	0.545414	0.034896	0.411260	
79000	-100.745545	976	1	1	'0 0 0 0 0 0 0 Z 	D	6.394266	6.394266	6.394266	6.394266	6.394266	6.394266	6.394266	0.000000	0.121555	0.316913	0.126456	0.435077	
80000	-99.772483	883	1	1	'0 0 0 0 0 0 0 Z 	D	7.772616	7.772616	7.772616	7.772616	7.772616	7.772616	7.772616	0.000000	0.128752	0.317705	0.129564	0.423979	
81000	-100.386727	262	1	1	'0 0 0 0 0 0 0 Z 	D	8.937754	8.937754	8.937754	8.937754	8.937754	8.937754	8.937754	0.000000	0.129370	0.318160	0.128839	0.423631	
82000	-100.405677	585	1	1	'0 0 0 0 0 0 0 Z 	D	23.746787	23.746787	23.746787	23.746787	23.746787	23.746787	23.746787	0.000000	0.126583	0.316456	0.126583	0.430378	
83000	-100.714451	963	1	1	'0 0 0 0 0 0 0 Z 	D	11.735840	11.735840	11.735840	11.735840	11.735840	11.735840	11.735840	0.000000	0.127780	0.317336	0.127192	0.427691	
84000	-98.723399	275	1	1	'0 0 Z 0 0 0 0 0 	D	4.426603	4.426603	0.000000	4.426603	4.426603	4.426603	4.426603	4.426603	0.170427	0.243182	0.133723	0.452667	
85000	-99.761317	833	1	1	'0 0 Z 0 0 0 0 0 	D	4.837535	4.837535	0.000000	4.837535	4.837535	4.837535	4.837535	4.837535	0.159380	0.251903	0.131618	0.457099	
86000	-98.170497	724	2	3	'Z Z Z 0 0 0 0 1 	D	0.000000	0.000000	0.000000	6.686327	6.686327	6.686327	6.686327	3.949927	0.000000	0.557450	0.012811	0.429740	
87000	-98.516207	489	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	4.914896	0.000000	4.914896	4.914896	4.914896	4.914896	4.914896	0.002853	0.547074	0.023091	0.426983	
88000	-98.877244	599	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	6.441593	0.000000	6.441593	6.441593	6.441593	6.441593	6.441593	0.009806	0.539132	0.037790	0.413272	
89000	-97.638072	90	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	5.222412	0.000000	5.222412	5.222412	5.222412	5.222412	5.222412	0.003609	0.560496	0.024279	0.411616	
90000	-102.673934	20	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	11.374940	0.000000	11.374940	11.374940	11.374940	11.374940	11.374940	0.036965	0.457176	0.068852	0.437008	
91000	-98.974564	832	1	1	'0 0 Z 0 0 0 0 0 	D	4.095730	4.095730	0.000000	4.095730	4.095730	4.095730	4.095730	4.095730	0.146595	0.278568	0.122117	0.452720	
92000	-98.748036	239	1	3	'Z Z Z 0 0 0 0 0 	D	0.000000	0.000000	0.000000	5.215464	5.215464	5.215464	5.215464	5.215464	0.000000	0.722656	0.004155	0.273189	
93000	-98.832887	323	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	5.529169	0.000000	5.529169	5.529169	5.529169	5.529169	5.529169	0.007116	0.539736	0.033727	0.419421	
94000	-98.465488	960	1	1	'0 0 Z 0 0 0 0 0 	D	5.231441	5.231441	0.000000	5.231441	5.231441	5.231441	5.231441	5.231441	0.144234	0.277434	0.134754	0.443577	
95000	-98.681798	430	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	4.055731	0.000000	4.055731	4.055731	4.055731	4.055731	4.055731	0.001862	0.473862	0.022401	0.501875	
96000	-101.231061	337	1	1	'0 0 Z 0 0 0 0 0 	D	8.662234	8.662234	0.000000	8.662234	8.662234	8.662234	8.662234	8.662234	0.128724	0.307395	0.130675	0.433206	
97000	-98.465879	280	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	5.390888	0.000000	5.390888	5.390888	5.390888	5.390888	5.390888	0.004661	0.553584	0.027955	0.413800	
98000	-100.350772	671	1	3	'Z Z Z 0 0 0 0 0 	D	0.000000	0.000000	0.000000	2.790939	2.790939	2.790939	2.790939	2.790939	0.000000	0.362325	0.009242	0.628434	
99000	-98.463100	735	1	3	'Z Z Z 0 0 0 0 0 	D	0.000000	0.000000	0.000000	5.769180	5.769180	5.769180	5.769180	5.769180	0.000000	0.699043	0.006899	0.294059	
100000	-98.630026	641	1	3	'Z Z Z 0 0 0 0 0 	D	0.000000	0.000000	0.000000	4.947974	4.947974	4.947974	4.947974	4.947974	0.000000	0.661658	0.009106	0.329235	
101000	-99.023923	145	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	6.759065	0.000000	6.759065	6.759065	6.759065	6.759065	6.759065	0.008107	0.556354	0.032952	0.402587	
102000	-98.190050	818	1	3	'Z Z Z 0 0 0 0 0 	D	0.000000	0.000000	0.000000	4.939015	4.939015	4.939015	4.939015	4.939015	0.000000	0.623652	0.015386	0.360962	
103000	-100.819154	293	1	1	'0 0 0 0 0 0 0 Z 	D	15.575655	15.575655	15.575655	15.575655	15.575655	15.575655	15.575655	0.000000	0.126750	0.316600	0.126649	0.430001	
104000	-101.050928	656	1	1	'0 0 0 0 0 0 0 Z 	D	11.290954	11.290954	11.290954	11.290954	11.290954	11.290954	11.290954	0.000000	0.127755	0.317331	0.127167	0.427746	
105000	-101.762721	414	2	2	'1 0 0 1 0 Z 1 Z 	D	30.218153	15.273417	15.273417	30.218153	15.273417	0.000000	30.218153	0.000000	0.120367	0.323474	0.106433	0.449726	
106000	-100.485314	563	2	1	'1 0 1 0 0 0 0 Z 	D	7.898807	12.217479	7.898807	12.217479	12.217479	12.217479	12.217479	0.000000	0.130750	0.317724	0.128711	0.422815	
107000	-102.164030	473	1	1	'0 0 0 0 0 0 0 Z 	D	5.412284	5.412284	5.412284	5.412284	5.412284	5.412284	5.412284	0.000000	0.114271	0.323243	0.121574	0.440912	
108000	-103.559324	779	1	1	'0 0 0 0 0 0 0 Z 	D	3.866161	3.866161	3.866161	3.866161	3.866161	3.866161	3.866161	0.000000	0.066010	0.393925	0.067608	0.472456	
109000	-100.670131	306	1	1	'0 0 0 0 0 0 0 Z 	D	17.995028	17.995028	17.995028	17.995028	17.995028	17.995028	17.995028	0.000000	0.126603	0.316474	0.126590	0.430333	
110000	-101.483173	22	1	1	'0 0 0 0 0 0 0 Z 	D	12.178784	12.178784	12.178784	12.178784	12.178784	12.178784	12.178784	0.000000	0.127347	0.317056	0.126936	0.428661	
111000	-100.794406	170	1	1	'0 0 0 0 0 0 0 Z 	D	16.760250	16.760250	16.760250	16.760250	16.760250	16.760250	16.760250	0.000000	0.126614	0.316484	0.126594	0.430307	
112000	-100.614895	701	1	1	'0 0 0 0 0 0 0 Z 	D	8.875476	8.875476	8.875476	8.875476	8.875476	8.875476	8.875476	0.000000	0.129460	0.318045	0.128979	0.423515	
113000	-100.721796	108	1	1	'0 0 0 0 0 0 0 Z 	D	8.701511	8.701511	8.701511	8.701511	8.701511	8.701511	8.701511	0.000000	0.128776	0.317658	0.128247	0.425319	
114000	-100.350083	652	1	1	'0 0 0 0 0 0 0 Z 	D	8.839245	8.839245	8.839245	8.839245	8.839245	8.839245	8.839245	0.000000	0.128329	0.317312	0.128791	0.425567	
115000	-100.309924	982	1	1	'0 0 0 0 0 0 0 Z 	D	29.477475	29.477475	29.477475	29.477475	29.477475	29.477475	29.477475	0.000000	0.126582	0.316456	0.126582	0.430380	
116000	-100.392921	605	1	1	'0 0 0 0 0 0 0 Z 	D	30.791900	30.791900	30.791900	30.791900	30.791900	30.791900	30.791900	0.000000	0.126582	0.316456	0.126582	0.430380	
117000	-101.197314	820	1	1	'0 0 0 0 0 0 0 Z 	D	12.141768	12.141768	12.141768	12.141768	12.141768	12.141768	12.141768	0.000000	0.127774	0.317400	0.127130	0.427696	
118000	-100.331958	114	1	1	'0 0 0 0 0 0 0 Z 	D	52.127663	52.127663	52.127663	52.127663	52.127663	52.127663	52.127663	0.000000	0.126582	0.316456	0.126582	0.430380	
119000	-102.810972	595	1	1	'0 0 Z 0 0 0 0 0 	D	33.996914	33.996914	0.000000	33.996914	33.996914	33.996914	33.996914	33.996914	0.126582	0.316456	0.126582	0.430380	
120000	-99.127990	257	1	3	'Z Z Z 0 0 0 0 0 	D	0.000000	0.000000	0.000000	3.648750	3.648750	3.648750	3.648750	3.648750	0.000000	0.531058	0.008252	0.460690	
121000	-98.521527	975	1	3	'Z Z Z 0 0 0 0 0 	D	0.000000	0.000000	0.000000	4.054737	4.054737	4.054737	4.054737	4.054737	0.000000	0.563734	0.005503	0.430763	
122000	-99.554962	61	1	1	'0 0 Z 0 0 0 0 0 	D	6.263523	6.263523	0.000000	6.263523	6.263523	6.263523	6.263523	6.263523	0.152864	0.252324	0.142237	0.452575	
123000	-98.729084	80	1	1	'0 0 Z 0 0 0 0 0 	D	5.341337	5.341337	0.000000	5.341337	5.341337	5.341337	5.341337	5.341337	0.149196	0.285261	0.123594	0.441948	
124000	-100.830264	785	1	1	'0 0 Z 0 0 0 0 0 	D	3.150709	3.150709	0.000000	3.150709	3.150709	3.150709	3.150709	3.150709	0.198631	0.177842	0.098976	0.524551	
125000	-99.287425	503	1	1	'0 0 Z 0 0 0 0 0 	D	6.306566	6.306566	0.000000	6.306566	6.306566	6.306566	6.306566	6.306566	0.130721	0.303734	0.131759	0.433785	
126000	-100.157144	157	1	1	'0 0 Z 0 0 0 0 0 	D	7.725081	7.725081	0.000000	7.725081	7.725081	7.725081	7.725081	7.725081	0.130414	0.305122	0.130605	0.433859	
127000	-99.414899	74	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	7.075379	0.000000	7.075379	7.075379	7.075379	7.075379	7.075379	0.007694	0.566155	0.030978	0.395174	
128000	-98.857019	702	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	6.116602	0.000000	6.116602	6.116602	6.116602	6.116602	6.116602	0.010989	0.526868	0.041151	0.420992	
129000	-98.881328	357	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	4.180405	0.000000	4.180405	4.180405	4.180405	4.180405	4.180405	0.001743	0.469927	0.022514	0.505816	
130000	-99.853284	22	1	1	'0 0 Z 0 0 0 0 0 	D	6.720986	6.720986	0.000000	6.720986	6.720986	6.720986	6.720986	6.720986	0.132429	0.300321	0.131791	0.435459	
131000	-98.794081	75	2	2	'Z 1 Z 1 0 1 1 0 	D	0.000000	13.877808	0.000000	13.877808	5.583679	13.877808	13.877808	5.583679	0.258912	0.209129	0.176228	0.355731	
132000	-97.999638	493	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	5.799706	0.000000	5.799706	5.799706	5.799706	5.799706	5.799706	0.004177	0.572583	0.025939	0.397301	
133000	-97.831791	752	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	5.437108	0.000000	5.437108	5.437108	5.437108	5.437108	5.437108	0.012857	0.505506	0.045549	0.436088	
134000	-99.430748	40	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	3.405041	0.000000	3.405041	3.405041	3.405041	3.405041	3.405041	0.000837	0.389967	0.017729	0.591467	
135000	-99.385579	155	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	6.111671	0.000000	6.111671	6.111671	6.111671	6.111671	6.111671	0.004323	0.567268	0.025762	0.402647	
136000	-97.599034	864	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	4.772423	0.000000	4.772423	4.772423	4.772423	4.772423	4.772423	0.001986	0.531677	0.020425	0.445912	
137000	-98.400026	264	1	3	'Z Z Z 0 0 0 0 0 	D	0.000000	0.000000	0.000000	4.188979	4.188979	4.188979	4.188979	4.188979	0.000000	0.597498	0.007614	0.394888	
138000	-99.287626	783	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	3.734559	0.000000	3.734559	3.734559	3.734559	3.734559	3.734559	0.000871	0.445584	0.016960	0.536586	
