Rate	71.43
Rev Jump	14.29
Tree Move	14.29
Rate Tried	% Accepted	Rev Jump Tried	% Accepted	Tree Move Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
719	0.368567	130	0.076923	151	0.834437	5.000000	719	0.368567	0.401000	0.430052	
652	0.374233	122	0.016393	226	0.743363	5.000000	652	0.374233	0.414000	0.428714	
754	0.336870	116	0.000000	130	0.784615	5.000000	754	0.336870	0.356000	0.423121	
740	0.382432	91	0.021978	169	0.804734	5.000000	740	0.382432	0.421000	0.422970	
732	0.349727	116	0.051724	152	0.763158	5.000000	732	0.349727	0.378000	0.419972	
759	0.368906	112	0.053571	129	0.821705	5.000000	759	0.368906	0.392000	0.418224	
731	0.348837	99	0.060606	170	0.847059	5.000000	731	0.348837	0.405000	0.417446	
750	0.362667	106	0.018868	144	0.826389	5.000000	750	0.362667	0.393000	0.416088	
714	0.359944	118	0.000000	168	0.797619	5.000000	714	0.359944	0.391000	0.414768	
690	0.375362	152	0.013158	158	0.778481	5.000000	690	0.375362	0.384000	0.413229	
728	0.351648	102	0.078431	170	0.817647	5.000000	728	0.351648	0.403000	0.412742	
738	0.388889	110	0.000000	152	0.809211	5.000000	738	0.388889	0.410000	0.412618	
737	0.377205	123	0.032520	140	0.707143	5.000000	737	0.377205	0.381000	0.411243	
738	0.384824	117	0.034188	145	0.800000	5.000000	738	0.384824	0.404000	0.410941	
677	0.370753	115	0.017391	208	0.802885	5.000000	677	0.370753	0.420000	0.411304	
692	0.362717	123	0.032520	185	0.816216	5.000000	692	0.362717	0.406000	0.411100	
718	0.399721	120	0.050000	162	0.796296	5.000000	718	0.399721	0.422000	0.411503	
748	0.364973	111	0.036036	141	0.822695	5.000000	748	0.364973	0.393000	0.410842	
730	0.380822	112	0.053571	158	0.778481	5.000000	730	0.380822	0.407000	0.410710	
750	0.370667	112	0.053571	138	0.811594	5.000000	750	0.370667	0.396000	0.410220	
733	0.342428	123	0.081301	144	0.743056	5.000000	733	0.342428	0.368000	0.408858	
653	0.382848	111	0.054054	236	0.775424	5.000000	653	0.382848	0.439000	0.409800	
746	0.353887	106	0.037736	148	0.858108	5.000000	746	0.353887	0.395000	0.409351	
741	0.341430	105	0.019048	154	0.805195	5.000000	741	0.341430	0.379000	0.408459	
738	0.371274	123	0.048780	139	0.748201	5.000000	738	0.371274	0.384000	0.407760	
741	0.394062	112	0.017857	147	0.761905	5.000000	741	0.394062	0.406000	0.407711	
660	0.389394	125	0.080000	215	0.804651	5.000000	660	0.389394	0.440000	0.408584	
714	0.366947	119	0.033613	167	0.814371	5.000000	714	0.366947	0.402000	0.408410	
685	0.369343	126	0.031746	189	0.735450	5.000000	685	0.369343	0.396000	0.408092	
684	0.366959	124	0.064516	192	0.781250	5.000000	684	0.366959	0.409000	0.408115	
713	0.342216	103	0.038835	184	0.793478	5.000000	713	0.342216	0.394000	0.407771	
751	0.374168	111	0.036036	138	0.782609	5.000000	751	0.374168	0.393000	0.407419	
717	0.377964	115	0.052174	168	0.791667	5.000000	717	0.377964	0.410000	0.407479	
609	0.369458	113	0.053097	278	0.841727	5.000000	609	0.369458	0.465000	0.408786	
720	0.376389	117	0.017094	163	0.865031	5.000000	720	0.376389	0.414000	0.408902	
754	0.407162	104	0.019231	142	0.830986	5.000000	754	0.407162	0.427000	0.409295	
723	0.352697	102	0.049020	175	0.771429	5.000000	723	0.352697	0.395000	0.408991	
671	0.338301	122	0.057377	207	0.806763	5.000000	671	0.338301	0.401000	0.408825	
687	0.360990	119	0.033613	194	0.840206	5.000000	687	0.360990	0.415000	0.408951	
735	0.340136	98	0.040816	167	0.784431	5.000000	735	0.340136	0.385000	0.408472	
727	0.349381	121	0.049587	152	0.809211	5.000000	727	0.349381	0.383000	0.407972	
761	0.352168	109	0.091743	130	0.861538	5.000000	761	0.352168	0.390000	0.407627	
756	0.354497	107	0.018692	137	0.737226	5.000000	756	0.354497	0.371000	0.406936	
665	0.345865	116	0.051724	219	0.853881	5.000000	665	0.345865	0.423000	0.407233	
733	0.373806	95	0.126316	172	0.813953	5.000000	733	0.373806	0.426000	0.407574	
650	0.347692	142	0.042254	208	0.793269	5.000000	650	0.347692	0.397000	0.407386	
752	0.385638	112	0.035714	136	0.897059	5.000000	752	0.385638	0.416000	0.407537	
709	0.335684	140	0.042857	151	0.807947	5.000000	709	0.335684	0.366000	0.406821	
747	0.350736	123	0.065041	130	0.761538	5.000000	747	0.350736	0.369000	0.406180	
750	0.353333	123	0.016260	127	0.716535	5.000000	750	0.353333	0.358000	0.405377	
740	0.347297	93	0.000000	167	0.694611	5.000000	740	0.347297	0.373000	0.404846	
758	0.375989	99	0.020202	143	0.797203	5.000000	758	0.375989	0.401000	0.404784	
