Rate	71.43
Rev Jump	14.29
Tree Move	14.29
Rate Tried	% Accepted	Rev Jump Tried	% Accepted	Tree Move Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
709	0.379408	126	0.015873	165	0.278788	2.721176	709	0.379408	0.317000	0.275430	
752	0.349734	108	0.000000	140	0.428571	2.721176	752	0.349734	0.323000	0.279393	
720	0.218056	139	0.007194	141	0.659574	2.721176	720	0.218056	0.251000	0.277209	
741	0.295547	110	0.036364	149	0.489933	2.721176	741	0.295547	0.296000	0.278552	
721	0.259362	132	0.000000	147	0.795918	2.721176	721	0.259362	0.304000	0.280248	
729	0.238683	131	0.015267	140	0.742857	2.721176	729	0.238683	0.280000	0.280232	
734	0.262943	123	0.000000	143	0.566434	2.721176	734	0.262943	0.274000	0.279866	
736	0.216033	126	0.031746	138	0.659420	2.721176	736	0.216033	0.254000	0.278429	
689	0.287373	116	0.008621	195	0.492308	2.721176	689	0.287373	0.295000	0.279301	
730	0.390411	121	0.000000	149	0.543624	2.721176	730	0.390411	0.366000	0.283636	
727	0.386520	121	0.000000	152	0.414474	2.721176	727	0.386520	0.344000	0.286510	
706	0.338527	121	0.024793	173	0.531792	2.721176	706	0.338527	0.334000	0.288669	
703	0.285917	143	0.000000	154	0.571429	2.721176	703	0.285917	0.289000	0.288683	
723	0.348548	122	0.008197	155	0.683871	2.721176	723	0.348548	0.359000	0.291613	
757	0.346103	102	0.000000	141	0.595745	2.721176	757	0.346103	0.346000	0.293788	
745	0.369128	109	0.000000	146	0.630137	2.721176	745	0.369128	0.367000	0.296604	
718	0.369081	117	0.000000	165	0.527273	2.721176	718	0.369081	0.352000	0.298656	
733	0.412005	119	0.000000	148	0.527027	2.721176	733	0.412005	0.380000	0.301561	
738	0.204607	117	0.000000	145	0.427586	5.000000	738	0.204607	0.213000	0.298507	
708	0.216102	106	0.018868	186	0.483871	5.000000	708	0.216102	0.245000	0.296723	
774	0.197674	100	0.020000	126	0.023810	5.000000	774	0.197674	0.158000	0.292249	
749	0.443258	112	0.000000	139	0.309353	2.597632	749	0.443258	0.375000	0.294835	
712	0.242978	130	0.000000	158	0.582278	3.906804	712	0.242978	0.265000	0.293930	
743	0.277254	105	0.000000	152	0.282895	3.906804	743	0.277254	0.249000	0.292609	
729	0.240055	116	0.000000	155	0.477419	3.906804	729	0.240055	0.249000	0.291363	
741	0.237517	99	0.000000	160	0.650000	3.906804	741	0.237517	0.280000	0.291047	
721	0.165049	131	0.007634	148	0.560811	3.906804	721	0.165049	0.203000	0.288668	
678	0.159292	113	0.000000	209	0.363636	3.074747	678	0.159292	0.184000	0.285914	
761	0.360053	108	0.000000	131	0.641221	2.044771	761	0.360053	0.358000	0.287762	
725	0.343448	109	0.000000	166	0.692771	2.044771	725	0.343448	0.364000	0.289668	
706	0.358357	126	0.015873	168	0.732143	2.044771	706	0.358357	0.378000	0.291822	
750	0.408000	116	0.008621	134	0.559701	2.044771	750	0.408000	0.382000	0.293969	
728	0.445055	112	0.000000	160	0.537500	2.290413	728	0.445055	0.410000	0.296668	
723	0.224066	132	0.000000	145	0.372414	4.354437	723	0.224066	0.216000	0.294834	
744	0.201613	109	0.000000	147	0.625850	4.354437	744	0.201613	0.242000	0.293660	
722	0.222992	116	0.017241	162	0.580247	4.354437	722	0.222992	0.257000	0.292863	
605	0.198347	78	0.000000	317	0.132492	4.354437	605	0.198347	0.162000	0.290079	
744	0.321237	107	0.000000	149	0.604027	3.382894	744	0.321237	0.329000	0.290890	
728	0.299451	127	0.015748	145	0.572414	3.382894	728	0.299451	0.303000	0.291137	
739	0.289581	105	0.019048	156	0.519231	3.382894	739	0.289581	0.297000	0.291254	
742	0.303235	118	0.000000	140	0.464286	3.382894	742	0.303235	0.290000	0.291230	
744	0.287634	122	0.000000	134	0.500000	3.382894	744	0.287634	0.281000	0.291033	
741	0.329285	115	0.000000	144	0.340278	3.382894	741	0.329285	0.293000	0.291070	
729	0.253772	110	0.000000	161	0.596273	3.382894	729	0.253772	0.281000	0.290884	
733	0.297408	105	0.000000	162	0.592593	3.382894	733	0.297408	0.314000	0.291304	
749	0.300401	126	0.000000	125	0.592000	3.382894	749	0.300401	0.299000	0.291441	
718	0.296657	102	0.019608	180	0.394444	3.382894	718	0.296657	0.286000	0.291346	
709	0.297602	115	0.017391	176	0.596591	3.382894	709	0.297602	0.318000	0.291805	
725	0.296552	110	0.000000	165	0.406061	3.382894	725	0.296552	0.282000	0.291639	
732	0.310109	112	0.000000	156	0.660256	3.382894	732	0.310109	0.330000	0.292278	
721	0.217753	118	0.025424	161	0.571429	3.382894	721	0.217753	0.252000	0.291618	
720	0.172222	127	0.000000	153	0.653595	3.382894	720	0.172222	0.224000	0.290528	
728	0.350275	111	0.027027	161	0.776398	2.097217	728	0.350275	0.383000	0.291995	
731	0.322845	123	0.024390	146	0.506849	2.097217	731	0.322845	0.313000	0.292324	
704	0.321023	143	0.000000	153	0.712418	2.097217	704	0.321023	0.335000	0.292980	
761	0.448095	99	0.010101	140	0.485714	2.097217	761	0.448095	0.410000	0.294753	
778	0.406170	102	0.000000	120	0.641667	2.308994	778	0.406170	0.393000	0.296219	
748	0.352941	108	0.000000	144	0.645833	2.626201	748	0.352941	0.357000	0.297113	
722	0.355956	105	0.000000	173	0.427746	2.626201	722	0.355956	0.331000	0.297604	
737	0.390773	127	0.015748	136	0.639706	2.626201	737	0.390773	0.377000	0.298739	
713	0.274895	128	0.007812	159	0.358491	2.626201	713	0.274895	0.254000	0.298108	
705	0.249645	139	0.000000	156	0.628205	2.626201	705	0.249645	0.274000	0.297774	
720	0.263889	132	0.000000	148	0.108108	2.626201	720	0.263889	0.206000	0.296516	
702	0.246439	143	0.000000	155	0.322581	2.626201	702	0.246439	0.223000	0.295523	
728	0.326923	113	0.008850	159	0.553459	2.626201	728	0.326923	0.327000	0.295943	
727	0.350757	110	0.018182	163	0.466258	2.626201	727	0.350757	0.333000	0.296430	
736	0.368207	109	0.000000	155	0.503226	2.626201	736	0.368207	0.349000	0.297113	
727	0.397524	112	0.000000	161	0.422360	2.626201	727	0.397524	0.357000	0.297881	
715	0.386014	136	0.000000	149	0.583893	2.626201	715	0.386014	0.363000	0.298705	
719	0.303199	128	0.007812	153	0.568627	2.626201	719	0.303199	0.306000	0.298796	
725	0.249655	123	0.000000	152	0.782895	2.626201	725	0.249655	0.300000	0.298811	
699	0.326180	132	0.007576	169	0.526627	2.626201	699	0.326180	0.318000	0.299045	
724	0.357735	107	0.000000	169	0.573964	2.626201	724	0.357735	0.356000	0.299731	
735	0.364626	109	0.000000	156	0.583333	2.626201	735	0.364626	0.359000	0.300437	
