Options:
Model:                           Discrete: Independent
Tree File Name:                  ./data/bantu-omaha-patrilocal.strict.bttrees
Data File Name:                  ./data/bantu-omaha-patrilocal.strict.btdata
Log File Name:                   ./output/bantu-omaha-patrilocal.strict-indep2.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2711751588
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Schedule File:                   ./output/bantu-omaha-patrilocal.strict-indep2.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Base frequency (PI's):           Empirical: (0.507246,0.376812,0.000000,0.115942)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.100855
Restrictions:
    alpha1                       None
    beta1                        None
    alpha2                       None
    beta2                        None
Prior Information:
    Prior Categories:            100
    Priors
        alpha1 - exp 10.00 
        beta1 - exp 10.00 
        alpha2 - exp 10.00 
        beta2 - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       69
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	alpha1	beta1	alpha2	beta2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
11000	-69.172016	868	0.907243	9.031986	2.916998	4.160338	0.501811	0.381363	0.000000	0.116826	
12000	-69.779335	653	3.773997	29.155349	0.622644	2.680039	0.202446	0.609894	0.000000	0.187660	
13000	-69.766260	619	0.793619	6.863610	3.360716	5.918356	0.500453	0.388283	0.000000	0.111263	
14000	-72.164006	894	0.758273	0.317258	5.304496	5.765904	0.572470	0.425395	0.000000	0.002135	
15000	-70.972746	117	1.225210	8.122771	2.113917	1.119023	0.736599	0.202568	0.000000	0.060833	
16000	-71.376706	737	1.924877	21.756635	6.899409	8.428493	0.507178	0.376863	0.000000	0.115958	
17000	-68.613415	457	2.355187	17.117078	1.031136	2.639053	0.342258	0.502980	0.000000	0.154763	
18000	-71.884002	207	4.693609	26.335080	3.675926	2.285798	0.579232	0.321764	0.000000	0.099004	
19000	-69.392532	458	8.721530	42.448848	3.674371	3.172788	0.524505	0.363614	0.000000	0.111881	
20000	-69.733470	85	8.613707	42.625457	3.720216	3.201424	0.521794	0.365687	0.000000	0.112519	
21000	-69.813627	10	5.958404	29.642484	3.093681	4.070363	0.503925	0.379351	0.000000	0.116723	
22000	-70.859096	207	2.416789	17.184308	2.734927	2.107450	0.591931	0.312053	0.000000	0.096016	
23000	-70.054159	126	5.022852	28.728024	2.897043	4.697707	0.492925	0.387763	0.000000	0.119312	
24000	-69.890166	685	3.521658	20.108827	4.199985	4.533111	0.510463	0.374352	0.000000	0.115185	
25000	-70.120996	310	2.546510	13.431012	0.904083	2.735296	0.399377	0.459317	0.000000	0.141306	
26000	-70.213171	869	1.018390	11.432501	1.877934	0.178293	0.979447	0.015706	0.000000	0.004847	
27000	-68.572063	737	1.637487	11.011572	3.133368	4.790412	0.500035	0.382529	0.000000	0.117436	
