Options:
Model:                           Discrete: Dependent
Tree File Name:                  ./data/austronesian-iroquois-matri.anvunclocalresidence.bttrees
Data File Name:                  ./data/austronesian-iroquois-matri.anvunclocalresidence.btdata
Log File Name:                   ./output/austronesian-iroquois-matri.anvunclocalresidence-dep2.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            3581737661
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   ./output/austronesian-iroquois-matri.anvunclocalresidence-dep2.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           Empirical: (0.595238,0.238095,0.142857,0.023810)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.000085
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       84
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
51000	-83.307714	806	1	2	'0 0 0 Z 0 0 Z 0 	D	1.534362	1.534362	1.534362	0.000000	1.534362	1.534362	0.000000	1.534362	0.942188	0.051971	0.005834	0.000008	
52000	-80.675600	189	1	1	'0 0 0 0 0 Z 0 0 	D	1.512995	1.512995	1.512995	1.512995	1.512995	0.000000	1.512995	1.512995	0.975770	0.016827	0.007358	0.000045	
53000	-80.821954	96	1	3	'0 0 0 0 0 Z Z Z 	D	0.916463	0.916463	0.916463	0.916463	0.916463	0.000000	0.000000	0.000000	0.996714	0.002792	0.000494	0.000000	
54000	-80.738721	917	1	1	'0 0 0 0 0 Z 0 0 	D	1.314057	1.314057	1.314057	1.314057	1.314057	0.000000	1.314057	1.314057	0.972388	0.017462	0.010084	0.000066	
55000	-81.789587	94	1	1	'0 0 0 0 0 0 Z 0 	D	0.923534	0.923534	0.923534	0.923534	0.923534	0.923534	0.000000	0.923534	0.997049	0.002674	0.000277	0.000000	
56000	-79.507615	963	1	2	'0 0 0 0 0 Z 0 Z 	D	1.443247	1.443247	1.443247	1.443247	1.443247	0.000000	1.443247	0.000000	0.976859	0.015188	0.007937	0.000016	
57000	-79.522309	971	1	2	'0 0 0 0 0 Z 0 Z 	D	1.276035	1.276035	1.276035	1.276035	1.276035	0.000000	1.276035	0.000000	0.967677	0.020520	0.011771	0.000032	
58000	-81.638795	311	1	2	'0 0 0 0 Z Z 0 0 	D	1.499882	1.499882	1.499882	1.499882	0.000000	0.000000	1.499882	1.499882	0.978253	0.021740	0.000000	0.000008	
59000	-79.508721	304	1	3	'0 0 0 0 0 Z Z Z 	D	1.021397	1.021397	1.021397	1.021397	1.021397	0.000000	0.000000	0.000000	0.981215	0.011628	0.007157	0.000000	
60000	-80.338569	565	1	1	'0 0 0 0 0 Z 0 0 	D	1.439417	1.439417	1.439417	1.439417	1.439417	0.000000	1.439417	1.439417	0.970750	0.018797	0.010379	0.000074	
61000	-79.053149	323	1	1	'0 0 0 0 0 Z 0 0 	D	1.207820	1.207820	1.207820	1.207820	1.207820	0.000000	1.207820	1.207820	0.974674	0.018133	0.007142	0.000051	
62000	-80.184858	83	1	3	'0 0 0 0 Z Z 0 Z 	D	0.891354	0.891354	0.891354	0.891354	0.000000	0.000000	0.891354	0.000000	0.993372	0.006625	0.000000	0.000002	
63000	-79.865300	571	1	2	'0 0 0 0 0 Z 0 Z 	D	1.427934	1.427934	1.427934	1.427934	1.427934	0.000000	1.427934	0.000000	0.975091	0.016567	0.008329	0.000013	
64000	-82.014407	445	1	2	'0 0 0 Z 0 0 Z 0 	D	1.342819	1.342819	1.342819	0.000000	1.342819	1.342819	0.000000	1.342819	0.964794	0.033863	0.001342	0.000000	
65000	-79.853745	661	1	1	'0 0 0 0 0 Z 0 0 	D	1.384113	1.384113	1.384113	1.384113	1.384113	0.000000	1.384113	1.384113	0.985162	0.012039	0.002784	0.000014	
66000	-81.095270	501	1	3	'0 0 0 0 Z Z 0 Z 	D	1.162789	1.162789	1.162789	1.162789	0.000000	0.000000	1.162789	0.000000	0.972957	0.027022	0.000000	0.000021	
67000	-80.208774	303	2	1	'0 1 0 1 0 Z 0 0 	D	6.052010	0.890215	6.052010	0.890215	6.052010	0.000000	6.052010	6.052010	0.380974	0.101439	0.473572	0.044015	
68000	-78.497071	234	2	1	'0 Z 0 1 0 1 1 0 	D	3.894780	0.000000	3.894780	0.595161	3.894780	0.595161	0.595161	3.894780	0.028019	0.028817	0.921633	0.021531	
69000	-79.616769	223	1	2	'0 0 0 0 Z Z 0 0 	D	1.155087	1.155087	1.155087	1.155087	0.000000	0.000000	1.155087	1.155087	0.990327	0.009672	0.000000	0.000001	
70000	-79.040635	392	1	2	'0 0 0 0 Z Z 0 0 	D	1.029252	1.029252	1.029252	1.029252	0.000000	0.000000	1.029252	1.029252	0.981157	0.018822	0.000000	0.000021	
71000	-79.925540	223	1	2	'0 0 0 0 Z Z 0 0 	D	1.302265	1.302265	1.302265	1.302265	0.000000	0.000000	1.302265	1.302265	0.986331	0.013668	0.000000	0.000002	
72000	-81.666226	524	1	2	'0 0 0 0 Z Z 0 0 	D	0.993293	0.993293	0.993293	0.993293	0.000000	0.000000	0.993293	0.993293	0.995692	0.004308	0.000000	0.000000	
73000	-79.824609	89	1	2	'0 0 0 0 0 Z 0 Z 	D	1.259045	1.259045	1.259045	1.259045	1.259045	0.000000	1.259045	0.000000	0.989697	0.007917	0.002385	0.000001	
74000	-81.799095	811	1	2	'0 0 0 0 Z Z 0 0 	D	1.193286	1.193286	1.193286	1.193286	0.000000	0.000000	1.193286	1.193286	0.989158	0.010841	0.000000	0.000001	
75000	-82.326920	149	1	1	'0 0 0 0 0 0 0 Z 	D	0.959775	0.959775	0.959775	0.959775	0.959775	0.959775	0.959775	0.000000	0.993409	0.005265	0.001326	0.000001	
76000	-80.708094	293	1	2	'0 0 0 0 Z Z 0 0 	D	1.153293	1.153293	1.153293	1.153293	0.000000	0.000000	1.153293	1.153293	0.989407	0.010589	0.000000	0.000005	
77000	-81.649365	212	1	1	'0 0 0 0 0 Z 0 0 	D	1.752711	1.752711	1.752711	1.752711	1.752711	0.000000	1.752711	1.752711	0.965298	0.023965	0.010639	0.000098	
78000	-81.108854	961	1	3	'0 0 0 0 Z Z 0 Z 	D	0.859109	0.859109	0.859109	0.859109	0.000000	0.000000	0.859109	0.000000	0.996420	0.003579	0.000000	0.000000	
79000	-80.987591	42	1	1	'0 0 0 0 0 Z 0 0 	D	1.811129	1.811129	1.811129	1.811129	1.811129	0.000000	1.811129	1.811129	0.964593	0.024272	0.011039	0.000096	
80000	-78.893515	91	1	1	'0 0 0 0 0 Z 0 0 	D	1.148306	1.148306	1.148306	1.148306	1.148306	0.000000	1.148306	1.148306	0.982120	0.013704	0.004153	0.000023	
81000	-81.639974	163	1	1	'0 0 0 0 0 Z 0 0 	D	0.975725	0.975725	0.975725	0.975725	0.975725	0.000000	0.975725	0.975725	0.991753	0.006066	0.002176	0.000005	
82000	-81.584009	166	1	3	'0 0 0 Z 0 0 Z Z 	D	1.235773	1.235773	1.235773	0.000000	1.235773	1.235773	0.000000	0.000000	0.982458	0.015831	0.001711	0.000000	
83000	-80.979826	204	1	2	'0 0 0 0 Z Z 0 0 	D	1.400978	1.400978	1.400978	1.400978	0.000000	0.000000	1.400978	1.400978	0.982889	0.017104	0.000000	0.000007	
84000	-80.364936	330	1	3	'0 0 0 0 Z Z 0 Z 	D	1.011079	1.011079	1.011079	1.011079	0.000000	0.000000	1.011079	0.000000	0.984932	0.015064	0.000000	0.000005	
85000	-79.943490	11	1	1	'0 0 0 0 0 Z 0 0 	D	1.569241	1.569241	1.569241	1.569241	1.569241	0.000000	1.569241	1.569241	0.965468	0.023293	0.011138	0.000101	
86000	-76.913988	36	2	3	'1 0 1 0 1 Z Z Z 	D	3.495316	0.263036	3.495316	0.263036	3.495316	0.000000	0.000000	0.000000	0.501979	0.076186	0.421835	0.000000	
87000	-80.053710	310	1	4	'0 Z 0 0 0 Z Z Z 	D	2.977318	0.000000	2.977318	2.977318	2.977318	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
88000	-80.644289	729	1	4	'0 Z 0 0 0 Z Z Z 	D	2.512570	0.000000	2.512570	2.512570	2.512570	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
89000	-79.642624	829	1	4	'0 Z 0 0 0 Z Z Z 	D	3.521349	0.000000	3.521349	3.521349	3.521349	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
90000	-79.885339	904	1	4	'0 Z 0 0 0 Z Z Z 	D	2.843069	0.000000	2.843069	2.843069	2.843069	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
91000	-80.559467	52	1	4	'0 Z 0 0 0 Z Z Z 	D	3.080212	0.000000	3.080212	3.080212	3.080212	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
92000	-79.860087	277	1	4	'0 Z 0 0 0 Z Z Z 	D	2.817446	0.000000	2.817446	2.817446	2.817446	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
93000	-79.178292	497	1	4	'0 Z 0 0 0 Z Z Z 	D	3.113038	0.000000	3.113038	3.113038	3.113038	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
94000	-80.836811	958	2	4	'1 Z 0 0 0 Z Z Z 	D	1.442143	0.000000	2.925402	2.925402	2.925402	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
95000	-81.868298	356	1	4	'0 Z 0 0 0 Z Z Z 	D	2.257931	0.000000	2.257931	2.257931	2.257931	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
96000	-81.408421	537	1	4	'0 Z 0 0 0 Z Z Z 	D	4.245559	0.000000	4.245559	4.245559	4.245559	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
97000	-79.757559	564	1	4	'0 Z 0 0 0 Z Z Z 	D	2.697056	0.000000	2.697056	2.697056	2.697056	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
98000	-82.122907	662	1	4	'0 Z 0 0 0 Z Z Z 	D	2.650841	0.000000	2.650841	2.650841	2.650841	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
99000	-81.228291	443	1	4	'0 Z 0 0 0 Z Z Z 	D	4.149009	0.000000	4.149009	4.149009	4.149009	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
100000	-82.160288	349	1	2	'0 0 0 0 Z Z 0 0 	D	1.451521	1.451521	1.451521	1.451521	0.000000	0.000000	1.451521	1.451521	0.981144	0.018853	0.000000	0.000003	
101000	-78.815400	73	1	2	'0 0 0 0 0 Z 0 Z 	D	1.370720	1.370720	1.370720	1.370720	1.370720	0.000000	1.370720	0.000000	0.981005	0.013600	0.005385	0.000010	
102000	-79.518310	371	1	2	'0 0 0 0 0 Z 0 Z 	D	0.986139	0.986139	0.986139	0.986139	0.986139	0.000000	0.986139	0.000000	0.995755	0.003083	0.001162	0.000000	
103000	-80.704532	88	1	2	'0 0 0 0 0 Z 0 Z 	D	1.277526	1.277526	1.277526	1.277526	1.277526	0.000000	1.277526	0.000000	0.954269	0.032186	0.013474	0.000070	
104000	-79.833043	952	1	1	'0 0 0 0 0 Z 0 0 	D	1.405790	1.405790	1.405790	1.405790	1.405790	0.000000	1.405790	1.405790	0.969984	0.020181	0.009759	0.000076	
105000	-82.893410	968	1	2	'0 0 0 0 0 0 Z Z 	D	1.187434	1.187434	1.187434	1.187434	1.187434	1.187434	0.000000	0.000000	0.988867	0.010330	0.000802	0.000000	
106000	-82.332510	659	1	2	'0 0 0 Z 0 0 Z 0 	D	1.677900	1.677900	1.677900	0.000000	1.677900	1.677900	0.000000	1.677900	0.945016	0.052725	0.002258	0.000001	
107000	-84.404480	107	1	1	'0 0 0 0 0 0 Z 0 	D	1.724984	1.724984	1.724984	1.724984	1.724984	1.724984	0.000000	1.724984	0.955972	0.031008	0.012976	0.000044	
108000	-81.708189	18	1	1	'0 0 0 Z 0 0 0 0 	D	1.377689	1.377689	1.377689	0.000000	1.377689	1.377689	1.377689	1.377689	0.972726	0.025140	0.002117	0.000017	
109000	-81.497880	322	2	3	'1 0 1 Z 1 0 Z Z 	D	1.815807	0.801217	1.815807	0.000000	1.815807	0.801217	0.000000	0.000000	0.948897	0.047203	0.003899	0.000000	
110000	-81.149094	535	1	2	'0 0 0 0 0 Z 0 Z 	D	1.578368	1.578368	1.578368	1.578368	1.578368	0.000000	1.578368	0.000000	0.973056	0.018411	0.008521	0.000012	
111000	-79.629477	153	1	4	'0 Z 0 0 0 Z Z Z 	D	3.352366	0.000000	3.352366	3.352366	3.352366	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
112000	-79.506819	874	1	4	'0 Z 0 0 0 Z Z Z 	D	3.047752	0.000000	3.047752	3.047752	3.047752	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
113000	-79.814444	183	1	4	'0 Z 0 0 0 Z Z Z 	D	3.299121	0.000000	3.299121	3.299121	3.299121	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
114000	-81.417910	483	1	4	'0 Z 0 0 0 Z Z Z 	D	2.375669	0.000000	2.375669	2.375669	2.375669	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
115000	-81.614958	876	1	4	'0 Z 0 0 0 Z Z Z 	D	4.224249	0.000000	4.224249	4.224249	4.224249	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
116000	-79.593147	460	1	4	'0 Z 0 0 0 Z Z Z 	D	3.369974	0.000000	3.369974	3.369974	3.369974	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
117000	-83.832292	326	1	3	'0 0 0 0 Z Z 0 Z 	D	1.849176	1.849176	1.849176	1.849176	0.000000	0.000000	1.849176	0.000000	0.960555	0.039338	0.000000	0.000106	
118000	-82.407364	167	1	2	'0 0 0 Z 0 0 Z 0 	D	1.830356	1.830356	1.830356	0.000000	1.830356	1.830356	0.000000	1.830356	0.931890	0.063170	0.004934	0.000006	
119000	-80.112288	310	1	2	'0 0 0 0 0 Z 0 Z 	D	1.604196	1.604196	1.604196	1.604196	1.604196	0.000000	1.604196	0.000000	0.972154	0.019772	0.008056	0.000018	
120000	-79.793900	407	1	2	'0 0 0 0 0 Z 0 Z 	D	1.469139	1.469139	1.469139	1.469139	1.469139	0.000000	1.469139	0.000000	0.950833	0.028694	0.020397	0.000076	
121000	-81.066252	747	1	2	'0 0 0 0 0 Z 0 Z 	D	1.005788	1.005788	1.005788	1.005788	1.005788	0.000000	1.005788	0.000000	0.985821	0.009363	0.004810	0.000006	
122000	-78.880627	894	1	2	'0 0 0 0 0 Z 0 Z 	D	1.276853	1.276853	1.276853	1.276853	1.276853	0.000000	1.276853	0.000000	0.959611	0.035089	0.005249	0.000052	
123000	-81.829200	403	1	0	'0 0 0 0 0 0 0 0 	I	1.215992	1.215992	1.215992	1.215992	1.215992	1.215992	1.215992	1.215992	0.986663	0.010743	0.002582	0.000012	
124000	-80.208118	700	1	2	'0 0 0 0 0 Z 0 Z 	D	1.111963	1.111963	1.111963	1.111963	1.111963	0.000000	1.111963	0.000000	0.989219	0.007444	0.003335	0.000002	
125000	-79.893511	849	1	2	'0 0 0 0 0 Z 0 Z 	D	0.975112	0.975112	0.975112	0.975112	0.975112	0.000000	0.975112	0.000000	0.988947	0.007943	0.003106	0.000004	
126000	-80.721847	763	1	4	'0 Z 0 0 0 Z Z Z 	D	2.305948	0.000000	2.305948	2.305948	2.305948	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
127000	-80.333482	474	1	4	'0 Z 0 0 0 Z Z Z 	D	3.406700	0.000000	3.406700	3.406700	3.406700	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
128000	-81.345127	708	1	4	'0 Z 0 0 0 Z Z Z 	D	4.213772	0.000000	4.213772	4.213772	4.213772	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
129000	-79.907303	963	1	4	'0 Z 0 0 0 Z Z Z 	D	3.571586	0.000000	3.571586	3.571586	3.571586	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
130000	-79.560184	768	1	4	'0 Z 0 0 0 Z Z Z 	D	3.118383	0.000000	3.118383	3.118383	3.118383	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
131000	-80.230616	179	1	3	'0 0 0 0 0 Z Z Z 	D	1.362679	1.362679	1.362679	1.362679	1.362679	0.000000	0.000000	0.000000	0.993376	0.004941	0.001683	0.000000	
132000	-85.242910	246	1	4	'0 0 Z 0 0 Z Z Z 	D	0.940843	0.940843	0.000000	0.940843	0.940843	0.000000	0.000000	0.000000	0.996374	0.000000	0.003626	0.000000	
133000	-79.562039	666	1	2	'0 0 0 0 0 Z 0 Z 	D	1.679217	1.679217	1.679217	1.679217	1.679217	0.000000	1.679217	0.000000	0.977193	0.016368	0.006429	0.000009	
134000	-80.628771	174	1	3	'0 0 0 0 0 Z Z Z 	D	1.600765	1.600765	1.600765	1.600765	1.600765	0.000000	0.000000	0.000000	0.975477	0.016341	0.008183	0.000000	
135000	-79.960223	552	1	3	'0 0 0 0 0 Z Z Z 	D	0.884983	0.884983	0.884983	0.884983	0.884983	0.000000	0.000000	0.000000	0.991117	0.005644	0.003239	0.000000	
136000	-78.937894	161	1	4	'0 Z 0 0 0 Z Z Z 	D	3.099473	0.000000	3.099473	3.099473	3.099473	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
137000	-80.444648	375	1	4	'0 Z 0 0 0 Z Z Z 	D	2.370618	0.000000	2.370618	2.370618	2.370618	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
138000	-80.796947	533	1	4	'0 Z 0 0 0 Z Z Z 	D	3.882051	0.000000	3.882051	3.882051	3.882051	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
