Options:
Model:                           Discrete: Independent
Tree File Name:                  ./data/bantu-hawaiian-bi.linealdescent.bttrees
Data File Name:                  ./data/bantu-hawaiian-bi.linealdescent.btdata
Log File Name:                   ./output/bantu-hawaiian-bi.linealdescent-indep2.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            385812494
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Schedule File:                   ./output/bantu-hawaiian-bi.linealdescent-indep2.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Base frequency (PI's):           Empirical: (0.753623,0.115942,0.101449,0.028986)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.100855
Restrictions:
    alpha1                       None
    beta1                        None
    alpha2                       None
    beta2                        None
Prior Information:
    Prior Categories:            100
    Priors
        alpha1 - exp 10.00 
        beta1 - exp 10.00 
        alpha2 - exp 10.00 
        beta2 - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       69
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	alpha1	beta1	alpha2	beta2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
11000	-56.284485	325	1.748681	2.045679	4.288196	27.302803	0.790265	0.121579	0.068566	0.019590	
12000	-55.448882	756	1.694015	4.567574	2.754641	14.638909	0.760456	0.116986	0.095324	0.027234	
13000	-53.312271	730	0.794051	1.098507	4.634146	34.082146	0.797215	0.122648	0.062328	0.017808	
14000	-56.356534	624	5.373455	22.202181	5.030000	21.610165	0.753623	0.115942	0.101449	0.028985	
15000	-55.413231	178	2.136483	9.306082	11.738025	54.861990	0.753807	0.115970	0.101284	0.028938	
16000	-56.754951	590	3.391129	12.244223	3.434123	27.780700	0.753635	0.115944	0.101439	0.028982	
17000	-55.015141	706	0.984055	0.292966	9.955455	38.098195	0.846622	0.130249	0.017989	0.005140	
18000	-54.429826	879	0.873162	3.441905	1.982844	12.158970	0.749656	0.115330	0.105011	0.030003	
19000	-57.402101	216	3.520183	12.249382	1.809514	9.434490	0.754284	0.115402	0.101480	0.028834	
20000	-55.135612	773	0.652834	2.677049	2.243976	17.415255	0.702170	0.108029	0.147621	0.042179	
21000	-56.516438	352	2.298004	12.897287	1.434957	4.289702	0.769005	0.101989	0.103511	0.025495	
22000	-56.149543	164	1.263450	6.424126	2.007914	7.531807	0.753626	0.114524	0.102830	0.029020	
23000	-55.035094	232	1.169793	9.196033	6.080314	32.211160	0.752795	0.115815	0.102192	0.029198	
24000	-55.478955	282	1.417558	4.993235	3.455833	15.575247	0.759629	0.116857	0.096068	0.027446	
25000	-57.015536	76	0.862993	7.295916	1.028913	4.159536	0.758256	0.109023	0.104751	0.027971	
26000	-55.624101	743	1.380115	1.919341	1.727155	11.593012	0.791614	0.121846	0.067302	0.019238	
27000	-55.313832	555	0.666517	2.140156	2.496159	13.226419	0.741135	0.114002	0.112675	0.032188	
28000	-57.279838	714	1.544649	19.842911	2.875580	12.293771	0.753661	0.115906	0.101456	0.028977	
29000	-56.238769	104	3.203190	34.662120	2.025804	11.603423	0.753656	0.115912	0.101454	0.028978	
30000	-53.993631	632	0.804394	1.993247	2.665085	14.979702	0.769133	0.118326	0.087532	0.025009	
31000	-56.240119	591	0.729133	8.626974	3.721976	16.562520	0.736635	0.113322	0.116702	0.033341	
32000	-54.526359	815	1.141247	5.837371	2.731186	14.960158	0.750702	0.115489	0.104075	0.029735	
33000	-55.094995	232	0.760638	2.064514	4.961793	49.453602	0.744822	0.114588	0.109347	0.031242	
34000	-54.281950	616	1.047663	3.968110	5.085305	33.436199	0.751272	0.115580	0.103559	0.029588	
35000	-57.426813	868	1.481773	7.145864	2.574434	6.521334	0.757848	0.112096	0.102029	0.028027	
36000	-54.282072	776	0.601568	0.280680	3.755153	19.723847	0.843157	0.129716	0.021099	0.006028	
37000	-55.852095	490	6.610297	34.061470	2.114761	13.376860	0.753625	0.115941	0.101449	0.028985	
38000	-55.123245	794	1.068060	5.323150	2.087254	7.747050	0.751198	0.113046	0.106102	0.029653	
39000	-55.957341	30	1.572455	3.718898	2.905688	11.246244	0.762721	0.117228	0.093394	0.026658	
40000	-57.286292	989	1.083094	4.369355	2.019396	29.599564	0.752250	0.115731	0.102682	0.029338	
41000	-56.473764	411	3.125693	24.118371	1.523493	9.240188	0.753990	0.115609	0.101499	0.028902	
42000	-53.543615	204	0.892465	2.455036	4.984843	36.903151	0.756456	0.116378	0.098907	0.028259	
43000	-56.327489	686	0.487548	2.212767	4.241087	16.116984	0.711814	0.109507	0.138973	0.039706	
44000	-54.031214	716	0.752466	3.577818	2.724380	17.971827	0.738918	0.113680	0.114647	0.032756	
45000	-53.481233	67	0.915463	0.964292	3.379421	21.201713	0.819943	0.126145	0.041932	0.011981	
46000	-55.591865	290	1.915782	8.103429	6.862758	27.575156	0.754012	0.116002	0.101101	0.028886	
47000	-55.969904	495	1.825368	11.601853	2.181912	7.464338	0.754930	0.114740	0.101641	0.028689	
48000	-55.179922	271	0.928703	1.678806	1.173271	3.784413	0.797485	0.102816	0.080440	0.019260	
49000	-55.034658	19	1.058284	1.245036	4.470876	17.297991	0.800404	0.123138	0.059467	0.016990	
50000	-54.692751	839	0.934145	2.709743	3.450411	27.707086	0.753566	0.115933	0.101501	0.029000	
51000	-54.389932	642	0.500074	2.528708	6.236279	32.438518	0.680444	0.104684	0.167123	0.047749	
52000	-54.340597	602	0.935779	3.963491	3.167523	25.471107	0.748251	0.115116	0.106271	0.030363	
53000	-56.305683	285	1.892294	8.018737	2.934824	26.198349	0.755056	0.116163	0.100163	0.028618	
54000	-55.319766	875	3.361320	22.003647	5.654003	25.540295	0.753623	0.115942	0.101449	0.028986	
55000	-56.506151	837	1.096594	1.893409	12.648301	36.315729	0.781990	0.120306	0.075992	0.021712	
56000	-54.449244	1	0.921920	0.533675	6.945318	28.102194	0.833395	0.128215	0.029859	0.008531	
57000	-55.646886	151	1.287982	4.908015	3.183505	31.658633	0.753385	0.115905	0.101663	0.029047	
58000	-55.938050	743	3.671880	28.648753	2.387489	20.793624	0.753623	0.115942	0.101449	0.028986	
59000	-55.378847	569	1.492258	1.958399	7.324995	32.020935	0.797824	0.122742	0.061782	0.017652	
60000	-56.725229	427	2.263109	13.258711	7.732179	24.419929	0.753626	0.115942	0.101447	0.028985	
61000	-55.065929	352	1.620969	7.229765	5.556799	25.535132	0.754268	0.116041	0.100871	0.028820	
62000	-55.024256	899	0.587847	0.742763	1.963934	17.568185	0.815026	0.125397	0.046337	0.013240	
63000	-56.463537	884	1.502709	7.963473	1.094036	10.798897	0.752705	0.116505	0.101588	0.029202	
64000	-56.340660	267	3.631641	12.556996	6.726140	32.726566	0.753671	0.115949	0.101406	0.028973	
65000	-57.144707	915	1.490269	6.226458	6.413856	18.839657	0.754446	0.116068	0.100711	0.028775	
66000	-55.484930	897	2.817697	17.035828	3.270674	21.805260	0.753623	0.115942	0.101449	0.028985	
67000	-55.314835	385	4.421315	26.618073	8.239630	41.063769	0.753623	0.115942	0.101449	0.028986	
68000	-54.900229	154	1.003966	0.491443	4.171553	23.610871	0.837992	0.128922	0.025734	0.007353	
69000	-55.868054	270	7.795257	36.277097	5.725129	28.649395	0.753623	0.115942	0.101449	0.028986	
70000	-54.936624	775	0.464532	0.597111	13.735793	56.454250	0.789852	0.121516	0.068937	0.019696	
71000	-54.377145	966	1.018699	4.856760	7.509479	59.169749	0.747159	0.114948	0.107250	0.030643	
72000	-55.340459	119	0.742799	0.055055	7.821519	26.504135	0.861443	0.132530	0.004688	0.001339	
73000	-54.083836	875	0.999911	1.948299	1.682951	7.771535	0.782969	0.118964	0.076485	0.021582	
74000	-54.510569	759	0.783585	2.252911	2.328564	11.651282	0.752474	0.115696	0.102548	0.029282	
75000	-55.924513	671	0.829218	8.166632	7.152505	35.075514	0.745786	0.114736	0.108483	0.030995	
76000	-56.879623	412	6.866668	32.630742	1.893678	17.640200	0.753620	0.115945	0.101449	0.028986	
77000	-57.126411	316	3.138731	11.522603	1.147623	6.500439	0.755361	0.114396	0.101652	0.028590	
78000	-56.084408	125	0.334570	0.161966	6.475554	26.751083	0.847182	0.130336	0.017486	0.004996	
79000	-54.986747	683	1.452699	6.220038	5.029785	32.713455	0.754163	0.116025	0.100965	0.028847	
80000	-54.570474	38	0.725470	0.917313	2.062434	16.390843	0.802780	0.123510	0.057330	0.016381	
81000	-56.137559	444	4.174510	26.518786	2.906820	29.130565	0.753623	0.115942	0.101449	0.028986	
82000	-54.277493	269	0.994619	4.541269	3.884896	23.732041	0.745731	0.114728	0.108532	0.031009	
83000	-54.922762	232	1.220030	4.366003	5.454531	22.129180	0.753638	0.115944	0.101436	0.028982	
84000	-55.013312	752	2.285320	13.997287	4.629575	23.948550	0.753622	0.115942	0.101450	0.028986	
85000	-56.301802	339	2.267130	15.894576	1.198492	8.738301	0.753076	0.116435	0.101379	0.029110	
86000	-54.156670	570	1.002432	2.115748	4.135817	27.382945	0.773047	0.118930	0.084017	0.024005	
87000	-54.543112	753	0.734955	4.300802	4.030148	27.172591	0.734807	0.113047	0.118335	0.033810	
88000	-55.534336	976	0.441742	2.659291	6.370490	48.727641	0.629745	0.096884	0.212622	0.060749	
89000	-55.161120	215	0.982335	7.100349	2.380179	17.867090	0.749971	0.115381	0.104726	0.029922	
90000	-61.028934	324	4.531698	23.391857	5.132505	10.462688	0.753662	0.115907	0.101455	0.028977	
91000	-56.633479	866	6.910179	29.780242	1.463929	6.764964	0.756751	0.113103	0.101870	0.028276	
92000	-56.222034	36	0.535724	4.263213	3.063456	26.077161	0.702091	0.108014	0.147696	0.042199	
93000	-55.576748	222	6.661362	39.697785	6.713691	31.199554	0.753623	0.115942	0.101449	0.028986	
94000	-55.622349	464	0.726373	1.812851	1.904747	6.317998	0.756306	0.114039	0.101291	0.028364	
95000	-55.411119	893	1.685547	5.505894	2.631431	13.443219	0.755964	0.116293	0.099357	0.028386	
96000	-54.008848	301	0.856730	0.989936	1.869823	8.155614	0.797395	0.121813	0.062937	0.017855	
97000	-56.744522	606	3.940542	14.417155	3.124578	12.306578	0.753676	0.115901	0.101450	0.028973	
98000	-54.919547	208	1.450650	5.491841	2.357514	12.127167	0.754171	0.115948	0.101034	0.028847	
99000	-55.742884	784	2.713926	14.354891	2.306773	16.090512	0.753627	0.115945	0.101443	0.028984	
100000	-55.084110	706	2.463178	12.796292	4.269435	30.289691	0.753629	0.115943	0.101444	0.028984	
101000	-56.634924	554	3.088344	13.412764	2.314722	9.705862	0.753829	0.115762	0.101471	0.028939	
102000	-54.842490	267	2.396231	12.635824	4.239204	25.882984	0.753641	0.115945	0.101433	0.028981	
103000	-56.013380	300	0.856518	9.063302	3.046288	16.657755	0.749063	0.115239	0.105543	0.030155	
104000	-56.534981	137	2.948399	10.605501	3.040375	16.926156	0.753797	0.115968	0.101294	0.028941	
105000	-55.245367	973	1.325244	8.368603	3.268645	26.194863	0.752586	0.115782	0.102380	0.029251	
106000	-53.994148	377	0.624830	0.724312	5.411052	24.871878	0.811945	0.124915	0.049109	0.014031	
107000	-55.436786	639	2.352157	8.468973	4.543827	27.386490	0.754357	0.116055	0.100790	0.028797	
108000	-55.372944	230	3.627042	21.393208	2.001399	10.334940	0.753765	0.115813	0.101468	0.028953	
109000	-56.157282	815	2.495719	12.561295	6.874820	25.158796	0.753648	0.115946	0.101427	0.028979	
110000	-56.944238	814	4.455033	20.082317	4.001651	13.538128	0.753634	0.115932	0.101451	0.028983	
111000	-54.328579	669	0.786100	0.288403	3.541029	13.474779	0.844034	0.129844	0.020317	0.005805	
112000	-54.855922	340	1.201832	7.863829	6.733907	44.184772	0.751917	0.115680	0.102980	0.029423	
113000	-55.627896	536	1.618250	11.571692	4.270828	17.122760	0.753535	0.115928	0.101529	0.029008	
114000	-57.002814	261	1.314621	7.795304	10.459547	29.835500	0.752264	0.115733	0.102669	0.029334	
115000	-54.884380	198	1.354656	3.089550	3.333367	19.644609	0.773415	0.118987	0.083687	0.023911	
116000	-54.782399	364	1.607413	5.007965	3.845422	20.604098	0.757787	0.116583	0.097712	0.027918	
117000	-54.875277	333	1.590280	9.996559	1.502081	9.346191	0.752904	0.116057	0.101875	0.029164	
118000	-55.587741	458	0.713813	0.801832	1.827006	5.088883	0.817230	0.116634	0.052280	0.013857	
119000	-55.354170	969	1.069649	4.083071	4.533408	18.936594	0.743470	0.114380	0.110562	0.031589	
120000	-56.761787	465	1.873683	9.837894	1.870806	6.824818	0.757919	0.112149	0.101923	0.028009	
121000	-57.641144	750	0.656013	7.075863	1.411620	7.221285	0.737575	0.110853	0.118497	0.033075	
122000	-56.523515	496	3.000114	11.148667	4.667044	18.309298	0.753853	0.115976	0.101244	0.028926	
123000	-55.034259	910	0.944925	1.447744	2.751951	26.087606	0.795491	0.122383	0.063876	0.018250	
124000	-55.958090	482	0.804525	5.720254	4.543547	18.741576	0.739699	0.113799	0.113946	0.032556	
125000	-54.399292	802	0.792603	0.910255	5.664053	29.343652	0.816003	0.125539	0.045468	0.012991	
126000	-57.698236	798	1.506715	13.915460	1.812222	5.561721	0.760679	0.109488	0.102448	0.027385	
127000	-54.072306	600	0.932001	0.254138	5.537809	31.537707	0.848928	0.130604	0.015920	0.004548	
128000	-55.305785	343	0.955432	7.345154	3.681191	16.347125	0.746886	0.114903	0.107498	0.030713	
129000	-55.202293	143	2.055124	9.672528	2.693638	13.639091	0.753725	0.115948	0.101367	0.028960	
130000	-53.901516	103	0.885314	1.526195	3.697080	20.251807	0.776768	0.119503	0.080679	0.023051	
131000	-56.723909	11	2.507374	11.106719	3.489726	13.176812	0.753710	0.115935	0.101391	0.028964	
132000	-55.569939	515	1.746372	15.696770	3.226155	23.340472	0.753602	0.115939	0.101468	0.028991	
133000	-54.816909	441	1.080099	7.237242	3.718294	24.337370	0.751783	0.115659	0.103101	0.029457	
134000	-53.694603	81	0.847488	1.482205	4.113650	21.133995	0.784178	0.120643	0.074029	0.021151	
135000	-56.339770	201	2.388092	11.719859	1.560667	15.023659	0.753627	0.115976	0.101414	0.028984	
136000	-55.323812	164	2.507292	13.333718	3.034676	21.331181	0.753627	0.115943	0.101446	0.028984	
137000	-54.846380	516	1.725499	7.138306	3.387172	21.889109	0.754235	0.116036	0.100900	0.028829	
138000	-54.539031	489	1.135391	4.269813	2.284352	12.408696	0.753062	0.115833	0.101975	0.029130	
139000	-54.412037	760	0.440290	0.552216	3.340739	23.920426	0.804289	0.123737	0.055980	0.015994	
140000	-54.292273	553	0.942941	4.588963	2.417212	14.994074	0.741429	0.114066	0.112393	0.032112	
141000	-55.950374	385	2.271843	12.028879	2.910534	12.772728	0.753763	0.115871	0.101414	0.028952	
142000	-54.595002	694	1.652218	7.527928	6.999029	37.458308	0.753677	0.115950	0.101401	0.028972	
143000	-57.220194	338	0.795540	8.783300	1.642784	8.106351	0.749002	0.113535	0.107267	0.030197	
144000	-55.710144	704	2.538081	14.648153	11.615262	47.903101	0.753627	0.115943	0.101446	0.028985	
145000	-54.398251	687	0.912428	3.249904	5.618544	23.722667	0.754123	0.116019	0.101001	0.028857	
146000	-56.757467	900	0.834597	1.393032	8.914794	24.268573	0.776039	0.119391	0.081333	0.023238	
147000	-54.752728	44	0.974190	1.683798	6.349583	24.405629	0.776054	0.119393	0.081319	0.023234	
148000	-56.104776	717	2.106629	6.653458	2.146530	11.946058	0.755624	0.116207	0.099695	0.028474	
