Options:
Model:                           Discrete: Independent
Tree File Name:                  ./data/austronesian-hawaiian-bi.localresidence.bttrees
Data File Name:                  ./data/austronesian-hawaiian-bi.localresidence.btdata
Log File Name:                   ./output/austronesian-hawaiian-bi.localresidence-indep2.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            437879727
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10050000
Burn in:                         50000
MCMC ML Start:                   False
Schedule File:                   ./output/austronesian-hawaiian-bi.localresidence-indep2.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Base frequency (PI's):           Empirical: (0.357143,0.071429,0.452381,0.119048)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.084799
Restrictions:
    alpha1                       None
    beta1                        None
    alpha2                       None
    beta2                        None
Prior Information:
    Prior Categories:            100
    Priors
        alpha1 - exp 10.00 
        beta1 - exp 10.00 
        alpha2 - exp 10.00 
        beta2 - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       84
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	alpha1	beta1	alpha2	beta2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
51000	-99.269071	119	21.773736	20.480975	6.090858	26.381395	0.357143	0.071429	0.452381	0.119048	
52000	-98.566782	493	6.254249	4.887850	9.864545	29.046905	0.380807	0.076161	0.429900	0.113132	
53000	-99.304132	307	4.526814	4.318937	5.855073	16.838860	0.372986	0.074503	0.437519	0.114992	
54000	-100.798330	866	16.762473	10.940528	12.874585	33.708005	0.357159	0.071432	0.452366	0.119044	
55000	-100.353429	323	4.596521	5.855693	3.799291	27.276536	0.336857	0.067373	0.471649	0.124121	
56000	-99.444407	243	5.273829	5.859803	3.761574	24.438208	0.349000	0.069810	0.460095	0.121095	
57000	-96.887501	387	6.869835	7.231561	4.497466	23.237759	0.352833	0.070578	0.456451	0.120138	
58000	-101.403985	926	4.182434	1.458631	8.257509	37.920986	0.640916	0.128183	0.182796	0.048104	
59000	-99.777146	119	12.724837	7.672335	3.778457	19.507277	0.357637	0.071551	0.451863	0.118950	
60000	-100.525638	495	11.652318	9.310747	3.291943	25.520138	0.357249	0.071463	0.452253	0.119035	
61000	-99.026217	663	4.651916	5.114362	2.795470	11.133659	0.349703	0.068579	0.462402	0.119316	
62000	-98.128079	946	4.746776	4.546223	5.133112	19.729943	0.368854	0.073763	0.441271	0.116111	
63000	-102.346591	281	4.607007	7.311399	1.826756	8.465374	0.331679	0.061069	0.488827	0.118425	
64000	-98.377045	599	7.333689	7.493039	6.990706	29.322217	0.356209	0.071242	0.453268	0.119281	
65000	-98.079614	693	5.537905	4.610608	4.777847	20.925453	0.373562	0.074712	0.436783	0.114943	
66000	-101.756940	40	7.291441	10.737657	3.231326	16.292280	0.354624	0.071027	0.454557	0.119792	
67000	-99.528990	471	9.179188	7.155963	4.723170	13.987233	0.358345	0.071418	0.451767	0.118469	
68000	-100.833494	708	27.037267	18.332175	10.468214	25.293518	0.357143	0.071428	0.452381	0.119047	
69000	-100.815844	832	12.700014	13.267669	12.145526	32.378797	0.357130	0.071426	0.452393	0.119051	
70000	-102.515592	982	2.234451	3.879343	1.852674	14.180621	0.131040	0.027470	0.659562	0.181928	
71000	-98.766490	113	6.426548	5.832342	6.627608	19.007027	0.361787	0.072333	0.448020	0.117860	
72000	-99.614979	663	20.018524	18.385673	4.040485	15.548118	0.357224	0.071360	0.452484	0.118933	
73000	-99.452766	789	8.662105	6.467336	8.043346	22.813014	0.361092	0.072216	0.448634	0.118058	
74000	-99.279513	173	3.716884	3.762482	2.597371	13.181009	0.374404	0.075274	0.435196	0.115126	
75000	-100.387628	196	3.554155	1.800767	2.584313	10.534227	0.648262	0.125946	0.179823	0.045969	
76000	-99.236423	244	10.807388	9.820280	3.291250	12.752836	0.357852	0.070753	0.453433	0.117961	
77000	-100.003410	611	5.970414	8.026743	5.677210	28.467608	0.349281	0.069856	0.459849	0.121013	
78000	-102.915490	324	11.587100	4.971886	3.022893	10.427578	0.363374	0.070510	0.450973	0.115143	
79000	-98.775778	72	13.807642	10.799097	6.123111	25.542863	0.357153	0.071431	0.452371	0.119045	
80000	-99.029919	77	5.911121	5.384902	15.802586	42.561570	0.366098	0.073220	0.443874	0.116809	
81000	-100.055757	76	7.745323	8.294832	5.485556	14.573568	0.356234	0.070961	0.453850	0.118955	
82000	-98.173791	977	3.087135	3.772861	9.606472	42.876381	0.295956	0.059191	0.510508	0.134344	
83000	-102.898434	996	2.337555	3.139183	13.325074	29.579711	0.200335	0.040067	0.601349	0.158250	
84000	-99.266958	203	25.964337	16.051689	4.722651	21.177402	0.357142	0.071429	0.452380	0.119048	
85000	-98.666340	373	8.973230	6.953383	6.964141	22.557127	0.358764	0.071751	0.450845	0.118641	
86000	-99.281632	448	10.940761	7.578232	4.935643	25.197791	0.358097	0.071621	0.451471	0.118811	
87000	-100.325431	316	9.368397	4.792615	4.895792	18.727594	0.375394	0.075053	0.435093	0.114460	
88000	-98.599500	804	5.411701	3.974326	5.605182	17.246603	0.408249	0.081598	0.403925	0.106228	
89000	-99.627629	266	8.391022	5.568403	2.750634	11.498704	0.366343	0.072170	0.445904	0.115583	
90000	-101.733195	561	7.404200	5.249390	5.179474	10.997712	0.368501	0.072316	0.444426	0.114757	
91000	-99.389708	704	16.858079	12.852861	3.439013	15.553443	0.357156	0.071418	0.452397	0.119029	
92000	-98.668849	35	14.081777	8.679222	6.159972	20.339723	0.358188	0.071555	0.451562	0.118695	
93000	-97.587867	572	5.672670	4.900665	4.881240	18.906913	0.374027	0.074789	0.436373	0.114810	
