Rate	71.43
Rev Jump	14.29
Tree Move	14.29
Rate Tried	% Accepted	Rev Jump Tried	% Accepted	Tree Move Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
712	0.365169	134	0.059701	154	0.519481	2.831358	712	0.365169	0.348000	0.256159	
719	0.358832	120	0.150000	161	0.645963	2.831358	719	0.358832	0.380000	0.266478	
738	0.315718	105	0.047619	157	0.528662	2.831358	738	0.315718	0.321000	0.270671	
752	0.283245	101	0.059406	147	0.462585	2.831358	752	0.283245	0.287000	0.271838	
736	0.203804	77	0.077922	187	0.395722	2.831358	736	0.203804	0.230000	0.269049	
751	0.300932	93	0.193548	156	0.564103	2.831358	751	0.300932	0.332000	0.272983	
723	0.340249	139	0.064748	138	0.492754	2.831358	723	0.340249	0.323000	0.275925	
771	0.217899	74	0.027027	155	0.406452	2.831358	771	0.217899	0.233000	0.273540	
732	0.234973	104	0.096154	164	0.493902	2.831358	732	0.234973	0.263000	0.272986	
688	0.265988	115	0.052174	197	0.497462	2.831358	688	0.265988	0.287000	0.273686	
722	0.333795	105	0.038095	173	0.306358	2.831358	722	0.333795	0.298000	0.274844	
723	0.311203	114	0.035088	163	0.294479	2.831358	723	0.311203	0.277000	0.274942	
741	0.292848	113	0.035398	146	0.404110	2.831358	741	0.292848	0.280000	0.275162	
726	0.242424	99	0.040404	175	0.451429	2.831358	726	0.242424	0.259000	0.274489	
747	0.283802	98	0.081633	155	0.574194	2.831358	747	0.283802	0.309000	0.275869	
718	0.380223	138	0.101449	144	0.631944	2.831358	718	0.380223	0.378000	0.279797	
772	0.322539	86	0.093023	142	0.514085	2.831358	772	0.322539	0.330000	0.281656	
712	0.265449	119	0.084034	169	0.568047	2.831358	712	0.265449	0.295000	0.282133	
756	0.235450	76	0.078947	168	0.392857	2.831358	756	0.235450	0.250000	0.281025	
736	0.224185	99	0.060606	165	0.484848	2.831358	736	0.224185	0.251000	0.280024	
748	0.243316	96	0.031250	156	0.448718	2.831358	748	0.243316	0.255000	0.279217	
713	0.385694	138	0.079710	149	0.691275	2.831358	713	0.385694	0.389000	0.282647	
720	0.352778	117	0.042735	163	0.527607	2.831358	720	0.352778	0.345000	0.284537	
692	0.424855	145	0.048276	163	0.564417	2.831358	692	0.424855	0.393000	0.287727	
757	0.228534	88	0.022727	155	0.645161	4.400187	757	0.228534	0.275000	0.287363	
786	0.078880	69	0.072464	145	0.475862	4.400187	786	0.078880	0.136000	0.283159	
665	0.206015	155	0.103226	180	0.461111	4.366246	665	0.206015	0.236000	0.281884	
752	0.171543	90	0.100000	158	0.392405	4.366246	752	0.171543	0.200000	0.279729	
726	0.341598	87	0.126437	187	0.465241	2.227713	726	0.341598	0.346000	0.281429	
764	0.272251	70	0.071429	166	0.500000	2.227713	764	0.272251	0.296000	0.281793	
774	0.282946	76	0.039474	150	0.313333	2.227713	774	0.282946	0.269000	0.281481	
738	0.428184	114	0.096491	148	0.560811	2.227713	738	0.428184	0.410000	0.284541	
713	0.325386	106	0.066038	181	0.425414	2.571974	713	0.325386	0.316000	0.285272	
764	0.251309	65	0.092308	171	0.508772	2.571974	764	0.251309	0.285000	0.285266	
746	0.402145	112	0.116071	142	0.612676	2.571974	746	0.402145	0.400000	0.287816	
729	0.235940	106	0.094340	165	0.406061	3.469627	729	0.235940	0.249000	0.286972	
747	0.227577	91	0.087912	162	0.395062	3.469627	747	0.227577	0.242000	0.286015	
745	0.187919	95	0.063158	160	0.400000	3.469627	745	0.187919	0.210000	0.284432	
758	0.187335	67	0.089552	175	0.371429	3.158525	758	0.187335	0.213000	0.282974	
731	0.326949	98	0.102041	171	0.432749	2.559210	731	0.326949	0.323000	0.283774	
752	0.345745	97	0.061856	151	0.430464	2.559210	752	0.345745	0.331000	0.284700	
751	0.347537	100	0.070000	149	0.637584	2.559210	751	0.347537	0.363000	0.286206	
762	0.307087	75	0.120000	163	0.411043	2.559210	762	0.307087	0.310000	0.286655	
736	0.345109	107	0.056075	157	0.522293	2.559210	736	0.345109	0.342000	0.287680	
754	0.228117	82	0.048780	164	0.396341	2.559210	754	0.228117	0.241000	0.286831	
749	0.236315	91	0.032967	160	0.506250	2.559210	749	0.236315	0.261000	0.286370	
738	0.247967	76	0.013158	186	0.317204	2.559210	738	0.247967	0.243000	0.285609	
727	0.229711	104	0.086538	169	0.455621	2.559210	727	0.229711	0.253000	0.285047	
