Options:
Model:                           Discrete: Dependent
Tree File Name:                  ./data/austronesian-crow-high.polygyny.bttrees
Data File Name:                  ./data/austronesian-crow-high.polygyny.btdata
Log File Name:                   ./output/austronesian-crow-high.polygyny-dep2.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            689766331
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10050000
Burn in:                         50000
MCMC ML Start:                   False
Schedule File:                   ./output/austronesian-crow-high.polygyny-dep2.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           Empirical: (0.812500,0.112500,0.050000,0.025000)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.085741
Restrictions:
    q12                          None
    q13                          None
    q21                          None
    q24                          None
    q31                          None
    q34                          None
    q42                          None
    q43                          None
Prior Information:
    Prior Categories:            100
    Priors
        q12 - exp 10.00 
        q13 - exp 10.00 
        q21 - exp 10.00 
        q24 - exp 10.00 
        q31 - exp 10.00 
        q34 - exp 10.00 
        q42 - exp 10.00 
        q43 - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       80
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
51000	-53.520299	191	0.917512	2.213002	1.410901	7.984422	33.698682	0.974648	15.016632	23.538920	0.844739	0.080657	0.052284	0.022320	
52000	-52.666645	8	3.073484	1.220244	22.348907	1.126214	61.759961	9.297995	2.687786	4.561632	0.828730	0.112020	0.046896	0.012354	
53000	-53.025926	605	3.031259	1.015537	30.256212	0.772932	23.602268	12.854062	4.790664	1.468138	0.838146	0.115003	0.036973	0.009878	
54000	-55.645666	323	0.874574	1.165416	13.476325	5.293707	6.476415	13.410945	28.622231	0.545638	0.811084	0.113100	0.050575	0.025240	
55000	-55.589485	36	2.355152	1.289480	15.790001	2.173401	8.270508	5.165596	5.497441	2.455140	0.841796	0.110382	0.034364	0.013458	
56000	-52.035990	290	2.219644	2.014981	13.996840	0.047722	28.666413	6.901511	3.731697	1.809576	0.835160	0.117380	0.040889	0.006571	
57000	-54.984018	408	0.963726	0.656820	11.366318	2.788374	22.024013	11.094937	3.321544	20.913997	0.780538	0.134463	0.054426	0.030572	
58000	-54.646751	994	2.779087	0.705272	13.056525	10.815581	20.504867	6.088730	5.544326	14.559296	0.816152	0.109840	0.049743	0.024265	
59000	-54.660854	613	4.177317	1.572992	17.056220	0.133543	14.337677	5.640886	5.665107	3.410846	0.826508	0.115624	0.042192	0.015676	
60000	-52.494625	104	2.823795	3.224132	18.535614	2.267003	64.327325	2.070486	25.934598	1.042571	0.812152	0.112721	0.049984	0.025142	
61000	-53.522154	683	5.273257	0.107517	28.532710	5.053003	25.440260	4.229331	5.586677	7.704669	0.807932	0.114040	0.050694	0.027334	
62000	-52.193000	207	3.627051	0.885563	28.004781	2.581541	15.863384	0.896183	0.764352	6.474500	0.830714	0.108067	0.049764	0.011455	
63000	-54.819591	394	7.180766	2.448378	19.038404	0.946815	36.204360	0.460595	0.516069	3.257906	0.834113	0.109945	0.051159	0.004783	
64000	-51.642524	842	4.748521	3.294321	24.616910	1.959204	29.001361	1.419667	11.998914	0.954532	0.816488	0.111898	0.049930	0.021684	
65000	-55.283450	668	0.940072	0.911016	4.921888	2.142081	8.384521	1.722124	3.051537	3.013622	0.919905	0.041376	0.035657	0.003061	
66000	-53.055287	271	2.019644	1.428989	14.520907	3.031049	31.710552	8.858367	4.352490	9.875302	0.816849	0.110779	0.049203	0.023169	
67000	-52.442273	488	4.558794	2.398181	30.870077	0.302481	27.735651	8.102789	11.723775	5.175487	0.811737	0.112300	0.050406	0.025557	
68000	-54.493849	758	1.030726	2.085610	14.597294	7.588898	50.403827	10.958694	23.175394	5.032849	0.803513	0.118846	0.050448	0.027193	
69000	-53.113581	22	1.599867	2.214170	9.870337	0.057380	19.593811	1.880562	1.738430	1.401411	0.842653	0.110708	0.044501	0.002138	
70000	-55.070346	712	3.185905	0.413091	22.987914	20.214178	19.495822	4.612588	18.385558	5.596711	0.813922	0.111550	0.049900	0.024628	
71000	-54.957754	703	1.100735	5.177112	22.914379	5.673979	32.574374	19.390485	31.163137	1.226471	0.812488	0.112505	0.050003	0.025003	
72000	-53.659935	338	1.546945	2.106995	19.953848	3.146822	27.431218	3.013269	10.125612	2.960504	0.797578	0.119097	0.051203	0.032122	
73000	-52.808417	800	1.261008	1.013758	16.613582	2.960567	22.660376	1.097532	7.477831	0.176400	0.815590	0.114882	0.049779	0.019749	
74000	-56.427947	271	6.469670	0.010322	51.650381	5.233222	8.811727	0.281051	4.841999	0.582815	0.403298	0.056902	0.522811	0.016989	
75000	-54.965034	147	2.403728	0.811443	16.783429	1.270338	6.419274	10.814053	28.690400	16.653686	0.813040	0.112277	0.049775	0.024908	
76000	-55.440351	576	1.144738	0.877023	17.834810	0.685529	6.503192	11.537478	8.974675	1.941506	0.811555	0.112904	0.050045	0.025497	
