Options:
Model:                           Discrete: Dependent
Tree File Name:                  ./data/austronesian-crow-uni.localresidence.bttrees
Data File Name:                  ./data/austronesian-crow-uni.localresidence.btdata
Log File Name:                   ./output/austronesian-crow-uni.localresidence-dep2.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            583136764
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   ./output/austronesian-crow-uni.localresidence-dep2.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           Empirical: (0.535714,0.392857,0.000000,0.071429)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.000085
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       84
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
21000	-76.565562	1	1	4	'0 Z 0 Z 0 Z 0 Z 	D	7.824379	0.000000	7.824379	0.000000	7.824379	0.000000	7.824379	0.000000	0.000000	0.000000	0.000000	1.000000	
22000	-76.574199	461	1	4	'0 Z 0 Z 0 Z 0 Z 	D	8.520622	0.000000	8.520622	0.000000	8.520622	0.000000	8.520622	0.000000	0.000000	0.000000	0.000000	1.000000	
23000	-76.367226	213	1	4	'0 Z 0 Z 0 Z 0 Z 	D	7.750071	0.000000	7.750071	0.000000	7.750071	0.000000	7.750071	0.000000	0.000000	0.000000	0.000000	1.000000	
24000	-77.258768	663	1	4	'0 Z 0 Z 0 Z 0 Z 	D	7.515615	0.000000	7.515615	0.000000	7.515615	0.000000	7.515615	0.000000	0.000000	0.000000	0.000000	1.000000	
25000	-77.712599	96	1	4	'0 Z 0 Z 0 Z 0 Z 	D	10.497814	0.000000	10.497814	0.000000	10.497814	0.000000	10.497814	0.000000	0.000000	0.000000	0.000000	1.000000	
26000	-77.123677	244	1	4	'0 Z 0 Z 0 Z 0 Z 	D	7.730821	0.000000	7.730821	0.000000	7.730821	0.000000	7.730821	0.000000	0.000000	0.000000	0.000000	1.000000	
27000	-76.964721	544	1	4	'0 Z 0 Z 0 Z 0 Z 	D	7.004046	0.000000	7.004046	0.000000	7.004046	0.000000	7.004046	0.000000	0.000000	0.000000	0.000000	1.000000	
28000	-76.588375	608	1	4	'0 Z 0 Z 0 Z 0 Z 	D	7.730838	0.000000	7.730838	0.000000	7.730838	0.000000	7.730838	0.000000	0.000000	0.000000	0.000000	1.000000	
29000	-77.950899	82	1	1	'0 Z 0 0 0 0 0 0 	D	1.786616	0.000000	1.786616	1.786616	1.786616	1.786616	1.786616	1.786616	0.867198	0.132213	0.000000	0.000589	
30000	-78.432445	365	1	3	'0 Z 0 0 0 0 Z Z 	D	2.688378	0.000000	2.688378	2.688378	2.688378	2.688378	0.000000	0.000000	0.905681	0.094319	0.000000	0.000000	
31000	-77.762677	777	1	4	'0 Z 0 0 Z 0 Z Z 	D	2.775145	0.000000	2.775145	2.775145	0.000000	2.775145	0.000000	0.000000	0.960250	0.039750	0.000000	0.000000	
32000	-78.587046	555	1	4	'0 Z 0 0 Z 0 Z Z 	D	2.627186	0.000000	2.627186	2.627186	0.000000	2.627186	0.000000	0.000000	0.967040	0.032960	0.000000	0.000000	
33000	-76.487430	794	1	1	'0 Z 0 0 0 0 0 0 	D	2.561786	0.000000	2.561786	2.561786	2.561786	2.561786	2.561786	2.561786	0.892038	0.106337	0.000000	0.001626	
34000	-76.157184	178	1	2	'0 Z 0 0 0 0 0 Z 	D	2.265154	0.000000	2.265154	2.265154	2.265154	2.265154	2.265154	0.000000	0.895693	0.103505	0.000000	0.000803	
35000	-78.356151	680	1	2	'0 Z 0 0 0 0 0 Z 	D	1.189534	0.000000	1.189534	1.189534	1.189534	1.189534	1.189534	0.000000	0.763147	0.236409	0.000000	0.000445	
36000	-79.921025	455	1	1	'0 Z 0 0 0 0 0 0 	D	4.699503	0.000000	4.699503	4.699503	4.699503	4.699503	4.699503	4.699503	0.781580	0.204349	0.000000	0.014071	
37000	-79.814722	653	1	2	'0 Z 0 0 Z 0 0 0 	D	4.348987	0.000000	4.348987	4.348987	0.000000	4.348987	4.348987	4.348987	0.884198	0.114496	0.000000	0.001305	
38000	-78.031953	657	1	3	'0 Z 0 0 0 0 Z Z 	D	1.739377	0.000000	1.739377	1.739377	1.739377	1.739377	0.000000	0.000000	0.936659	0.063341	0.000000	0.000000	
39000	-76.676885	389	1	4	'0 Z Z 0 Z 0 0 Z 	D	2.877649	0.000000	0.000000	2.877649	0.000000	2.877649	2.877649	0.000000	1.000000	0.000000	0.000000	0.000000	
40000	-76.553746	838	1	2	'0 Z 0 0 0 0 0 Z 	D	3.522261	0.000000	3.522261	3.522261	3.522261	3.522261	3.522261	0.000000	0.880707	0.117430	0.000000	0.001863	
41000	-75.991604	587	1	4	'0 Z Z 0 Z 0 0 Z 	D	1.793482	0.000000	0.000000	1.793482	0.000000	1.793482	1.793482	0.000000	1.000000	0.000000	0.000000	0.000000	
42000	-76.813255	241	1	4	'0 Z Z 0 Z 0 0 Z 	D	3.078429	0.000000	0.000000	3.078429	0.000000	3.078429	3.078429	0.000000	1.000000	0.000000	0.000000	0.000000	
43000	-74.889354	564	2	4	'0 Z Z 0 Z 1 1 Z 	D	2.470512	0.000000	0.000000	2.470512	0.000000	18.997491	18.997491	0.000000	1.000000	0.000000	0.000000	0.000000	
44000	-75.619809	640	1	2	'0 Z 0 0 0 0 0 Z 	D	2.884705	0.000000	2.884705	2.884705	2.884705	2.884705	2.884705	0.000000	0.901891	0.097033	0.000000	0.001076	
45000	-74.997456	842	1	2	'0 Z 0 0 0 0 0 Z 	D	5.736450	0.000000	5.736450	5.736450	5.736450	5.736450	5.736450	0.000000	0.847631	0.148756	0.000000	0.003613	
46000	-75.906866	580	1	2	'0 Z 0 0 0 0 0 Z 	D	2.001054	0.000000	2.001054	2.001054	2.001054	2.001054	2.001054	0.000000	0.911300	0.088406	0.000000	0.000294	
47000	-78.309956	330	1	4	'0 Z 0 0 Z 0 Z Z 	D	2.869586	0.000000	2.869586	2.869586	0.000000	2.869586	0.000000	0.000000	0.956633	0.043367	0.000000	0.000000	
48000	-75.705756	975	1	2	'0 Z 0 0 0 0 0 Z 	D	2.454703	0.000000	2.454703	2.454703	2.454703	2.454703	2.454703	0.000000	0.928397	0.071324	0.000000	0.000280	
49000	-73.644685	27	1	2	'0 Z 0 0 Z 0 0 0 	D	2.782201	0.000000	2.782201	2.782201	0.000000	2.782201	2.782201	2.782201	0.961201	0.038743	0.000000	0.000056	
50000	-77.260679	421	1	2	'0 Z 0 0 0 0 0 Z 	D	4.291591	0.000000	4.291591	4.291591	4.291591	4.291591	4.291591	0.000000	0.820560	0.173744	0.000000	0.005696	
51000	-77.874654	461	1	4	'0 Z 0 0 0 Z Z Z 	D	2.918370	0.000000	2.918370	2.918370	2.918370	0.000000	0.000000	0.000000	0.962075	0.037925	0.000000	0.000000	
52000	-77.809073	62	1	4	'0 Z 0 0 Z 0 Z Z 	D	2.930494	0.000000	2.930494	2.930494	0.000000	2.930494	0.000000	0.000000	0.940088	0.059912	0.000000	0.000000	
53000	-75.636568	899	2	2	'0 Z 0 1 0 1 0 Z 	D	18.789551	0.000000	18.789551	1.813275	18.789551	1.813275	18.789551	0.000000	0.535009	0.392770	0.000000	0.072221	
54000	-75.478223	176	1	2	'0 Z 0 0 0 0 0 Z 	D	2.481877	0.000000	2.481877	2.481877	2.481877	2.481877	2.481877	0.000000	0.892234	0.106411	0.000000	0.001355	
55000	-73.860969	489	2	2	'1 Z 1 0 0 0 1 Z 	D	3.965470	0.000000	3.965470	0.467624	0.467624	0.467624	3.965470	0.000000	0.526331	0.460086	0.000000	0.013583	
56000	-77.439768	871	1	3	'0 Z 0 0 0 0 Z Z 	D	2.181025	0.000000	2.181025	2.181025	2.181025	2.181025	0.000000	0.000000	0.969942	0.030058	0.000000	0.000000	
57000	-75.004625	1000	2	4	'1 Z 1 0 1 Z Z Z 	D	5.180492	0.000000	5.180492	0.659103	5.180492	0.000000	0.000000	0.000000	0.662791	0.337209	0.000000	0.000000	
58000	-76.540724	40	1	4	'0 Z 0 Z 0 Z 0 Z 	D	8.528831	0.000000	8.528831	0.000000	8.528831	0.000000	8.528831	0.000000	0.000000	0.000000	0.000000	1.000000	
59000	-77.513223	130	1	4	'0 Z 0 Z 0 Z 0 Z 	D	7.732343	0.000000	7.732343	0.000000	7.732343	0.000000	7.732343	0.000000	0.000000	0.000000	0.000000	1.000000	
60000	-77.645862	317	1	4	'0 Z 0 Z 0 Z 0 Z 	D	7.679439	0.000000	7.679439	0.000000	7.679439	0.000000	7.679439	0.000000	0.000000	0.000000	0.000000	1.000000	
61000	-77.548436	673	1	4	'0 Z 0 Z 0 Z 0 Z 	D	8.094310	0.000000	8.094310	0.000000	8.094310	0.000000	8.094310	0.000000	0.000000	0.000000	0.000000	1.000000	
62000	-77.597971	850	1	4	'0 Z 0 Z 0 Z 0 Z 	D	9.664521	0.000000	9.664521	0.000000	9.664521	0.000000	9.664521	0.000000	0.000000	0.000000	0.000000	1.000000	
63000	-76.977017	873	1	4	'0 Z 0 Z 0 Z 0 Z 	D	9.739226	0.000000	9.739226	0.000000	9.739226	0.000000	9.739226	0.000000	0.000000	0.000000	0.000000	1.000000	
64000	-77.170191	682	1	5	'0 Z 0 Z Z Z 0 Z 	D	7.757674	0.000000	7.757674	0.000000	0.000000	0.000000	7.757674	0.000000	0.000000	0.000000	0.000000	1.000000	
65000	-78.557870	739	1	4	'0 Z 0 Z 0 Z 0 Z 	D	11.172907	0.000000	11.172907	0.000000	11.172907	0.000000	11.172907	0.000000	0.000000	0.000000	0.000000	1.000000	
66000	-76.528348	346	1	4	'0 Z 0 Z 0 Z 0 Z 	D	9.042119	0.000000	9.042119	0.000000	9.042119	0.000000	9.042119	0.000000	0.000000	0.000000	0.000000	1.000000	
67000	-77.395258	761	1	4	'0 Z 0 Z 0 Z 0 Z 	D	9.693235	0.000000	9.693235	0.000000	9.693235	0.000000	9.693235	0.000000	0.000000	0.000000	0.000000	1.000000	
68000	-77.218272	181	1	4	'0 Z 0 Z 0 Z 0 Z 	D	8.114723	0.000000	8.114723	0.000000	8.114723	0.000000	8.114723	0.000000	0.000000	0.000000	0.000000	1.000000	
69000	-76.443769	56	1	4	'0 Z 0 Z 0 Z 0 Z 	D	7.108059	0.000000	7.108059	0.000000	7.108059	0.000000	7.108059	0.000000	0.000000	0.000000	0.000000	1.000000	
70000	-78.669568	291	1	4	'0 Z 0 Z 0 Z 0 Z 	D	11.431227	0.000000	11.431227	0.000000	11.431227	0.000000	11.431227	0.000000	0.000000	0.000000	0.000000	1.000000	
71000	-77.539033	278	1	4	'0 Z 0 Z 0 Z 0 Z 	D	9.327445	0.000000	9.327445	0.000000	9.327445	0.000000	9.327445	0.000000	0.000000	0.000000	0.000000	1.000000	
72000	-74.488316	699	1	4	'0 Z 0 Z 0 Z 0 Z 	D	13.567865	0.000000	13.567865	0.000000	13.567865	0.000000	13.567865	0.000000	0.000000	0.000000	0.000000	1.000000	
73000	-76.590430	168	1	4	'0 Z 0 Z 0 Z 0 Z 	D	7.710513	0.000000	7.710513	0.000000	7.710513	0.000000	7.710513	0.000000	0.000000	0.000000	0.000000	1.000000	
74000	-76.708887	494	1	4	'0 Z 0 Z 0 Z 0 Z 	D	9.701615	0.000000	9.701615	0.000000	9.701615	0.000000	9.701615	0.000000	0.000000	0.000000	0.000000	1.000000	
75000	-77.708089	553	1	4	'0 Z 0 Z 0 Z 0 Z 	D	11.252135	0.000000	11.252135	0.000000	11.252135	0.000000	11.252135	0.000000	0.000000	0.000000	0.000000	1.000000	
76000	-71.804510	67	2	2	'1 Z 1 1 0 1 0 Z 	D	3.430576	0.000000	3.430576	3.430576	11.726044	3.430576	11.726044	0.000000	0.630361	0.323128	0.000000	0.046512	
77000	-71.891476	843	2	3	'0 Z 0 0 Z 0 1 Z 	D	2.296194	0.000000	2.296194	2.296194	0.000000	2.296194	16.374064	0.000000	0.535909	0.398188	0.000000	0.065903	
78000	-72.983085	27	1	2	'0 Z 0 0 0 0 0 Z 	D	1.856614	0.000000	1.856614	1.856614	1.856614	1.856614	1.856614	0.000000	0.930989	0.068949	0.000000	0.000063	
79000	-71.217886	73	2	2	'1 Z 1 1 1 0 0 Z 	D	3.530871	0.000000	3.530871	3.530871	3.530871	11.571096	11.571096	0.000000	0.650106	0.308329	0.000000	0.041565	
80000	-70.404652	608	2	3	'1 Z 1 1 1 Z 0 Z 	D	3.875203	0.000000	3.875203	3.875203	3.875203	0.000000	24.070340	0.000000	0.525832	0.401456	0.000000	0.072712	
81000	-67.974884	27	2	3	'1 Z 1 1 Z 1 0 Z 	D	3.748767	0.000000	3.748767	3.748767	0.000000	3.748767	28.621432	0.000000	0.542102	0.390846	0.000000	0.067052	
82000	-69.536210	696	2	3	'1 Z 1 1 1 Z 0 Z 	D	3.006144	0.000000	3.006144	3.006144	3.006144	0.000000	17.548874	0.000000	0.528407	0.401319	0.000000	0.070274	
83000	-71.098841	935	2	2	'0 Z 0 0 0 1 1 Z 	D	4.455775	0.000000	4.455775	4.455775	4.455775	16.817719	16.817719	0.000000	0.592709	0.349599	0.000000	0.057691	
84000	-71.296400	19	1	2	'0 Z 0 0 0 0 0 Z 	D	3.475192	0.000000	3.475192	3.475192	3.475192	3.475192	3.475192	0.000000	0.959238	0.040666	0.000000	0.000096	
85000	-73.117023	814	2	1	'1 Z 1 1 1 1 0 1 	D	4.295943	0.000000	4.295943	4.295943	4.295943	4.295943	21.334780	4.295943	0.612052	0.336342	0.000000	0.051606	
86000	-77.932653	706	1	3	'0 Z 0 0 Z Z 0 0 	D	3.390933	0.000000	3.390933	3.390933	0.000000	0.000000	3.390933	3.390933	0.934022	0.065799	0.000000	0.000180	
87000	-78.185414	156	1	2	'0 Z 0 0 0 0 0 Z 	D	4.869495	0.000000	4.869495	4.869495	4.869495	4.869495	4.869495	0.000000	0.792652	0.199026	0.000000	0.008323	
88000	-76.973754	796	2	4	'1 Z Z 0 0 Z 0 Z 	D	2.462727	0.000000	0.000000	1.423227	1.423227	0.000000	1.423227	0.000000	1.000000	0.000000	0.000000	0.000000	
89000	-76.318254	257	1	4	'0 Z Z 0 Z 0 0 Z 	D	2.351169	0.000000	0.000000	2.351169	0.000000	2.351169	2.351169	0.000000	1.000000	0.000000	0.000000	0.000000	
90000	-76.491524	545	1	1	'0 Z 0 0 0 0 0 0 	D	2.877947	0.000000	2.877947	2.877947	2.877947	2.877947	2.877947	2.877947	0.880949	0.115969	0.000000	0.003082	
91000	-78.498281	452	1	3	'0 Z 0 0 0 0 Z Z 	D	1.662229	0.000000	1.662229	1.662229	1.662229	1.662229	0.000000	0.000000	0.933621	0.066379	0.000000	0.000000	
92000	-77.173670	594	1	1	'0 Z 0 0 0 0 0 0 	D	1.606737	0.000000	1.606737	1.606737	1.606737	1.606737	1.606737	1.606737	0.786379	0.210673	0.000000	0.002948	
93000	-77.417234	1	1	3	'0 Z 0 0 Z Z 0 0 	D	2.169015	0.000000	2.169015	2.169015	0.000000	0.000000	2.169015	2.169015	0.942245	0.057675	0.000000	0.000080	
94000	-78.653306	982	1	4	'0 Z 0 0 0 Z Z Z 	D	2.557519	0.000000	2.557519	2.557519	2.557519	0.000000	0.000000	0.000000	0.957677	0.042323	0.000000	0.000000	
95000	-77.683971	515	2	3	'0 Z 0 0 1 1 Z Z 	D	2.140727	0.000000	2.140727	2.140727	4.993654	4.993654	0.000000	0.000000	0.958976	0.041024	0.000000	0.000000	
96000	-71.355709	706	2	3	'0 Z 0 0 Z 1 1 Z 	D	5.069858	0.000000	5.069858	5.069858	0.000000	17.277155	17.277155	0.000000	0.591381	0.350681	0.000000	0.057938	
97000	-73.668332	645	2	1	'0 Z 0 0 1 1 1 1 	D	3.164997	0.000000	3.164997	3.164997	11.070904	11.070904	11.070904	11.070904	0.523439	0.412117	0.000000	0.064445	
98000	-73.027245	996	2	1	'0 Z 0 0 1 1 1 1 	D	3.065089	0.000000	3.065089	3.065089	12.405492	12.405492	12.405492	12.405492	0.457900	0.465453	0.000000	0.076647	
99000	-76.729939	725	1	2	'0 Z 0 0 0 0 0 Z 	D	2.218360	0.000000	2.218360	2.218360	2.218360	2.218360	2.218360	0.000000	0.882637	0.116291	0.000000	0.001072	
100000	-77.665993	172	1	2	'0 Z 0 0 Z 0 0 0 	D	3.049224	0.000000	3.049224	3.049224	0.000000	3.049224	3.049224	3.049224	0.874719	0.123594	0.000000	0.001687	
101000	-76.622209	894	1	1	'0 Z 0 0 0 0 0 0 	D	2.025110	0.000000	2.025110	2.025110	2.025110	2.025110	2.025110	2.025110	0.856845	0.141089	0.000000	0.002066	
102000	-70.714384	241	2	1	'0 Z 0 0 1 1 1 0 	D	3.699316	0.000000	3.699316	3.699316	25.536548	25.536548	25.536548	3.699316	0.465842	0.451115	0.000000	0.083043	
103000	-78.681819	314	1	2	'0 Z 0 0 0 0 0 Z 	D	4.837104	0.000000	4.837104	4.837104	4.837104	4.837104	4.837104	0.000000	0.789085	0.202299	0.000000	0.008616	
104000	-75.915295	85	1	2	'0 Z 0 0 0 0 0 Z 	D	2.463161	0.000000	2.463161	2.463161	2.463161	2.463161	2.463161	0.000000	0.927026	0.072506	0.000000	0.000468	
105000	-76.356546	26	1	2	'0 Z 0 0 0 0 0 Z 	D	2.069011	0.000000	2.069011	2.069011	2.069011	2.069011	2.069011	0.000000	0.906681	0.092836	0.000000	0.000484	
106000	-76.695215	984	1	1	'0 Z 0 0 0 0 0 0 	D	3.047116	0.000000	3.047116	3.047116	3.047116	3.047116	3.047116	3.047116	0.863311	0.132455	0.000000	0.004234	
107000	-76.233000	790	1	2	'0 Z 0 0 0 0 0 Z 	D	3.531358	0.000000	3.531358	3.531358	3.531358	3.531358	3.531358	0.000000	0.850362	0.146284	0.000000	0.003355	
108000	-76.362637	262	1	2	'0 Z 0 0 0 0 0 Z 	D	3.732952	0.000000	3.732952	3.732952	3.732952	3.732952	3.732952	0.000000	0.889140	0.109284	0.000000	0.001576	
109000	-76.330932	574	1	4	'0 Z Z 0 Z 0 0 Z 	D	2.496469	0.000000	0.000000	2.496469	0.000000	2.496469	2.496469	0.000000	1.000000	0.000000	0.000000	0.000000	
110000	-77.242726	556	1	2	'0 Z 0 0 0 0 0 Z 	D	1.600159	0.000000	1.600159	1.600159	1.600159	1.600159	1.600159	0.000000	0.758756	0.240966	0.000000	0.000278	
111000	-78.028222	780	1	4	'0 Z Z 0 Z Z 0 0 	D	2.918950	0.000000	0.000000	2.918950	0.000000	0.000000	2.918950	2.918950	1.000000	0.000000	0.000000	0.000000	
112000	-77.229894	202	2	2	'1 Z 0 0 1 1 1 Z 	D	5.795592	0.000000	4.173529	4.173529	5.795592	5.795592	5.795592	0.000000	0.835542	0.158793	0.000000	0.005665	
113000	-75.657440	680	1	4	'0 Z Z 0 Z 0 0 Z 	D	2.502948	0.000000	0.000000	2.502948	0.000000	2.502948	2.502948	0.000000	1.000000	0.000000	0.000000	0.000000	
114000	-76.041440	595	1	4	'0 Z Z 0 Z 0 0 Z 	D	2.380516	0.000000	0.000000	2.380516	0.000000	2.380516	2.380516	0.000000	1.000000	0.000000	0.000000	0.000000	
115000	-76.845758	758	1	4	'0 Z Z 0 Z 0 0 Z 	D	2.434642	0.000000	0.000000	2.434642	0.000000	2.434642	2.434642	0.000000	1.000000	0.000000	0.000000	0.000000	
116000	-77.947112	571	1	3	'0 Z 0 0 0 0 Z Z 	D	1.733273	0.000000	1.733273	1.733273	1.733273	1.733273	0.000000	0.000000	0.942615	0.057385	0.000000	0.000000	
117000	-76.955262	883	2	2	'0 Z 0 1 Z 0 0 1 	D	16.423750	0.000000	16.423750	0.813583	0.000000	16.423750	16.423750	0.813583	0.519819	0.386686	0.000000	0.093494	
118000	-78.261253	303	1	3	'0 Z 0 0 Z Z 0 0 	D	2.219187	0.000000	2.219187	2.219187	0.000000	0.000000	2.219187	2.219187	0.921451	0.078287	0.000000	0.000262	
119000	-75.968744	288	1	2	'0 Z 0 0 0 0 0 Z 	D	3.513973	0.000000	3.513973	3.513973	3.513973	3.513973	3.513973	0.000000	0.858553	0.138466	0.000000	0.002981	
120000	-75.885701	745	1	2	'0 Z 0 0 0 0 0 Z 	D	2.275723	0.000000	2.275723	2.275723	2.275723	2.275723	2.275723	0.000000	0.924441	0.075284	0.000000	0.000275	
121000	-76.931862	664	1	1	'0 Z 0 0 0 0 0 0 	D	2.326800	0.000000	2.326800	2.326800	2.326800	2.326800	2.326800	2.326800	0.906794	0.092402	0.000000	0.000804	
122000	-78.228934	60	1	1	'0 Z 0 0 0 0 0 0 	D	1.501273	0.000000	1.501273	1.501273	1.501273	1.501273	1.501273	1.501273	0.805095	0.194190	0.000000	0.000715	
123000	-75.102700	888	1	2	'0 Z 0 0 0 0 0 Z 	D	2.603241	0.000000	2.603241	2.603241	2.603241	2.603241	2.603241	0.000000	0.907405	0.091923	0.000000	0.000672	
124000	-77.064778	400	2	3	'1 Z 1 1 Z Z 0 1 	D	4.591454	0.000000	4.591454	4.591454	0.000000	0.000000	12.627123	4.591454	0.825531	0.166456	0.000000	0.008013	
125000	-70.206428	27	2	2	'0 Z 0 1 Z 0 0 1 	D	6.026797	0.000000	6.026797	1.115539	0.000000	6.026797	6.026797	1.115539	0.633113	0.359900	0.000000	0.006987	
126000	-75.945841	567	1	2	'0 Z 0 0 0 0 0 Z 	D	2.395978	0.000000	2.395978	2.395978	2.395978	2.395978	2.395978	0.000000	0.915507	0.083868	0.000000	0.000625	
127000	-77.150018	619	1	2	'0 Z 0 0 0 0 0 Z 	D	3.956261	0.000000	3.956261	3.956261	3.956261	3.956261	3.956261	0.000000	0.849285	0.147146	0.000000	0.003569	
128000	-73.134387	27	1	2	'0 Z 0 0 0 0 0 Z 	D	1.774977	0.000000	1.774977	1.774977	1.774977	1.774977	1.774977	0.000000	0.929279	0.070664	0.000000	0.000057	
129000	-76.377923	977	1	2	'0 Z 0 0 0 0 0 Z 	D	1.628494	0.000000	1.628494	1.628494	1.628494	1.628494	1.628494	0.000000	0.831319	0.167381	0.000000	0.001300	
130000	-78.027297	554	1	2	'0 Z 0 0 Z 0 0 0 	D	1.769719	0.000000	1.769719	1.769719	0.000000	1.769719	1.769719	1.769719	0.887685	0.111766	0.000000	0.000550	
131000	-76.933951	869	1	2	'0 Z 0 0 0 0 0 Z 	D	4.170085	0.000000	4.170085	4.170085	4.170085	4.170085	4.170085	0.000000	0.860704	0.136337	0.000000	0.002959	
132000	-73.305746	442	2	2	'1 Z 1 0 0 0 1 Z 	D	4.018504	0.000000	4.018504	1.523172	1.523172	1.523172	4.018504	0.000000	0.677354	0.312873	0.000000	0.009774	
133000	-77.054185	75	1	2	'0 Z 0 0 0 0 0 Z 	D	4.300060	0.000000	4.300060	4.300060	4.300060	4.300060	4.300060	0.000000	0.846041	0.150152	0.000000	0.003807	
134000	-76.628682	792	1	1	'0 Z 0 0 0 0 0 0 	D	2.520341	0.000000	2.520341	2.520341	2.520341	2.520341	2.520341	2.520341	0.899516	0.099116	0.000000	0.001368	
135000	-76.964504	754	1	1	'0 Z 0 0 0 0 0 0 	D	2.641554	0.000000	2.641554	2.641554	2.641554	2.641554	2.641554	2.641554	0.909900	0.088672	0.000000	0.001428	
136000	-75.195920	832	1	2	'0 Z 0 0 0 0 0 Z 	D	3.414063	0.000000	3.414063	3.414063	3.414063	3.414063	3.414063	0.000000	0.825229	0.169878	0.000000	0.004893	
137000	-72.087793	842	2	2	'0 Z 0 1 0 0 0 Z 	D	2.787194	0.000000	2.787194	1.397585	2.787194	2.787194	2.787194	0.000000	0.653067	0.344749	0.000000	0.002184	
