Options:
Model:                           Discrete: Independent
Tree File Name:                  ./data/uto-hawaiian-bi.localextendedfamily.bttrees
Data File Name:                  ./data/uto-hawaiian-bi.localextendedfamily.btdata
Log File Name:                   ./output/uto-hawaiian-bi.localextendedfamily-indep1.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1475174569
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Schedule File:                   ./output/uto-hawaiian-bi.localextendedfamily-indep1.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Base frequency (PI's):           Empirical: (0.181818,0.136364,0.454545,0.227273)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.093651
Restrictions:
    alpha1                       None
    beta1                        None
    alpha2                       None
    beta2                        None
Prior Information:
    Prior Categories:            100
    Priors
        alpha1 - exp 10.00 
        beta1 - exp 10.00 
        alpha2 - exp 10.00 
        beta2 - exp 10.00 
Tree Information
     Trees:                      800
     Taxa:                       22
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	alpha1	beta1	alpha2	beta2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
11000	-27.296556	434	29.520271	16.291579	3.887312	9.627252	0.179003	0.140059	0.447507	0.233431	
12000	-27.578846	512	10.072603	8.136748	19.400201	36.519491	0.183758	0.137819	0.452282	0.226141	
13000	-28.708591	562	12.651826	8.002438	9.367122	9.410681	0.181896	0.136338	0.454604	0.227162	
14000	-28.196898	710	12.801513	9.417418	6.148335	18.825806	0.182752	0.137131	0.453338	0.226779	
15000	-33.378950	527	7.971211	4.631184	6.643457	2.521731	0.211480	0.101203	0.521078	0.166240	
16000	-28.480685	564	7.103504	5.537812	5.995699	17.274966	0.183007	0.137280	0.453114	0.226598	
17000	-27.889654	287	8.325077	2.937005	11.632813	18.096430	0.209262	0.156857	0.422667	0.211214	
18000	-29.547032	178	10.348085	7.822122	5.308965	5.268638	0.203058	0.117411	0.490467	0.189064	
19000	-29.070144	92	3.273585	3.256963	3.692073	12.726971	0.170902	0.132676	0.458912	0.237510	
20000	-27.171138	668	11.809178	5.677854	8.283077	20.954269	0.191529	0.143581	0.443327	0.221562	
21000	-27.519433	112	15.108560	8.975240	12.341321	35.600081	0.181799	0.136350	0.454566	0.227285	
22000	-30.878560	459	11.561536	11.572963	4.286779	3.922255	0.209670	0.103622	0.516525	0.170183	
23000	-29.587384	204	13.535228	10.969651	7.282535	8.182946	0.181296	0.136614	0.454011	0.228078	
24000	-30.101892	457	4.608328	2.187887	14.328871	13.750014	0.188322	0.141581	0.446373	0.223723	
