Options:
Model:                           Discrete: Independent
Tree File Name:                  ./data/bantu-iroquois-uni.localresidence.bttrees
Data File Name:                  ./data/bantu-iroquois-uni.localresidence.btdata
Log File Name:                   ./output/bantu-iroquois-uni.localresidence-indep1.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            3731938871
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Schedule File:                   ./output/bantu-iroquois-uni.localresidence-indep1.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Base frequency (PI's):           Empirical: (0.057971,0.304348,0.144928,0.492754)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.100855
Restrictions:
    alpha1                       None
    beta1                        None
    alpha2                       None
    beta2                        None
Prior Information:
    Prior Categories:            100
    Priors
        alpha1 - exp 10.00 
        beta1 - exp 10.00 
        alpha2 - exp 10.00 
        beta2 - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       69
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	alpha1	beta1	alpha2	beta2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
11000	-82.327962	976	9.205831	5.792874	3.840649	1.333952	0.051064	0.313558	0.127671	0.507707	
12000	-81.558690	307	13.790906	10.489598	11.525965	4.796700	0.057957	0.304367	0.144892	0.492784	
13000	-77.816171	12	3.198008	2.805272	13.010079	4.328742	0.057597	0.302398	0.145451	0.494554	
14000	-77.775138	773	1.213811	3.042067	26.467138	6.743979	0.042717	0.224266	0.166595	0.566422	
15000	-77.509082	961	1.137630	2.056310	32.281567	5.660170	0.051871	0.272323	0.153592	0.522214	
16000	-77.051635	906	1.949145	2.856846	10.348865	2.709898	0.051431	0.270172	0.154111	0.524285	
17000	-81.321649	944	6.958709	3.279378	16.382399	6.143620	0.058517	0.307219	0.144150	0.490114	
18000	-77.384398	827	1.015717	1.597680	14.345329	4.641108	0.058035	0.304694	0.144831	0.492440	
19000	-76.802475	536	1.446770	2.210854	21.908630	6.205153	0.051640	0.271109	0.153921	0.523330	
20000	-77.907909	642	2.573444	2.695169	18.831641	3.335274	0.055671	0.292269	0.148196	0.503864	
21000	-81.389195	60	9.720536	5.341227	8.800116	1.383118	0.059212	0.302736	0.148001	0.490050	
22000	-80.572232	85	29.041152	12.687658	13.793249	3.361081	0.057971	0.304348	0.144928	0.492753	
23000	-77.520958	504	2.553403	2.098245	34.815230	7.222755	0.057955	0.304262	0.144951	0.492832	
24000	-80.080654	267	10.778004	4.342345	16.301175	3.774131	0.058019	0.304600	0.144860	0.492521	
25000	-77.764881	597	0.043948	2.490811	18.264937	3.658809	0.001198	0.006289	0.225573	0.766940	
26000	-77.849878	931	1.461029	1.963443	11.395733	1.790790	0.060920	0.318607	0.141434	0.479039	
27000	-77.675771	70	1.619221	1.668667	12.849501	4.072356	0.067451	0.354194	0.131422	0.446933	
28000	-77.641075	931	3.578062	3.148712	13.887150	3.649449	0.056724	0.297812	0.146691	0.498773	
29000	-80.467727	205	1.148208	3.363487	11.677179	4.491348	0.039383	0.206815	0.171285	0.582517	
30000	-78.109885	732	0.466626	1.192696	12.950518	3.136995	0.056293	0.295535	0.147313	0.500860	
31000	-80.101699	633	6.254106	2.993068	9.499168	3.554995	0.058607	0.308799	0.143371	0.489223	
32000	-77.191634	551	0.362943	2.067697	33.685745	6.184047	0.016253	0.085327	0.204186	0.694233	
33000	-81.360384	949	1.418419	1.470556	2.321017	1.418985	0.043617	0.370387	0.090161	0.495835	
34000	-78.266772	585	0.787555	1.327946	15.438597	4.507766	0.055817	0.293046	0.147984	0.503153	
35000	-79.760568	696	0.667999	2.195286	6.403487	2.170386	0.031317	0.167452	0.179535	0.621696	
36000	-77.039753	656	1.150332	1.412462	28.599443	6.207030	0.072040	0.378210	0.124943	0.424807	
37000	-76.876076	411	1.114406	2.265776	16.596807	4.932940	0.045518	0.238973	0.162614	0.552894	
38000	-76.838440	306	1.483842	2.332287	15.245691	4.043605	0.048852	0.256474	0.157880	0.536794	
39000	-80.952099	856	32.065317	14.248659	10.616374	2.708991	0.057949	0.304377	0.144873	0.492801	
40000	-79.377640	921	4.082284	4.321226	32.748325	8.855342	0.055918	0.293569	0.147844	0.502670	
41000	-79.831776	550	14.856119	8.884049	20.253540	5.639323	0.057971	0.304348	0.144928	0.492754	
42000	-78.659024	709	4.528761	3.976268	45.996891	15.494324	0.056976	0.299122	0.146341	0.497561	
43000	-79.112464	641	3.297877	1.946223	13.579260	2.386006	0.063422	0.332868	0.137238	0.466472	
44000	-79.934860	418	4.819792	3.012351	15.252796	2.835639	0.058125	0.305105	0.144740	0.492030	
45000	-79.136050	47	1.152095	2.205194	8.201005	3.113517	0.044104	0.232772	0.163676	0.559449	
46000	-80.066626	910	28.386955	15.405115	41.899710	10.189614	0.057971	0.304348	0.144928	0.492754	
47000	-78.555492	319	1.472563	1.828871	18.378028	6.887633	0.057085	0.299698	0.146186	0.497031	
48000	-78.044071	614	0.702205	1.878422	32.394512	7.259810	0.036001	0.189003	0.176136	0.598861	
49000	-77.768663	16	2.708419	2.186821	38.991055	6.270752	0.059046	0.309994	0.143400	0.487560	
50000	-78.385688	21	1.285823	1.579063	23.678006	3.920032	0.057639	0.302606	0.145399	0.494356	
51000	-79.555015	308	0.857796	1.342468	10.598553	4.095621	0.074840	0.393198	0.120832	0.411130	
52000	-80.122446	419	3.581101	2.746246	9.271602	3.911056	0.057503	0.302411	0.145280	0.494807	
53000	-80.857176	282	0.753473	2.814008	18.386215	3.070978	0.025361	0.133140	0.191254	0.650246	
54000	-79.240277	603	0.646829	2.269769	11.944722	3.055240	0.029371	0.154207	0.185544	0.630878	
55000	-79.196478	416	10.379863	6.951641	29.883344	9.058725	0.057971	0.304345	0.144928	0.492756	
56000	-82.965669	900	4.712331	5.862652	11.777027	2.361112	0.057705	0.302902	0.145335	0.494058	
57000	-77.773952	711	0.461137	1.985422	10.805616	2.734123	0.025452	0.133640	0.191098	0.649810	
58000	-76.937912	534	1.742918	2.735617	28.818802	8.213490	0.050378	0.264483	0.155714	0.529426	
59000	-79.525400	859	7.289659	5.631120	29.644128	6.468177	0.057884	0.303891	0.145051	0.493174	
60000	-80.919052	546	6.544925	2.609492	15.169055	5.105468	0.059005	0.309777	0.143458	0.487761	
61000	-76.998667	70	0.937632	2.020576	33.268020	5.872705	0.047234	0.247978	0.160179	0.544609	
62000	-79.583647	1000	4.488353	3.758387	8.529871	2.721253	0.056839	0.299504	0.145870	0.497787	
63000	-78.486834	35	0.464378	2.518556	33.554654	10.802757	0.029402	0.154360	0.185509	0.630729	
64000	-82.556329	256	14.593925	13.927199	39.173130	7.229960	0.057971	0.304348	0.144928	0.492754	
65000	-78.953325	959	4.916285	3.860048	38.502132	13.562939	0.057189	0.300244	0.146038	0.496529	
66000	-79.249353	830	2.334302	3.258935	6.293044	1.708473	0.052529	0.280510	0.149599	0.517362	
67000	-80.353132	116	5.906917	4.150934	11.531458	4.740727	0.057729	0.303187	0.145207	0.493877	
68000	-77.888403	470	2.145010	2.718275	7.883682	2.397486	0.051940	0.276318	0.151112	0.520630	
69000	-79.103432	923	4.068992	3.435576	24.932181	6.463831	0.057597	0.302386	0.145458	0.494559	
70000	-79.678431	422	9.054847	4.770483	21.840191	6.088761	0.057990	0.304447	0.144901	0.492663	
71000	-77.487260	41	2.418157	1.901949	49.616919	12.091194	0.061879	0.324866	0.139376	0.473879	
72000	-78.420969	521	3.237456	3.012000	21.250270	4.260730	0.055071	0.289121	0.149047	0.506761	
73000	-77.751903	694	2.871899	2.689362	16.425059	5.421454	0.057457	0.301650	0.145657	0.495236	
74000	-82.799036	919	5.513314	1.408040	17.208353	5.029570	0.077803	0.408471	0.116755	0.396971	
75000	-79.900654	496	4.754458	4.381391	52.534021	14.401818	0.056195	0.295026	0.147450	0.501329	
76000	-77.288044	492	1.684615	1.833065	33.551934	7.904026	0.056780	0.298096	0.146619	0.498505	
77000	-77.870416	597	3.307285	3.102122	24.817909	8.116445	0.055247	0.290044	0.148798	0.505912	
78000	-78.523767	299	1.597107	1.643776	19.062520	3.324355	0.067552	0.354642	0.131321	0.446485	
79000	-77.910096	202	1.297621	2.204153	31.972349	6.985048	0.045177	0.237181	0.163100	0.554541	
80000	-78.443004	708	2.141806	2.592209	28.356622	12.478588	0.053514	0.280949	0.151258	0.514279	
81000	-79.140743	152	0.657920	2.571128	14.569087	4.811047	0.028673	0.150537	0.186541	0.634248	
82000	-80.048319	758	17.530145	8.498803	43.386556	11.030741	0.057971	0.304348	0.144927	0.492753	
83000	-80.543540	970	5.217978	2.434081	10.996379	2.399058	0.061188	0.320962	0.140514	0.477336	
84000	-79.473331	673	6.754929	3.711581	25.643438	8.907466	0.058090	0.304975	0.144758	0.492177	
85000	-77.444966	891	1.335035	2.037133	28.262166	10.080346	0.048386	0.254024	0.158543	0.539047	
86000	-81.155558	164	6.076639	6.061335	11.510916	2.779440	0.057858	0.303760	0.145085	0.493296	
87000	-83.162100	902	13.325166	9.089105	9.731338	5.093034	0.057938	0.304391	0.144846	0.492824	
88000	-80.914889	820	7.349584	3.781953	7.782224	2.301427	0.057810	0.305320	0.144076	0.492794	
89000	-81.118754	746	8.960103	7.048325	8.013026	2.365230	0.057577	0.304763	0.144009	0.493651	
90000	-78.436778	478	4.936055	3.213717	25.505803	6.670626	0.057587	0.302331	0.145473	0.494609	
91000	-78.913658	968	10.088680	5.284813	27.117912	6.229145	0.057987	0.304434	0.144904	0.492674	
92000	-80.330414	944	6.825104	5.073931	19.620568	4.684268	0.057805	0.303474	0.145164	0.493558	
93000	-79.724232	439	4.010073	3.739546	15.530474	5.495609	0.055875	0.293350	0.147900	0.502874	
94000	-79.905347	439	6.371255	2.652142	33.931227	7.223369	0.059778	0.313832	0.142361	0.484029	
95000	-77.657394	466	0.967150	2.039237	10.468066	3.890661	0.046978	0.246725	0.160477	0.545820	
96000	-80.358133	21	5.876583	5.211333	26.686055	10.010428	0.057781	0.303348	0.145198	0.493673	
97000	-80.714471	116	1.270122	3.410943	15.728553	7.039695	0.040924	0.214850	0.169142	0.575085	
98000	-77.312183	591	1.940009	2.987761	31.692992	8.390011	0.045093	0.236736	0.163221	0.554951	
99000	-78.106789	449	3.974318	3.151958	20.984753	4.103087	0.056789	0.298144	0.146606	0.498460	
100000	-79.459405	920	6.571637	4.378969	24.989127	9.361093	0.057820	0.303555	0.145142	0.493483	
101000	-78.918116	742	7.010251	3.799375	34.844373	11.216066	0.058070	0.304865	0.144788	0.492278	
102000	-78.482348	869	2.644078	3.762973	32.206693	7.447372	0.052134	0.273704	0.153219	0.520944	
103000	-80.922198	627	4.950416	2.666877	50.385911	7.468578	0.058991	0.309702	0.143479	0.487828	
104000	-78.468427	204	5.977228	4.590563	21.487256	5.319471	0.057838	0.303647	0.145117	0.493398	
105000	-80.064327	385	0.844400	2.692517	18.736072	6.769662	0.030974	0.162616	0.183275	0.623135	
106000	-77.909687	547	1.224633	2.025322	11.905763	3.210462	0.047181	0.247715	0.160243	0.544862	
107000	-78.803146	230	1.680406	1.635986	44.531879	7.812786	0.064042	0.336219	0.136304	0.463435	
108000	-80.052649	204	7.630040	6.372157	18.558373	3.129722	0.057950	0.304234	0.144959	0.492858	
109000	-78.789602	848	5.740584	3.827983	21.063927	5.578035	0.057731	0.303086	0.145269	0.493914	
110000	-86.473516	597	12.919681	3.989951	26.809054	15.588856	0.058003	0.304514	0.144883	0.492601	
111000	-77.612464	37	1.076303	2.486529	32.815976	6.842820	0.039425	0.206981	0.171271	0.582323	
112000	-79.674491	410	5.938059	3.677725	13.750962	4.750267	0.057974	0.304377	0.144915	0.492734	
113000	-80.004767	744	10.273642	7.518508	7.910627	2.398389	0.057630	0.304789	0.144084	0.493496	
114000	-81.393873	367	10.117033	6.984657	30.248891	14.428296	0.057969	0.304337	0.144930	0.492763	
115000	-78.823154	891	5.336631	3.466215	16.359230	4.855388	0.057827	0.303593	0.145131	0.493449	
116000	-78.002612	229	0.626597	1.444765	36.702828	10.304842	0.040067	0.210352	0.170359	0.579221	
117000	-77.498000	19	0.580638	1.800968	14.348727	5.109323	0.039268	0.206162	0.171490	0.583081	
118000	-79.954808	182	4.920431	2.553101	10.721692	2.739593	0.058606	0.307707	0.144010	0.489677	
119000	-80.381577	993	4.830792	2.526057	47.187026	7.245500	0.058481	0.307023	0.144204	0.490293	
120000	-79.603452	790	3.126487	1.869277	25.774555	7.225044	0.063905	0.335501	0.136499	0.464096	
121000	-80.219173	253	8.948648	6.269863	9.097238	2.982768	0.057914	0.304404	0.144798	0.492884	
122000	-77.771953	125	0.831751	1.807179	54.351210	19.158687	0.039126	0.205410	0.171696	0.583768	
123000	-82.181021	126	18.392287	6.341780	27.727548	10.111729	0.057971	0.304348	0.144927	0.492753	
124000	-78.726685	251	0.880241	2.670678	9.525444	2.272959	0.039966	0.209844	0.170484	0.579706	
125000	-78.368209	215	0.660459	2.278979	12.101223	2.948987	0.031237	0.163994	0.182903	0.621866	
126000	-81.328546	888	0.255626	2.832027	10.435666	2.432407	0.015577	0.081770	0.205163	0.697489	
127000	-79.004676	341	2.918658	3.646646	19.272684	5.939777	0.054595	0.286622	0.149723	0.509060	
128000	-80.594002	462	15.940656	11.337729	20.894291	6.525258	0.057971	0.304348	0.144928	0.492754	
129000	-78.743919	633	7.468407	3.701309	48.790897	11.440997	0.058187	0.305482	0.144621	0.491710	
130000	-77.801436	658	0.417399	2.461866	10.901900	1.700377	0.020294	0.105853	0.199604	0.674249	
131000	-79.292095	782	3.273211	3.855268	30.696357	6.118812	0.054802	0.287709	0.149429	0.508060	
132000	-81.673075	282	6.464520	2.715248	9.340651	3.296835	0.059191	0.312029	0.142453	0.486327	
133000	-77.809986	972	1.974041	1.877952	14.649089	3.434379	0.059931	0.314634	0.142145	0.483291	
134000	-80.473736	812	0.965105	1.424339	4.062043	1.540337	0.050609	0.295456	0.136782	0.517153	
135000	-77.665934	4	3.153060	2.764981	21.921634	5.832919	0.056446	0.296340	0.147094	0.500120	
136000	-80.465465	570	13.852919	6.409499	26.468653	9.179716	0.057972	0.304352	0.144926	0.492750	
137000	-77.702906	416	1.319991	2.934057	44.921716	7.806830	0.046398	0.243587	0.161367	0.548648	
138000	-79.779053	165	3.016074	2.257144	7.638207	2.791626	0.058149	0.307239	0.143520	0.491092	
139000	-80.769950	266	21.291764	9.931963	16.371468	4.601009	0.057970	0.304349	0.144925	0.492755	
140000	-79.489582	138	3.408377	1.958886	24.000678	7.598554	0.061537	0.323070	0.139862	0.475530	
141000	-77.093389	382	0.904233	1.621985	17.708583	4.101401	0.051075	0.268144	0.154723	0.526058	
142000	-79.256977	41	2.600060	1.396429	15.137955	4.225446	0.072538	0.380827	0.124235	0.422399	
143000	-80.604460	183	2.375039	1.981759	17.095149	2.338367	0.058697	0.308126	0.143916	0.489261	
144000	-78.226924	329	1.310012	1.634312	17.961728	6.256212	0.060239	0.316254	0.141706	0.481801	
145000	-80.698421	870	10.565334	4.249426	10.392231	3.402087	0.057964	0.304477	0.144839	0.492720	
146000	-77.918705	786	0.248817	2.010054	27.306601	9.402663	0.011377	0.059729	0.211112	0.717781	
147000	-77.417762	851	1.831425	2.093639	26.311852	7.710625	0.052378	0.274984	0.152872	0.519766	
148000	-77.083549	968	0.806562	2.675522	27.881459	5.579052	0.033600	0.176399	0.179546	0.610455	
149000	-80.211427	53	1.342349	1.311919	14.333360	5.923003	0.070804	0.371735	0.126692	0.430768	
150000	-81.583454	671	32.600334	16.495647	49.652354	20.871544	0.057971	0.304348	0.144928	0.492754	
151000	-80.550669	320	8.908670	3.975698	28.537352	5.865393	0.058063	0.304830	0.144797	0.492310	
152000	-83.450066	445	0.018953	1.539384	5.174953	2.798605	0.000677	0.003888	0.210827	0.784609	
153000	-78.279255	309	0.689901	2.494363	26.327136	6.511773	0.033698	0.176912	0.179407	0.609983	
154000	-82.439265	336	8.972778	5.548991	14.483674	1.903418	0.058007	0.304260	0.145041	0.492692	
155000	-79.289316	412	6.059121	4.123659	24.650642	9.678905	0.057835	0.303633	0.145121	0.493411	
156000	-80.327733	539	15.543075	9.865011	15.546861	3.814605	0.057971	0.304348	0.144928	0.492754	
157000	-80.549115	721	13.939017	10.437549	17.153526	3.393514	0.057973	0.304345	0.144932	0.492750	
158000	-80.447836	426	5.167468	3.958579	15.453112	2.891406	0.057513	0.301935	0.145583	0.494968	
159000	-77.351090	728	1.420536	2.603833	27.065059	7.468581	0.045497	0.238859	0.162646	0.552998	
160000	-78.080164	877	1.352336	1.264500	9.019397	2.634345	0.073189	0.384940	0.122980	0.418891	
161000	-77.520699	563	3.115894	2.873825	24.796564	5.003115	0.056971	0.299095	0.146349	0.497586	
