Options:
Model:                           Discrete: Independent
Tree File Name:                  ./data/bantu-omaha-matri.anvunclocalresidence.bttrees
Data File Name:                  ./data/bantu-omaha-matri.anvunclocalresidence.btdata
Log File Name:                   ./output/bantu-omaha-matri.anvunclocalresidence-indep1.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            4253376186
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Schedule File:                   ./output/bantu-omaha-matri.anvunclocalresidence-indep1.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Base frequency (PI's):           Empirical: (0.579710,0.304348,0.115942,0.000000)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.100855
Restrictions:
    alpha1                       None
    beta1                        None
    alpha2                       None
    beta2                        None
Prior Information:
    Prior Categories:            100
    Priors
        alpha1 - exp 10.00 
        beta1 - exp 10.00 
        alpha2 - exp 10.00 
        beta2 - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       69
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	alpha1	beta1	alpha2	beta2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
11000	-66.432684	466	3.315422	22.044551	1.346351	2.252830	0.613843	0.263388	0.122769	0.000000	
12000	-66.640976	1000	1.470797	5.301805	2.920870	4.361745	0.597243	0.297093	0.105665	0.000000	
13000	-67.923538	697	6.701409	54.141857	1.554698	1.485798	0.739008	0.113190	0.147802	0.000000	
14000	-67.571381	69	5.551897	37.581853	4.022892	10.239895	0.579679	0.304385	0.115936	0.000000	
15000	-69.362329	891	1.285976	4.846461	8.641836	34.242981	0.590652	0.310092	0.099256	0.000000	
16000	-67.696722	233	1.237584	7.863953	1.142271	2.126777	0.589814	0.294031	0.116155	0.000000	
17000	-67.207285	295	1.084190	8.208649	6.071056	17.680397	0.580894	0.304970	0.114136	0.000000	
18000	-67.688799	435	1.279570	5.618569	3.346833	5.395225	0.591660	0.303330	0.105010	0.000000	
19000	-69.839708	399	2.563830	8.297215	4.494364	8.895365	0.580480	0.304690	0.114830	0.000000	
20000	-67.031028	987	1.454998	9.714520	13.616505	38.009353	0.580423	0.304722	0.114855	0.000000	
21000	-69.352292	892	0.484274	5.813901	5.961485	20.672418	0.586374	0.307847	0.105779	0.000000	
22000	-66.916691	780	1.007610	9.618847	10.148839	19.192243	0.580055	0.304529	0.115415	0.000000	
23000	-66.720834	107	2.273704	15.535087	9.834621	22.967665	0.579711	0.304348	0.115941	0.000000	
24000	-66.432587	109	2.545404	14.148608	16.378658	34.791009	0.579723	0.304355	0.115922	0.000000	
25000	-67.219069	689	1.338023	5.150350	4.489552	11.312049	0.588245	0.308881	0.102874	0.000000	
26000	-66.478993	812	1.434327	6.835800	2.071618	2.620304	0.629583	0.250043	0.120374	0.000000	
27000	-68.642205	218	1.247620	17.229596	2.238302	2.557974	0.620333	0.255592	0.124075	0.000000	
28000	-66.123416	124	1.445010	12.469566	2.722074	6.409299	0.578474	0.305808	0.115717	0.000000	
29000	-67.051255	718	1.265504	10.555215	5.130820	8.577807	0.579813	0.304233	0.115955	0.000000	
30000	-66.244209	182	1.929003	13.108073	0.894538	4.821656	0.477718	0.426752	0.095530	0.000000	
31000	-67.436766	186	2.728047	8.170292	3.073938	7.054006	0.580446	0.306296	0.113258	0.000000	
32000	-68.354467	456	0.326397	3.616560	13.558305	27.029187	0.597162	0.313510	0.089328	0.000000	
33000	-68.153776	515	0.478230	3.663271	8.084847	14.470493	0.598168	0.314037	0.087795	0.000000	
34000	-68.764402	151	1.367155	4.029076	11.223899	27.460646	0.598039	0.313970	0.087991	0.000000	
35000	-68.890413	109	0.566355	3.479653	5.626069	21.055724	0.600059	0.315031	0.084909	0.000000	
36000	-71.001585	260	7.217206	23.085347	2.692489	9.464072	0.578624	0.305651	0.115725	0.000000	
37000	-65.946507	1000	8.821950	63.817150	2.264241	2.721765	0.628263	0.246084	0.125653	0.000000	
38000	-67.473187	173	1.009932	3.957765	11.085562	22.724708	0.593325	0.311496	0.095179	0.000000	
39000	-68.609515	944	0.775802	6.627130	10.191395	15.158305	0.583911	0.306553	0.109537	0.000000	
40000	-67.015271	285	2.279055	14.356794	12.388805	24.031617	0.579735	0.304361	0.115905	0.000000	
41000	-68.448695	398	1.987962	8.765063	12.442142	21.065665	0.580796	0.304918	0.114286	0.000000	
42000	-67.035905	281	2.337539	14.939937	4.807800	10.410405	0.579712	0.304347	0.115941	0.000000	
43000	-65.951040	219	1.477498	9.804733	3.463572	5.189928	0.585603	0.298114	0.116283	0.000000	
44000	-66.937185	400	1.818879	13.491746	1.174434	4.332381	0.498591	0.401695	0.099714	0.000000	
45000	-66.850288	520	0.996796	10.522946	4.080066	11.636135	0.579529	0.304326	0.116145	0.000000	
46000	-69.969533	896	0.826278	1.286809	8.990546	11.839763	0.635097	0.333423	0.031480	0.000000	
47000	-68.345006	155	4.411565	18.340305	6.891335	10.735906	0.579754	0.304297	0.115949	0.000000	
48000	-70.020230	43	4.338466	15.540255	9.311934	16.169273	0.579713	0.304349	0.115937	0.000000	
49000	-68.254891	462	0.337594	0.327643	3.001473	8.305405	0.653030	0.344980	0.001989	0.000000	
50000	-66.539863	961	1.442583	9.124758	3.180700	3.884129	0.591006	0.291466	0.117528	0.000000	
51000	-66.785007	711	9.489792	62.009853	6.454594	11.959489	0.579717	0.304339	0.115943	0.000000	
52000	-71.355211	741	5.092503	23.118294	9.078782	10.775462	0.579716	0.304341	0.115943	0.000000	
53000	-66.751290	973	0.675280	0.990517	5.393005	9.439914	0.645739	0.338743	0.015518	0.000000	
54000	-66.882771	610	1.841015	18.731313	1.813418	3.264741	0.586063	0.296721	0.117216	0.000000	
55000	-68.872949	554	3.288879	14.398384	1.762412	1.409683	0.711374	0.146357	0.142268	0.000000	
56000	-68.845623	55	5.472796	27.790736	11.589894	19.762158	0.579710	0.304348	0.115942	0.000000	
57000	-67.831816	525	0.609827	5.104747	7.979905	20.322370	0.587194	0.308277	0.104529	0.000000	
58000	-67.305221	570	3.062054	19.931841	13.574682	24.680492	0.579710	0.304348	0.115942	0.000000	
59000	-66.860764	272	1.364247	13.519477	2.726651	4.828633	0.581533	0.302115	0.116352	0.000000	
60000	-67.043748	852	1.457668	10.345400	11.090895	34.469455	0.579946	0.304472	0.115582	0.000000	
61000	-71.487788	108	3.274338	9.241997	6.046583	10.856252	0.580047	0.304505	0.115449	0.000000	
62000	-69.413397	928	0.512868	5.340656	0.672948	5.058777	0.396335	0.533482	0.070183	0.000000	
63000	-68.178973	177	2.199307	12.021182	8.215932	13.882928	0.579791	0.304388	0.115821	0.000000	
64000	-68.361456	221	0.482253	1.379797	12.669375	33.441339	0.638175	0.335042	0.026783	0.000000	
65000	-66.393578	801	1.021377	8.142320	2.599723	7.669030	0.576731	0.310968	0.112301	0.000000	
66000	-66.351139	100	1.244643	6.740935	8.215726	21.002678	0.582292	0.305703	0.112004	0.000000	
67000	-67.837302	806	0.794101	9.109290	1.605595	3.316531	0.579802	0.303298	0.116900	0.000000	
68000	-66.600986	394	0.596550	3.462729	2.398936	7.334745	0.595157	0.321191	0.083652	0.000000	
69000	-65.512027	128	0.832361	11.529164	3.182611	9.079297	0.578291	0.304945	0.116764	0.000000	
70000	-69.941175	946	2.668682	10.552590	1.532870	6.485981	0.525825	0.369622	0.104554	0.000000	
71000	-68.722326	277	1.936641	25.503960	1.536293	1.365428	0.734371	0.118754	0.146874	0.000000	
72000	-66.100712	4	2.939855	13.944392	2.369993	4.061208	0.584889	0.298142	0.116969	0.000000	
73000	-72.437078	722	3.444897	28.803225	3.662133	1.650701	0.679914	0.184103	0.135983	0.000000	
74000	-67.019800	351	2.044284	13.926076	6.396338	19.821041	0.579722	0.304354	0.115924	0.000000	
75000	-67.150343	907	1.582079	7.769250	3.863303	7.289034	0.581452	0.304894	0.113653	0.000000	
76000	-66.585055	785	8.366717	45.037275	3.224560	6.199892	0.580178	0.303786	0.116036	0.000000	
77000	-65.052392	112	2.452607	15.341132	2.649669	5.517069	0.579569	0.304521	0.115910	0.000000	
78000	-66.574243	672	0.827872	6.084455	5.369399	14.351035	0.584126	0.306670	0.109204	0.000000	
79000	-65.875382	527	0.822170	5.940228	2.119213	4.046428	0.584269	0.308633	0.107098	0.000000	
80000	-67.595459	440	1.618010	7.112374	7.339878	16.738440	0.581618	0.305350	0.113032	0.000000	
81000	-66.642925	11	0.623918	4.089196	12.564558	26.306341	0.593839	0.311765	0.094396	0.000000	
82000	-67.676622	11	2.425392	10.471897	8.212720	18.138675	0.579878	0.304436	0.115687	0.000000	
83000	-68.717729	258	1.310520	8.406955	8.316023	32.437328	0.580580	0.304805	0.114615	0.000000	
84000	-66.860322	248	7.794855	66.423223	5.650465	15.005221	0.579709	0.304349	0.115942	0.000000	
85000	-67.174363	260	2.243719	29.678049	2.844997	4.185854	0.588600	0.293679	0.117720	0.000000	
86000	-67.800811	214	2.721588	15.434486	10.401896	19.039919	0.579715	0.304350	0.115935	0.000000	
