Options:
Model:                           Discrete: Independent
Tree File Name:                  ./data/uto-iroquois-matri.anvunclocalresidence.bttrees
Data File Name:                  ./data/uto-iroquois-matri.anvunclocalresidence.btdata
Log File Name:                   ./output/uto-iroquois-matri.anvunclocalresidence-indep1.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2490196600
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Schedule File:                   ./output/uto-iroquois-matri.anvunclocalresidence-indep1.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Base frequency (PI's):           Empirical: (0.681818,0.136364,0.181818,0.000000)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.093651
Restrictions:
    alpha1                       None
    beta1                        None
    alpha2                       None
    beta2                        None
Prior Information:
    Prior Categories:            100
    Priors
        alpha1 - exp 10.00 
        beta1 - exp 10.00 
        alpha2 - exp 10.00 
        beta2 - exp 10.00 
Tree Information
     Trees:                      800
     Taxa:                       22
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	alpha1	beta1	alpha2	beta2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
11000	-21.246205	684	1.757525	8.044614	1.359633	5.972625	0.707814	0.112110	0.180076	0.000000	
12000	-20.733618	184	4.527635	10.916181	3.888136	13.783735	0.696114	0.132944	0.170942	0.000000	
13000	-19.530601	665	4.155025	15.443836	5.563590	28.039078	0.686197	0.136954	0.176850	0.000000	
14000	-20.605037	796	6.622529	13.174904	4.700807	61.214551	0.688681	0.137736	0.173583	0.000000	
15000	-21.061728	306	12.486709	22.124223	4.217440	15.986960	0.686619	0.130669	0.182712	0.000000	
16000	-23.144631	321	5.408146	11.195449	1.539874	0.979238	0.804301	0.003614	0.192085	0.000000	
17000	-23.458371	94	3.246487	1.908198	4.409401	11.940447	0.825269	0.154696	0.020035	0.000000	
18000	-22.746553	25	16.702894	18.940614	3.321209	13.683568	0.683724	0.133962	0.182313	0.000000	
19000	-21.290667	136	2.356665	14.555564	3.236488	10.314266	0.705749	0.117117	0.177134	0.000000	
20000	-19.247229	371	9.198354	40.533796	7.694869	35.008411	0.681821	0.136361	0.181818	0.000000	
21000	-19.908220	758	4.900225	14.757423	1.386833	10.813479	0.688484	0.129363	0.182154	0.000000	
22000	-20.160740	481	3.857479	29.895774	2.708274	10.164002	0.689757	0.126388	0.183855	0.000000	
23000	-20.962432	438	2.401554	6.861555	2.268735	14.018943	0.692801	0.137426	0.169773	0.000000	
24000	-22.329562	550	1.576704	4.151172	1.450081	3.274734	0.820901	0.062628	0.116471	0.000000	
25000	-22.201630	691	16.742480	21.810420	5.183304	23.841124	0.681840	0.136338	0.181822	0.000000	
26000	-23.463767	251	0.659835	16.940938	2.778473	17.211673	0.686884	0.134739	0.178377	0.000000	
27000	-19.555063	35	3.911380	18.178008	2.197796	9.406757	0.696756	0.118623	0.184621	0.000000	
28000	-20.144456	338	9.342219	21.448813	2.518570	21.022137	0.686035	0.132785	0.181181	0.000000	
29000	-20.894590	156	3.403475	41.029279	3.920473	15.014310	0.688755	0.127618	0.183628	0.000000	
30000	-20.369835	720	9.168058	20.871550	5.119364	17.684493	0.684877	0.133616	0.181507	0.000000	
31000	-20.449026	725	5.283782	24.520575	1.360670	21.086306	0.683540	0.134673	0.181786	0.000000	
32000	-22.483001	705	4.264474	35.647277	0.474488	3.978708	0.711488	0.098776	0.189737	0.000000	
33000	-22.911439	195	1.190759	21.122098	21.014925	60.463350	0.681693	0.136339	0.181969	0.000000	
34000	-19.662702	384	4.271583	20.982775	4.940637	17.682634	0.682818	0.135554	0.181628	0.000000	
35000	-19.766441	747	5.785898	24.976093	6.026688	19.920877	0.683104	0.135282	0.181614	0.000000	
36000	-19.570830	121	3.706646	29.104687	6.223123	39.606641	0.681819	0.136364	0.181817	0.000000	
37000	-19.410230	285	4.547321	23.493109	4.404042	22.100481	0.683552	0.135321	0.181127	0.000000	
38000	-22.088253	297	10.168552	23.178773	6.077529	9.671648	0.705678	0.107174	0.187148	0.000000	
39000	-19.902037	243	4.980907	14.613316	10.191738	38.506580	0.691128	0.138191	0.170681	0.000000	
40000	-21.773644	289	2.150907	3.388974	3.888853	12.428379	0.762667	0.149312	0.088022	0.000000	
41000	-20.624415	230	4.577782	29.586548	9.172112	24.049698	0.682539	0.135949	0.181512	0.000000	
42000	-24.065633	145	1.811464	2.629212	6.372532	10.248210	0.814138	0.153610	0.032252	0.000000	
43000	-19.684982	104	9.398798	34.286529	3.436649	36.553479	0.681836	0.136351	0.181813	0.000000	
44000	-19.775954	739	6.362893	31.162375	7.809838	23.658191	0.682681	0.135572	0.181747	0.000000	
45000	-20.990093	695	4.772856	9.973047	7.047383	24.313356	0.691842	0.138249	0.169909	0.000000	
46000	-20.016108	617	4.773113	15.263806	5.184061	17.922399	0.682162	0.136301	0.181537	0.000000	
47000	-20.080091	369	7.527911	17.163158	4.219296	39.057450	0.681969	0.136393	0.181638	0.000000	
48000	-19.894252	217	2.992756	20.347675	4.584337	30.589962	0.683715	0.136561	0.179724	0.000000	
49000	-21.539372	671	1.802210	6.526521	4.561942	14.547891	0.788917	0.137282	0.073801	0.000000	
50000	-21.774521	582	1.211465	12.485179	1.351381	6.601130	0.720965	0.088507	0.190527	0.000000	
51000	-20.262546	353	5.390607	15.890622	14.254089	38.938882	0.685264	0.137049	0.177688	0.000000	
52000	-19.544327	374	7.285852	22.739636	4.819652	19.022558	0.682133	0.136032	0.181834	0.000000	
53000	-19.933938	127	3.504364	20.983958	4.947748	16.959224	0.682121	0.136107	0.181772	0.000000	
54000	-20.702244	779	10.691690	30.531862	6.853082	17.370414	0.682619	0.135370	0.182011	0.000000	
55000	-21.139051	775	11.931699	64.657216	9.423675	17.988870	0.682393	0.135636	0.181971	0.000000	
56000	-21.544026	178	3.717408	7.445950	1.149408	5.903581	0.766066	0.081631	0.152302	0.000000	
57000	-20.359533	541	3.092496	16.774629	9.377021	27.132852	0.685103	0.136939	0.177958	0.000000	
58000	-23.526281	229	4.826169	9.667703	11.133993	16.174349	0.685451	0.137006	0.177543	0.000000	
59000	-23.066515	232	4.902102	20.808558	2.801605	2.242956	0.776271	0.018867	0.204863	0.000000	
60000	-19.573862	612	4.245973	16.531574	2.664639	24.732843	0.681887	0.136372	0.181742	0.000000	
61000	-19.833535	749	5.825278	17.709676	3.904639	18.510179	0.684900	0.134716	0.180384	0.000000	
62000	-19.721757	511	10.522163	30.130845	14.448984	48.941583	0.681829	0.136366	0.181805	0.000000	
63000	-20.568989	595	6.243669	41.467949	1.277570	22.645560	0.685122	0.132313	0.182566	0.000000	
64000	-20.009879	438	3.473022	15.339520	5.765244	22.211632	0.682026	0.136388	0.181586	0.000000	
65000	-20.303609	298	4.529323	15.915694	3.422863	18.930712	0.697834	0.131924	0.170242	0.000000	
66000	-21.439530	400	2.430985	7.266415	1.716275	5.988117	0.844885	0.041886	0.113229	0.000000	
67000	-22.545752	463	5.426085	20.444332	1.124012	2.454526	0.744521	0.056967	0.198512	0.000000	
68000	-22.676578	57	9.115251	14.036894	0.611337	4.587618	0.745166	0.057964	0.196870	0.000000	
69000	-19.751221	286	5.356489	19.369502	2.996801	17.835553	0.685971	0.133242	0.180787	0.000000	
70000	-22.944093	610	0.474089	2.061005	0.991467	5.626839	0.821545	0.115180	0.063276	0.000000	
71000	-22.170556	234	11.123836	15.250916	5.378335	17.132028	0.682286	0.135973	0.181741	0.000000	
72000	-23.354396	304	15.887686	16.914089	3.785819	19.035094	0.682328	0.135821	0.181851	0.000000	
73000	-21.779238	32	3.426343	13.548052	16.966240	33.517788	0.682009	0.136402	0.181589	0.000000	
74000	-23.027887	18	14.619166	22.263114	5.595852	12.487979	0.684064	0.133574	0.182361	0.000000	
75000	-20.958392	661	6.256844	21.657133	5.265944	12.098732	0.686173	0.131407	0.182419	0.000000	
76000	-19.729846	735	6.328080	19.646472	10.311246	41.725317	0.682121	0.136424	0.181455	0.000000	
77000	-21.421270	646	12.562141	18.077933	2.780992	12.328758	0.690123	0.126153	0.183723	0.000000	
78000	-21.254958	181	1.795166	14.828679	2.710296	14.075005	0.685545	0.134693	0.179763	0.000000	
79000	-21.190353	410	1.190521	4.405098	3.143844	32.940935	0.730653	0.146127	0.123220	0.000000	
80000	-19.623861	749	3.993847	13.930937	7.790454	41.596002	0.687986	0.137595	0.174419	0.000000	
81000	-20.980284	443	1.882481	21.380744	3.124772	29.565427	0.682042	0.136386	0.181572	0.000000	
82000	-19.426614	724	7.921830	45.408646	5.810707	22.786793	0.682219	0.135857	0.181924	0.000000	
83000	-21.341038	716	3.852988	6.564560	1.754401	9.160704	0.743614	0.126999	0.129387	0.000000	
84000	-19.164144	489	5.374023	22.178255	6.170597	34.514434	0.681865	0.136372	0.181762	0.000000	
85000	-21.123022	512	20.834261	36.343934	1.094562	7.520546	0.703185	0.109300	0.187516	0.000000	
86000	-19.778710	754	5.773728	15.268384	5.751048	26.266352	0.686678	0.136966	0.176356	0.000000	
87000	-23.139128	585	3.444849	3.990788	5.929408	15.342249	0.803531	0.152018	0.044450	0.000000	
88000	-19.424648	654	12.217430	35.790257	3.335270	25.637591	0.682190	0.135903	0.181908	0.000000	
89000	-20.896858	148	2.276595	5.435234	6.293104	26.790435	0.765688	0.152943	0.081368	0.000000	
90000	-21.225122	35	3.434863	5.219960	5.297720	49.732100	0.734470	0.146894	0.118636	0.000000	
91000	-22.150198	186	0.848629	1.806115	8.960202	27.930690	0.814809	0.162931	0.022259	0.000000	
92000	-19.633809	245	3.126994	16.666918	6.149901	42.475828	0.683856	0.136770	0.179374	0.000000	
