Options:
Model:                           Discrete: Dependent
Tree File Name:                  ./data/bantu-iroquois-cross.cousinmarriage.permitted.bttrees
Data File Name:                  ./data/bantu-iroquois-cross.cousinmarriage.permitted.btdata
Log File Name:                   ./output/bantu-iroquois-cross.cousinmarriage.permitted-dep1.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1684823603
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Schedule File:                   ./output/bantu-iroquois-cross.cousinmarriage.permitted-dep1.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           Empirical: (0.348485,0.015152,0.500000,0.136364)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.101827
Restrictions:
    q12                          None
    q13                          None
    q21                          None
    q24                          None
    q31                          None
    q34                          None
    q42                          None
    q43                          None
Prior Information:
    Prior Categories:            100
    Priors
        q12 - exp 10.00 
        q13 - exp 10.00 
        q21 - exp 10.00 
        q24 - exp 10.00 
        q31 - exp 10.00 
        q34 - exp 10.00 
        q42 - exp 10.00 
        q43 - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       66
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
11000	-66.953688	724	0.535815	2.063376	9.260334	5.924483	2.335048	3.162420	0.828677	12.415088	0.356432	0.015324	0.494430	0.133814	
12000	-68.949526	913	0.312055	13.761556	11.650669	3.291382	8.240880	2.184289	2.164286	2.784725	0.360673	0.015187	0.507040	0.117099	
13000	-67.018320	136	0.897344	0.978709	16.017186	13.490207	1.182865	1.125338	2.621003	4.561754	0.468829	0.016556	0.402791	0.111824	
14000	-65.942408	969	0.178549	0.820848	2.298939	3.284558	2.764948	2.795810	0.991342	18.427854	0.264745	0.015679	0.562115	0.157461	
15000	-73.801071	782	2.150746	4.435652	10.048958	4.546473	2.753947	0.534185	2.116251	0.796839	0.375262	0.012476	0.556850	0.055411	
16000	-68.681216	62	0.170332	0.751005	44.730414	23.988029	1.844862	4.216021	7.403824	6.602320	0.219644	0.012217	0.618224	0.149916	
17000	-70.721469	706	0.284253	7.080033	1.825039	57.733906	4.247171	2.252036	14.288562	2.906313	0.397626	0.009244	0.509519	0.083612	
18000	-66.439271	368	0.015956	3.109623	6.232428	17.847063	3.231141	5.661214	6.732353	17.679540	0.317396	0.015649	0.522624	0.144331	
19000	-68.619974	67	0.033723	23.239760	0.594827	3.256072	13.210794	6.396153	0.367839	20.275355	0.350436	0.010741	0.502487	0.136335	
20000	-68.029586	230	1.103135	1.240090	6.733992	5.584740	1.963451	3.846517	2.998810	19.429980	0.335005	0.015217	0.510335	0.139442	
21000	-68.340662	613	1.882274	9.421929	74.159761	8.168541	2.816907	9.113508	12.532508	20.402510	0.348574	0.015156	0.499907	0.136363	
22000	-67.633257	732	1.571674	3.057416	33.181917	2.456025	1.989655	11.141836	0.606467	39.836448	0.391610	0.017076	0.465181	0.126132	
23000	-66.104029	898	0.201508	0.241863	4.382256	8.180841	2.408771	2.657707	1.071440	9.467444	0.166231	0.018202	0.635410	0.180156	
