Rate	62.50
Rev Jump	12.50
Tree Move	12.50
Global Rate	12.50
Rate Tried	% Accepted	Rev Jump Tried	% Accepted	Tree Move Tried	% Accepted	Global Rate Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Global Rate - Dev	Global Rate - Tried	Global Rate - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
579	0.267703	99	0.282828	173	0.421965	149	0.953020	5.000000	579	0.267703	0.182225	0	0.000000	0.398000	0.602582	
570	0.314035	76	0.263158	186	0.397849	168	0.946429	5.000000	570	0.314035	0.182225	0	0.000000	0.432000	0.588368	
588	0.285714	96	0.250000	148	0.500000	168	0.952381	5.000000	588	0.285714	0.182225	0	0.000000	0.426000	0.575879	
565	0.283186	98	0.214286	152	0.552632	185	0.945946	5.000000	565	0.283186	0.182225	0	0.000000	0.440000	0.566174	
588	0.301020	91	0.219780	152	0.592105	169	0.988166	5.000000	588	0.301020	0.182225	0	0.000000	0.454000	0.558696	
555	0.295495	89	0.213483	180	0.622222	176	0.982955	5.000000	555	0.295495	0.182225	0	0.000000	0.468000	0.553028	
536	0.279851	115	0.156522	162	0.543210	187	0.989305	5.000000	536	0.279851	0.182225	0	0.000000	0.441000	0.546438	
572	0.309441	94	0.202128	179	0.631285	155	0.987097	5.000000	572	0.309441	0.182225	0	0.000000	0.462000	0.541748	
626	0.268371	105	0.123810	135	0.377778	134	0.992537	5.000000	626	0.268371	0.182225	0	0.000000	0.365000	0.532446	
585	0.237607	100	0.160000	141	0.382979	174	0.977011	5.000000	585	0.237607	0.182225	0	0.000000	0.379000	0.524774	
582	0.295533	110	0.145455	140	0.550000	168	0.994048	5.000000	582	0.295533	0.182225	0	0.000000	0.432000	0.520356	
602	0.292359	70	0.200000	137	0.627737	191	0.984293	5.000000	602	0.292359	0.182225	0	0.000000	0.464000	0.517795	
554	0.288809	73	0.315068	191	0.528796	182	0.989011	5.000000	554	0.288809	0.182225	0	0.000000	0.464000	0.515456	
589	0.292020	99	0.131313	159	0.471698	153	1.000000	5.000000	589	0.292020	0.182225	0	0.000000	0.413000	0.511187	
564	0.280142	131	0.122137	147	0.557823	158	0.993671	5.000000	564	0.280142	0.182225	0	0.000000	0.413000	0.507260	
589	0.261460	111	0.126126	160	0.581250	140	0.985714	5.000000	589	0.261460	0.182225	0	0.000000	0.399000	0.503096	
586	0.266212	91	0.153846	144	0.548611	179	0.994413	5.000000	586	0.266212	0.182225	0	0.000000	0.427000	0.500278	
607	0.263591	106	0.169811	174	0.620690	113	0.982301	5.000000	607	0.263591	0.182225	0	0.000000	0.397000	0.496589	
611	0.379705	46	0.304348	172	0.639535	171	1.000000	5.000000	611	0.379705	0.182225	0	0.000000	0.527000	0.497638	
626	0.343450	67	0.208955	160	0.487500	147	0.986395	5.000000	626	0.343450	0.182225	0	0.000000	0.452000	0.496117	
622	0.434084	68	0.205882	143	0.524476	167	1.000000	5.000000	622	0.434084	0.182225	0	0.000000	0.526000	0.497081	
576	0.354167	97	0.268041	164	0.548780	163	0.993865	5.000000	576	0.354167	0.182225	0	0.000000	0.482000	0.496609	
560	0.196429	113	0.168142	167	0.544910	160	0.987500	5.000000	560	0.196429	0.182225	0	0.000000	0.378000	0.493015	
638	0.294671	54	0.296296	158	0.645570	150	0.993333	3.452918	638	0.294671	0.182225	0	0.000000	0.455000	0.491897	
580	0.267241	83	0.120482	173	0.687861	164	0.987805	3.452918	580	0.267241	0.182225	0	0.000000	0.446000	0.490586	
617	0.335494	83	0.204819	156	0.711538	144	1.000000	3.452918	617	0.335494	0.182225	0	0.000000	0.479000	0.490264	
599	0.295492	73	0.219178	167	0.574850	161	1.000000	3.452918	599	0.295492	0.182225	0	0.000000	0.450000	0.489176	
605	0.343802	77	0.194805	155	0.625806	163	1.000000	3.452918	605	0.343802	0.182225	0	0.000000	0.483000	0.489013	
611	0.286416	106	0.150943	137	0.598540	146	0.993151	3.452918	611	0.286416	0.182225	0	0.000000	0.418000	0.487193	
572	0.428322	82	0.256098	188	0.542553	158	0.993671	3.452918	572	0.428322	0.182225	0	0.000000	0.525000	0.488138	
685	0.607299	80	0.150000	111	0.531532	124	0.983871	5.000000	685	0.607299	0.182225	0	0.000000	0.609000	0.491086	
669	0.594918	61	0.131148	137	0.474453	133	0.977444	5.000000	669	0.594918	0.182225	0	0.000000	0.601000	0.493703	
617	0.630470	77	0.181818	144	0.375000	162	0.987654	5.000000	617	0.630470	0.182225	0	0.000000	0.617000	0.496570	
597	0.479062	78	0.230769	150	0.546667	175	0.994286	5.000000	597	0.479062	0.182225	0	0.000000	0.560000	0.498011	
620	0.320968	80	0.125000	157	0.471338	143	0.972028	5.000000	620	0.320968	0.182225	0	0.000000	0.422000	0.496322	
586	0.365188	84	0.154762	155	0.574194	175	1.000000	5.000000	586	0.365188	0.182225	0	0.000000	0.491000	0.496207	
640	0.232813	81	0.197531	141	0.595745	138	1.000000	5.000000	640	0.232813	0.182225	0	0.000000	0.387000	0.493883	
596	0.260067	94	0.159574	158	0.702532	152	1.000000	5.000000	596	0.260067	0.182225	0	0.000000	0.433000	0.492615	
611	0.247136	106	0.103774	137	0.598540	146	0.993151	5.000000	611	0.247136	0.182225	0	0.000000	0.389000	0.490500	
614	0.262215	102	0.117647	146	0.568493	138	0.992754	5.000000	614	0.262215	0.182225	0	0.000000	0.393000	0.488550	
607	0.248764	83	0.168675	150	0.613333	160	0.981250	5.000000	607	0.248764	0.182225	0	0.000000	0.414000	0.487088	
575	0.260870	63	0.174603	179	0.547486	183	0.989071	5.000000	575	0.260870	0.182225	0	0.000000	0.440000	0.486183	
566	0.254417	90	0.211111	164	0.542683	180	1.000000	5.000000	566	0.254417	0.182225	0	0.000000	0.432000	0.485161	
574	0.235192	76	0.302632	206	0.616505	144	0.986111	5.000000	574	0.235192	0.182225	0	0.000000	0.427000	0.484084	
593	0.318718	94	0.202128	155	0.548387	158	0.987342	5.000000	593	0.318718	0.182225	0	0.000000	0.449000	0.483446	
600	0.331667	73	0.260274	154	0.571429	173	0.988439	5.000000	600	0.331667	0.182225	0	0.000000	0.477000	0.483331	
585	0.270085	76	0.250000	167	0.580838	172	0.982558	5.000000	585	0.270085	0.182225	0	0.000000	0.443000	0.482623	
648	0.322531	86	0.197674	136	0.522059	130	0.984615	5.000000	648	0.322531	0.182225	0	0.000000	0.425000	0.481630	
627	0.314195	76	0.210526	143	0.601399	154	1.000000	5.000000	627	0.314195	0.182225	0	0.000000	0.453000	0.481144	
635	0.319685	91	0.098901	134	0.686567	140	1.000000	5.000000	635	0.319685	0.182225	0	0.000000	0.444000	0.480525	
569	0.288225	77	0.233766	187	0.668449	167	1.000000	5.000000	569	0.288225	0.182225	0	0.000000	0.474000	0.480418	
612	0.281046	77	0.207792	152	0.618421	159	0.993711	5.000000	612	0.281046	0.182225	0	0.000000	0.440000	0.479766	
609	0.249589	91	0.197802	170	0.576471	130	1.000000	5.000000	609	0.249589	0.182225	0	0.000000	0.398000	0.478469	
589	0.344652	70	0.157143	167	0.556886	174	0.988506	5.000000	589	0.344652	0.182225	0	0.000000	0.479000	0.478477	
591	0.318105	85	0.117647	163	0.521472	161	0.987578	5.000000	591	0.318105	0.182225	0	0.000000	0.442000	0.477916	
631	0.247227	93	0.215054	129	0.558140	147	0.972789	5.000000	631	0.247227	0.182225	0	0.000000	0.391000	0.476599	
588	0.321429	100	0.150000	145	0.448276	167	0.982036	5.000000	588	0.321429	0.182225	0	0.000000	0.433000	0.475948	
592	0.280405	90	0.166667	153	0.529412	165	0.975758	5.000000	592	0.280405	0.182225	0	0.000000	0.423000	0.475169	
580	0.260345	103	0.203883	169	0.337278	148	1.000000	5.000000	580	0.260345	0.182225	0	0.000000	0.377000	0.473747	
645	0.246512	87	0.137931	137	0.518248	131	0.984733	5.000000	645	0.246512	0.182225	0	0.000000	0.371000	0.472279	
593	0.236088	97	0.113402	167	0.544910	143	0.993007	5.000000	593	0.236088	0.182225	0	0.000000	0.384000	0.471036	
577	0.285962	110	0.118182	135	0.622222	178	0.994382	5.000000	577	0.285962	0.182225	0	0.000000	0.439000	0.470591	
563	0.275311	79	0.240506	165	0.612121	193	0.984456	5.000000	563	0.275311	0.182225	0	0.000000	0.465000	0.470514	
606	0.318482	101	0.198020	147	0.557823	146	0.986301	5.000000	606	0.318482	0.182225	0	0.000000	0.439000	0.470088	
589	0.329372	88	0.193182	162	0.524691	161	1.000000	5.000000	589	0.329372	0.182225	0	0.000000	0.457000	0.469914	
577	0.292894	88	0.215909	168	0.613095	167	0.994012	5.000000	577	0.292894	0.182225	0	0.000000	0.457000	0.469744	
616	0.290584	84	0.190476	152	0.447368	148	0.986486	5.000000	616	0.290584	0.182225	0	0.000000	0.409000	0.468955	
609	0.280788	91	0.164835	164	0.481707	136	1.000000	5.000000	609	0.280788	0.182225	0	0.000000	0.401000	0.468084	
603	0.318408	73	0.219178	158	0.620253	166	1.000000	5.000000	603	0.318408	0.182225	0	0.000000	0.472000	0.468133	
560	0.300000	91	0.208791	172	0.430233	177	0.971751	5.000000	560	0.300000	0.182225	0	0.000000	0.433000	0.467694	
559	0.347048	85	0.200000	166	0.439759	190	0.978947	5.000000	559	0.347048	0.182225	0	0.000000	0.470000	0.467723	
586	0.303754	114	0.149123	150	0.473333	150	0.960000	5.000000	586	0.303754	0.182225	0	0.000000	0.410000	0.467019	
626	0.225240	95	0.189474	145	0.537931	134	0.985075	5.000000	626	0.225240	0.182225	0	0.000000	0.369000	0.465838	
613	0.199021	94	0.106383	141	0.517730	152	1.000000	5.000000	613	0.199021	0.182225	0	0.000000	0.357000	0.464542	
633	0.199052	106	0.094340	122	0.647541	139	0.985612	3.994320	633	0.199052	0.182225	0	0.000000	0.352000	0.463218	
609	0.323481	119	0.134454	134	0.619403	138	0.992754	2.914323	609	0.323481	0.182225	0	0.000000	0.433000	0.462867	
602	0.302326	90	0.166667	160	0.593750	148	1.000000	2.914323	602	0.302326	0.182225	0	0.000000	0.440000	0.462604	
511	0.140900	134	0.149254	159	0.540881	196	0.984694	2.914323	511	0.140900	0.182225	0	0.000000	0.371000	0.461563	
617	0.398703	82	0.219512	158	0.291139	143	0.958042	1.841682	617	0.398703	0.182225	0	0.000000	0.447000	0.461399	
627	0.513557	67	0.179104	140	0.457143	166	0.993976	1.841682	627	0.513557	0.182225	0	0.000000	0.563000	0.462528	
690	0.821739	39	0.307692	131	0.557252	140	0.971429	1.974471	690	0.821739	0.182225	0	0.000000	0.788000	0.466105	
