Options:
Model:                           Discrete: Dependent
Tree File Name:                  ./data/austronesian-eskimo-bi.linealdescent.bttrees
Data File Name:                  ./data/austronesian-eskimo-bi.linealdescent.btdata
Log File Name:                   ./output/austronesian-eskimo-bi.linealdescent-dep3.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2983556884
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   ./output/austronesian-eskimo-bi.linealdescent-dep3.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           Empirical: (0.447059,0.388235,0.141176,0.023529)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.000086
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       85
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
21000	-82.881449	663	1	3	'0 Z 0 Z 0 Z 0 0 	D	3.304799	0.000000	3.304799	0.000000	3.304799	0.000000	3.304799	3.304799	0.000000	0.000000	0.000000	1.000000	
22000	-83.192012	783	1	3	'0 Z 0 Z 0 Z 0 0 	D	2.477552	0.000000	2.477552	0.000000	2.477552	0.000000	2.477552	2.477552	0.000000	0.000000	0.000000	1.000000	
23000	-82.347030	695	1	3	'0 Z 0 Z 0 Z 0 0 	D	3.224947	0.000000	3.224947	0.000000	3.224947	0.000000	3.224947	3.224947	0.000000	0.000000	0.000000	1.000000	
24000	-85.093407	626	1	3	'0 Z 0 Z 0 Z 0 0 	D	2.128100	0.000000	2.128100	0.000000	2.128100	0.000000	2.128100	2.128100	0.000000	0.000000	0.000000	1.000000	
25000	-83.640219	887	1	3	'0 Z 0 Z 0 Z 0 0 	D	3.816330	0.000000	3.816330	0.000000	3.816330	0.000000	3.816330	3.816330	0.000000	0.000000	0.000000	1.000000	
26000	-82.192729	767	1	3	'0 Z 0 Z 0 Z 0 0 	D	2.934650	0.000000	2.934650	0.000000	2.934650	0.000000	2.934650	2.934650	0.000000	0.000000	0.000000	1.000000	
27000	-82.741891	326	1	3	'0 Z 0 Z 0 Z 0 0 	D	3.372727	0.000000	3.372727	0.000000	3.372727	0.000000	3.372727	3.372727	0.000000	0.000000	0.000000	1.000000	
28000	-83.036026	290	2	4	'0 Z 0 Z 0 Z Z 1 	D	4.175085	0.000000	4.175085	0.000000	4.175085	0.000000	0.000000	5.747320	0.000000	0.000000	0.000000	1.000000	
29000	-83.086248	431	1	3	'0 Z 0 Z 0 Z 0 0 	D	4.178145	0.000000	4.178145	0.000000	4.178145	0.000000	4.178145	4.178145	0.000000	0.000000	0.000000	1.000000	
30000	-81.359662	446	1	3	'0 Z 0 Z 0 Z 0 0 	D	3.561114	0.000000	3.561114	0.000000	3.561114	0.000000	3.561114	3.561114	0.000000	0.000000	0.000000	1.000000	
31000	-81.862280	191	1	3	'0 Z 0 Z 0 Z 0 0 	D	3.276488	0.000000	3.276488	0.000000	3.276488	0.000000	3.276488	3.276488	0.000000	0.000000	0.000000	1.000000	
32000	-86.698548	747	1	3	'0 Z 0 Z 0 Z 0 0 	D	5.683700	0.000000	5.683700	0.000000	5.683700	0.000000	5.683700	5.683700	0.000000	0.000000	0.000000	1.000000	
33000	-82.640261	724	1	3	'0 Z 0 Z 0 Z 0 0 	D	3.651357	0.000000	3.651357	0.000000	3.651357	0.000000	3.651357	3.651357	0.000000	0.000000	0.000000	1.000000	
34000	-83.667243	729	1	2	'0 Z 0 Z 0 0 0 0 	I	3.293992	0.000000	3.293992	0.000000	3.293992	3.293992	3.293992	3.293992	0.000000	0.000000	0.929966	0.070034	
35000	-82.216813	676	1	2	'0 Z 0 Z 0 0 0 0 	I	2.358889	0.000000	2.358889	0.000000	2.358889	2.358889	2.358889	2.358889	0.000000	0.000000	0.944521	0.055479	
36000	-83.459677	245	1	3	'0 Z 0 Z 0 0 0 Z 	D	2.267239	0.000000	2.267239	0.000000	2.267239	2.267239	2.267239	0.000000	0.000000	0.000000	1.000000	0.000000	
37000	-80.764890	681	2	3	'0 Z 0 Z 0 1 1 Z 	D	3.553382	0.000000	3.553382	0.000000	3.553382	1.064301	1.064301	0.000000	0.000000	0.000000	1.000000	0.000000	
38000	-81.468339	770	2	3	'0 Z 1 Z 1 Z 0 1 	D	2.772920	0.000000	3.677645	0.000000	3.677645	0.000000	2.772920	3.677645	0.000000	0.000000	0.000000	1.000000	
39000	-81.747721	28	1	3	'0 Z 0 Z 0 Z 0 0 	D	3.040003	0.000000	3.040003	0.000000	3.040003	0.000000	3.040003	3.040003	0.000000	0.000000	0.000000	1.000000	
40000	-82.296393	5	1	3	'0 Z 0 Z 0 Z 0 0 	D	3.528123	0.000000	3.528123	0.000000	3.528123	0.000000	3.528123	3.528123	0.000000	0.000000	0.000000	1.000000	
41000	-81.678386	834	1	3	'0 Z 0 Z 0 Z 0 0 	D	3.970936	0.000000	3.970936	0.000000	3.970936	0.000000	3.970936	3.970936	0.000000	0.000000	0.000000	1.000000	
42000	-84.588587	790	1	3	'0 Z 0 Z 0 Z 0 0 	D	4.603630	0.000000	4.603630	0.000000	4.603630	0.000000	4.603630	4.603630	0.000000	0.000000	0.000000	1.000000	
43000	-81.781742	891	1	3	'0 Z 0 Z 0 Z 0 0 	D	3.604535	0.000000	3.604535	0.000000	3.604535	0.000000	3.604535	3.604535	0.000000	0.000000	0.000000	1.000000	
44000	-84.517904	926	1	3	'0 Z 0 Z 0 Z 0 0 	D	3.490245	0.000000	3.490245	0.000000	3.490245	0.000000	3.490245	3.490245	0.000000	0.000000	0.000000	1.000000	
45000	-84.240973	950	1	3	'0 Z 0 Z 0 Z 0 0 	D	4.728955	0.000000	4.728955	0.000000	4.728955	0.000000	4.728955	4.728955	0.000000	0.000000	0.000000	1.000000	
46000	-83.811290	748	1	3	'0 Z 0 Z 0 Z 0 0 	D	3.223715	0.000000	3.223715	0.000000	3.223715	0.000000	3.223715	3.223715	0.000000	0.000000	0.000000	1.000000	
47000	-83.192033	5	1	3	'0 Z 0 Z 0 Z 0 0 	D	4.391337	0.000000	4.391337	0.000000	4.391337	0.000000	4.391337	4.391337	0.000000	0.000000	0.000000	1.000000	
48000	-86.096155	473	2	3	'1 Z 1 Z 0 Z 0 0 	D	5.168736	0.000000	5.168736	0.000000	5.024237	0.000000	5.024237	5.024237	0.000000	0.000000	0.000000	1.000000	
49000	-85.638813	507	2	3	'0 Z 0 Z 1 0 Z 0 	D	4.696803	0.000000	4.696803	0.000000	4.670286	4.696803	0.000000	4.696803	0.000000	0.000000	0.911987	0.088013	
50000	-84.622698	202	1	3	'0 Z 0 Z 0 Z 0 0 	D	5.111551	0.000000	5.111551	0.000000	5.111551	0.000000	5.111551	5.111551	0.000000	0.000000	0.000000	1.000000	
51000	-85.327154	986	1	2	'0 Z 0 Z 0 0 0 0 	I	1.985421	0.000000	1.985421	0.000000	1.985421	1.985421	1.985421	1.985421	0.000000	0.000000	0.955404	0.044596	
52000	-82.274013	590	1	3	'0 Z 0 Z 0 Z 0 0 	D	3.368985	0.000000	3.368985	0.000000	3.368985	0.000000	3.368985	3.368985	0.000000	0.000000	0.000000	1.000000	
53000	-82.441162	527	1	3	'0 Z 0 Z 0 Z 0 0 	D	3.306768	0.000000	3.306768	0.000000	3.306768	0.000000	3.306768	3.306768	0.000000	0.000000	0.000000	1.000000	
54000	-82.419816	793	1	3	'0 Z 0 Z 0 Z 0 0 	D	2.700251	0.000000	2.700251	0.000000	2.700251	0.000000	2.700251	2.700251	0.000000	0.000000	0.000000	1.000000	
55000	-81.876290	233	2	1	'1 Z 1 0 1 0 1 1 	D	2.414377	0.000000	2.414377	0.314280	2.414377	0.314280	2.414377	2.414377	0.001140	0.031662	0.834237	0.132961	
56000	-83.440751	123	2	2	'0 1 0 1 0 Z 1 Z 	D	4.361122	1.092253	4.361122	1.092253	4.361122	0.000000	1.092253	0.000000	0.558675	0.209550	0.231610	0.000164	
57000	-82.670676	122	1	3	'0 Z 0 Z 0 Z 0 0 	D	3.802454	0.000000	3.802454	0.000000	3.802454	0.000000	3.802454	3.802454	0.000000	0.000000	0.000000	1.000000	
58000	-83.134664	129	1	3	'0 Z 0 Z 0 Z 0 0 	D	4.283727	0.000000	4.283727	0.000000	4.283727	0.000000	4.283727	4.283727	0.000000	0.000000	0.000000	1.000000	
59000	-82.436291	727	1	3	'0 Z 0 Z 0 Z 0 0 	D	2.707887	0.000000	2.707887	0.000000	2.707887	0.000000	2.707887	2.707887	0.000000	0.000000	0.000000	1.000000	
60000	-81.526315	147	1	3	'0 Z 0 Z 0 Z 0 0 	D	3.572415	0.000000	3.572415	0.000000	3.572415	0.000000	3.572415	3.572415	0.000000	0.000000	0.000000	1.000000	
61000	-82.867925	448	1	3	'0 Z 0 Z 0 Z 0 0 	D	3.761725	0.000000	3.761725	0.000000	3.761725	0.000000	3.761725	3.761725	0.000000	0.000000	0.000000	1.000000	
62000	-83.574612	502	1	3	'0 Z 0 Z 0 Z 0 0 	D	3.745120	0.000000	3.745120	0.000000	3.745120	0.000000	3.745120	3.745120	0.000000	0.000000	0.000000	1.000000	
63000	-82.624006	506	1	3	'0 Z 0 Z 0 Z 0 0 	D	3.715893	0.000000	3.715893	0.000000	3.715893	0.000000	3.715893	3.715893	0.000000	0.000000	0.000000	1.000000	
64000	-83.887289	44	1	3	'0 Z 0 Z 0 Z 0 0 	D	3.817889	0.000000	3.817889	0.000000	3.817889	0.000000	3.817889	3.817889	0.000000	0.000000	0.000000	1.000000	
65000	-82.060531	191	1	3	'0 Z 0 Z 0 Z 0 0 	D	2.813264	0.000000	2.813264	0.000000	2.813264	0.000000	2.813264	2.813264	0.000000	0.000000	0.000000	1.000000	
66000	-83.995424	899	1	3	'0 Z 0 Z 0 Z 0 0 	D	4.270772	0.000000	4.270772	0.000000	4.270772	0.000000	4.270772	4.270772	0.000000	0.000000	0.000000	1.000000	
67000	-81.649962	600	1	3	'0 Z 0 Z 0 Z 0 0 	D	3.131178	0.000000	3.131178	0.000000	3.131178	0.000000	3.131178	3.131178	0.000000	0.000000	0.000000	1.000000	
68000	-82.970223	281	1	3	'0 Z 0 Z 0 Z 0 0 	D	2.760561	0.000000	2.760561	0.000000	2.760561	0.000000	2.760561	2.760561	0.000000	0.000000	0.000000	1.000000	
69000	-82.309661	22	1	3	'0 Z 0 Z 0 Z 0 0 	D	2.866474	0.000000	2.866474	0.000000	2.866474	0.000000	2.866474	2.866474	0.000000	0.000000	0.000000	1.000000	
70000	-81.811822	600	1	3	'0 Z 0 Z 0 Z 0 0 	D	2.942008	0.000000	2.942008	0.000000	2.942008	0.000000	2.942008	2.942008	0.000000	0.000000	0.000000	1.000000	
71000	-82.191089	639	1	3	'0 Z 0 Z 0 Z 0 0 	D	3.950085	0.000000	3.950085	0.000000	3.950085	0.000000	3.950085	3.950085	0.000000	0.000000	0.000000	1.000000	
72000	-83.402258	950	1	3	'0 Z 0 Z 0 Z 0 0 	D	2.512225	0.000000	2.512225	0.000000	2.512225	0.000000	2.512225	2.512225	0.000000	0.000000	0.000000	1.000000	
73000	-83.793149	132	1	3	'0 Z 0 Z 0 Z 0 0 	D	3.732459	0.000000	3.732459	0.000000	3.732459	0.000000	3.732459	3.732459	0.000000	0.000000	0.000000	1.000000	
74000	-83.330840	654	1	3	'0 Z 0 Z 0 Z 0 0 	D	3.067258	0.000000	3.067258	0.000000	3.067258	0.000000	3.067258	3.067258	0.000000	0.000000	0.000000	1.000000	
75000	-82.678430	577	1	3	'0 Z 0 Z 0 Z 0 0 	D	3.137823	0.000000	3.137823	0.000000	3.137823	0.000000	3.137823	3.137823	0.000000	0.000000	0.000000	1.000000	
76000	-82.934236	664	1	3	'0 Z 0 Z 0 Z 0 0 	D	3.819560	0.000000	3.819560	0.000000	3.819560	0.000000	3.819560	3.819560	0.000000	0.000000	0.000000	1.000000	
77000	-84.441831	753	1	3	'0 Z 0 Z 0 Z 0 0 	D	4.641098	0.000000	4.641098	0.000000	4.641098	0.000000	4.641098	4.641098	0.000000	0.000000	0.000000	1.000000	
78000	-81.717022	458	1	3	'0 Z 0 Z 0 Z 0 0 	D	3.749701	0.000000	3.749701	0.000000	3.749701	0.000000	3.749701	3.749701	0.000000	0.000000	0.000000	1.000000	
79000	-92.607111	343	2	0	'1 0 1 0 0 0 1 1 	D	21.754611	2.798405	21.754611	2.798405	2.798405	2.798405	21.754611	21.754611	0.473142	0.416953	0.089984	0.019921	
80000	-86.924720	186	2	3	'Z 1 1 Z 1 0 Z 0 	D	0.000000	3.898541	3.898541	0.000000	3.898541	2.630377	0.000000	2.630377	0.000000	1.000000	0.000000	0.000000	
81000	-87.670889	107	1	2	'0 0 0 Z 0 0 Z 0 	D	1.882498	1.882498	1.882498	0.000000	1.882498	1.882498	0.000000	1.882498	0.798849	0.168217	0.032761	0.000173	
82000	-82.521564	119	2	0	'1 0 1 0 1 0 0 0 	D	5.663047	0.461459	5.663047	0.461459	5.663047	0.461459	0.461459	0.461459	0.099999	0.028266	0.869805	0.001931	
83000	-79.659763	694	2	2	'1 Z 1 0 1 0 1 Z 	D	3.123785	0.000000	3.123785	0.231476	3.123785	0.231476	3.123785	0.000000	0.000000	0.000000	1.000000	0.000000	
84000	-85.876084	513	2	1	'1 Z 1 0 1 0 1 0 	D	6.047290	0.000000	6.047290	0.897081	6.047290	0.897081	6.047290	0.897081	0.000502	0.004404	0.983080	0.012014	
85000	-80.871788	906	2	2	'1 0 1 0 1 0 Z Z 	D	3.983607	0.291290	3.983607	0.291290	3.983607	0.291290	0.000000	0.000000	0.023616	0.004784	0.971599	0.000000	
86000	-82.751455	486	2	1	'1 Z 1 0 1 0 1 0 	D	5.212261	0.000000	5.212261	0.515963	5.212261	0.515963	5.212261	0.515963	0.000031	0.000366	0.992039	0.007564	
87000	-81.225250	811	2	2	'1 Z 1 0 1 0 Z 0 	D	4.795939	0.000000	4.795939	0.289341	4.795939	0.289341	0.000000	0.289341	0.000005	0.000060	0.999679	0.000255	
88000	-84.577573	147	2	3	'1 Z 1 Z 0 1 0 Z 	D	2.713977	0.000000	2.713977	0.000000	4.396342	2.713977	4.396342	0.000000	0.000000	0.000000	1.000000	0.000000	
89000	-83.861162	219	1	3	'0 Z 0 Z 0 Z 0 0 	D	4.841558	0.000000	4.841558	0.000000	4.841558	0.000000	4.841558	4.841558	0.000000	0.000000	0.000000	1.000000	
90000	-82.359145	10	1	3	'0 Z 0 Z 0 Z 0 0 	D	3.036225	0.000000	3.036225	0.000000	3.036225	0.000000	3.036225	3.036225	0.000000	0.000000	0.000000	1.000000	
91000	-84.524356	606	1	3	'0 Z 0 Z 0 Z 0 0 	D	3.951102	0.000000	3.951102	0.000000	3.951102	0.000000	3.951102	3.951102	0.000000	0.000000	0.000000	1.000000	
92000	-86.935769	404	1	3	'0 Z 0 Z 0 Z 0 0 	D	5.772914	0.000000	5.772914	0.000000	5.772914	0.000000	5.772914	5.772914	0.000000	0.000000	0.000000	1.000000	
93000	-82.232804	541	1	3	'0 Z 0 Z 0 Z 0 0 	D	3.059724	0.000000	3.059724	0.000000	3.059724	0.000000	3.059724	3.059724	0.000000	0.000000	0.000000	1.000000	
94000	-85.510135	2	1	3	'0 Z 0 Z 0 Z 0 0 	D	5.081694	0.000000	5.081694	0.000000	5.081694	0.000000	5.081694	5.081694	0.000000	0.000000	0.000000	1.000000	
95000	-82.207671	522	1	3	'0 Z 0 Z 0 Z 0 0 	D	3.845555	0.000000	3.845555	0.000000	3.845555	0.000000	3.845555	3.845555	0.000000	0.000000	0.000000	1.000000	
96000	-83.259492	421	1	3	'0 Z 0 Z 0 Z 0 0 	D	3.621592	0.000000	3.621592	0.000000	3.621592	0.000000	3.621592	3.621592	0.000000	0.000000	0.000000	1.000000	
97000	-83.125909	371	1	3	'0 Z 0 Z 0 Z 0 0 	D	4.400758	0.000000	4.400758	0.000000	4.400758	0.000000	4.400758	4.400758	0.000000	0.000000	0.000000	1.000000	
98000	-83.647280	991	1	3	'0 Z 0 Z 0 Z 0 0 	D	3.284598	0.000000	3.284598	0.000000	3.284598	0.000000	3.284598	3.284598	0.000000	0.000000	0.000000	1.000000	
99000	-88.622169	294	1	1	'0 0 0 Z 0 0 0 0 	D	3.791747	3.791747	3.791747	0.000000	3.791747	3.791747	3.791747	3.791747	0.536116	0.356832	0.092140	0.014911	
100000	-86.798650	10	1	1	'0 0 0 Z 0 0 0 0 	D	2.012835	2.012835	2.012835	0.000000	2.012835	2.012835	2.012835	2.012835	0.800737	0.082815	0.108645	0.007802	
101000	-79.836025	119	2	1	'0 1 0 1 0 1 Z 1 	D	3.947034	0.297154	3.947034	0.297154	3.947034	0.297154	0.000000	0.297154	0.057153	0.008536	0.934213	0.000098	
102000	-79.005211	706	2	3	'0 Z 0 Z 0 1 0 Z 	D	3.652866	0.000000	3.652866	0.000000	3.652866	0.536870	3.652866	0.000000	0.000000	0.000000	1.000000	0.000000	
103000	-88.530313	860	1	2	'0 0 0 Z 0 0 Z 0 	D	3.624515	3.624515	3.624515	0.000000	3.624515	3.624515	0.000000	3.624515	0.500475	0.457879	0.040742	0.000904	
104000	-89.247594	293	1	1	'0 0 0 Z 0 0 0 0 	D	1.806833	1.806833	1.806833	0.000000	1.806833	1.806833	1.806833	1.806833	0.831197	0.091694	0.073294	0.003815	
105000	-85.217577	949	2	2	'0 0 1 Z 1 0 Z 1 	D	1.952957	1.952957	4.663816	0.000000	4.663816	1.952957	0.000000	4.663816	0.447559	0.455221	0.093741	0.003479	
106000	-87.893374	545	1	1	'0 0 0 Z 0 0 0 0 	D	2.339154	2.339154	2.339154	0.000000	2.339154	2.339154	2.339154	2.339154	0.729850	0.174997	0.087840	0.007313	
107000	-87.885266	265	1	1	'0 0 0 Z 0 0 0 0 	D	1.628953	1.628953	1.628953	0.000000	1.628953	1.628953	1.628953	1.628953	0.865760	0.044460	0.085769	0.004011	
108000	-80.832713	866	2	3	'1 0 1 Z 1 0 Z Z 	D	4.154847	0.327572	4.154847	0.000000	4.154847	0.327572	0.000000	0.000000	0.070516	0.007096	0.922388	0.000000	
109000	-82.741910	137	2	3	'1 Z 1 Z 1 0 1 Z 	D	1.945731	0.000000	1.945731	0.000000	1.945731	0.678278	1.945731	0.000000	0.000000	0.000000	1.000000	0.000000	
110000	-79.763022	815	2	3	'1 Z 1 Z 1 0 0 Z 	D	3.830976	0.000000	3.830976	0.000000	3.830976	0.351546	0.351546	0.000000	0.000000	0.000000	1.000000	0.000000	
111000	-83.317556	81	2	2	'0 1 0 Z 0 1 Z 0 	D	5.068641	1.331497	5.068641	0.000000	5.068641	1.331497	0.000000	5.068641	0.205209	0.060146	0.614123	0.120521	
112000	-87.275889	965	1	3	'0 Z 0 Z 0 0 0 Z 	D	1.507275	0.000000	1.507275	0.000000	1.507275	1.507275	1.507275	0.000000	0.000000	0.000000	1.000000	0.000000	
113000	-78.626560	446	2	3	'0 Z 0 Z 0 1 1 Z 	D	3.773601	0.000000	3.773601	0.000000	3.773601	0.414240	0.414240	0.000000	0.000000	0.000000	1.000000	0.000000	
114000	-86.022570	274	1	3	'0 Z 0 Z 0 0 0 Z 	D	2.862729	0.000000	2.862729	0.000000	2.862729	2.862729	2.862729	0.000000	0.000000	0.000000	1.000000	0.000000	
115000	-79.683227	860	2	3	'1 Z 1 Z 1 0 1 Z 	D	2.890202	0.000000	2.890202	0.000000	2.890202	0.907795	2.890202	0.000000	0.000000	0.000000	1.000000	0.000000	
116000	-80.043725	875	2	3	'0 Z 0 Z 0 1 1 Z 	D	3.688668	0.000000	3.688668	0.000000	3.688668	0.692390	0.692390	0.000000	0.000000	0.000000	1.000000	0.000000	
117000	-83.797426	17	1	3	'0 Z 0 Z 0 Z 0 0 	D	4.264653	0.000000	4.264653	0.000000	4.264653	0.000000	4.264653	4.264653	0.000000	0.000000	0.000000	1.000000	
118000	-83.339773	25	1	3	'0 Z 0 Z 0 Z 0 0 	D	2.936353	0.000000	2.936353	0.000000	2.936353	0.000000	2.936353	2.936353	0.000000	0.000000	0.000000	1.000000	
119000	-83.972447	251	2	3	'1 Z 1 Z 1 Z 1 0 	D	4.166497	0.000000	4.166497	0.000000	4.166497	0.000000	4.166497	6.038612	0.000000	0.000000	0.000000	1.000000	
120000	-82.350854	745	1	3	'0 Z 0 Z 0 Z 0 0 	D	4.137635	0.000000	4.137635	0.000000	4.137635	0.000000	4.137635	4.137635	0.000000	0.000000	0.000000	1.000000	
121000	-83.402989	386	1	3	'0 Z 0 Z 0 Z 0 0 	D	2.850005	0.000000	2.850005	0.000000	2.850005	0.000000	2.850005	2.850005	0.000000	0.000000	0.000000	1.000000	
122000	-82.466108	900	1	3	'0 Z 0 Z 0 Z 0 0 	D	2.749216	0.000000	2.749216	0.000000	2.749216	0.000000	2.749216	2.749216	0.000000	0.000000	0.000000	1.000000	
123000	-81.694221	346	1	3	'0 Z 0 Z 0 Z 0 0 	D	3.446138	0.000000	3.446138	0.000000	3.446138	0.000000	3.446138	3.446138	0.000000	0.000000	0.000000	1.000000	
124000	-82.140671	553	1	3	'0 Z 0 Z 0 Z 0 0 	D	3.725034	0.000000	3.725034	0.000000	3.725034	0.000000	3.725034	3.725034	0.000000	0.000000	0.000000	1.000000	
125000	-82.433824	600	1	3	'0 Z 0 Z 0 Z 0 0 	D	2.583188	0.000000	2.583188	0.000000	2.583188	0.000000	2.583188	2.583188	0.000000	0.000000	0.000000	1.000000	
126000	-82.494038	752	1	3	'0 Z 0 Z 0 Z 0 0 	D	3.479267	0.000000	3.479267	0.000000	3.479267	0.000000	3.479267	3.479267	0.000000	0.000000	0.000000	1.000000	
127000	-84.204688	165	1	3	'0 Z 0 Z 0 Z 0 0 	D	3.044928	0.000000	3.044928	0.000000	3.044928	0.000000	3.044928	3.044928	0.000000	0.000000	0.000000	1.000000	
128000	-82.158451	650	1	3	'0 Z 0 Z 0 Z 0 0 	D	3.927428	0.000000	3.927428	0.000000	3.927428	0.000000	3.927428	3.927428	0.000000	0.000000	0.000000	1.000000	
129000	-82.562313	303	1	3	'0 Z 0 Z 0 Z 0 0 	D	3.024241	0.000000	3.024241	0.000000	3.024241	0.000000	3.024241	3.024241	0.000000	0.000000	0.000000	1.000000	
130000	-81.684605	346	1	3	'0 Z 0 Z 0 Z 0 0 	D	3.483831	0.000000	3.483831	0.000000	3.483831	0.000000	3.483831	3.483831	0.000000	0.000000	0.000000	1.000000	
131000	-81.786542	793	1	3	'0 Z 0 Z 0 Z 0 0 	D	3.467958	0.000000	3.467958	0.000000	3.467958	0.000000	3.467958	3.467958	0.000000	0.000000	0.000000	1.000000	
132000	-82.745532	369	1	3	'0 Z 0 Z 0 Z 0 0 	D	3.218549	0.000000	3.218549	0.000000	3.218549	0.000000	3.218549	3.218549	0.000000	0.000000	0.000000	1.000000	
133000	-81.661710	568	1	3	'0 Z 0 Z 0 Z 0 0 	D	3.661274	0.000000	3.661274	0.000000	3.661274	0.000000	3.661274	3.661274	0.000000	0.000000	0.000000	1.000000	
134000	-82.086609	528	1	3	'0 Z 0 Z 0 Z 0 0 	D	3.643335	0.000000	3.643335	0.000000	3.643335	0.000000	3.643335	3.643335	0.000000	0.000000	0.000000	1.000000	
135000	-84.154364	115	1	3	'0 Z 0 Z 0 Z 0 0 	D	4.589788	0.000000	4.589788	0.000000	4.589788	0.000000	4.589788	4.589788	0.000000	0.000000	0.000000	1.000000	
136000	-84.531761	524	2	3	'1 Z 1 Z 0 Z 0 1 	D	6.307615	0.000000	6.307615	0.000000	3.410986	0.000000	3.410986	6.307615	0.000000	0.000000	0.000000	1.000000	
137000	-83.211506	161	1	3	'0 Z 0 Z 0 Z 0 0 	D	2.433839	0.000000	2.433839	0.000000	2.433839	0.000000	2.433839	2.433839	0.000000	0.000000	0.000000	1.000000	
