Options:
Model:                           Discrete: Independent
Tree File Name:                  ./data/austronesian-iroquois-cross.cousinmarriage.preferred.bttrees
Data File Name:                  ./data/austronesian-iroquois-cross.cousinmarriage.preferred.btdata
Log File Name:                   ./output/austronesian-iroquois-cross.cousinmarriage.preferred-indep3.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1453622421
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Schedule File:                   ./output/austronesian-iroquois-cross.cousinmarriage.preferred-indep3.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Base frequency (PI's):           Empirical: (0.531646,0.291139,0.025316,0.151899)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.083703
Restrictions:
    alpha1                       None
    beta1                        None
    alpha2                       None
    beta2                        None
Prior Information:
    Prior Categories:            100
    Priors
        alpha1 - exp 10.00 
        beta1 - exp 10.00 
        alpha2 - exp 10.00 
        beta2 - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       79
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	alpha1	beta1	alpha2	beta2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
11000	-90.944005	841	0.613907	0.678186	7.853943	7.964875	0.648210	0.351561	0.000033	0.000196	
12000	-91.449387	535	1.222253	0.254437	6.954137	5.933800	0.660241	0.339736	0.000003	0.000019	
13000	-90.806996	198	1.596731	6.919471	3.365549	4.872099	0.473351	0.310990	0.026305	0.189354	
14000	-90.425209	254	0.910294	5.825791	5.684885	6.576407	0.439580	0.238674	0.046302	0.275444	
15000	-89.754487	310	1.886399	5.321257	20.067388	23.553140	0.578043	0.316547	0.015058	0.090351	
16000	-90.184598	423	0.917446	4.914119	13.590160	21.382890	0.501836	0.274815	0.031907	0.191442	
17000	-90.049112	204	0.880376	1.947637	7.969300	10.876212	0.640811	0.351518	0.001094	0.006577	
18000	-89.802584	142	1.602763	7.607775	4.571981	4.755410	0.541621	0.255198	0.032971	0.170210	
19000	-92.905481	311	5.457825	20.743182	8.734580	7.251250	0.537080	0.287405	0.025574	0.149941	
20000	-90.961402	262	0.232957	3.994381	18.859047	17.044608	0.365870	0.200357	0.061968	0.371805	
21000	-90.836612	688	0.915675	7.511355	12.374666	13.861635	0.404338	0.221413	0.053466	0.320783	
22000	-93.744094	919	1.682725	16.139481	8.079427	9.068202	0.527871	0.288014	0.026385	0.157730	
23000	-90.699719	117	1.408334	0.487846	21.512254	34.696271	0.646067	0.353798	0.000019	0.000116	
24000	-92.476807	192	11.853657	39.948986	13.944783	17.539436	0.531646	0.291139	0.025316	0.151899	
25000	-90.235339	32	0.718329	3.016495	4.488243	4.173522	0.666390	0.286445	0.008261	0.038905	
26000	-90.057103	300	1.940345	4.403648	18.263317	20.285185	0.590729	0.323494	0.012254	0.073523	
27000	-94.002641	625	2.722478	4.285445	7.878554	12.247207	0.608581	0.334396	0.008123	0.048901	
28000	-94.012996	706	3.794308	14.633721	7.026900	15.083572	0.530943	0.291632	0.025281	0.152144	
29000	-89.940157	39	1.937316	7.090842	15.716274	18.850837	0.534338	0.292613	0.024721	0.148328	
30000	-90.627015	308	2.656108	8.250676	13.084622	16.095737	0.536284	0.293679	0.024291	0.145746	
31000	-90.611321	435	1.245340	2.828617	5.873191	5.840357	0.646603	0.331682	0.003280	0.018434	
32000	-91.013083	984	2.231243	13.024935	11.153822	14.258434	0.528649	0.289504	0.025978	0.155869	
33000	-91.496245	761	0.165888	3.394220	11.775037	12.061111	0.476978	0.261130	0.037422	0.224469	
34000	-91.188655	465	0.982158	6.622789	6.314735	10.173498	0.457945	0.252265	0.041189	0.248600	
35000	-90.529007	16	1.130637	6.725503	8.771420	9.919782	0.468505	0.256376	0.039327	0.235792	
36000	-89.821662	906	0.930315	0.690484	6.078326	7.020488	0.648397	0.351416	0.000027	0.000160	
37000	-91.699493	589	0.736763	1.378106	2.718009	3.960839	0.607310	0.390995	0.000210	0.001484	
38000	-92.059983	129	0.621778	3.437904	5.230071	8.490666	0.551270	0.319361	0.017608	0.111761	
39000	-90.084834	203	0.977197	0.066547	5.837820	8.170458	0.642715	0.357277	0.000001	0.000007	
40000	-92.037068	920	1.212513	1.038450	11.927652	11.736336	0.646415	0.352629	0.000137	0.000819	
41000	-89.710847	843	0.748373	0.487490	7.187122	7.649203	0.648262	0.351339	0.000057	0.000341	
42000	-89.709668	936	1.698758	7.730353	14.794025	17.736680	0.518602	0.283996	0.028200	0.169201	
43000	-91.417606	367	0.132461	3.975996	16.756693	15.867240	0.289166	0.158350	0.078927	0.473557	
44000	-89.634458	170	0.935032	0.341006	18.206982	20.635111	0.645819	0.353663	0.000074	0.000444	
45000	-91.657405	175	3.354033	10.850195	7.447418	10.152873	0.532040	0.291682	0.025158	0.151119	
46000	-90.181001	264	0.806935	3.912454	9.697468	9.351315	0.552624	0.301790	0.020848	0.124739	
