Options:
Model:                           Discrete: Independent
Tree File Name:                  ./data/austronesian-crow-polygyny.bttrees
Data File Name:                  ./data/austronesian-crow-polygyny.btdata
Log File Name:                   ./output/austronesian-crow-polygyny-indep3.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2922414040
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      65000000
Burn in:                         55000000
MCMC ML Start:                   False
Schedule File:                   ./output/austronesian-crow-polygyny-indep3.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Base frequency (PI's):           Empirical: (0.262500,0.662500,0.025000,0.050000)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.085741
Restrictions:
    alpha1                       None
    beta1                        None
    alpha2                       None
    beta2                        None
Prior Information:
    Prior Categories:            100
    Priors
        alpha1 - exp 10.00 
        beta1 - exp 10.00 
        alpha2 - exp 10.00 
        beta2 - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       80
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	alpha1	beta1	alpha2	beta2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
55001000	-64.607317	627	3.316540	36.637900	7.430464	4.026750	0.254592	0.670553	0.024247	0.050608	
55002000	-66.600164	586	0.201178	13.024873	2.590053	2.522304	0.151591	0.639222	0.048182	0.161005	
55003000	-63.775650	785	4.721820	29.218761	3.441204	1.518778	0.342711	0.580816	0.032639	0.043834	
55004000	-63.294832	599	1.425245	11.616366	0.319249	1.050350	0.120606	0.809364	0.011084	0.058945	
55005000	-64.190777	200	0.523833	7.533862	4.263267	1.872601	0.281936	0.648078	0.024803	0.045182	
55006000	-63.036798	249	0.510063	5.427204	3.021612	1.185023	0.498302	0.472689	0.016560	0.012449	
55007000	-63.167233	609	1.742211	30.468133	6.838427	2.397242	0.282664	0.641964	0.026921	0.048451	
55008000	-60.655465	302	3.084443	54.837120	0.266217	1.015532	0.080172	0.848180	0.007635	0.064014	
55009000	-62.576053	663	1.014862	14.588890	2.552816	1.334236	0.364223	0.557961	0.035147	0.042668	
55010000	-60.470564	886	3.174050	43.314712	1.749342	1.334452	0.324781	0.599074	0.030932	0.045213	
55011000	-63.118433	253	0.747067	13.725713	0.187697	1.592659	0.041610	0.881293	0.004335	0.072762	
55012000	-62.187760	778	2.261053	23.229834	1.489482	1.703677	0.197937	0.728255	0.018850	0.054958	
55013000	-65.785778	986	0.634710	11.373716	9.879240	2.229848	0.292806	0.616533	0.033974	0.056688	
55014000	-63.498839	380	3.215902	20.625159	2.203690	1.370299	0.331692	0.592117	0.031554	0.044637	
55015000	-64.123489	866	1.807185	36.244328	0.302381	0.622269	0.232019	0.693541	0.022097	0.052343	
55016000	-60.110712	191	3.182735	45.640620	0.020816	0.788243	0.008335	0.921337	0.000794	0.069535	
55017000	-61.536001	696	0.686299	11.193611	3.283918	1.673110	0.296164	0.620022	0.031521	0.052293	
55018000	-63.035683	162	2.388025	18.306313	0.610885	1.117479	0.237543	0.688005	0.022594	0.051858	
55019000	-66.078372	646	1.628206	20.849304	5.598962	0.711540	0.756042	0.159874	0.072016	0.012068	
55020000	-63.492231	917	0.143890	7.181072	0.048637	1.082201	0.011184	0.673700	0.006466	0.308650	
55021000	-62.951104	294	0.742987	11.427641	4.412444	1.553569	0.356470	0.557741	0.038301	0.047489	
55022000	-61.645131	563	2.916632	40.310516	2.304061	1.801019	0.202466	0.723637	0.019283	0.054614	
55023000	-63.350338	343	5.129057	69.227745	1.288450	0.601880	0.770511	0.145153	0.073382	0.010955	
55024000	-63.283216	833	3.319321	22.156216	3.404228	1.538053	0.340147	0.583456	0.032381	0.044015	
55025000	-63.930899	517	1.512561	41.000796	2.540072	0.819556	0.655418	0.262360	0.062421	0.019801	
55026000	-64.645597	767	1.308063	16.187272	4.290379	3.038512	0.186798	0.739304	0.017865	0.056032	
55027000	-65.315523	616	0.554958	7.619604	0.657933	2.204279	0.040469	0.925444	0.001783	0.032303	
55028000	-63.447200	283	3.350020	26.815952	6.992098	2.912381	0.261645	0.663374	0.024918	0.050064	
55029000	-62.371644	255	2.224219	48.500052	4.682131	2.035167	0.273009	0.651798	0.026001	0.049192	
55030000	-61.478783	526	2.199412	31.158980	1.408276	1.052459	0.395865	0.526683	0.037702	0.039750	
55031000	-61.737464	656	3.491880	34.243280	2.737098	1.323422	0.345764	0.577706	0.032930	0.043600	
55032000	-62.865779	436	0.802934	11.048504	1.968328	0.910340	0.533600	0.382141	0.053753	0.030506	
55033000	-62.345835	380	1.216945	26.143596	2.434772	1.159979	0.448293	0.473254	0.042717	0.035736	
55034000	-64.112663	244	0.982903	24.357692	4.479940	0.927006	0.667936	0.249513	0.063695	0.018855	
55035000	-58.707179	470	0.461411	13.183032	1.915342	1.030342	0.618982	0.255299	0.094750	0.030969	
55036000	-63.280301	735	2.111674	27.937506	1.398223	2.177981	0.126667	0.800828	0.012064	0.060440	
55037000	-61.853952	914	1.314612	19.648531	2.301127	1.153636	0.415925	0.506148	0.039670	0.038256	
55038000	-62.161832	263	1.197874	14.828402	0.476914	1.142403	0.109657	0.817617	0.010527	0.062199	
55039000	-63.411887	379	1.059821	9.091746	4.321718	1.636792	0.342857	0.590841	0.028027	0.038274	
55040000	-61.559104	726	0.879814	11.235936	2.168423	1.091324	0.426524	0.493372	0.041794	0.038310	
55041000	-61.146840	399	2.191788	31.894402	0.481674	1.264617	0.123738	0.803812	0.011785	0.060665	
55042000	-62.994097	559	1.405121	10.810555	1.611270	1.402708	0.294757	0.633981	0.026350	0.044912	
55043000	-65.427810	162	2.034541	12.568924	5.302803	2.389407	0.258485	0.668487	0.023948	0.049080	
55044000	-61.326938	900	2.037939	44.035181	1.052960	1.041552	0.306175	0.618022	0.029160	0.046643	
