Options:
Model:                           Discrete: Independent
Tree File Name:                  ./data/uto-iroquois-uni.linealdescent.bttrees
Data File Name:                  ./data/uto-iroquois-uni.linealdescent.btdata
Log File Name:                   ./output/uto-iroquois-uni.linealdescent-indep3.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2380596489
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   ./output/uto-iroquois-uni.linealdescent-indep3.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Base frequency (PI's):           Empirical: (0.782609,0.043478,0.000000,0.173913)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.127349
Restrictions:
    alpha1                       RJ MCMC
    beta1                        RJ MCMC
    alpha2                       RJ MCMC
    beta2                        RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       23
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	alpha1	beta1	alpha2	beta2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
11000	-12.014250	142	1	0	'0 0 0 0 	7.872172	7.872172	7.872172	7.872172	0.999999	0.000001	0.000000	0.000000	
12000	-11.166289	578	1	0	'0 0 0 0 	25.535646	25.535646	25.535646	25.535646	0.996207	0.003510	0.000000	0.000283	
13000	-12.917884	156	1	0	'0 0 0 0 	4.562687	4.562687	4.562687	4.562687	0.999677	0.000322	0.000000	0.000001	
14000	-11.114321	378	1	0	'0 0 0 0 	11.442773	11.442773	11.442773	11.442773	0.997922	0.001998	0.000000	0.000080	
15000	-10.701535	469	1	0	'0 0 0 0 	24.021371	24.021371	24.021371	24.021371	0.999890	0.000110	0.000000	0.000000	
16000	-10.969691	756	1	0	'0 0 0 0 	23.719494	23.719494	23.719494	23.719494	0.997663	0.002267	0.000000	0.000070	
17000	-11.606483	845	1	0	'0 0 0 0 	18.493834	18.493834	18.493834	18.493834	0.993158	0.006007	0.000000	0.000835	
18000	-12.048287	903	1	0	'0 0 0 0 	8.302574	8.302574	8.302574	8.302574	0.998959	0.001003	0.000000	0.000037	
19000	-11.372850	3	1	0	'0 0 0 0 	28.417573	28.417573	28.417573	28.417573	0.994909	0.004640	0.000000	0.000451	
20000	-10.863601	134	1	0	'0 0 0 0 	8.377102	8.377102	8.377102	8.377102	0.999844	0.000155	0.000000	0.000002	
21000	-10.423389	429	1	0	'0 0 0 0 	12.197257	12.197257	12.197257	12.197257	0.998533	0.001414	0.000000	0.000052	
22000	-12.305708	231	1	0	'0 0 0 0 	7.936374	7.936374	7.936374	7.936374	0.998590	0.001406	0.000000	0.000004	
23000	-12.422727	66	1	0	'0 0 0 0 	6.331386	6.331386	6.331386	6.331386	0.999151	0.000840	0.000000	0.000009	
24000	-11.240038	383	1	0	'0 0 0 0 	15.520343	15.520343	15.520343	15.520343	0.997550	0.002319	0.000000	0.000131	
25000	-11.062435	517	1	0	'0 0 0 0 	20.965016	20.965016	20.965016	20.965016	0.999770	0.000229	0.000000	0.000001	
26000	-11.989801	823	1	0	'0 0 0 0 	47.306783	47.306783	47.306783	47.306783	0.999417	0.000564	0.000000	0.000019	
