Options:
Model:                           Discrete: Independent
Tree File Name:                  ./data/bantu-crow-matrilocal.strict.bttrees
Data File Name:                  ./data/bantu-crow-matrilocal.strict.btdata
Log File Name:                   ./output/bantu-crow-matrilocal.strict-indep3.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            302327044
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10050000
Burn in:                         50000
MCMC ML Start:                   False
Schedule File:                   ./output/bantu-crow-matrilocal.strict-indep3.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Base frequency (PI's):           Empirical: (0.898551,0.043478,0.043478,0.014493)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.000000
Restrictions:
    alpha1                       None
    beta1                        None
    alpha2                       None
    beta2                        None
Prior Information:
    Prior Categories:            100
    Priors
        alpha1 - exp 10.00 
        beta1 - exp 10.00 
        alpha2 - exp 10.00 
        beta2 - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       69
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	alpha1	beta1	alpha2	beta2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
51000	-35.419423	307	2.216795	20.926209	3.452151	15.745406	0.898555	0.043475	0.043478	0.014492	
52000	-31.287783	441	1.159892	30.203424	0.684473	8.333866	0.899764	0.042524	0.043537	0.014175	
53000	-31.193268	151	1.892780	46.922982	0.703993	8.791752	0.900376	0.042043	0.043567	0.014014	
54000	-31.795673	118	1.224895	22.763992	0.620355	7.408093	0.901533	0.041133	0.043623	0.013711	
55000	-31.155096	13	1.885654	26.232400	0.807439	8.112478	0.900632	0.041842	0.043579	0.013947	
56000	-32.744564	19	1.985887	14.428910	0.284985	2.975892	0.925258	0.022492	0.044756	0.007495	
57000	-31.041800	351	1.490270	27.106479	0.543846	9.029876	0.899644	0.042619	0.043531	0.014206	
58000	-32.078594	702	1.198778	21.902651	0.269476	3.774710	0.919483	0.027019	0.044491	0.009006	
59000	-31.564912	485	1.009579	20.076574	1.961634	24.079975	0.898551	0.043478	0.043478	0.014493	
60000	-34.069354	487	0.121709	4.104640	0.602965	15.999086	0.876536	0.042450	0.060747	0.020267	
61000	-31.077278	975	1.032613	14.335229	0.841598	9.243530	0.899390	0.042825	0.043512	0.014273	
62000	-32.311555	285	0.689576	15.581857	0.717600	6.756676	0.906583	0.037140	0.043890	0.012387	
63000	-31.331191	81	2.089183	19.083199	1.469650	22.642637	0.898551	0.043478	0.043478	0.014493	
64000	-32.847366	566	0.640753	22.513985	1.390884	13.135621	0.898573	0.043461	0.043479	0.014487	
65000	-32.147610	359	3.150445	24.916832	1.031889	12.878873	0.898579	0.043456	0.043480	0.014485	
66000	-31.748072	838	4.273882	39.833114	0.975941	18.154211	0.898550	0.043479	0.043478	0.014493	
67000	-32.315267	106	1.354612	13.004554	0.447258	11.465695	0.898467	0.043587	0.043431	0.014515	
68000	-33.295674	121	0.132666	7.486621	1.070674	18.561083	0.884888	0.042817	0.054221	0.018074	
69000	-31.121421	319	5.193206	77.993115	0.385532	9.276332	0.898718	0.043346	0.043486	0.014449	
70000	-35.014329	715	0.187862	0.040344	0.378278	0.802452	0.996132	0.003856	0.000012	0.000000	
71000	-31.294509	403	2.822268	27.440359	0.780940	13.674587	0.898552	0.043477	0.043478	0.014492	
72000	-33.123760	112	5.189465	42.316016	2.131605	15.505500	0.898558	0.043472	0.043479	0.014491	
73000	-31.828784	265	1.412294	17.730316	0.465586	5.141622	0.915936	0.029814	0.044313	0.009937	
74000	-31.321538	816	1.850133	33.006214	1.153015	12.261280	0.898863	0.043233	0.043493	0.014411	
75000	-33.286630	272	1.170624	10.057095	0.852063	4.246394	0.910920	0.033911	0.043909	0.011261	
76000	-32.513138	599	7.388135	47.659765	0.845102	12.950029	0.898596	0.043443	0.043480	0.014481	
77000	-32.984237	903	1.006442	14.325113	1.597903	10.722379	0.898947	0.043178	0.043486	0.014389	
78000	-34.486785	242	0.942620	13.654001	1.421061	6.760195	0.904897	0.038520	0.043753	0.012830	
79000	-31.042189	447	3.229679	50.571273	0.998022	13.588053	0.898560	0.043471	0.043479	0.014490	
80000	-31.892524	598	0.990889	12.701307	1.281124	17.759860	0.898682	0.043482	0.043378	0.014458	
81000	-33.723927	416	0.643944	4.199235	0.956556	3.784288	0.921203	0.033394	0.036330	0.009073	
82000	-32.312446	55	0.767603	3.694822	1.160321	10.986432	0.910152	0.043961	0.034431	0.011456	
83000	-31.244734	806	2.194646	20.855824	1.877223	39.080534	0.898551	0.043478	0.043478	0.014493	
84000	-32.601961	163	1.737472	15.446168	2.635269	24.601530	0.898555	0.043478	0.043475	0.014492	
85000	-32.025587	625	4.919088	40.675476	1.692804	48.588185	0.898551	0.043478	0.043478	0.014493	
86000	-31.997143	754	1.295120	10.292265	4.528368	50.052009	0.898688	0.043485	0.043370	0.014457	
87000	-33.182525	677	2.782250	17.458664	1.201850	32.705877	0.898551	0.043478	0.043478	0.014493	
88000	-32.167036	309	0.438268	4.732494	0.586548	12.560687	0.904146	0.043771	0.039057	0.013026	
89000	-30.706563	408	1.666976	23.473032	1.388516	19.325110	0.898551	0.043478	0.043478	0.014493	
90000	-31.815073	979	2.066927	49.039375	0.296751	9.183448	0.898159	0.043786	0.043459	0.014595	
91000	-32.313026	494	1.663911	21.940571	0.238790	4.931582	0.911596	0.033221	0.044109	0.011074	
92000	-30.723361	76	2.064817	37.369507	1.157507	15.967238	0.898551	0.043478	0.043478	0.014493	
93000	-32.396039	978	0.733754	4.820055	0.849834	10.417896	0.907399	0.043501	0.036910	0.012190	
94000	-31.135988	580	2.321861	34.932630	0.871203	25.169904	0.898551	0.043478	0.043478	0.014493	
95000	-32.376867	530	0.631916	7.953754	6.978265	75.960421	0.899263	0.043513	0.042918	0.014306	
96000	-32.696196	260	0.367971	12.296528	3.757358	38.739830	0.898377	0.043470	0.043615	0.014538	
97000	-31.882897	130	1.531416	13.191752	1.100155	15.982821	0.898561	0.043478	0.043470	0.014490	
98000	-31.583813	537	1.955995	35.922333	3.274176	27.813104	0.898551	0.043478	0.043478	0.014493	
99000	-31.204529	792	2.502198	30.470978	0.685974	16.226854	0.898538	0.043489	0.043478	0.014496	
100000	-31.998034	815	2.431878	22.410913	2.229111	21.045542	0.898551	0.043478	0.043478	0.014493	
101000	-32.558318	650	0.259251	11.890925	1.352239	17.716150	0.897318	0.043417	0.044449	0.014816	
102000	-33.604013	211	0.471245	2.187011	1.227076	33.848985	0.930120	0.045006	0.018655	0.006218	
103000	-31.814666	692	0.469649	4.518549	0.554876	10.549967	0.904747	0.043659	0.038722	0.012872	
