Options:
Model:                           Discrete: Independent
Tree File Name:                  ./data/austronesian-iroquois-matri.anvunclocalresidence.bttrees
Data File Name:                  ./data/austronesian-iroquois-matri.anvunclocalresidence.btdata
Log File Name:                   ./output/austronesian-iroquois-matri.anvunclocalresidence-indep3.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            354154795
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   ./output/austronesian-iroquois-matri.anvunclocalresidence-indep3.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Base frequency (PI's):           Empirical: (0.595238,0.238095,0.142857,0.023810)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.000085
Restrictions:
    alpha1                       RJ MCMC
    beta1                        RJ MCMC
    alpha2                       RJ MCMC
    beta2                        RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       84
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	alpha1	beta1	alpha2	beta2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
11000	-82.272165	517	1	0	'0 0 0 0 	1.115036	1.115036	1.115036	1.115036	0.983665	0.011060	0.005250	0.000025	
12000	-81.024067	865	1	0	'0 0 0 0 	0.982549	0.982549	0.982549	0.982549	0.995278	0.003686	0.001035	0.000002	
13000	-82.261187	641	1	0	'0 0 0 0 	1.251239	1.251239	1.251239	1.251239	0.954740	0.038504	0.006644	0.000112	
14000	-81.540655	427	1	0	'0 0 0 0 	1.009719	1.009719	1.009719	1.009719	0.984592	0.010220	0.005165	0.000022	
15000	-82.541879	229	1	0	'0 0 0 0 	0.903747	0.903747	0.903747	0.903747	0.983189	0.015276	0.001525	0.000010	
16000	-83.107878	993	1	0	'0 0 0 0 	0.838142	0.838142	0.838142	0.838142	0.994710	0.004895	0.000395	0.000001	
17000	-81.658360	520	1	0	'0 0 0 0 	0.995084	0.995084	0.995084	0.995084	0.987386	0.008790	0.003810	0.000014	
18000	-82.494889	972	1	0	'0 0 0 0 	1.524045	1.524045	1.524045	1.524045	0.972502	0.022089	0.005359	0.000051	
19000	-79.264958	974	2	0	'0 1 0 1 	1.975703	5.272439	1.975703	5.272439	0.674332	0.215811	0.096931	0.012926	
20000	-81.565341	457	1	0	'0 0 0 0 	1.020276	1.020276	1.020276	1.020276	0.989342	0.009611	0.001043	0.000004	
21000	-81.525861	512	1	0	'0 0 0 0 	0.999749	0.999749	0.999749	0.999749	0.993705	0.005500	0.000793	0.000002	
22000	-81.180424	420	1	0	'0 0 0 0 	1.160757	1.160757	1.160757	1.160757	0.984403	0.012816	0.002766	0.000015	
