Options:
Model:                           Discrete: Dependent
Tree File Name:                  ./data/austronesian-crow-matrilocal.bttrees
Data File Name:                  ./data/austronesian-crow-matrilocal.btdata
Log File Name:                   ./output/austronesian-crow-matrilocal-dep3.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1020228963
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   ./output/austronesian-crow-matrilocal-dep3.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           Empirical: (0.845238,0.083333,0.035714,0.035714)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.000085
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       84
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
102000	-43.121327	892	1	3	'Z Z Z 0 0 0 0 0 	D	0.000000	0.000000	0.000000	27.752992	27.752992	27.752992	27.752992	27.752992	0.000000	0.669874	0.111682	0.218444	
103000	-42.272569	984	1	4	'Z Z Z 0 0 Z 0 0 	D	0.000000	0.000000	0.000000	19.105974	19.105974	0.000000	19.105974	19.105974	0.000000	0.800087	0.000000	0.199913	
104000	-43.731609	533	1	3	'Z Z Z 0 0 0 0 0 	D	0.000000	0.000000	0.000000	22.785418	22.785418	22.785418	22.785418	22.785418	0.000000	0.653682	0.123446	0.222871	
105000	-41.693435	874	1	3	'Z Z Z 0 0 0 0 0 	D	0.000000	0.000000	0.000000	31.342525	31.342525	31.342525	31.342525	31.342525	0.000000	0.657870	0.120440	0.221690	
106000	-43.099733	724	1	4	'Z Z Z 0 0 Z 0 0 	D	0.000000	0.000000	0.000000	18.463586	18.463586	0.000000	18.463586	18.463586	0.000000	0.808887	0.000000	0.191113	
107000	-42.659553	897	1	4	'Z Z Z 0 0 Z 0 0 	D	0.000000	0.000000	0.000000	20.637145	20.637145	0.000000	20.637145	20.637145	0.000000	0.846927	0.000000	0.153073	
108000	-45.267145	836	1	4	'Z Z Z 0 0 Z 0 0 	D	0.000000	0.000000	0.000000	14.938744	14.938744	0.000000	14.938744	14.938744	0.000000	0.828431	0.000000	0.171569	
109000	-42.987813	881	1	3	'Z Z Z 0 0 0 0 0 	D	0.000000	0.000000	0.000000	27.892313	27.892313	27.892313	27.892313	27.892313	0.000000	0.653611	0.123405	0.222984	
110000	-43.124483	409	1	4	'Z Z Z 0 0 Z 0 0 	D	0.000000	0.000000	0.000000	22.000368	22.000368	0.000000	22.000368	22.000368	0.000000	0.806048	0.000000	0.193952	
111000	-43.860322	355	1	4	'Z Z Z 0 0 Z 0 0 	D	0.000000	0.000000	0.000000	20.688619	20.688619	0.000000	20.688619	20.688619	0.000000	0.853510	0.000000	0.146490	
112000	-43.093131	802	1	3	'Z Z Z 0 0 0 0 0 	D	0.000000	0.000000	0.000000	24.160990	24.160990	24.160990	24.160990	24.160990	0.000000	0.692503	0.090035	0.217461	
113000	-41.008769	61	1	4	'Z Z Z 0 0 Z 0 0 	D	0.000000	0.000000	0.000000	21.064265	21.064265	0.000000	21.064265	21.064265	0.000000	0.805887	0.000000	0.194113	
114000	-43.128584	443	1	4	'Z Z Z 0 0 Z 0 0 	D	0.000000	0.000000	0.000000	21.162816	21.162816	0.000000	21.162816	21.162816	0.000000	0.830780	0.000000	0.169220	
