Options:
Model:                           Discrete: Independent
Tree File Name:                  ./data/uto-iroquois-matri.anvunclocalresidence.bttrees
Data File Name:                  ./data/uto-iroquois-matri.anvunclocalresidence.btdata
Log File Name:                   ./output/uto-iroquois-matri.anvunclocalresidence-indep3.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1309871797
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Schedule File:                   ./output/uto-iroquois-matri.anvunclocalresidence-indep3.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Base frequency (PI's):           Empirical: (0.681818,0.136364,0.181818,0.000000)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.093651
Restrictions:
    alpha1                       None
    beta1                        None
    alpha2                       None
    beta2                        None
Prior Information:
    Prior Categories:            100
    Priors
        alpha1 - exp 10.00 
        beta1 - exp 10.00 
        alpha2 - exp 10.00 
        beta2 - exp 10.00 
Tree Information
     Trees:                      800
     Taxa:                       22
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	alpha1	beta1	alpha2	beta2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
11000	-19.930191	196	8.741508	30.873448	13.837133	39.808643	0.681820	0.136364	0.181816	0.000000	
12000	-20.586561	745	7.126604	18.245520	5.220870	14.135893	0.683444	0.134550	0.182007	0.000000	
13000	-20.472398	311	9.415148	25.099209	2.332971	11.408428	0.691577	0.124134	0.184289	0.000000	
14000	-20.756469	128	3.665810	10.776005	1.209667	5.066841	0.717256	0.094879	0.187865	0.000000	
15000	-20.237759	633	4.394972	10.908036	4.547564	19.807707	0.683812	0.136673	0.179515	0.000000	
16000	-19.188706	488	7.297450	42.557870	5.740630	35.136669	0.681818	0.136364	0.181818	0.000000	
17000	-19.795524	577	7.960679	26.164780	5.380376	18.977249	0.681926	0.136237	0.181837	0.000000	
18000	-19.893925	225	11.796859	34.156895	1.370320	10.362125	0.700860	0.112247	0.186892	0.000000	
19000	-20.162462	759	6.957713	21.922100	8.933054	24.932661	0.682137	0.136345	0.181518	0.000000	
20000	-19.827888	454	20.472467	53.141577	3.318130	22.674632	0.682141	0.135955	0.181904	0.000000	
21000	-22.530098	196	2.063723	6.146079	2.398999	3.365310	0.761617	0.065481	0.172903	0.000000	
22000	-19.775683	644	4.785710	18.305923	1.570534	12.611975	0.696055	0.121449	0.182497	0.000000	
23000	-20.634754	276	3.298429	14.696773	1.984669	33.636998	0.684232	0.136818	0.178950	0.000000	
24000	-19.965835	46	4.681298	34.107237	2.202099	11.995121	0.684760	0.132640	0.182599	0.000000	
25000	-19.817779	254	4.558882	13.878371	6.457290	30.242275	0.682518	0.136502	0.180980	0.000000	
26000	-20.692612	473	5.557324	18.399054	3.660530	9.638794	0.703472	0.113166	0.183363	0.000000	
27000	-20.154422	92	9.428990	23.782196	3.001404	12.718726	0.685300	0.131995	0.182705	0.000000	
28000	-19.270784	369	7.383792	37.770918	9.772019	41.035037	0.681818	0.136364	0.181818	0.000000	
29000	-23.848288	711	5.216444	9.828923	3.113171	4.324113	0.731592	0.082211	0.186197	0.000000	
30000	-21.000901	427	5.061233	29.576670	0.699178	14.597019	0.682449	0.135569	0.181983	0.000000	
31000	-20.884321	437	8.012086	14.389305	5.447718	19.316913	0.681893	0.136354	0.181753	0.000000	
32000	-19.972915	153	3.743193	11.865452	6.582475	22.962523	0.685492	0.137042	0.177466	0.000000	
33000	-19.705354	150	2.001281	9.195254	4.065846	21.997514	0.688276	0.137591	0.174132	0.000000	
34000	-20.080936	127	2.733761	11.365657	1.630927	11.563244	0.689709	0.131984	0.178306	0.000000	
35000	-20.598296	715	11.604891	22.567419	2.115959	13.178184	0.690463	0.125669	0.183869	0.000000	
36000	-21.278150	719	19.817672	56.681028	0.607854	3.380712	0.742294	0.059761	0.197945	0.000000	
37000	-19.279876	54	5.076704	25.631607	2.679375	23.641903	0.682159	0.136022	0.181819	0.000000	
38000	-19.761981	770	10.948023	27.310306	3.784360	27.053468	0.681937	0.136245	0.181818	0.000000	
39000	-21.687013	288	3.952157	6.212853	2.144780	8.376073	0.712434	0.131513	0.156053	0.000000	
40000	-19.671581	644	5.760787	17.782780	10.808799	35.953608	0.683852	0.136754	0.179394	0.000000	
41000	-19.924976	735	3.578104	17.370812	5.992692	25.713834	0.682751	0.136443	0.180806	0.000000	
42000	-19.662355	444	9.249626	33.827916	1.372730	7.875513	0.694218	0.120658	0.185125	0.000000	
43000	-20.286148	753	6.678755	29.431019	1.543979	21.049225	0.682872	0.135099	0.182029	0.000000	
44000	-20.430675	212	4.631874	14.950294	1.593850	11.122654	0.715150	0.106150	0.178700	0.000000	
45000	-19.503318	687	8.625034	33.694581	2.293178	15.100760	0.690781	0.125178	0.184041	0.000000	
46000	-21.902412	89	4.793593	8.870331	3.452443	14.882172	0.729777	0.131018	0.139205	0.000000	
47000	-20.373251	217	15.675332	31.207250	3.149747	14.737297	0.687564	0.129112	0.183324	0.000000	
48000	-19.967584	795	3.029709	14.873234	1.884261	10.538648	0.688779	0.128982	0.182239	0.000000	
49000	-20.399616	527	4.098574	17.836388	9.790439	27.976841	0.681889	0.136378	0.181733	0.000000	
50000	-20.089353	227	3.198785	12.615737	2.181997	14.066427	0.689651	0.132390	0.177959	0.000000	
51000	-20.127353	26	16.542742	44.420161	5.211878	16.859994	0.682462	0.135549	0.181990	0.000000	
52000	-23.186566	111	3.902288	5.227645	0.629559	5.645564	0.701558	0.139647	0.158795	0.000000	
53000	-22.807984	396	6.269046	9.524047	1.377407	22.999729	0.697593	0.138213	0.164194	0.000000	
54000	-19.760141	392	4.864604	29.584263	3.212949	23.999776	0.682766	0.135463	0.181771	0.000000	
55000	-21.787102	449	2.116436	13.729638	2.609769	6.032528	0.735081	0.073218	0.191701	0.000000	
56000	-20.648490	770	1.604038	2.198972	11.684130	51.914191	0.806969	0.161394	0.031637	0.000000	
57000	-20.206920	21	7.840283	23.601248	1.095204	6.764463	0.723772	0.083994	0.192234	0.000000	
58000	-20.649849	207	3.170703	26.328917	5.584884	15.814690	0.686585	0.131242	0.182173	0.000000	
59000	-21.332890	262	1.293561	1.437022	4.529710	22.529041	0.822621	0.163906	0.013473	0.000000	
60000	-19.415612	28	8.881215	48.021804	2.942512	26.155103	0.681819	0.136363	0.181818	0.000000	
61000	-19.341350	574	6.969424	28.218818	1.678426	8.497668	0.687956	0.128602	0.183442	0.000000	
62000	-20.424769	368	2.486668	21.427201	3.121117	24.172067	0.682211	0.136253	0.181537	0.000000	
63000	-21.196675	87	1.338179	3.613002	7.473033	22.352058	0.784678	0.156560	0.058762	0.000000	
64000	-19.732785	152	4.657035	14.524355	1.765621	12.085680	0.686196	0.131883	0.181921	0.000000	
65000	-20.008206	474	2.793592	18.533200	2.780466	21.303734	0.682093	0.136302	0.181604	0.000000	
66000	-20.036380	71	12.022910	32.042303	1.575371	16.722846	0.683212	0.134599	0.182188	0.000000	
67000	-20.838883	577	14.287137	27.398556	2.375948	12.563149	0.683627	0.134073	0.182299	0.000000	
68000	-20.506331	544	4.621640	14.229601	1.680287	22.594559	0.684608	0.136469	0.178923	0.000000	
69000	-22.006624	336	1.060298	2.412197	2.345892	8.226023	0.804766	0.141308	0.053926	0.000000	
70000	-20.731095	209	5.294671	10.016690	2.154505	22.257546	0.686992	0.137168	0.175840	0.000000	
71000	-19.453353	229	4.408825	25.946044	7.086348	28.849478	0.681829	0.136363	0.181808	0.000000	
72000	-19.277295	789	18.395205	67.401658	6.212130	36.173949	0.681818	0.136363	0.181818	0.000000	
73000	-19.551905	88	6.258071	25.491436	2.548375	15.777142	0.686808	0.130244	0.182948	0.000000	
74000	-20.457823	21	2.312025	13.157670	1.122738	5.446498	0.748182	0.069307	0.182511	0.000000	
75000	-20.108339	534	6.582213	20.735409	8.532648	29.697865	0.681842	0.136368	0.181790	0.000000	
76000	-20.875787	690	2.009222	8.178182	1.955914	8.649587	0.663675	0.133413	0.202912	0.000000	
77000	-19.430953	530	5.565945	31.495166	3.873262	20.126764	0.682457	0.135593	0.181950	0.000000	
78000	-21.071288	368	3.007271	19.447283	1.311751	3.812990	0.750419	0.050229	0.199353	0.000000	
79000	-19.469512	490	6.070059	29.791858	3.720051	14.052299	0.682279	0.135781	0.181940	0.000000	
80000	-20.112883	533	6.458739	24.788467	2.136989	12.320629	0.687446	0.129315	0.183239	0.000000	
81000	-22.528202	88	3.227360	6.434717	0.753670	7.409796	0.767102	0.100111	0.132787	0.000000	
82000	-22.923409	345	4.060506	11.090347	15.059851	25.163215	0.683725	0.136745	0.179530	0.000000	
83000	-23.580793	190	6.943552	8.318807	1.033930	17.984084	0.696641	0.136163	0.167195	0.000000	
84000	-19.932581	681	5.511044	32.037289	4.313105	15.486162	0.682634	0.135336	0.182030	0.000000	
85000	-19.253103	790	7.221248	23.130942	6.734346	40.767126	0.681825	0.136365	0.181810	0.000000	
86000	-21.159195	318	7.910000	14.087503	1.244126	10.652402	0.693953	0.123157	0.182890	0.000000	
87000	-20.101807	124	2.245273	10.442683	1.950848	7.677150	0.743630	0.089692	0.166679	0.000000	
88000	-19.015506	619	8.041859	49.236386	7.322237	33.807852	0.681840	0.136337	0.181823	0.000000	
89000	-19.931241	607	2.385852	11.234678	2.040137	11.275149	0.682666	0.135840	0.181494	0.000000	
90000	-21.400492	641	3.226868	10.823988	11.320567	24.975677	0.684713	0.136940	0.178347	0.000000	
91000	-20.765991	618	4.804007	9.748770	2.948070	14.391371	0.685308	0.136114	0.178579	0.000000	
92000	-21.268113	635	8.986692	28.656003	0.884190	19.459065	0.684994	0.132508	0.182497	0.000000	
93000	-21.013581	409	6.574871	15.826066	0.913660	11.469842	0.688195	0.128882	0.182923	0.000000	
94000	-19.776939	658	4.039911	13.581351	4.332274	23.066979	0.682075	0.136385	0.181540	0.000000	
95000	-19.508768	423	6.105733	24.723122	3.726124	14.701817	0.681988	0.136151	0.181862	0.000000	
96000	-20.398750	59	5.437435	10.346932	7.870221	32.175317	0.687300	0.137454	0.175246	0.000000	
97000	-22.650426	169	1.201358	9.680887	3.945021	8.149557	0.705119	0.115067	0.179814	0.000000	
98000	-19.903049	150	1.839599	7.843608	5.417203	42.935618	0.692993	0.138599	0.168408	0.000000	
99000	-19.650477	594	8.138954	21.214202	2.776485	14.329428	0.682952	0.134966	0.182083	0.000000	
100000	-20.476435	428	5.408078	13.054767	1.350453	19.075195	0.682082	0.136295	0.181623	0.000000	
101000	-21.090513	368	5.468206	23.148988	8.206259	17.570775	0.682192	0.136046	0.181762	0.000000	
102000	-20.828561	758	8.152453	17.841404	2.365991	6.680584	0.703080	0.109655	0.187265	0.000000	
103000	-19.543477	27	12.128163	40.788047	3.633561	15.453483	0.681939	0.136211	0.181850	0.000000	
104000	-20.628975	44	3.263174	8.831120	8.448665	27.137887	0.691661	0.138325	0.170014	0.000000	
105000	-21.178703	220	3.950681	22.122081	6.768783	14.700962	0.682474	0.135622	0.181904	0.000000	
106000	-19.403925	250	5.083483	19.126580	5.944044	26.596929	0.682024	0.136388	0.181587	0.000000	
