Options:
Model:                           Discrete: Independent
Tree File Name:                  ./data/uto-hawaiian-absenceofcousinmarriage.preference.bttrees
Data File Name:                  ./data/uto-hawaiian-absenceofcousinmarriage.preference.btdata
Log File Name:                   ./output/uto-hawaiian-absenceofcousinmarriage.preference-indep3.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            33950823
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Schedule File:                   ./output/uto-hawaiian-absenceofcousinmarriage.preference-indep3.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Base frequency (PI's):           Empirical: (0.263158,0.000000,0.684211,0.052632)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.095105
Restrictions:
    alpha1                       None
    beta1                        None
    alpha2                       None
    beta2                        None
Prior Information:
    Prior Categories:            100
    Priors
        alpha1 - exp 10.00 
        beta1 - exp 10.00 
        alpha2 - exp 10.00 
        beta2 - exp 10.00 
Tree Information
     Trees:                      800
     Taxa:                       19
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	alpha1	beta1	alpha2	beta2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
11000	-15.767614	208	33.272630	21.845156	1.624536	22.407614	0.263209	0.000000	0.684344	0.052446	
12000	-18.361551	740	7.552768	1.575982	3.947367	21.361683	0.259475	0.000000	0.687658	0.052868	
13000	-15.541546	26	25.297141	5.848021	1.345986	16.609020	0.263542	0.000000	0.684766	0.051691	
14000	-16.041108	790	25.032545	6.802881	0.541292	5.265602	0.266523	0.000000	0.692980	0.040497	
15000	-17.696333	457	9.003359	2.885510	0.777227	9.837731	0.244043	0.000000	0.711606	0.044352	
16000	-15.600562	577	39.927711	25.601104	3.497401	33.607873	0.263158	0.000000	0.684211	0.052631	
17000	-15.057544	185	18.951351	6.778057	4.586826	53.496897	0.263016	0.000000	0.684342	0.052642	
18000	-18.244013	69	11.013860	9.199339	4.093928	16.817738	0.262169	0.000000	0.685276	0.052555	
19000	-15.092014	126	18.066566	8.258595	2.246510	25.099710	0.263099	0.000000	0.684283	0.052618	
20000	-16.268291	107	17.428801	6.187855	2.301032	13.356211	0.263115	0.000000	0.685377	0.051508	
21000	-15.771308	558	16.387393	6.008404	1.547558	10.904206	0.262352	0.000000	0.690407	0.047241	
22000	-16.639693	342	38.423625	6.380550	3.671475	28.467663	0.263172	0.000000	0.684239	0.052589	
23000	-15.748410	169	14.281417	5.785774	5.206911	35.954337	0.263034	0.000000	0.684327	0.052639	
24000	-18.318906	336	5.526571	5.813504	2.215660	16.050363	0.236093	0.000000	0.710001	0.053906	
25000	-15.283725	37	19.873291	7.736255	0.920669	39.125233	0.263735	0.000000	0.683681	0.052584	
26000	-15.505500	152	22.495145	5.633336	1.507548	17.902929	0.263194	0.000000	0.684410	0.052395	
27000	-16.199838	424	33.678062	8.175303	6.270915	31.905883	0.263158	0.000000	0.684211	0.052632	
28000	-16.091473	654	12.746198	4.054244	5.898695	44.808119	0.258671	0.000000	0.688378	0.052951	
29000	-19.638285	356	9.055969	4.627229	3.780291	7.887595	0.246487	0.000000	0.711764	0.041749	
30000	-16.732256	397	14.240773	3.859394	0.786473	13.330699	0.263108	0.000000	0.685204	0.051688	
31000	-15.294639	766	25.595821	6.653160	4.633977	53.720312	0.263054	0.000000	0.684307	0.052639	
32000	-18.342032	628	4.881304	5.487579	4.309709	30.073546	0.246651	0.000000	0.699539	0.053811	
33000	-15.987034	659	12.028445	5.336996	1.690933	19.500702	0.262111	0.000000	0.685249	0.052640	
34000	-16.213557	157	35.980067	13.512362	0.249160	7.894352	0.269161	0.000000	0.699876	0.030963	
35000	-15.282079	213	25.497349	12.981288	1.263687	23.647716	0.263223	0.000000	0.684727	0.052050	
36000	-15.596916	206	12.551512	4.319053	2.571694	22.764135	0.258277	0.000000	0.688856	0.052867	
37000	-15.297490	309	31.688685	9.882647	1.237139	31.661316	0.262924	0.000000	0.684736	0.052340	
38000	-17.645996	180	8.453820	2.314951	0.458516	6.430243	0.256528	0.000000	0.706135	0.037337	
39000	-17.437320	360	32.374742	3.638636	0.978026	33.165236	0.263150	0.000000	0.684222	0.052628	
40000	-15.572330	424	15.499745	5.728772	3.914746	26.534794	0.263044	0.000000	0.684317	0.052639	
41000	-15.541752	123	18.333980	6.112450	5.077204	29.958119	0.263146	0.000000	0.684222	0.052632	
42000	-15.859302	347	10.781809	4.109882	4.214078	34.777341	0.260137	0.000000	0.687017	0.052846	
43000	-15.770806	175	16.398767	9.836154	0.848221	26.584574	0.262243	0.000000	0.685199	0.052558	
44000	-17.192341	609	24.323233	11.966129	1.339014	5.013620	0.270884	0.000000	0.704350	0.024766	
45000	-17.653887	580	11.546854	9.306334	1.249891	6.121982	0.266039	0.000000	0.694611	0.039349	
46000	-15.274798	153	16.326787	5.372493	1.599965	20.739456	0.262678	0.000000	0.684801	0.052520	
47000	-18.136228	641	22.749417	7.184504	1.933079	4.573148	0.269427	0.000000	0.700483	0.030089	
48000	-18.044292	150	9.717552	12.715084	4.276773	34.655061	0.262693	0.000000	0.684642	0.052665	
49000	-18.562916	195	19.764348	2.181101	0.918534	8.854585	0.264359	0.000000	0.687299	0.048341	
50000	-17.717163	651	7.232611	2.736752	0.893279	14.922678	0.264509	0.000000	0.687079	0.048412	
51000	-17.115644	788	7.846366	4.705570	2.007129	15.260249	0.238561	0.000000	0.708352	0.053087	
52000	-16.421996	281	21.720558	12.657514	7.142936	33.189009	0.263056	0.000000	0.684310	0.052634	
53000	-15.258421	247	28.668510	14.176455	1.504594	30.472130	0.263078	0.000000	0.684602	0.052320	
54000	-16.232341	130	18.551409	7.065889	4.530376	21.858964	0.263022	0.000000	0.684377	0.052601	
55000	-15.413540	664	22.771115	8.603245	1.677415	28.782570	0.262362	0.000000	0.685206	0.052432	
56000	-15.941273	133	24.256469	12.324534	2.186580	17.581867	0.263364	0.000000	0.685226	0.051410	
57000	-17.226530	596	15.773169	3.244124	1.480711	6.708204	0.273820	0.000000	0.694954	0.031226	
58000	-16.623571	299	9.654507	6.221690	0.642175	14.744895	0.227603	0.000000	0.726200	0.046197	
59000	-15.569830	470	37.452942	13.977463	5.883822	36.477256	0.262647	0.000000	0.685072	0.052281	
60000	-16.806440	587	9.979542	5.015908	3.171792	21.284100	0.252664	0.000000	0.694232	0.053104	
61000	-16.070935	380	10.448633	5.286613	3.905019	26.816995	0.265068	0.000000	0.682473	0.052459	
62000	-15.957371	523	21.772447	6.628470	0.760364	18.042642	0.263119	0.000000	0.685019	0.051862	
63000	-16.307795	285	13.242512	4.570546	3.036324	17.721963	0.267229	0.000000	0.682153	0.050617	
64000	-17.227408	640	15.579690	16.011409	1.288895	31.621993	0.263114	0.000000	0.684263	0.052623	
65000	-14.775618	143	28.321811	9.691184	2.562457	60.848651	0.263129	0.000000	0.684237	0.052634	
66000	-18.357440	46	10.006462	1.512659	0.661534	14.848689	0.259796	0.000000	0.688223	0.051981	
67000	-16.574150	716	19.001375	17.817760	3.871234	41.668901	0.263029	0.000000	0.684333	0.052638	
68000	-17.250667	276	14.658563	8.040251	0.298072	5.183238	0.265517	0.000000	0.695134	0.039349	
69000	-17.198640	558	44.453845	8.945031	1.052980	4.592446	0.271011	0.000000	0.704637	0.024352	
70000	-15.681597	369	12.176270	8.137885	1.341957	20.542248	0.262377	0.000000	0.685042	0.052580	
71000	-15.522765	188	43.814914	9.424371	0.906616	11.663339	0.264410	0.000000	0.687469	0.048121	
72000	-17.714584	690	21.118994	19.119700	2.188690	10.239903	0.263773	0.000000	0.685813	0.050414	
73000	-18.818092	437	6.256522	4.459304	0.877066	3.680562	0.259125	0.000000	0.708673	0.032201	
74000	-17.254227	207	10.893885	3.797442	0.213351	5.065414	0.248071	0.000000	0.718565	0.033365	
75000	-16.909649	587	14.400810	13.070189	3.357628	29.412877	0.262566	0.000000	0.684787	0.052647	
76000	-16.632548	342	13.287195	5.861342	1.565615	15.227567	0.263069	0.000000	0.686801	0.050130	
77000	-16.745053	735	15.089887	6.832618	0.342493	15.097926	0.262827	0.000000	0.686569	0.050604	
78000	-16.688965	500	28.332021	13.174461	7.541327	28.707220	0.263157	0.000000	0.684214	0.052629	
79000	-15.262582	204	30.751523	15.632808	2.099385	25.839881	0.263167	0.000000	0.684237	0.052595	
80000	-18.219175	423	16.268500	1.702528	0.658452	15.182509	0.263371	0.000000	0.684207	0.052422	
81000	-15.587988	132	20.365509	11.538985	4.065347	37.221571	0.262915	0.000000	0.684442	0.052643	
82000	-21.067163	759	25.309646	34.670596	1.273957	2.812536	0.274587	0.000000	0.713927	0.011485	
83000	-16.256789	137	16.009058	8.469152	1.504061	10.022741	0.263474	0.000000	0.694062	0.042464	
84000	-16.134988	536	16.977637	12.089584	1.036442	28.073756	0.262752	0.000000	0.684659	0.052590	
85000	-16.793172	619	7.681180	4.210827	0.824101	18.419096	0.235732	0.000000	0.710739	0.053529	
86000	-16.530061	167	11.557308	7.476187	2.607203	17.941206	0.261227	0.000000	0.686304	0.052468	
87000	-15.242636	22	17.536673	5.364557	1.483462	20.011913	0.263044	0.000000	0.684366	0.052590	
88000	-17.020337	689	9.928500	3.931609	0.215731	17.557695	0.242364	0.000000	0.704917	0.052719	
89000	-17.047335	589	8.940262	7.490288	1.481964	13.040476	0.250729	0.000000	0.701246	0.048025	
90000	-15.701759	411	14.310191	3.403062	1.029346	30.470235	0.263806	0.000000	0.683653	0.052541	
91000	-16.068346	677	16.016367	6.568685	1.639731	14.029174	0.263236	0.000000	0.685266	0.051498	
92000	-15.193935	636	13.727413	6.173561	2.272156	24.108550	0.257321	0.000000	0.690034	0.052644	
93000	-15.166826	743	20.604420	9.792074	1.477103	24.495369	0.263229	0.000000	0.684569	0.052202	
94000	-16.384422	589	30.094641	5.291386	0.717920	11.961965	0.265302	0.000000	0.689925	0.044774	
95000	-17.622396	320	9.451055	5.542047	1.723402	7.070852	0.260056	0.000000	0.698072	0.041871	
96000	-21.868074	685	7.478795	0.580174	0.968342	17.689121	0.465725	0.000000	0.500336	0.033939	
97000	-17.377638	640	38.309973	16.645801	6.605390	23.263063	0.263168	0.000000	0.684237	0.052595	
98000	-16.997547	541	21.449921	7.662199	4.463860	16.831857	0.262869	0.000000	0.685425	0.051706	
99000	-18.325612	660	25.846862	22.980210	4.004869	14.147773	0.263258	0.000000	0.684470	0.052273	
100000	-15.730466	440	40.088476	10.229331	0.922720	7.455993	0.265379	0.000000	0.689984	0.044637	
101000	-18.563933	649	34.924081	24.068877	1.401029	3.317987	0.273791	0.000000	0.711858	0.014351	
102000	-15.729375	796	18.974408	6.770181	6.288039	35.000761	0.261062	0.000000	0.686173	0.052765	
103000	-16.727084	186	27.973026	3.450730	3.900687	57.594841	0.263080	0.000000	0.684283	0.052637	
104000	-19.677873	177	15.261951	1.581862	1.899522	11.023673	0.269817	0.000000	0.683184	0.046999	
105000	-15.753275	581	50.373923	24.163062	0.681769	8.638480	0.265511	0.000000	0.690327	0.044162	
106000	-15.090706	367	21.164003	10.848721	1.746172	29.551104	0.263039	0.000000	0.684363	0.052598	
107000	-16.683766	442	11.605396	9.617414	1.232364	15.887747	0.262270	0.000000	0.685743	0.051987	
108000	-15.744298	619	28.096286	12.194208	3.391460	24.678073	0.263147	0.000000	0.684372	0.052481	
109000	-15.497421	586	46.759256	23.957044	2.760965	25.012535	0.263695	0.000000	0.685604	0.050701	
110000	-15.525344	287	21.304316	7.479787	2.982716	22.831416	0.263075	0.000000	0.684364	0.052561	
111000	-15.792172	293	31.235880	23.564842	1.259762	22.201709	0.263343	0.000000	0.684707	0.051951	
