Options:
Model:                           Discrete: Dependent
Tree File Name:                  ./data/austronesian-iroquois-high.polygyny.bttrees
Data File Name:                  ./data/austronesian-iroquois-high.polygyny.btdata
Log File Name:                   ./output/austronesian-iroquois-high.polygyny-dep3.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2209675862
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   ./output/austronesian-iroquois-high.polygyny-dep3.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           Empirical: (0.762500,0.087500,0.100000,0.050000)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.000086
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       80
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
32000	-66.373065	76	1	2	'0 0 0 0 0 0 Z Z 	D	0.659745	0.659745	0.659745	0.659745	0.659745	0.659745	0.000000	0.000000	0.999628	0.000174	0.000198	0.000000	
33000	-66.298306	962	1	0	'0 0 0 0 0 0 0 0 	I	0.652010	0.652010	0.652010	0.652010	0.652010	0.652010	0.652010	0.652010	0.998606	0.000650	0.000743	0.000002	
34000	-66.221055	380	1	1	'0 0 0 0 0 0 0 Z 	D	0.918099	0.918099	0.918099	0.918099	0.918099	0.918099	0.918099	0.000000	0.999612	0.000181	0.000207	0.000000	
35000	-68.312557	494	1	1	'0 0 0 0 0 Z 0 0 	D	1.017695	1.017695	1.017695	1.017695	1.017695	0.000000	1.017695	1.017695	0.997845	0.000857	0.001294	0.000004	
36000	-68.975409	557	1	2	'0 0 0 0 0 Z 0 Z 	D	0.624591	0.624591	0.624591	0.624591	0.624591	0.000000	0.624591	0.000000	0.999322	0.000284	0.000394	0.000000	
37000	-64.721099	635	2	1	'0 0 1 1 0 Z 1 0 	D	0.670870	0.670870	13.513163	13.513163	0.670870	0.000000	13.513163	0.670870	0.634677	0.215446	0.000508	0.149368	
38000	-63.007813	540	2	2	'0 Z 1 1 Z 1 1 1 	D	4.406073	0.000000	35.146180	35.146180	0.000000	35.146180	35.146180	35.146180	0.762646	0.087695	0.099660	0.049999	
39000	-64.613965	226	2	2	'0 Z Z 1 0 1 1 1 	D	1.682612	0.000000	0.000000	30.956522	1.682612	30.956522	30.956522	30.956522	0.997973	0.000134	0.001645	0.000249	
40000	-64.332758	917	2	1	'0 Z 0 1 1 0 1 1 	D	0.773160	0.000000	0.773160	7.802790	7.802790	0.773160	7.802790	7.802790	0.851191	0.013936	0.114687	0.020186	
41000	-63.967433	548	2	1	'1 Z 1 0 0 1 0 0 	D	0.401970	0.000000	0.401970	12.004049	12.004049	0.401970	12.004049	12.004049	0.816266	0.054439	0.090221	0.039074	
42000	-66.698463	277	1	1	'0 0 0 0 Z 0 0 0 	D	0.877565	0.877565	0.877565	0.877565	0.000000	0.877565	0.877565	0.877565	0.999651	0.000349	0.000000	0.000000	
43000	-66.116420	264	1	1	'0 0 0 0 0 0 Z 0 	D	0.894446	0.894446	0.894446	0.894446	0.894446	0.894446	0.000000	0.894446	0.999226	0.000361	0.000413	0.000000	
44000	-66.199239	234	1	1	'0 0 0 0 0 0 0 Z 	D	0.999115	0.999115	0.999115	0.999115	0.999115	0.999115	0.999115	0.000000	0.997451	0.001189	0.001358	0.000002	
45000	-66.122639	107	1	1	'0 0 0 0 Z 0 0 0 	D	0.812759	0.812759	0.812759	0.812759	0.000000	0.812759	0.812759	0.812759	0.998470	0.001528	0.000000	0.000003	
46000	-69.043457	632	1	3	'0 0 0 Z 0 0 Z Z 	D	1.130684	1.130684	1.130684	0.000000	1.130684	1.130684	0.000000	0.000000	0.998118	0.001222	0.000661	0.000000	
47000	-66.038003	832	1	1	'0 0 0 0 0 0 0 Z 	D	0.853867	0.853867	0.853867	0.853867	0.853867	0.853867	0.853867	0.000000	0.996102	0.001817	0.002076	0.000005	
48000	-67.703607	445	1	2	'0 0 0 0 Z Z 0 0 	D	0.799652	0.799652	0.799652	0.799652	0.000000	0.000000	0.799652	0.799652	0.999740	0.000260	0.000000	0.000000	
49000	-62.451739	711	2	1	'Z 0 1 0 0 1 1 1 	D	0.000000	0.995976	14.733616	0.995976	0.995976	14.733616	14.733616	14.733616	0.740939	0.081285	0.121696	0.056080	
50000	-62.041546	258	2	2	'Z 0 1 Z 0 1 1 1 	D	0.000000	0.378846	13.951967	0.000000	0.378846	13.951967	13.951967	13.951967	0.729060	0.065846	0.139397	0.065697	
51000	-64.195662	325	2	2	'0 0 1 Z 1 1 Z 1 	D	3.919104	3.919104	43.704922	0.000000	43.704922	43.704922	0.000000	43.704922	0.762390	0.087477	0.100070	0.050062	
52000	-66.444487	892	2	2	'Z 0 1 0 1 1 1 Z 	D	0.000000	6.861768	24.189268	6.861768	24.189268	24.189268	24.189268	0.000000	0.762646	0.087491	0.099919	0.049945	
53000	-65.684753	457	2	1	'Z 0 1 0 1 1 1 1 	D	0.000000	1.874687	11.750319	1.874687	11.750319	11.750319	11.750319	11.750319	0.668761	0.095896	0.153473	0.081869	
54000	-67.390600	533	1	1	'0 0 0 0 0 0 Z 0 	D	0.574183	0.574183	0.574183	0.574183	0.574183	0.574183	0.000000	0.574183	0.997429	0.001199	0.001370	0.000002	
55000	-66.404854	396	1	1	'0 0 0 0 Z 0 0 0 	D	0.636512	0.636512	0.636512	0.636512	0.000000	0.636512	0.636512	0.636512	0.999904	0.000096	0.000000	0.000000	
56000	-68.146746	608	1	2	'0 0 0 0 0 0 Z Z 	D	1.271697	1.271697	1.271697	1.271697	1.271697	1.271697	0.000000	0.000000	0.993748	0.002918	0.003335	0.000000	
57000	-69.175387	656	1	3	'0 0 Z Z Z 0 0 0 	D	0.682096	0.682096	0.000000	0.000000	0.000000	0.682096	0.682096	0.682096	1.000000	0.000000	0.000000	0.000000	
58000	-68.322964	472	1	3	'0 0 0 0 0 Z Z Z 	D	1.163220	1.163220	1.163220	1.163220	1.163220	0.000000	0.000000	0.000000	0.997399	0.000905	0.001696	0.000000	
59000	-67.389945	853	1	2	'0 0 Z 0 Z 0 0 0 	D	0.722359	0.722359	0.000000	0.722359	0.000000	0.722359	0.722359	0.722359	1.000000	0.000000	0.000000	0.000000	
60000	-66.246272	310	1	2	'0 0 Z 0 Z 0 0 0 	D	0.805374	0.805374	0.000000	0.805374	0.000000	0.805374	0.805374	0.805374	1.000000	0.000000	0.000000	0.000000	
61000	-66.383254	72	1	1	'0 0 0 0 Z 0 0 0 	D	0.742180	0.742180	0.742180	0.742180	0.000000	0.742180	0.742180	0.742180	0.998714	0.001284	0.000000	0.000002	
62000	-66.376050	847	1	1	'0 0 0 0 Z 0 0 0 	D	0.878572	0.878572	0.878572	0.878572	0.000000	0.878572	0.878572	0.878572	0.998217	0.001779	0.000000	0.000004	
63000	-66.467570	693	1	1	'0 0 0 0 0 0 0 Z 	D	0.818344	0.818344	0.818344	0.818344	0.818344	0.818344	0.818344	0.000000	0.995286	0.002197	0.002510	0.000007	
64000	-67.305781	372	1	1	'0 0 Z 0 0 0 0 0 	D	1.083915	1.083915	0.000000	1.083915	1.083915	1.083915	1.083915	1.083915	0.997448	0.000000	0.002546	0.000006	
65000	-66.602633	530	1	1	'0 0 0 0 0 0 Z 0 	D	0.879279	0.879279	0.879279	0.879279	0.879279	0.879279	0.000000	0.879279	0.997905	0.000977	0.001117	0.000001	
66000	-66.619779	257	1	2	'0 0 0 0 0 0 Z Z 	D	1.154094	1.154094	1.154094	1.154094	1.154094	1.154094	0.000000	0.000000	0.997302	0.001259	0.001439	0.000000	
67000	-66.145728	656	1	1	'0 0 0 0 0 0 0 Z 	D	0.831593	0.831593	0.831593	0.831593	0.831593	0.831593	0.831593	0.000000	0.998459	0.000719	0.000822	0.000000	
68000	-68.173087	666	1	4	'0 0 Z 0 0 Z Z Z 	D	0.907262	0.907262	0.000000	0.907262	0.907262	0.000000	0.000000	0.000000	0.999425	0.000000	0.000575	0.000000	
69000	-66.001548	513	1	1	'0 0 0 0 0 0 0 Z 	D	0.646124	0.646124	0.646124	0.646124	0.646124	0.646124	0.646124	0.000000	0.999000	0.000466	0.000533	0.000000	
70000	-67.210713	326	1	1	'0 0 0 0 0 0 Z 0 	D	1.199206	1.199206	1.199206	1.199206	1.199206	1.199206	0.000000	1.199206	0.994192	0.002705	0.003091	0.000012	
71000	-67.279979	276	1	1	'0 0 0 0 Z 0 0 0 	D	1.026102	1.026102	1.026102	1.026102	0.000000	1.026102	1.026102	1.026102	0.999486	0.000514	0.000000	0.000000	
72000	-68.791577	543	1	3	'0 0 0 0 0 Z Z Z 	D	1.143128	1.143128	1.143128	1.143128	1.143128	0.000000	0.000000	0.000000	0.998163	0.000578	0.001260	0.000000	
73000	-66.939963	825	1	2	'0 0 0 0 0 0 Z Z 	D	0.653973	0.653973	0.653973	0.653973	0.653973	0.653973	0.000000	0.000000	0.997796	0.001029	0.001176	0.000000	
74000	-69.331158	730	1	2	'0 0 0 0 Z Z 0 0 	D	0.578545	0.578545	0.578545	0.578545	0.000000	0.000000	0.578545	0.578545	0.999755	0.000245	0.000000	0.000000	
75000	-69.259458	520	1	2	'0 0 0 Z Z 0 0 0 	D	1.077242	1.077242	1.077242	0.000000	0.000000	1.077242	1.077242	1.077242	0.996817	0.003173	0.000000	0.000009	
76000	-65.738520	382	1	2	'0 0 0 0 0 0 Z Z 	D	0.850631	0.850631	0.850631	0.850631	0.850631	0.850631	0.000000	0.000000	0.998956	0.000487	0.000557	0.000000	
77000	-63.439956	176	2	1	'1 1 0 0 Z 0 0 0 	D	0.933072	0.933072	10.303236	10.303236	0.000000	10.303236	10.303236	10.303236	0.941418	0.045993	0.004644	0.007945	
78000	-66.735760	619	1	1	'0 0 Z 0 0 0 0 0 	D	0.585790	0.585790	0.000000	0.585790	0.585790	0.585790	0.585790	0.585790	0.999357	0.000000	0.000642	0.000000	
79000	-67.236128	553	1	1	'0 0 Z 0 0 0 0 0 	D	0.501255	0.501255	0.000000	0.501255	0.501255	0.501255	0.501255	0.501255	0.999646	0.000000	0.000354	0.000000	
80000	-67.278366	609	1	2	'0 0 Z 0 Z 0 0 0 	D	0.781196	0.781196	0.000000	0.781196	0.000000	0.781196	0.781196	0.781196	1.000000	0.000000	0.000000	0.000000	
81000	-65.796307	527	1	0	'0 0 0 0 0 0 0 0 	I	0.725167	0.725167	0.725167	0.725167	0.725167	0.725167	0.725167	0.725167	0.999749	0.000117	0.000134	0.000000	
82000	-66.440305	123	1	1	'0 0 Z 0 0 0 0 0 	D	0.648887	0.648887	0.000000	0.648887	0.648887	0.648887	0.648887	0.648887	0.999834	0.000000	0.000166	0.000000	
83000	-65.986454	891	1	2	'0 0 0 0 0 0 Z Z 	D	0.731282	0.731282	0.731282	0.731282	0.731282	0.731282	0.000000	0.000000	0.999309	0.000323	0.000369	0.000000	
84000	-66.643675	478	1	1	'0 0 0 0 0 0 0 Z 	D	0.915452	0.915452	0.915452	0.915452	0.915452	0.915452	0.915452	0.000000	0.996684	0.001546	0.001767	0.000003	
85000	-70.058623	833	1	1	'0 0 0 0 0 0 0 Z 	D	1.441823	1.441823	1.441823	1.441823	1.441823	1.441823	1.441823	0.000000	0.997475	0.001178	0.001346	0.000001	
86000	-63.829668	12	2	2	'0 0 Z 1 Z 1 1 1 	D	0.693532	0.693532	0.000000	3.538159	0.000000	3.538159	3.538159	3.538159	1.000000	0.000000	0.000000	0.000000	
87000	-65.563080	931	2	3	'0 0 Z 1 Z 0 Z 1 	D	0.675526	0.675526	0.000000	9.431544	0.000000	0.675526	0.000000	9.431544	1.000000	0.000000	0.000000	0.000000	
88000	-68.522450	176	1	2	'0 0 0 0 0 Z 0 Z 	D	0.654232	0.654232	0.654232	0.654232	0.654232	0.000000	0.654232	0.000000	0.996982	0.001286	0.001729	0.000002	
89000	-69.739054	788	1	3	'0 0 0 0 Z Z 0 Z 	D	0.498338	0.498338	0.498338	0.498338	0.000000	0.000000	0.498338	0.000000	0.999909	0.000091	0.000000	0.000000	
90000	-65.960953	467	1	2	'0 0 0 0 0 0 Z Z 	D	0.822390	0.822390	0.822390	0.822390	0.822390	0.822390	0.000000	0.000000	0.998995	0.000469	0.000536	0.000000	
91000	-67.203706	608	1	0	'0 0 0 0 0 0 0 0 	I	0.678361	0.678361	0.678361	0.678361	0.678361	0.678361	0.678361	0.678361	0.998163	0.000856	0.000978	0.000004	
92000	-67.136866	82	1	1	'0 0 0 0 0 0 0 Z 	D	1.158870	1.158870	1.158870	1.158870	1.158870	1.158870	1.158870	0.000000	0.998172	0.000853	0.000974	0.000001	
93000	-66.241472	519	1	1	'0 0 0 0 0 0 0 Z 	D	0.690313	0.690313	0.690313	0.690313	0.690313	0.690313	0.690313	0.000000	0.998889	0.000518	0.000592	0.000000	
94000	-68.636949	413	1	3	'0 0 0 0 0 Z Z Z 	D	0.943087	0.943087	0.943087	0.943087	0.943087	0.000000	0.000000	0.000000	0.998874	0.000335	0.000792	0.000000	
95000	-67.791648	81	1	1	'0 0 0 0 0 0 0 Z 	D	1.334951	1.334951	1.334951	1.334951	1.334951	1.334951	1.334951	0.000000	0.989723	0.004778	0.005460	0.000039	
96000	-67.270383	880	1	1	'0 0 0 0 0 0 0 Z 	D	1.048162	1.048162	1.048162	1.048162	1.048162	1.048162	1.048162	0.000000	0.997786	0.001032	0.001180	0.000002	
97000	-66.276893	694	1	1	'0 0 0 0 0 0 0 Z 	D	0.999966	0.999966	0.999966	0.999966	0.999966	0.999966	0.999966	0.000000	0.992286	0.003590	0.004103	0.000021	
98000	-67.880616	661	1	3	'0 0 0 0 0 Z Z Z 	D	0.949125	0.949125	0.949125	0.949125	0.949125	0.000000	0.000000	0.000000	0.999201	0.000282	0.000516	0.000000	
99000	-68.599415	819	1	2	'0 0 0 Z 0 0 Z 0 	D	0.866532	0.866532	0.866532	0.000000	0.866532	0.866532	0.000000	0.866532	0.998799	0.000685	0.000516	0.000000	
100000	-66.808078	120	1	2	'0 0 0 0 0 0 Z Z 	D	0.565872	0.565872	0.565872	0.565872	0.565872	0.565872	0.000000	0.000000	0.998306	0.000791	0.000903	0.000000	
101000	-66.210896	44	1	0	'0 0 0 0 0 0 0 0 	I	0.918147	0.918147	0.918147	0.918147	0.918147	0.918147	0.918147	0.918147	0.998702	0.000605	0.000691	0.000002	
102000	-66.360798	231	1	1	'0 0 0 0 Z 0 0 0 	D	0.616453	0.616453	0.616453	0.616453	0.000000	0.616453	0.616453	0.616453	0.999479	0.000520	0.000000	0.000000	
103000	-66.070553	457	1	2	'0 0 0 0 0 0 Z Z 	D	0.950457	0.950457	0.950457	0.950457	0.950457	0.950457	0.000000	0.000000	0.999223	0.000362	0.000414	0.000000	
104000	-66.488634	739	1	0	'0 0 0 0 0 0 0 0 	I	1.028319	1.028319	1.028319	1.028319	1.028319	1.028319	1.028319	1.028319	0.998701	0.000605	0.000692	0.000002	
105000	-64.804128	635	2	1	'1 1 Z 0 1 0 0 0 	D	0.871081	0.871081	0.000000	14.534430	0.871081	14.534430	14.534430	14.534430	0.999359	0.000010	0.000588	0.000044	
106000	-65.078258	546	1	2	'0 0 0 0 0 0 Z Z 	D	0.853206	0.853206	0.853206	0.853206	0.853206	0.853206	0.000000	0.000000	0.999397	0.000281	0.000322	0.000000	
107000	-66.359194	79	1	0	'0 0 0 0 0 0 0 0 	I	0.806773	0.806773	0.806773	0.806773	0.806773	0.806773	0.806773	0.806773	0.999543	0.000213	0.000244	0.000000	
108000	-68.065058	73	1	2	'0 0 0 0 0 Z 0 Z 	D	0.863862	0.863862	0.863862	0.863862	0.863862	0.000000	0.863862	0.000000	0.998359	0.000654	0.000987	0.000001	
109000	-65.714715	872	1	1	'0 0 0 0 0 0 Z 0 	D	0.844914	0.844914	0.844914	0.844914	0.844914	0.844914	0.000000	0.844914	0.999566	0.000202	0.000231	0.000000	
110000	-66.724760	824	1	1	'0 0 0 0 0 0 0 Z 	D	0.885880	0.885880	0.885880	0.885880	0.885880	0.885880	0.885880	0.000000	0.999202	0.000372	0.000425	0.000000	
111000	-66.434917	4	1	1	'0 0 0 0 Z 0 0 0 	D	0.819784	0.819784	0.819784	0.819784	0.000000	0.819784	0.819784	0.819784	0.999799	0.000201	0.000000	0.000000	
112000	-69.107583	564	1	3	'0 0 0 0 Z Z 0 Z 	D	1.084695	1.084695	1.084695	1.084695	0.000000	0.000000	1.084695	0.000000	0.999236	0.000764	0.000000	0.000001	
113000	-66.823045	759	1	1	'0 0 Z 0 0 0 0 0 	D	0.848897	0.848897	0.000000	0.848897	0.848897	0.848897	0.848897	0.848897	0.998375	0.000000	0.001622	0.000003	
114000	-66.916074	69	1	1	'0 0 0 0 0 0 Z 0 	D	1.119185	1.119185	1.119185	1.119185	1.119185	1.119185	0.000000	1.119185	0.996909	0.001441	0.001647	0.000003	
115000	-67.273912	22	1	1	'0 0 0 0 0 0 Z 0 	D	0.539687	0.539687	0.539687	0.539687	0.539687	0.539687	0.000000	0.539687	0.999362	0.000298	0.000340	0.000000	
116000	-66.535250	666	1	2	'0 0 0 0 0 0 Z Z 	D	1.101704	1.101704	1.101704	1.101704	1.101704	1.101704	0.000000	0.000000	0.998953	0.000489	0.000558	0.000000	
117000	-66.126915	206	1	1	'0 0 0 0 0 0 0 Z 	D	0.658327	0.658327	0.658327	0.658327	0.658327	0.658327	0.658327	0.000000	0.999900	0.000046	0.000053	0.000000	
118000	-65.310786	182	2	2	'1 1 0 Z 0 1 1 Z 	D	6.299973	6.299973	32.462548	0.000000	32.462548	6.299973	6.299973	0.000000	0.788643	0.092440	0.093327	0.025589	
119000	-66.433787	120	1	1	'0 0 Z 0 0 0 0 0 	D	0.858836	0.858836	0.000000	0.858836	0.858836	0.858836	0.858836	0.858836	0.997750	0.000000	0.002245	0.000005	
120000	-66.108066	801	1	0	'0 0 0 0 0 0 0 0 	I	0.856324	0.856324	0.856324	0.856324	0.856324	0.856324	0.856324	0.856324	0.998847	0.000537	0.000614	0.000001	
121000	-68.707066	887	1	3	'0 0 0 0 0 Z Z Z 	D	0.732967	0.732967	0.732967	0.732967	0.732967	0.000000	0.000000	0.000000	0.999452	0.000206	0.000341	0.000000	
122000	-66.469646	119	1	1	'0 0 0 0 0 0 Z 0 	D	1.172636	1.172636	1.172636	1.172636	1.172636	1.172636	0.000000	1.172636	0.996017	0.001856	0.002122	0.000005	
123000	-70.150352	825	1	1	'0 0 0 Z 0 0 0 0 	D	1.236096	1.236096	1.236096	0.000000	1.236096	1.236096	1.236096	1.236096	0.989687	0.005614	0.004600	0.000099	
124000	-65.686409	285	1	2	'0 0 0 0 0 0 Z Z 	D	0.791654	0.791654	0.791654	0.791654	0.791654	0.791654	0.000000	0.000000	0.999334	0.000311	0.000355	0.000000	
125000	-65.690782	490	1	2	'0 0 0 0 0 0 Z Z 	D	0.943525	0.943525	0.943525	0.943525	0.943525	0.943525	0.000000	0.000000	0.998776	0.000571	0.000653	0.000000	
126000	-66.759969	353	1	2	'0 0 0 0 0 0 Z Z 	D	0.585471	0.585471	0.585471	0.585471	0.585471	0.585471	0.000000	0.000000	0.998739	0.000589	0.000673	0.000000	
127000	-65.892568	655	2	4	'1 1 0 Z Z 0 Z Z 	D	0.683906	0.683906	1.983066	0.000000	0.000000	1.983066	0.000000	0.000000	0.992052	0.007948	0.000000	0.000000	
128000	-66.424289	892	1	2	'0 0 0 0 0 0 Z Z 	D	0.936756	0.936756	0.936756	0.936756	0.936756	0.936756	0.000000	0.000000	0.997311	0.001255	0.001434	0.000000	
129000	-67.330685	563	1	1	'0 0 0 0 0 0 0 Z 	D	1.085104	1.085104	1.085104	1.085104	1.085104	1.085104	1.085104	0.000000	0.994276	0.002666	0.003047	0.000011	
130000	-62.609662	613	2	1	'0 0 0 1 1 Z 1 1 	D	0.967712	0.967712	0.967712	11.236471	11.236471	0.000000	11.236471	11.236471	0.823139	0.044985	0.098236	0.033641	
131000	-63.379504	817	2	3	'0 Z Z 1 Z 1 1 1 	D	1.160440	0.000000	0.000000	23.943294	0.000000	23.943294	23.943294	23.943294	1.000000	0.000000	0.000000	0.000000	
132000	-63.314293	621	2	1	'0 0 0 1 Z 1 1 1 	D	0.653735	0.653735	0.653735	5.663241	0.000000	5.663241	5.663241	5.663241	0.999659	0.000333	0.000001	0.000008	
133000	-66.848926	312	1	1	'0 0 Z 0 0 0 0 0 	D	0.670565	0.670565	0.000000	0.670565	0.670565	0.670565	0.670565	0.670565	0.998888	0.000000	0.001110	0.000001	
134000	-67.818410	289	1	2	'0 0 0 0 0 Z 0 Z 	D	0.740632	0.740632	0.740632	0.740632	0.740632	0.000000	0.740632	0.000000	0.998981	0.000419	0.000600	0.000000	
135000	-64.330149	231	2	0	'1 1 0 0 0 0 0 0 	D	0.912196	0.912196	11.374438	11.374438	11.374438	11.374438	11.374438	11.374438	0.684787	0.113301	0.129658	0.072254	
136000	-66.987751	632	1	1	'0 0 0 0 0 0 Z 0 	D	1.056765	1.056765	1.056765	1.056765	1.056765	1.056765	0.000000	1.056765	0.998856	0.000534	0.000610	0.000000	
137000	-66.769714	959	1	1	'0 0 0 0 0 0 0 Z 	D	0.613041	0.613041	0.613041	0.613041	0.613041	0.613041	0.613041	0.000000	0.999321	0.000317	0.000362	0.000000	
138000	-67.811397	274	1	1	'0 0 Z 0 0 0 0 0 	D	0.885566	0.885566	0.000000	0.885566	0.885566	0.885566	0.885566	0.885566	0.999842	0.000000	0.000158	0.000000	
139000	-65.558685	82	2	0	'1 1 0 1 0 0 0 0 	D	1.066979	1.066979	1.883900	1.066979	1.883900	1.883900	1.883900	1.883900	0.993937	0.003172	0.002847	0.000043	
