Options:
Model:                           Discrete: Dependent
Tree File Name:                  ./data/uto-hawaiian-bi.linealdescent.bttrees
Data File Name:                  ./data/uto-hawaiian-bi.linealdescent.btdata
Log File Name:                   ./output/uto-hawaiian-bi.linealdescent-dep3.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1131381600
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   ./output/uto-hawaiian-bi.linealdescent-dep3.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           Empirical: (0.304348,0.000000,0.652174,0.043478)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.127349
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       23
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
42000	-12.674711	291	1	4	'Z 0 Z 0 0 0 Z Z 	D	0.000000	39.243387	0.000000	39.243387	39.243387	39.243387	0.000000	0.000000	0.047784	0.000000	0.952216	0.000000	
43000	-15.119030	133	1	3	'Z 0 0 0 0 0 Z Z 	D	0.000000	6.524247	6.524247	6.524247	6.524247	6.524247	0.000000	0.000000	0.004528	0.000000	0.995472	0.000000	
44000	-14.251433	62	2	1	'1 1 1 1 1 1 0 Z 	D	9.984187	9.984187	9.984187	9.984187	9.984187	9.984187	9.133304	0.000000	0.002806	0.000000	0.997194	0.000000	
45000	-14.131426	366	1	2	'0 0 Z Z 0 0 0 0 	D	27.349883	27.349883	0.000000	0.000000	27.349883	27.349883	27.349883	27.349883	0.011558	0.000000	0.988362	0.000080	
46000	-13.190024	835	1	3	'Z 0 Z Z 0 0 0 0 	D	0.000000	30.900340	0.000000	0.000000	30.900340	30.900340	30.900340	30.900340	0.060541	0.000000	0.939345	0.000114	
47000	-13.814531	710	1	2	'0 0 0 Z 0 0 Z 0 	D	25.809623	25.809623	25.809623	0.000000	25.809623	25.809623	0.000000	25.809623	0.001500	0.000000	0.994766	0.003734	
48000	-13.965273	918	1	1	'0 0 0 0 0 0 Z 0 	D	30.754041	30.754041	30.754041	30.754041	30.754041	30.754041	0.000000	30.754041	0.061254	0.000000	0.938540	0.000206	
49000	-13.254876	774	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	19.541794	19.541794	19.541794	19.541794	19.541794	19.541794	0.000000	0.042009	0.000000	0.957991	0.000000	
50000	-12.084237	664	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	21.178601	21.178601	21.178601	21.178601	21.178601	21.178601	0.000000	0.000000	0.999908	0.000092	
51000	-13.737553	135	1	3	'Z Z Z 0 0 0 0 0 	D	0.000000	0.000000	0.000000	17.208036	17.208036	17.208036	17.208036	17.208036	0.000000	0.000000	0.999970	0.000030	
52000	-13.885175	228	1	4	'0 Z Z Z 0 0 Z 0 	D	17.888366	0.000000	0.000000	0.000000	17.888366	17.888366	0.000000	17.888366	0.000000	0.000000	0.999957	0.000043	
53000	-14.319470	2	1	1	'0 0 0 Z 0 0 0 0 	D	11.277940	11.277940	11.277940	0.000000	11.277940	11.277940	11.277940	11.277940	0.003726	0.000000	0.996202	0.000072	
54000	-13.769261	409	1	1	'0 0 0 0 0 0 0 Z 	D	11.335218	11.335218	11.335218	11.335218	11.335218	11.335218	11.335218	0.000000	0.024500	0.000000	0.975500	0.000000	
55000	-12.949797	132	1	2	'0 0 0 Z 0 0 Z 0 	D	18.699032	18.699032	18.699032	0.000000	18.699032	18.699032	0.000000	18.699032	0.011896	0.000000	0.988064	0.000040	
56000	-14.459214	450	1	4	'Z Z Z 0 0 0 Z 0 	D	0.000000	0.000000	0.000000	10.176943	10.176943	10.176943	0.000000	10.176943	0.000000	0.000000	0.999989	0.000011	
57000	-13.799042	839	1	2	'0 0 0 0 0 0 Z Z 	D	43.483078	43.483078	43.483078	43.483078	43.483078	43.483078	0.000000	0.000000	0.059435	0.000000	0.940565	0.000000	
58000	-14.003995	427	1	2	'0 Z 0 0 0 0 0 Z 	D	20.561712	0.000000	20.561712	20.561712	20.561712	20.561712	20.561712	0.000000	0.000000	0.000000	1.000000	0.000000	
59000	-16.600918	793	1	1	'0 0 0 0 0 0 0 Z 	D	6.251817	6.251817	6.251817	6.251817	6.251817	6.251817	6.251817	0.000000	0.028500	0.000000	0.971500	0.000000	
60000	-14.138410	335	1	3	'Z Z 0 0 0 0 Z 0 	D	0.000000	0.000000	20.320093	20.320093	20.320093	20.320093	0.000000	20.320093	0.000000	0.000000	0.999977	0.000023	
61000	-14.737517	979	1	3	'Z 0 Z Z 0 0 0 0 	D	0.000000	11.010510	0.000000	0.000000	11.010510	11.010510	11.010510	11.010510	0.006835	0.000000	0.993157	0.000008	
62000	-13.214923	814	1	3	'Z Z 0 0 0 0 0 Z 	D	0.000000	0.000000	19.426978	19.426978	19.426978	19.426978	19.426978	0.000000	0.000000	0.000000	1.000000	0.000000	
63000	-14.755225	530	1	2	'0 Z 0 0 0 0 0 Z 	D	11.208139	0.000000	11.208139	11.208139	11.208139	11.208139	11.208139	0.000000	0.000000	0.000000	1.000000	0.000000	
64000	-13.578595	338	1	4	'Z 0 Z Z 0 0 0 Z 	D	0.000000	17.051208	0.000000	0.000000	17.051208	17.051208	17.051208	0.000000	0.013965	0.000000	0.986035	0.000000	
65000	-12.689740	999	1	4	'0 0 Z Z 0 0 Z Z 	D	30.412466	30.412466	0.000000	0.000000	30.412466	30.412466	0.000000	0.000000	0.014709	0.000000	0.985291	0.000000	
66000	-15.059653	947	1	3	'Z Z 0 0 0 0 0 Z 	D	0.000000	0.000000	8.831982	8.831982	8.831982	8.831982	8.831982	0.000000	0.000000	0.000000	1.000000	0.000000	
67000	-12.969206	674	1	3	'Z Z 0 0 0 0 0 Z 	D	0.000000	0.000000	18.260363	18.260363	18.260363	18.260363	18.260363	0.000000	0.000000	0.000000	1.000000	0.000000	
68000	-13.408230	559	2	3	'0 Z 1 0 0 1 Z Z 	D	17.865494	0.000000	19.060280	17.865494	17.865494	19.060280	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
69000	-13.277537	521	2	1	'0 0 1 1 1 1 1 Z 	D	3.303271	3.303271	23.771201	23.771201	23.771201	23.771201	23.771201	0.000000	0.000108	0.000000	0.999887	0.000006	
70000	-12.818496	542	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	29.569142	29.569142	29.569142	29.569142	29.569142	29.569142	29.569142	0.004028	0.000000	0.995732	0.000240	
71000	-13.858460	805	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	12.925649	12.925649	12.925649	12.925649	12.925649	12.925649	0.000000	0.007042	0.000000	0.992958	0.000000	
72000	-12.988926	595	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	36.422903	36.422903	36.422903	36.422903	36.422903	36.422903	0.000000	0.074016	0.000000	0.925984	0.000000	
73000	-13.774658	74	1	1	'0 0 0 Z 0 0 0 0 	D	19.300507	19.300507	19.300507	0.000000	19.300507	19.300507	19.300507	19.300507	0.023452	0.000000	0.976482	0.000066	
74000	-13.624494	409	1	1	'0 0 0 0 0 0 0 Z 	D	12.194942	12.194942	12.194942	12.194942	12.194942	12.194942	12.194942	0.000000	0.024934	0.000000	0.975066	0.000000	
75000	-14.623774	429	1	3	'0 0 0 Z 0 0 Z Z 	D	8.101470	8.101470	8.101470	0.000000	8.101470	8.101470	0.000000	0.000000	0.007887	0.000000	0.992113	0.000000	
76000	-12.467246	952	1	4	'Z 0 0 Z 0 0 Z Z 	D	0.000000	28.193547	28.193547	0.000000	28.193547	28.193547	0.000000	0.000000	0.018596	0.000000	0.981404	0.000000	
77000	-12.344637	398	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	20.833147	20.833147	20.833147	20.833147	20.833147	20.833147	0.000000	0.000000	0.999919	0.000081	
78000	-12.940098	146	1	3	'Z 0 0 0 0 0 Z Z 	D	0.000000	18.719651	18.719651	18.719651	18.719651	18.719651	0.000000	0.000000	0.004210	0.000000	0.995790	0.000000	
79000	-14.058158	361	1	4	'0 0 Z Z 0 0 Z Z 	D	24.746442	24.746442	0.000000	0.000000	24.746442	24.746442	0.000000	0.000000	0.032559	0.000000	0.967441	0.000000	
80000	-12.793803	430	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	20.825919	20.825919	20.825919	20.825919	20.825919	20.825919	0.000000	0.000000	0.999973	0.000027	
81000	-14.918966	76	1	1	'0 0 Z 0 0 0 0 0 	D	8.812505	8.812505	0.000000	8.812505	8.812505	8.812505	8.812505	8.812505	0.010517	0.000000	0.989462	0.000021	
82000	-12.722170	550	1	3	'Z Z Z 0 0 0 0 0 	D	0.000000	0.000000	0.000000	28.964595	28.964595	28.964595	28.964595	28.964595	0.000000	0.000000	0.999895	0.000105	
83000	-13.470131	396	1	3	'Z Z 0 0 0 0 Z 0 	D	0.000000	0.000000	17.235572	17.235572	17.235572	17.235572	0.000000	17.235572	0.000000	0.000000	0.999971	0.000029	
84000	-13.568514	956	1	3	'Z 0 0 0 0 0 Z Z 	D	0.000000	13.391162	13.391162	13.391162	13.391162	13.391162	0.000000	0.000000	0.014685	0.000000	0.985315	0.000000	
85000	-13.631505	467	1	3	'0 0 Z Z 0 0 Z 0 	D	21.425175	21.425175	0.000000	0.000000	21.425175	21.425175	0.000000	21.425175	0.016673	0.000000	0.982899	0.000428	
86000	-13.711499	837	1	1	'0 0 0 0 0 0 0 Z 	D	29.302979	29.302979	29.302979	29.302979	29.302979	29.302979	29.302979	0.000000	0.013712	0.000000	0.986288	0.000000	
87000	-15.288020	486	1	2	'0 Z 0 0 0 0 Z 0 	D	12.287242	0.000000	12.287242	12.287242	12.287242	12.287242	0.000000	12.287242	0.000000	0.000000	0.999990	0.000010	
88000	-13.020824	470	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	18.880031	18.880031	18.880031	18.880031	18.880031	18.880031	18.880031	0.032044	0.000000	0.967884	0.000072	
89000	-12.563938	429	1	4	'Z 0 Z Z 0 0 0 Z 	D	0.000000	24.606830	0.000000	0.000000	24.606830	24.606830	24.606830	0.000000	0.033404	0.000000	0.966596	0.000000	
90000	-14.284335	7	1	0	'0 0 0 0 0 0 0 0 	I	16.269035	16.269035	16.269035	16.269035	16.269035	16.269035	16.269035	16.269035	0.024682	0.000000	0.975277	0.000041	
91000	-13.595198	443	1	4	'Z 0 Z 0 0 0 Z Z 	D	0.000000	23.404736	0.000000	23.404736	23.404736	23.404736	0.000000	0.000000	0.033789	0.000000	0.966211	0.000000	
92000	-13.241182	35	1	3	'Z 0 0 0 0 0 Z Z 	D	0.000000	19.686907	19.686907	19.686907	19.686907	19.686907	0.000000	0.000000	0.019451	0.000000	0.980549	0.000000	
93000	-12.042331	342	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	42.269144	42.269144	42.269144	42.269144	42.269144	42.269144	0.000000	0.000000	0.999623	0.000377	
94000	-12.654349	601	1	3	'Z Z Z 0 0 0 0 0 	D	0.000000	0.000000	0.000000	21.384192	21.384192	21.384192	21.384192	21.384192	0.000000	0.000000	0.999957	0.000043	
95000	-12.951362	614	1	3	'Z 0 0 0 0 0 Z Z 	D	0.000000	29.881569	29.881569	29.881569	29.881569	29.881569	0.000000	0.000000	0.061799	0.000000	0.938201	0.000000	
96000	-14.949762	747	1	4	'0 Z Z Z 0 0 Z 0 	D	11.945618	0.000000	0.000000	0.000000	11.945618	11.945618	0.000000	11.945618	0.000000	0.000000	0.999973	0.000027	
97000	-12.355440	964	1	4	'Z Z Z 0 0 0 Z 0 	D	0.000000	0.000000	0.000000	29.131198	29.131198	29.131198	0.000000	29.131198	0.000000	0.000000	0.999726	0.000274	
98000	-13.796598	380	1	3	'0 0 Z Z 0 0 Z 0 	D	14.060068	14.060068	0.000000	0.000000	14.060068	14.060068	0.000000	14.060068	0.008642	0.000000	0.991316	0.000042	
99000	-14.214279	577	1	2	'0 0 0 Z 0 0 Z 0 	D	19.213754	19.213754	19.213754	0.000000	19.213754	19.213754	0.000000	19.213754	0.014264	0.000000	0.985709	0.000027	
100000	-13.256635	392	1	3	'Z Z 0 0 0 0 0 Z 	D	0.000000	0.000000	54.522856	54.522856	54.522856	54.522856	54.522856	0.000000	0.000000	0.000000	1.000000	0.000000	
101000	-14.761322	896	1	3	'Z Z 0 0 0 0 0 Z 	D	0.000000	0.000000	10.568259	10.568259	10.568259	10.568259	10.568259	0.000000	0.000000	0.000000	1.000000	0.000000	
102000	-12.113674	802	1	4	'Z Z Z 0 0 0 Z 0 	D	0.000000	0.000000	0.000000	33.841563	33.841563	33.841563	0.000000	33.841563	0.000000	0.000000	0.999812	0.000188	
103000	-12.804714	80	1	3	'Z 0 0 0 0 0 Z Z 	D	0.000000	39.464369	39.464369	39.464369	39.464369	39.464369	0.000000	0.000000	0.043632	0.000000	0.956368	0.000000	
104000	-12.004981	374	1	3	'Z Z 0 0 0 0 0 Z 	D	0.000000	0.000000	25.778139	25.778139	25.778139	25.778139	25.778139	0.000000	0.000000	0.000000	1.000000	0.000000	
105000	-12.939322	208	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	36.221956	36.221956	36.221956	36.221956	36.221956	36.221956	36.221956	0.073846	0.000000	0.925859	0.000295	
106000	-13.108334	155	1	3	'Z Z 0 0 0 0 Z 0 	D	0.000000	0.000000	13.253664	13.253664	13.253664	13.253664	0.000000	13.253664	0.000000	0.000000	0.999995	0.000005	
107000	-12.965940	590	1	4	'Z 0 0 Z 0 0 Z Z 	D	0.000000	17.043796	17.043796	0.000000	17.043796	17.043796	0.000000	0.000000	0.009491	0.000000	0.990509	0.000000	
108000	-12.543799	242	1	3	'Z Z 0 0 0 0 0 Z 	D	0.000000	0.000000	17.956189	17.956189	17.956189	17.956189	17.956189	0.000000	0.000000	0.000000	1.000000	0.000000	
109000	-14.037378	513	1	3	'Z Z 0 0 0 0 0 Z 	D	0.000000	0.000000	17.257785	17.257785	17.257785	17.257785	17.257785	0.000000	0.000000	0.000000	1.000000	0.000000	
110000	-13.397872	676	1	1	'0 Z 0 0 0 0 0 0 	D	15.789286	0.000000	15.789286	15.789286	15.789286	15.789286	15.789286	15.789286	0.000000	0.000000	0.999950	0.000050	
111000	-13.805463	616	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	14.456502	14.456502	14.456502	14.456502	14.456502	14.456502	0.000000	0.033098	0.000000	0.966902	0.000000	
112000	-15.415757	332	1	2	'0 Z 0 0 0 0 0 Z 	D	6.611595	0.000000	6.611595	6.611595	6.611595	6.611595	6.611595	0.000000	0.000000	0.000000	1.000000	0.000000	
113000	-13.578249	178	1	2	'Z 0 0 0 0 0 Z 0 	D	0.000000	20.677778	20.677778	20.677778	20.677778	20.677778	0.000000	20.677778	0.050965	0.000000	0.949012	0.000023	
114000	-13.875998	391	1	3	'Z 0 0 0 0 0 Z Z 	D	0.000000	14.572310	14.572310	14.572310	14.572310	14.572310	0.000000	0.000000	0.039192	0.000000	0.960808	0.000000	
115000	-14.719426	523	1	1	'0 Z 0 0 0 0 0 0 	D	13.526813	0.000000	13.526813	13.526813	13.526813	13.526813	13.526813	13.526813	0.000000	0.000000	0.999979	0.000021	
116000	-13.585031	550	1	3	'Z Z Z 0 0 0 0 0 	D	0.000000	0.000000	0.000000	13.301761	13.301761	13.301761	13.301761	13.301761	0.000000	0.000000	0.999982	0.000018	
117000	-14.571218	894	1	1	'0 0 0 0 0 0 0 Z 	D	8.127106	8.127106	8.127106	8.127106	8.127106	8.127106	8.127106	0.000000	0.000043	0.000000	0.999957	0.000000	
118000	-12.660839	386	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	15.948891	15.948891	15.948891	15.948891	15.948891	15.948891	0.000000	0.000000	0.999961	0.000039	
119000	-12.556011	167	1	4	'Z Z Z 0 0 0 Z 0 	D	0.000000	0.000000	0.000000	18.596305	18.596305	18.596305	0.000000	18.596305	0.000000	0.000000	0.999956	0.000044	
120000	-12.905345	722	1	3	'Z Z 0 0 0 0 Z 0 	D	0.000000	0.000000	19.748375	19.748375	19.748375	19.748375	0.000000	19.748375	0.000000	0.000000	0.999909	0.000091	
121000	-12.447836	325	1	3	'Z Z 0 0 0 0 0 Z 	D	0.000000	0.000000	37.960826	37.960826	37.960826	37.960826	37.960826	0.000000	0.000000	0.000000	1.000000	0.000000	
122000	-13.702043	932	1	3	'0 0 0 Z 0 0 Z Z 	D	33.370738	33.370738	33.370738	0.000000	33.370738	33.370738	0.000000	0.000000	0.052643	0.000000	0.947357	0.000000	
123000	-14.446477	627	1	2	'0 0 Z Z 0 0 0 0 	D	14.790177	14.790177	0.000000	0.000000	14.790177	14.790177	14.790177	14.790177	0.038436	0.000000	0.961546	0.000018	
124000	-14.122876	128	1	1	'0 0 0 0 0 0 0 Z 	D	20.374927	20.374927	20.374927	20.374927	20.374927	20.374927	20.374927	0.000000	0.027804	0.000000	0.972196	0.000000	
125000	-13.957000	304	1	0	'0 0 0 0 0 0 0 0 	I	12.135457	12.135457	12.135457	12.135457	12.135457	12.135457	12.135457	12.135457	0.024212	0.000000	0.975774	0.000014	
126000	-13.861659	891	1	1	'0 Z 0 0 0 0 0 0 	D	17.994229	0.000000	17.994229	17.994229	17.994229	17.994229	17.994229	17.994229	0.000000	0.000000	0.999939	0.000061	
127000	-15.189237	977	1	4	'Z 0 Z Z 0 0 0 Z 	D	0.000000	12.748824	0.000000	0.000000	12.748824	12.748824	12.748824	0.000000	0.023652	0.000000	0.976348	0.000000	
128000	-13.386506	367	1	4	'Z Z Z 0 0 0 Z 0 	D	0.000000	0.000000	0.000000	12.831450	12.831450	12.831450	0.000000	12.831450	0.000000	0.000000	0.999975	0.000025	
129000	-13.609392	973	1	3	'0 0 0 Z 0 0 Z Z 	D	22.369215	22.369215	22.369215	0.000000	22.369215	22.369215	0.000000	0.000000	0.007543	0.000000	0.992457	0.000000	
130000	-13.348720	600	1	3	'Z 0 Z Z 0 0 0 0 	D	0.000000	15.904969	0.000000	0.000000	15.904969	15.904969	15.904969	15.904969	0.026207	0.000000	0.973730	0.000063	
131000	-13.710967	694	1	4	'Z 0 Z 0 0 0 Z Z 	D	0.000000	14.768902	0.000000	14.768902	14.768902	14.768902	0.000000	0.000000	0.012841	0.000000	0.987159	0.000000	
132000	-13.950439	141	1	4	'Z 0 0 Z 0 0 Z Z 	D	0.000000	17.112833	17.112833	0.000000	17.112833	17.112833	0.000000	0.000000	0.012931	0.000000	0.987069	0.000000	
133000	-13.519279	490	1	5	'Z 0 Z Z 0 0 Z Z 	D	0.000000	21.463983	0.000000	0.000000	21.463983	21.463983	0.000000	0.000000	0.024514	0.000000	0.975486	0.000000	
134000	-12.664266	19	1	4	'Z Z Z 0 0 0 Z 0 	D	0.000000	0.000000	0.000000	25.977541	25.977541	25.977541	0.000000	25.977541	0.000000	0.000000	0.999875	0.000125	
135000	-12.978570	548	1	3	'0 0 Z Z 0 0 Z 0 	D	21.834910	21.834910	0.000000	0.000000	21.834910	21.834910	0.000000	21.834910	0.013155	0.000000	0.986792	0.000053	
136000	-12.602437	798	1	4	'Z 0 Z 0 0 0 Z Z 	D	0.000000	17.429601	0.000000	17.429601	17.429601	17.429601	0.000000	0.000000	0.000178	0.000000	0.999822	0.000000	
137000	-14.406708	500	1	5	'Z 0 Z Z 0 0 Z Z 	D	0.000000	10.336281	0.000000	0.000000	10.336281	10.336281	0.000000	0.000000	0.000122	0.000000	0.999878	0.000000	
138000	-13.600427	103	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	14.642142	14.642142	14.642142	14.642142	14.642142	14.642142	0.000000	0.011980	0.000000	0.988020	0.000000	
