Options:
Model:                           Discrete: Dependent
Tree File Name:                  ./data/austronesian-eskimo-monogamy.bttrees
Data File Name:                  ./data/austronesian-eskimo-monogamy.btdata
Log File Name:                   ./output/austronesian-eskimo-monogamy-dep3.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1516829182
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   ./output/austronesian-eskimo-monogamy-dep3.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           Empirical: (0.662500,0.162500,0.062500,0.112500)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.000086
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       80
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
21000	-63.196895	623	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	7.334559	0.000000	0.000000	7.334559	7.334559	7.334559	0.000000	0.000000	0.627989	0.372011	
22000	-64.409411	284	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	5.258165	0.000000	0.000000	5.258165	5.258165	5.258165	0.000000	0.000000	0.484201	0.515799	
23000	-63.644602	569	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	6.286997	0.000000	0.000000	6.286997	6.286997	6.286997	0.000000	0.000000	0.508931	0.491069	
24000	-64.383352	516	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	7.530420	0.000000	0.000000	7.530420	7.530420	7.530420	0.000000	0.000000	0.673451	0.326549	
25000	-64.538336	136	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	5.228382	0.000000	0.000000	5.228382	5.228382	5.228382	0.000000	0.000000	0.412589	0.587411	
26000	-63.114846	888	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	6.530333	0.000000	0.000000	6.530333	6.530333	6.530333	0.000000	0.000000	0.540649	0.459351	
27000	-62.732926	283	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	8.981667	0.000000	0.000000	8.981667	8.981667	8.981667	0.000000	0.000000	0.667125	0.332875	
28000	-63.762318	853	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	7.123377	0.000000	0.000000	7.123377	7.123377	7.123377	0.000000	0.000000	0.678054	0.321946	
29000	-62.690965	336	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	6.408383	0.000000	0.000000	6.408383	6.408383	6.408383	0.000000	0.000000	0.541495	0.458505	
30000	-63.081422	788	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	6.552531	0.000000	0.000000	6.552531	6.552531	6.552531	0.000000	0.000000	0.533871	0.466129	
31000	-63.691319	21	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	6.787072	0.000000	0.000000	6.787072	6.787072	6.787072	0.000000	0.000000	0.608768	0.391232	
32000	-63.226979	362	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	7.580466	0.000000	0.000000	7.580466	7.580466	7.580466	0.000000	0.000000	0.678587	0.321413	
33000	-63.643152	60	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	8.180454	0.000000	0.000000	8.180454	8.180454	8.180454	0.000000	0.000000	0.587990	0.412010	
34000	-63.916210	633	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	5.515645	0.000000	0.000000	5.515645	5.515645	5.515645	0.000000	0.000000	0.452120	0.547880	
35000	-63.210336	822	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	7.421263	0.000000	0.000000	7.421263	7.421263	7.421263	0.000000	0.000000	0.647606	0.352394	
36000	-63.448106	385	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	8.987728	0.000000	0.000000	8.987728	8.987728	8.987728	0.000000	0.000000	0.687515	0.312485	
37000	-62.763545	687	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	7.502401	0.000000	0.000000	7.502401	7.502401	7.502401	0.000000	0.000000	0.566495	0.433505	
38000	-65.215663	71	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	4.822496	0.000000	0.000000	4.822496	4.822496	4.822496	0.000000	0.000000	0.343633	0.656367	
39000	-64.043989	960	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	6.313112	0.000000	0.000000	6.313112	6.313112	6.313112	0.000000	0.000000	0.600504	0.399496	
40000	-62.593412	756	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	7.764754	0.000000	0.000000	7.764754	7.764754	7.764754	0.000000	0.000000	0.571012	0.428988	
41000	-68.728746	411	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	7.017083	7.017083	7.017083	7.017083	7.017083	7.017083	0.000000	0.236443	0.073160	0.690396	
42000	-63.244159	193	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	9.119698	0.000000	0.000000	9.119698	9.119698	9.119698	0.000000	0.000000	0.672116	0.327884	
43000	-66.025320	566	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	4.633740	0.000000	0.000000	4.633740	4.633740	4.633740	0.000000	0.000000	0.371726	0.628274	
44000	-62.168956	604	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	6.879731	0.000000	0.000000	6.879731	6.879731	6.879731	0.000000	0.000000	0.523575	0.476425	
45000	-63.599763	801	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	8.234582	0.000000	0.000000	8.234582	8.234582	8.234582	0.000000	0.000000	0.647043	0.352957	
46000	-63.605707	364	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	5.986482	0.000000	0.000000	5.986482	5.986482	5.986482	0.000000	0.000000	0.511445	0.488555	
47000	-64.126404	850	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	10.281241	0.000000	0.000000	10.281241	10.281241	10.281241	0.000000	0.000000	0.635807	0.364193	
48000	-63.738437	240	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	8.654607	0.000000	0.000000	8.654607	8.654607	8.654607	0.000000	0.000000	0.745893	0.254107	
49000	-62.850175	565	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	8.284657	0.000000	0.000000	8.284657	8.284657	8.284657	0.000000	0.000000	0.635514	0.364486	
50000	-63.528188	351	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	9.171213	0.000000	0.000000	9.171213	9.171213	9.171213	0.000000	0.000000	0.727452	0.272548	
51000	-64.091781	206	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	9.306725	0.000000	0.000000	9.306725	9.306725	9.306725	0.000000	0.000000	0.711755	0.288245	
52000	-64.350334	1	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	6.712424	0.000000	0.000000	6.712424	6.712424	6.712424	0.000000	0.000000	0.612679	0.387321	
53000	-62.769106	803	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	8.971322	0.000000	0.000000	8.971322	8.971322	8.971322	0.000000	0.000000	0.631057	0.368943	
54000	-63.970937	180	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	8.472094	0.000000	0.000000	8.472094	8.472094	8.472094	0.000000	0.000000	0.644432	0.355568	
55000	-64.421082	538	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	7.785646	0.000000	0.000000	7.785646	7.785646	7.785646	0.000000	0.000000	0.609826	0.390174	
56000	-65.161461	659	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	5.434135	0.000000	0.000000	5.434135	5.434135	5.434135	0.000000	0.000000	0.464053	0.535947	
57000	-64.273819	635	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	6.625967	0.000000	0.000000	6.625967	6.625967	6.625967	0.000000	0.000000	0.557535	0.442465	
58000	-63.348561	506	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	8.684146	0.000000	0.000000	8.684146	8.684146	8.684146	0.000000	0.000000	0.698573	0.301427	
59000	-62.797819	344	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	8.283452	0.000000	0.000000	8.283452	8.283452	8.283452	0.000000	0.000000	0.611549	0.388451	
60000	-62.846342	41	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	7.149521	0.000000	0.000000	7.149521	7.149521	7.149521	0.000000	0.000000	0.629243	0.370757	
61000	-62.782100	544	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	7.696097	0.000000	0.000000	7.696097	7.696097	7.696097	0.000000	0.000000	0.594472	0.405528	
62000	-61.759244	883	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	7.290067	0.000000	0.000000	7.290067	7.290067	7.290067	0.000000	0.000000	0.565358	0.434642	
63000	-63.054983	42	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	5.510442	0.000000	0.000000	5.510442	5.510442	5.510442	0.000000	0.000000	0.403880	0.596120	
64000	-64.991639	679	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	10.058924	0.000000	0.000000	10.058924	10.058924	10.058924	0.000000	0.000000	0.766001	0.233999	
65000	-63.012458	443	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	8.754661	0.000000	0.000000	8.754661	8.754661	8.754661	0.000000	0.000000	0.721947	0.278053	
66000	-64.151972	374	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	9.451902	0.000000	0.000000	9.451902	9.451902	9.451902	0.000000	0.000000	0.726306	0.273694	
67000	-63.526652	203	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	7.813184	0.000000	0.000000	7.813184	7.813184	7.813184	0.000000	0.000000	0.607204	0.392796	
68000	-62.954453	933	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	7.143523	0.000000	0.000000	7.143523	7.143523	7.143523	0.000000	0.000000	0.605751	0.394249	
69000	-62.986531	861	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	7.076681	0.000000	0.000000	7.076681	7.076681	7.076681	0.000000	0.000000	0.648586	0.351414	
70000	-62.720226	525	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	7.513640	0.000000	0.000000	7.513640	7.513640	7.513640	0.000000	0.000000	0.641986	0.358014	
71000	-62.713834	525	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	7.430810	0.000000	0.000000	7.430810	7.430810	7.430810	0.000000	0.000000	0.637044	0.362956	
72000	-62.162099	532	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	5.448101	0.000000	0.000000	5.448101	5.448101	5.448101	0.000000	0.000000	0.181258	0.818742	
73000	-63.269933	272	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	7.321909	0.000000	0.000000	7.321909	7.321909	7.321909	0.000000	0.000000	0.618686	0.381314	
74000	-63.171433	284	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	6.891203	0.000000	0.000000	6.891203	6.891203	6.891203	0.000000	0.000000	0.604735	0.395265	
75000	-65.824619	816	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	4.665956	0.000000	0.000000	4.665956	4.665956	4.665956	0.000000	0.000000	0.336985	0.663015	
76000	-63.690963	411	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	5.909158	0.000000	0.000000	5.909158	5.909158	5.909158	0.000000	0.000000	0.530763	0.469237	
77000	-62.983759	327	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	8.870898	0.000000	0.000000	8.870898	8.870898	8.870898	0.000000	0.000000	0.700663	0.299337	
78000	-63.825090	566	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	8.561088	0.000000	0.000000	8.561088	8.561088	8.561088	0.000000	0.000000	0.616129	0.383871	
79000	-62.238257	191	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	8.147480	0.000000	0.000000	8.147480	8.147480	8.147480	0.000000	0.000000	0.657340	0.342660	
80000	-63.634489	414	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	8.900979	0.000000	0.000000	8.900979	8.900979	8.900979	0.000000	0.000000	0.733306	0.266694	
81000	-62.759978	512	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	9.267362	0.000000	0.000000	9.267362	9.267362	9.267362	0.000000	0.000000	0.699675	0.300325	
82000	-62.979170	785	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	7.541127	0.000000	0.000000	7.541127	7.541127	7.541127	0.000000	0.000000	0.669044	0.330956	
83000	-63.135520	847	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	6.783988	0.000000	0.000000	6.783988	6.783988	6.783988	0.000000	0.000000	0.575400	0.424600	
84000	-65.173941	655	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	4.828498	0.000000	0.000000	4.828498	4.828498	4.828498	0.000000	0.000000	0.419683	0.580317	
85000	-62.716022	708	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	7.277362	0.000000	0.000000	7.277362	7.277362	7.277362	0.000000	0.000000	0.601546	0.398454	
86000	-67.913759	986	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	5.989084	5.989084	5.989084	5.989084	5.989084	5.989084	0.000000	0.258775	0.065118	0.676108	
87000	-66.566050	745	1	3	'Z Z Z 0 0 0 0 0 	D	0.000000	0.000000	0.000000	16.142262	16.142262	16.142262	16.142262	16.142262	0.000000	0.775783	0.011397	0.212820	
88000	-68.089231	366	1	3	'Z Z Z 0 0 0 0 0 	D	0.000000	0.000000	0.000000	7.824758	7.824758	7.824758	7.824758	7.824758	0.000000	0.597012	0.044619	0.358369	
89000	-65.692942	115	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	4.714080	4.714080	4.714080	4.714080	4.714080	4.714080	0.000000	0.451540	0.064185	0.484274	
90000	-63.437094	834	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	8.945397	0.000000	0.000000	8.945397	8.945397	8.945397	0.000000	0.000000	0.727098	0.272902	
91000	-62.724197	73	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	6.845547	0.000000	0.000000	6.845547	6.845547	6.845547	0.000000	0.000000	0.608104	0.391896	
92000	-63.343685	547	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	7.793429	0.000000	0.000000	7.793429	7.793429	7.793429	0.000000	0.000000	0.589770	0.410230	
93000	-64.229256	954	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	9.641127	0.000000	0.000000	9.641127	9.641127	9.641127	0.000000	0.000000	0.707814	0.292186	
94000	-62.732450	399	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	8.909506	0.000000	0.000000	8.909506	8.909506	8.909506	0.000000	0.000000	0.722533	0.277467	
95000	-63.266757	171	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	7.276239	0.000000	0.000000	7.276239	7.276239	7.276239	0.000000	0.000000	0.580310	0.419690	
96000	-61.506640	958	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	7.395467	0.000000	0.000000	7.395467	7.395467	7.395467	0.000000	0.000000	0.550134	0.449866	
97000	-63.397310	590	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	6.071994	0.000000	0.000000	6.071994	6.071994	6.071994	0.000000	0.000000	0.563730	0.436270	
98000	-62.174910	283	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	7.425414	0.000000	0.000000	7.425414	7.425414	7.425414	0.000000	0.000000	0.603033	0.396967	
99000	-62.496128	536	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	7.638700	0.000000	0.000000	7.638700	7.638700	7.638700	0.000000	0.000000	0.636235	0.363765	
100000	-66.199187	585	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	11.715791	0.000000	0.000000	11.715791	11.715791	11.715791	0.000000	0.000000	0.648176	0.351824	
101000	-63.475474	385	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	5.757010	0.000000	0.000000	5.757010	5.757010	5.757010	0.000000	0.000000	0.524570	0.475430	
102000	-63.232790	789	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	6.938392	0.000000	0.000000	6.938392	6.938392	6.938392	0.000000	0.000000	0.540092	0.459908	
103000	-62.720792	435	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	6.493208	0.000000	0.000000	6.493208	6.493208	6.493208	0.000000	0.000000	0.592779	0.407221	
104000	-62.458898	92	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	9.068376	0.000000	0.000000	9.068376	9.068376	9.068376	0.000000	0.000000	0.591449	0.408551	
105000	-62.246949	219	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	7.065929	0.000000	0.000000	7.065929	7.065929	7.065929	0.000000	0.000000	0.612708	0.387292	
106000	-66.064499	139	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	4.216031	0.000000	0.000000	4.216031	4.216031	4.216031	0.000000	0.000000	0.243327	0.756673	
107000	-63.863250	882	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	6.059282	0.000000	0.000000	6.059282	6.059282	6.059282	0.000000	0.000000	0.620151	0.379849	
108000	-61.801014	883	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	7.767101	0.000000	0.000000	7.767101	7.767101	7.767101	0.000000	0.000000	0.590037	0.409963	
109000	-61.236116	532	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	6.672411	0.000000	0.000000	6.672411	6.672411	6.672411	0.000000	0.000000	0.353309	0.646691	
110000	-66.510977	528	1	3	'Z Z 0 Z 0 0 0 0 	D	0.000000	0.000000	5.702573	0.000000	5.702573	5.702573	5.702573	5.702573	0.000000	0.000000	0.197542	0.802458	
111000	-68.549922	679	1	3	'Z Z 0 0 Z 0 0 0 	D	0.000000	0.000000	4.726800	4.726800	0.000000	4.726800	4.726800	4.726800	0.000000	0.317903	0.135631	0.546466	
112000	-62.639942	249	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	6.093114	0.000000	0.000000	6.093114	6.093114	6.093114	0.000000	0.000000	0.527693	0.472307	
113000	-62.790656	96	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	6.149385	0.000000	0.000000	6.149385	6.149385	6.149385	0.000000	0.000000	0.508212	0.491788	
114000	-62.192708	168	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	8.958347	0.000000	0.000000	8.958347	8.958347	8.958347	0.000000	0.000000	0.646265	0.353735	
115000	-63.738794	360	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	7.960338	0.000000	0.000000	7.960338	7.960338	7.960338	0.000000	0.000000	0.632526	0.367474	
116000	-63.264766	782	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	5.700755	0.000000	0.000000	5.700755	5.700755	5.700755	0.000000	0.000000	0.529518	0.470482	
117000	-63.357841	505	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	6.919442	0.000000	0.000000	6.919442	6.919442	6.919442	0.000000	0.000000	0.563593	0.436407	
118000	-64.719219	758	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	5.218020	0.000000	0.000000	5.218020	5.218020	5.218020	0.000000	0.000000	0.460784	0.539216	
119000	-63.043618	129	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	9.226664	0.000000	0.000000	9.226664	9.226664	9.226664	0.000000	0.000000	0.637740	0.362260	
120000	-63.663414	131	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	6.916329	0.000000	0.000000	6.916329	6.916329	6.916329	0.000000	0.000000	0.535779	0.464221	
121000	-62.775918	384	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	7.810031	0.000000	0.000000	7.810031	7.810031	7.810031	0.000000	0.000000	0.584611	0.415389	
122000	-63.178182	134	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	6.154924	0.000000	0.000000	6.154924	6.154924	6.154924	0.000000	0.000000	0.573143	0.426857	
123000	-63.945492	259	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	5.650281	0.000000	0.000000	5.650281	5.650281	5.650281	0.000000	0.000000	0.449439	0.550561	
124000	-62.631466	245	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	6.243905	0.000000	0.000000	6.243905	6.243905	6.243905	0.000000	0.000000	0.518945	0.481055	
125000	-62.580498	498	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	8.492706	0.000000	0.000000	8.492706	8.492706	8.492706	0.000000	0.000000	0.616916	0.383084	
126000	-63.841190	805	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	9.137484	0.000000	0.000000	9.137484	9.137484	9.137484	0.000000	0.000000	0.688056	0.311944	
127000	-62.697727	157	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	8.332580	0.000000	0.000000	8.332580	8.332580	8.332580	0.000000	0.000000	0.593909	0.406091	
128000	-63.496415	662	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	5.840331	0.000000	0.000000	5.840331	5.840331	5.840331	0.000000	0.000000	0.515471	0.484529	
129000	-64.227000	104	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	8.894406	0.000000	0.000000	8.894406	8.894406	8.894406	0.000000	0.000000	0.692288	0.307712	
130000	-66.879254	207	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	4.964391	0.000000	0.000000	4.964391	4.964391	4.964391	0.000000	0.000000	0.412299	0.587701	
131000	-63.619202	597	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	8.025332	0.000000	0.000000	8.025332	8.025332	8.025332	0.000000	0.000000	0.612103	0.387897	
132000	-62.882946	863	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	9.562273	0.000000	0.000000	9.562273	9.562273	9.562273	0.000000	0.000000	0.688483	0.311517	
133000	-63.698393	855	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	6.261362	0.000000	0.000000	6.261362	6.261362	6.261362	0.000000	0.000000	0.579983	0.420017	
134000	-64.028333	573	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	5.728337	0.000000	0.000000	5.728337	5.728337	5.728337	0.000000	0.000000	0.449993	0.550007	
135000	-63.513729	598	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	7.717829	0.000000	0.000000	7.717829	7.717829	7.717829	0.000000	0.000000	0.629461	0.370539	
136000	-63.265042	863	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	4.785453	0.000000	0.000000	4.785453	4.785453	4.785453	0.000000	0.000000	0.303308	0.696692	
137000	-63.917838	300	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	6.662210	0.000000	0.000000	6.662210	6.662210	6.662210	0.000000	0.000000	0.566773	0.433227	
138000	-63.517154	593	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	6.754047	0.000000	0.000000	6.754047	6.754047	6.754047	0.000000	0.000000	0.562347	0.437653	
