Options:
Model:                           Discrete: Dependent
Tree File Name:                  ./data/uto-iroquois-exogamy.unilineal.descent.bttrees
Data File Name:                  ./data/uto-iroquois-exogamy.unilineal.descent.btdata
Log File Name:                   ./output/uto-iroquois-exogamy.unilineal.descent-dep3.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1619166388
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   ./output/uto-iroquois-exogamy.unilineal.descent-dep3.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           Empirical: (0.736842,0.052632,0.210526,0.000000)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.104400
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       19
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
24000	-9.050069	83	1	3	'0 0 Z 0 Z Z 0 0 	D	7.852685	7.852685	0.000000	7.852685	0.000000	0.000000	7.852685	7.852685	1.000000	0.000000	0.000000	0.000000	
25000	-9.704809	709	1	3	'0 0 Z Z Z 0 0 0 	D	28.305118	28.305118	0.000000	0.000000	0.000000	28.305118	28.305118	28.305118	1.000000	0.000000	0.000000	0.000000	
26000	-9.599809	921	1	2	'0 0 0 Z Z 0 0 0 	D	13.287509	13.287509	13.287509	0.000000	0.000000	13.287509	13.287509	13.287509	0.999993	0.000007	0.000000	0.000000	
27000	-9.539478	600	1	4	'0 0 0 Z Z 0 Z Z 	D	7.864124	7.864124	7.864124	0.000000	0.000000	7.864124	0.000000	0.000000	0.999989	0.000011	0.000000	0.000000	
28000	-9.567495	963	1	4	'0 0 0 0 Z Z Z Z 	D	42.140101	42.140101	42.140101	42.140101	0.000000	0.000000	0.000000	0.000000	0.999759	0.000241	0.000000	0.000000	
29000	-9.549341	662	1	4	'0 0 0 Z Z Z Z 0 	D	21.181518	21.181518	21.181518	0.000000	0.000000	0.000000	0.000000	21.181518	0.999975	0.000025	0.000000	0.000000	
30000	-9.581260	989	1	3	'0 0 Z Z 0 0 Z 0 	D	11.535531	11.535531	0.000000	0.000000	11.535531	11.535531	0.000000	11.535531	0.998349	0.000000	0.001651	0.000000	
31000	-9.284401	348	1	2	'0 0 0 0 0 0 Z Z 	D	16.136819	16.136819	16.136819	16.136819	16.136819	16.136819	0.000000	0.000000	0.998252	0.000017	0.001731	0.000000	
32000	-9.504029	403	1	1	'0 0 0 0 0 Z 0 0 	D	16.064992	16.064992	16.064992	16.064992	16.064992	0.000000	16.064992	16.064992	0.998051	0.000014	0.001935	0.000000	
33000	-8.754653	175	1	3	'0 0 Z 0 Z Z 0 0 	D	18.942271	18.942271	0.000000	18.942271	0.000000	0.000000	18.942271	18.942271	1.000000	0.000000	0.000000	0.000000	
34000	-9.425952	121	1	2	'0 0 0 0 Z Z 0 0 	D	9.343211	9.343211	9.343211	9.343211	0.000000	0.000000	9.343211	9.343211	0.999997	0.000003	0.000000	0.000000	
35000	-9.147690	954	1	2	'0 0 0 0 Z Z 0 0 	D	8.041433	8.041433	8.041433	8.041433	0.000000	0.000000	8.041433	8.041433	0.999992	0.000008	0.000000	0.000000	
36000	-10.503872	798	1	2	'0 0 0 Z Z 0 0 0 	D	5.467765	5.467765	5.467765	0.000000	0.000000	5.467765	5.467765	5.467765	0.999999	0.000001	0.000000	0.000000	
37000	-9.473290	681	1	2	'0 0 0 0 Z Z 0 0 	D	17.561854	17.561854	17.561854	17.561854	0.000000	0.000000	17.561854	17.561854	0.999985	0.000015	0.000000	0.000000	
38000	-9.508191	155	1	2	'0 0 0 0 0 0 Z Z 	D	11.675783	11.675783	11.675783	11.675783	11.675783	11.675783	0.000000	0.000000	0.999015	0.000003	0.000982	0.000000	
39000	-9.592121	321	1	3	'0 0 0 0 Z Z 0 Z 	D	14.472572	14.472572	14.472572	14.472572	0.000000	0.000000	14.472572	0.000000	0.999901	0.000099	0.000000	0.000000	
40000	-9.415151	522	1	4	'0 0 0 Z Z Z Z 0 	D	9.785313	9.785313	9.785313	0.000000	0.000000	0.000000	0.000000	9.785313	0.999990	0.000010	0.000000	0.000000	
41000	-9.996515	983	1	1	'0 0 0 Z 0 0 0 0 	D	6.901188	6.901188	6.901188	0.000000	6.901188	6.901188	6.901188	6.901188	0.999444	0.000001	0.000555	0.000000	
42000	-9.174903	622	1	4	'0 0 Z Z 0 Z 0 Z 	D	19.595582	19.595582	0.000000	0.000000	19.595582	0.000000	19.595582	0.000000	0.999816	0.000000	0.000184	0.000000	
43000	-11.178560	67	1	2	'0 0 0 0 Z Z 0 0 	D	3.153545	3.153545	3.153545	3.153545	0.000000	0.000000	3.153545	3.153545	0.999999	0.000001	0.000000	0.000000	
44000	-10.628153	565	1	2	'0 0 0 Z Z 0 0 0 	D	5.506296	5.506296	5.506296	0.000000	0.000000	5.506296	5.506296	5.506296	0.999999	0.000001	0.000000	0.000000	
45000	-9.333664	228	1	2	'0 0 0 Z 0 0 Z 0 	D	13.355549	13.355549	13.355549	0.000000	13.355549	13.355549	0.000000	13.355549	0.998493	0.000015	0.001492	0.000000	
46000	-10.149830	171	1	2	'0 0 0 0 0 0 Z Z 	D	12.559278	12.559278	12.559278	12.559278	12.559278	12.559278	0.000000	0.000000	0.998710	0.000012	0.001278	0.000000	
47000	-9.083134	869	1	3	'0 0 0 0 Z Z 0 Z 	D	20.637760	20.637760	20.637760	20.637760	0.000000	0.000000	20.637760	0.000000	0.999985	0.000015	0.000000	0.000000	
48000	-9.235719	148	1	5	'0 0 0 Z Z Z Z Z 	D	21.733445	21.733445	21.733445	0.000000	0.000000	0.000000	0.000000	0.000000	0.999980	0.000020	0.000000	0.000000	
49000	-9.710356	121	1	3	'0 0 0 Z 0 0 Z Z 	D	9.018282	9.018282	9.018282	0.000000	9.018282	9.018282	0.000000	0.000000	0.999137	0.000003	0.000860	0.000000	
50000	-14.599915	891	1	3	'0 0 0 0 Z Z 0 Z 	D	0.528076	0.528076	0.528076	0.528076	0.000000	0.000000	0.528076	0.000000	1.000000	0.000000	0.000000	0.000000	
51000	-10.244810	479	1	2	'0 0 Z Z 0 0 0 0 	D	6.070378	6.070378	0.000000	0.000000	6.070378	6.070378	6.070378	6.070378	0.999999	0.000000	0.000001	0.000000	
52000	-9.233988	522	1	3	'0 0 0 0 0 Z Z Z 	D	19.977669	19.977669	19.977669	19.977669	19.977669	0.000000	0.000000	0.000000	0.993673	0.000041	0.006286	0.000000	
53000	-9.266418	423	1	2	'0 0 Z Z 0 0 0 0 	D	17.928173	17.928173	0.000000	0.000000	17.928173	17.928173	17.928173	17.928173	0.998519	0.000000	0.001481	0.000000	
54000	-9.048795	723	1	3	'0 0 Z 0 Z Z 0 0 	D	28.987178	28.987178	0.000000	28.987178	0.000000	0.000000	28.987178	28.987178	1.000000	0.000000	0.000000	0.000000	
55000	-9.046352	945	1	1	'0 0 0 0 0 0 0 Z 	D	13.169574	13.169574	13.169574	13.169574	13.169574	13.169574	13.169574	0.000000	0.999992	0.000000	0.000008	0.000000	
56000	-9.577373	654	1	1	'0 0 0 0 0 0 Z 0 	D	11.718452	11.718452	11.718452	11.718452	11.718452	11.718452	0.000000	11.718452	0.999982	0.000002	0.000016	0.000000	
57000	-9.762725	619	1	3	'0 0 Z 0 Z Z 0 0 	D	12.805449	12.805449	0.000000	12.805449	0.000000	0.000000	12.805449	12.805449	1.000000	0.000000	0.000000	0.000000	
58000	-9.214749	367	1	2	'0 0 0 Z 0 Z 0 0 	D	29.901357	29.901357	29.901357	0.000000	29.901357	0.000000	29.901357	29.901357	0.995961	0.000105	0.003935	0.000000	
59000	-9.035295	83	1	4	'0 0 0 Z Z 0 Z Z 	D	9.335617	9.335617	9.335617	0.000000	0.000000	9.335617	0.000000	0.000000	0.999995	0.000005	0.000000	0.000000	
60000	-9.861568	422	1	2	'0 0 0 0 0 Z 0 Z 	D	16.647545	16.647545	16.647545	16.647545	16.647545	0.000000	16.647545	0.000000	0.996918	0.000025	0.003058	0.000000	
61000	-9.540376	962	1	1	'0 0 0 Z 0 0 0 0 	D	29.663630	29.663630	29.663630	0.000000	29.663630	29.663630	29.663630	29.663630	0.997722	0.000079	0.002199	0.000000	
62000	-9.719666	228	1	1	'0 0 0 0 Z 0 0 0 	D	7.620921	7.620921	7.620921	7.620921	0.000000	7.620921	7.620921	7.620921	0.999995	0.000005	0.000000	0.000000	
63000	-9.934822	417	1	4	'0 0 0 Z Z Z Z 0 	D	23.976804	23.976804	23.976804	0.000000	0.000000	0.000000	0.000000	23.976804	0.999999	0.000001	0.000000	0.000000	
64000	-8.895799	947	1	3	'0 0 0 Z Z Z 0 0 	D	17.723505	17.723505	17.723505	0.000000	0.000000	0.000000	17.723505	17.723505	0.999994	0.000006	0.000000	0.000000	
65000	-9.944634	823	1	0	'0 0 0 0 0 0 0 0 	I	4.869862	4.869862	4.869862	4.869862	4.869862	4.869862	4.869862	4.869862	0.999970	0.000006	0.000024	0.000000	
66000	-9.425605	851	1	3	'0 0 Z Z Z 0 0 0 	D	27.459507	27.459507	0.000000	0.000000	0.000000	27.459507	27.459507	27.459507	1.000000	0.000000	0.000000	0.000000	
67000	-10.655837	931	1	1	'0 0 Z 0 0 0 0 0 	D	4.940265	4.940265	0.000000	4.940265	4.940265	4.940265	4.940265	4.940265	0.999655	0.000000	0.000345	0.000000	
68000	-9.930658	776	1	4	'0 0 Z Z 0 Z Z 0 	D	19.769246	19.769246	0.000000	0.000000	19.769246	0.000000	0.000000	19.769246	0.992980	0.000000	0.007020	0.000000	
69000	-10.721864	91	1	4	'0 0 Z 0 0 Z Z Z 	D	2.690296	2.690296	0.000000	2.690296	2.690296	0.000000	0.000000	0.000000	0.999589	0.000000	0.000411	0.000000	
70000	-10.063181	39	1	2	'0 0 Z Z 0 0 0 0 	D	24.551366	24.551366	0.000000	0.000000	24.551366	24.551366	24.551366	24.551366	0.998874	0.000000	0.001126	0.000000	
71000	-10.335264	174	1	2	'0 0 0 0 0 0 Z Z 	D	11.064131	11.064131	11.064131	11.064131	11.064131	11.064131	0.000000	0.000000	0.998415	0.000005	0.001579	0.000000	
72000	-10.108068	315	1	1	'0 0 0 0 0 0 0 Z 	D	6.892738	6.892738	6.892738	6.892738	6.892738	6.892738	6.892738	0.000000	0.999117	0.000004	0.000878	0.000000	
73000	-9.996126	610	1	2	'0 0 0 0 0 Z 0 Z 	D	9.410511	9.410511	9.410511	9.410511	9.410511	0.000000	9.410511	0.000000	0.998693	0.000008	0.001300	0.000000	
74000	-9.520428	575	1	2	'0 0 0 0 Z Z 0 0 	D	16.039270	16.039270	16.039270	16.039270	0.000000	0.000000	16.039270	16.039270	0.999999	0.000001	0.000000	0.000000	
75000	-8.881116	56	1	2	'0 0 0 0 Z Z 0 0 	D	14.370670	14.370670	14.370670	14.370670	0.000000	0.000000	14.370670	14.370670	0.999991	0.000009	0.000000	0.000000	
76000	-10.351774	224	1	3	'0 0 Z Z 0 0 Z 0 	D	6.977052	6.977052	0.000000	0.000000	6.977052	6.977052	0.000000	6.977052	0.999585	0.000000	0.000415	0.000000	
77000	-9.028339	830	1	1	'0 0 0 0 Z 0 0 0 	D	14.085015	14.085015	14.085015	14.085015	0.000000	14.085015	14.085015	14.085015	0.999996	0.000004	0.000000	0.000000	
78000	-9.926295	75	1	0	'0 0 0 0 0 0 0 0 	I	12.247143	12.247143	12.247143	12.247143	12.247143	12.247143	12.247143	12.247143	0.998568	0.000013	0.001418	0.000000	
79000	-11.366483	990	1	3	'0 0 0 Z Z Z 0 0 	D	4.507005	4.507005	4.507005	0.000000	0.000000	0.000000	4.507005	4.507005	0.999987	0.000013	0.000000	0.000000	
80000	-9.752859	713	1	1	'0 0 0 0 0 Z 0 0 	D	16.278471	16.278471	16.278471	16.278471	16.278471	0.000000	16.278471	16.278471	0.999415	0.000004	0.000582	0.000000	
81000	-9.461030	167	1	3	'0 0 0 Z 0 0 Z Z 	D	9.959399	9.959399	9.959399	0.000000	9.959399	9.959399	0.000000	0.000000	0.999373	0.000007	0.000621	0.000000	
82000	-9.036014	477	1	3	'0 0 Z 0 Z Z 0 0 	D	19.201108	19.201108	0.000000	19.201108	0.000000	0.000000	19.201108	19.201108	1.000000	0.000000	0.000000	0.000000	
83000	-10.246142	545	1	4	'0 0 Z Z 0 Z 0 Z 	D	31.637350	31.637350	0.000000	0.000000	31.637350	0.000000	31.637350	0.000000	0.995322	0.000000	0.004678	0.000000	
84000	-10.326483	596	1	3	'0 0 Z Z 0 Z 0 0 	D	6.484864	6.484864	0.000000	0.000000	6.484864	0.000000	6.484864	6.484864	0.999629	0.000000	0.000371	0.000000	
85000	-9.479571	573	1	1	'0 0 0 0 Z 0 0 0 	D	25.744758	25.744758	25.744758	25.744758	0.000000	25.744758	25.744758	25.744758	0.999970	0.000030	0.000000	0.000000	
86000	-9.964532	848	2	1	'0 0 0 Z 1 1 1 1 	D	25.257438	25.257438	25.257438	0.000000	16.658192	16.658192	16.658192	16.658192	0.998464	0.000051	0.001485	0.000000	
87000	-10.005067	692	1	1	'0 0 0 0 0 0 0 Z 	D	7.524007	7.524007	7.524007	7.524007	7.524007	7.524007	7.524007	0.000000	0.999457	0.000003	0.000540	0.000000	
88000	-9.113060	809	1	3	'0 0 0 Z Z Z 0 0 	D	17.196371	17.196371	17.196371	0.000000	0.000000	0.000000	17.196371	17.196371	0.999991	0.000009	0.000000	0.000000	
89000	-11.526769	312	1	2	'0 0 Z 0 Z 0 0 0 	D	3.307915	3.307915	0.000000	3.307915	0.000000	3.307915	3.307915	3.307915	1.000000	0.000000	0.000000	0.000000	
90000	-9.457771	841	1	4	'0 0 Z Z 0 Z Z 0 	D	16.847932	16.847932	0.000000	0.000000	16.847932	0.000000	0.000000	16.847932	0.997913	0.000000	0.002087	0.000000	
91000	-9.519650	863	1	2	'0 0 Z Z 0 0 0 0 	D	21.174641	21.174641	0.000000	0.000000	21.174641	21.174641	21.174641	21.174641	0.998083	0.000000	0.001917	0.000000	
92000	-9.848315	599	1	2	'0 0 Z 0 Z 0 0 0 	D	4.813079	4.813079	0.000000	4.813079	0.000000	4.813079	4.813079	4.813079	1.000000	0.000000	0.000000	0.000000	
93000	-11.597206	880	1	2	'0 0 Z Z 0 0 0 0 	D	2.791365	2.791365	0.000000	0.000000	2.791365	2.791365	2.791365	2.791365	0.999110	0.000000	0.000890	0.000000	
94000	-9.896689	918	1	4	'0 0 Z Z 0 0 Z Z 	D	8.777294	8.777294	0.000000	0.000000	8.777294	8.777294	0.000000	0.000000	0.998183	0.000000	0.001817	0.000000	
95000	-9.561649	807	1	2	'0 0 0 0 0 Z 0 Z 	D	24.306002	24.306002	24.306002	24.306002	24.306002	0.000000	24.306002	0.000000	0.997785	0.000015	0.002200	0.000000	
96000	-9.960176	870	1	3	'0 0 0 0 Z Z 0 Z 	D	35.546345	35.546345	35.546345	35.546345	0.000000	0.000000	35.546345	0.000000	0.999938	0.000062	0.000000	0.000000	
97000	-13.145655	965	1	3	'0 0 Z Z Z 0 0 0 	D	1.101864	1.101864	0.000000	0.000000	0.000000	1.101864	1.101864	1.101864	1.000000	0.000000	0.000000	0.000000	
98000	-9.198970	888	1	3	'0 0 Z Z Z 0 0 0 	D	12.634302	12.634302	0.000000	0.000000	0.000000	12.634302	12.634302	12.634302	1.000000	0.000000	0.000000	0.000000	
99000	-10.209082	142	1	4	'0 0 Z Z 0 Z 0 Z 	D	5.587180	5.587180	0.000000	0.000000	5.587180	0.000000	5.587180	0.000000	1.000000	0.000000	0.000000	0.000000	
100000	-10.582105	472	1	1	'0 0 0 0 0 Z 0 0 	D	6.356290	6.356290	6.356290	6.356290	6.356290	0.000000	6.356290	6.356290	0.998903	0.000006	0.001091	0.000000	
101000	-10.034519	905	1	1	'0 0 Z 0 0 0 0 0 	D	8.130810	8.130810	0.000000	8.130810	8.130810	8.130810	8.130810	8.130810	0.999231	0.000000	0.000769	0.000000	
102000	-9.829045	576	1	5	'0 0 Z Z 0 Z Z Z 	D	11.628178	11.628178	0.000000	0.000000	11.628178	0.000000	0.000000	0.000000	0.999231	0.000000	0.000769	0.000000	
103000	-9.126851	175	1	3	'0 0 0 0 Z Z 0 Z 	D	11.987769	11.987769	11.987769	11.987769	0.000000	0.000000	11.987769	0.000000	0.999995	0.000005	0.000000	0.000000	
104000	-9.535919	362	1	2	'0 0 Z Z 0 0 0 0 	D	14.888715	14.888715	0.000000	0.000000	14.888715	14.888715	14.888715	14.888715	0.998148	0.000000	0.001852	0.000000	
105000	-9.019090	488	1	4	'0 0 0 Z Z Z 0 Z 	D	37.007166	37.007166	37.007166	0.000000	0.000000	0.000000	37.007166	0.000000	0.999933	0.000067	0.000000	0.000000	
106000	-9.557239	900	1	2	'0 0 0 0 Z Z 0 0 	D	25.282032	25.282032	25.282032	25.282032	0.000000	0.000000	25.282032	25.282032	0.999995	0.000005	0.000000	0.000000	
107000	-9.490333	202	1	2	'0 0 0 0 0 Z 0 Z 	D	12.832755	12.832755	12.832755	12.832755	12.832755	0.000000	12.832755	0.000000	0.999220	0.000007	0.000773	0.000000	
108000	-9.641458	734	1	2	'0 0 0 0 0 Z 0 Z 	D	17.856640	17.856640	17.856640	17.856640	17.856640	0.000000	17.856640	0.000000	0.997459	0.000050	0.002491	0.000000	
109000	-9.767257	465	1	1	'0 0 0 0 0 0 0 Z 	D	12.494713	12.494713	12.494713	12.494713	12.494713	12.494713	12.494713	0.000000	0.999406	0.000118	0.000476	0.000000	
110000	-9.613326	987	1	3	'0 0 Z 0 Z Z 0 0 	D	12.268281	12.268281	0.000000	12.268281	0.000000	0.000000	12.268281	12.268281	1.000000	0.000000	0.000000	0.000000	
111000	-10.754697	488	1	2	'0 0 0 Z Z 0 0 0 	D	4.358648	4.358648	4.358648	0.000000	0.000000	4.358648	4.358648	4.358648	0.999999	0.000001	0.000000	0.000000	
112000	-9.749302	40	1	3	'0 0 0 Z Z Z 0 0 	D	10.752515	10.752515	10.752515	0.000000	0.000000	0.000000	10.752515	10.752515	0.999996	0.000004	0.000000	0.000000	
113000	-10.308701	58	1	2	'0 0 0 0 0 0 Z Z 	D	30.946279	30.946279	30.946279	30.946279	30.946279	30.946279	0.000000	0.000000	0.998795	0.000048	0.001157	0.000000	
114000	-9.822607	775	1	1	'0 0 Z 0 0 0 0 0 	D	17.113414	17.113414	0.000000	17.113414	17.113414	17.113414	17.113414	17.113414	0.999987	0.000000	0.000013	0.000000	
115000	-9.242151	444	1	2	'0 0 0 Z Z 0 0 0 	D	15.142235	15.142235	15.142235	0.000000	0.000000	15.142235	15.142235	15.142235	0.999991	0.000009	0.000000	0.000000	
116000	-9.217227	170	1	2	'0 0 0 Z 0 Z 0 0 	D	11.277633	11.277633	11.277633	0.000000	11.277633	0.000000	11.277633	11.277633	0.998560	0.000006	0.001434	0.000000	
117000	-10.095808	405	1	4	'0 0 Z Z 0 Z 0 Z 	D	8.761937	8.761937	0.000000	0.000000	8.761937	0.000000	8.761937	0.000000	0.999981	0.000000	0.000019	0.000000	
118000	-9.499518	28	1	4	'0 0 Z Z 0 Z Z 0 	D	23.363266	23.363266	0.000000	0.000000	23.363266	0.000000	0.000000	23.363266	0.995245	0.000000	0.004755	0.000000	
119000	-9.160924	683	1	4	'0 0 0 Z Z Z Z 0 	D	25.305377	25.305377	25.305377	0.000000	0.000000	0.000000	0.000000	25.305377	0.999928	0.000072	0.000000	0.000000	
120000	-9.421521	342	1	1	'0 0 0 0 0 0 0 Z 	D	11.483997	11.483997	11.483997	11.483997	11.483997	11.483997	11.483997	0.000000	0.997985	0.000013	0.002002	0.000000	
121000	-12.085415	804	1	3	'0 0 Z Z 0 0 Z 0 	D	2.682186	2.682186	0.000000	0.000000	2.682186	2.682186	0.000000	2.682186	0.999859	0.000000	0.000141	0.000000	
122000	-9.866647	513	1	3	'0 0 Z Z 0 0 Z 0 	D	14.837174	14.837174	0.000000	0.000000	14.837174	14.837174	0.000000	14.837174	0.994966	0.000000	0.005034	0.000000	
123000	-10.049847	629	1	5	'0 0 0 Z Z Z Z Z 	D	8.177152	8.177152	8.177152	0.000000	0.000000	0.000000	0.000000	0.000000	0.999996	0.000004	0.000000	0.000000	
124000	-10.762290	417	1	2	'0 0 0 0 0 0 Z Z 	D	10.956342	10.956342	10.956342	10.956342	10.956342	10.956342	0.000000	0.000000	0.999969	0.000000	0.000031	0.000000	
125000	-10.865970	494	1	2	'0 0 Z 0 Z 0 0 0 	D	2.844497	2.844497	0.000000	2.844497	0.000000	2.844497	2.844497	2.844497	1.000000	0.000000	0.000000	0.000000	
126000	-9.678578	941	1	2	'0 0 Z 0 0 Z 0 0 	D	10.648740	10.648740	0.000000	10.648740	10.648740	0.000000	10.648740	10.648740	0.998379	0.000000	0.001621	0.000000	
127000	-12.132621	503	1	1	'0 0 0 0 0 Z 0 0 	D	2.421677	2.421677	2.421677	2.421677	2.421677	0.000000	2.421677	2.421677	0.999609	0.000000	0.000391	0.000000	
128000	-10.039055	62	2	4	'0 1 0 Z Z Z Z 0 	D	2.657920	21.356134	2.657920	0.000000	0.000000	0.000000	0.000000	2.657920	1.000000	0.000000	0.000000	0.000000	
129000	-9.246098	197	1	2	'0 0 Z 0 Z 0 0 0 	D	11.930234	11.930234	0.000000	11.930234	0.000000	11.930234	11.930234	11.930234	1.000000	0.000000	0.000000	0.000000	
130000	-9.294623	985	1	3	'0 0 0 Z Z Z 0 0 	D	9.133044	9.133044	9.133044	0.000000	0.000000	0.000000	9.133044	9.133044	0.999997	0.000003	0.000000	0.000000	
131000	-9.629888	69	1	2	'0 0 0 Z 0 0 Z 0 	D	18.836208	18.836208	18.836208	0.000000	18.836208	18.836208	0.000000	18.836208	0.998440	0.000011	0.001549	0.000000	
132000	-9.469163	516	1	2	'0 0 0 0 0 0 Z Z 	D	16.344532	16.344532	16.344532	16.344532	16.344532	16.344532	0.000000	0.000000	0.998619	0.000018	0.001362	0.000000	
133000	-9.771155	562	1	1	'0 0 0 0 0 0 Z 0 	D	14.825658	14.825658	14.825658	14.825658	14.825658	14.825658	0.000000	14.825658	0.998893	0.000019	0.001088	0.000000	
134000	-9.887160	553	1	4	'0 0 Z Z 0 Z 0 Z 	D	24.652982	24.652982	0.000000	0.000000	24.652982	0.000000	24.652982	0.000000	0.978037	0.000000	0.021963	0.000000	
135000	-9.701971	376	1	2	'0 0 Z 0 Z 0 0 0 	D	13.310649	13.310649	0.000000	13.310649	0.000000	13.310649	13.310649	13.310649	1.000000	0.000000	0.000000	0.000000	
136000	-9.990112	457	1	4	'0 0 0 Z Z Z 0 Z 	D	6.724148	6.724148	6.724148	0.000000	0.000000	0.000000	6.724148	0.000000	0.999995	0.000005	0.000000	0.000000	
137000	-9.052116	49	1	2	'0 0 0 Z 0 Z 0 0 	D	13.084656	13.084656	13.084656	0.000000	13.084656	0.000000	13.084656	13.084656	0.999253	0.000011	0.000736	0.000000	
138000	-9.315760	995	2	3	'0 0 1 0 Z Z Z 1 	D	8.252921	8.252921	4.080814	8.252921	0.000000	0.000000	0.000000	4.080814	0.999999	0.000001	0.000000	0.000000	
