Options:
Model:                           Discrete: Independent
Tree File Name:                  ./data/bantu-iroquois-uni.linealdescent.bttrees
Data File Name:                  ./data/bantu-iroquois-uni.linealdescent.btdata
Log File Name:                   ./output/bantu-iroquois-uni.linealdescent-indep3.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2840103518
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Schedule File:                   ./output/bantu-iroquois-uni.linealdescent-indep3.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Base frequency (PI's):           Empirical: (0.072464,0.289855,0.086957,0.550725)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.100855
Restrictions:
    alpha1                       None
    beta1                        None
    alpha2                       None
    beta2                        None
Prior Information:
    Prior Categories:            100
    Priors
        alpha1 - exp 10.00 
        beta1 - exp 10.00 
        alpha2 - exp 10.00 
        beta2 - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       69
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	alpha1	beta1	alpha2	beta2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
11000	-77.185114	982	15.750475	9.792870	4.693263	1.831371	0.065856	0.294868	0.079027	0.560249	
12000	-72.337038	51	0.434816	2.195068	24.697560	3.165783	0.025853	0.103410	0.118737	0.752000	
13000	-74.354299	501	3.635313	2.744503	12.119695	2.046515	0.071178	0.284638	0.087863	0.556320	
14000	-75.376358	32	8.336968	4.691331	31.443222	10.020807	0.072493	0.289971	0.086937	0.550599	
15000	-70.968919	516	1.389224	2.008849	19.551896	3.829064	0.064222	0.256887	0.092576	0.586315	
16000	-73.671669	607	0.309041	1.555656	7.184754	1.877392	0.025103	0.102273	0.117120	0.755503	
17000	-76.123068	551	0.808823	2.510890	0.282032	0.977335	0.004553	0.180887	0.012745	0.801815	
18000	-75.442864	237	2.416032	1.511571	5.622124	2.228150	0.083964	0.356043	0.072595	0.487398	
19000	-76.077243	101	9.441252	3.644921	16.736735	2.634222	0.072613	0.290447	0.086857	0.550084	
20000	-77.014492	17	0.115507	2.801868	8.098359	3.217960	0.004636	0.018829	0.131429	0.845105	
21000	-74.421299	478	0.629030	2.573387	27.957126	9.529247	0.032803	0.131212	0.113998	0.721987	
22000	-73.282522	490	1.880169	2.119517	28.737541	3.922220	0.068059	0.272236	0.089960	0.569745	
23000	-73.607868	288	1.032922	1.398697	11.673824	1.864445	0.081556	0.326016	0.080830	0.511597	
24000	-73.956092	778	2.501462	2.074908	13.233919	2.726972	0.070597	0.282405	0.088223	0.558775	
