Options:
Model:                           Discrete: Dependent
Tree File Name:                  ./data/bantu-iroquois-cross.cousinmarriage.preferred.bttrees
Data File Name:                  ./data/bantu-iroquois-cross.cousinmarriage.preferred.btdata
Log File Name:                   ./output/bantu-iroquois-cross.cousinmarriage.preferred-3ANCrecon-dep1.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2950466201
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Schedule File:                   ./output/bantu-iroquois-cross.cousinmarriage.preferred-3ANCrecon-dep1.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           Empirical: (0.242424,0.121212,0.121212,0.515152)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Tags:	5
	ANC5	2	R11_Umbundu G61_Sangu 
	ANC4	2	JD53_Shi G61_Sangu 
	ANC3	2	L11_Pende G61_Sangu 
	ANC2	2	C83_Bushong G61_Sangu 
	ANC1	2	C41_Ngombe G61_Sangu 
Scale Tree:                      0.101827
Restrictions:
    q12                          None
    q13                          None
    q21                          None
    q24                          None
    q31                          None
    q34                          None
    q42                          None
    q43                          None
Prior Information:
    Prior Categories:            100
    Priors
        q12 - exp 10.00 
        q13 - exp 10.00 
        q21 - exp 10.00 
        q24 - exp 10.00 
        q31 - exp 10.00 
        q34 - exp 10.00 
        q42 - exp 10.00 
        q43 - exp 10.00 
Node reconstruction / fossilisation:
	MRCA RecNodeUmbundu ANC5
	MRCA RecNodeShi ANC4
	MRCA RecNodePende ANC3
	MRCA RecNodeBushong ANC2
Tree Information
     Trees:                      1000
     Taxa:                       66
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	RecNodeUmbundu - P(0,0)	RecNodeUmbundu - P(0,1)	RecNodeUmbundu - P(1,0)	RecNodeUmbundu - P(1,1)	RecNodeShi - P(0,0)	RecNodeShi - P(0,1)	RecNodeShi - P(1,0)	RecNodeShi - P(1,1)	RecNodePende - P(0,0)	RecNodePende - P(0,1)	RecNodePende - P(1,0)	RecNodePende - P(1,1)	RecNodeBushong - P(0,0)	RecNodeBushong - P(0,1)	RecNodeBushong - P(1,0)	RecNodeBushong - P(1,1)	
3569000	-77.242437	772	2.022388	5.250322	5.677903	5.737217	12.542570	14.742677	1.667794	3.562259	0.242423	0.121184	0.121234	0.515159	0.055657	0.070845	0.093240	0.780258	0.029529	0.048022	0.078867	0.843583	0.044473	0.057871	0.091843	0.805813	0.123597	0.094856	0.133649	0.647898	
3570000	-76.300402	577	1.924797	1.888572	2.284408	32.903075	6.844476	8.045964	8.320662	4.208100	0.257841	0.117913	0.123323	0.500924	0.016292	0.179217	0.050255	0.754236	0.025270	0.175992	0.058245	0.740493	0.032828	0.172886	0.065454	0.728832	0.136391	0.144831	0.123189	0.595589	
3571000	-77.184750	367	13.456324	7.434880	13.366236	33.469158	26.147074	0.456099	2.052715	3.981321	0.242524	0.121190	0.121307	0.514979	0.232199	0.124062	0.109858	0.533881	0.229759	0.124158	0.108723	0.537360	0.235256	0.122797	0.114352	0.527594	0.241798	0.121421	0.120402	0.516379	
3572000	-75.399023	205	4.605353	3.376570	5.566831	10.018184	11.463247	3.917606	1.438545	2.084397	0.254262	0.120620	0.126390	0.498728	0.064605	0.137998	0.033609	0.763787	0.048412	0.123919	0.027170	0.800498	0.070477	0.126186	0.040623	0.762714	0.174609	0.139202	0.094357	0.591831	
3573000	-74.938749	248	0.600211	0.691610	5.011964	13.543464	4.163228	13.855602	1.942373	4.033452	0.400524	0.111727	0.107112	0.380637	0.000280	0.092341	0.092368	0.815011	0.001804	0.094660	0.102385	0.801150	0.009451	0.127974	0.134037	0.728538	0.128394	0.216660	0.198979	0.455968	
3574000	-79.591218	234	6.995688	3.534464	20.117871	1.586523	27.814130	3.403500	2.216874	1.771173	0.165432	0.086578	0.090345	0.657644	0.000041	0.000295	0.001017	0.998646	0.000211	0.001176	0.002806	0.995807	0.000291	0.001369	0.003221	0.995120	0.006827	0.017043	0.031701	0.944430	
3575000	-73.516365	709	1.722301	1.068634	8.774699	4.149027	3.659294	10.877959	1.379590	2.734160	0.307510	0.140704	0.112406	0.439380	0.000644	0.006220	0.107587	0.885549	0.000937	0.006625	0.102982	0.889455	0.001403	0.009486	0.111518	0.877593	0.084074	0.129151	0.186772	0.600002	
3576000	-76.283073	25	2.064755	2.137150	4.203812	0.679592	3.837464	12.706424	1.423490	3.298978	0.281922	0.131850	0.116174	0.470054	0.001678	0.000120	0.146912	0.851291	0.006963	0.001008	0.143540	0.848489	0.055412	0.012264	0.168246	0.764079	0.150791	0.029221	0.185768	0.634219	
3577000	-73.390533	151	1.142977	0.021543	3.259623	8.147285	8.303763	11.713464	1.730022	2.922481	0.295457	0.118602	0.125440	0.460500	0.000444	0.084364	0.048051	0.867141	0.000753	0.080146	0.052397	0.866704	0.001592	0.091004	0.070520	0.836883	0.064779	0.156103	0.218509	0.560610	
3578000	-77.024578	424	3.554848	4.053599	42.227165	6.421756	1.163841	24.219489	4.151227	3.133537	0.240124	0.120134	0.122050	0.517691	0.068236	0.037263	0.194551	0.699950	0.082721	0.044578	0.187570	0.685131	0.106312	0.056349	0.175673	0.661666	0.158717	0.082345	0.150814	0.608124	
3579000	-77.006947	625	31.567540	3.872350	38.720744	2.060360	0.341563	32.672797	2.588868	6.475115	0.246001	0.123087	0.120019	0.510893	0.018641	0.007579	0.201523	0.772257	0.029745	0.012237	0.197895	0.760123	0.075241	0.032058	0.176251	0.716451	0.159979	0.073873	0.142761	0.623387	
3580000	-78.465217	421	0.275320	8.789955	5.251456	23.665876	23.844011	4.924567	3.660784	1.233567	0.272811	0.115899	0.133177	0.478113	0.002327	0.147158	0.007037	0.843478	0.006052	0.148313	0.013281	0.832355	0.005529	0.147632	0.012896	0.833942	0.069593	0.187828	0.098867	0.643711	
3581000	-76.100603	192	1.534011	3.027574	2.428611	26.155656	5.829019	3.689544	5.161713	2.360397	0.316757	0.103561	0.144001	0.435682	0.002627	0.184841	0.006544	0.805988	0.011429	0.181268	0.016570	0.790733	0.031185	0.177582	0.034502	0.756730	0.161533	0.150984	0.110169	0.577314	
3582000	-78.496374	858	6.136204	13.046562	15.326463	14.303866	29.740953	7.679117	2.860334	0.632668	0.269999	0.124524	0.132247	0.473231	0.225099	0.138630	0.119667	0.516604	0.216549	0.128126	0.111803	0.543522	0.211306	0.121182	0.108176	0.559336	0.322402	0.135751	0.154451	0.387397	
3583000	-75.768772	743	5.259072	0.327821	9.957643	11.041737	0.432382	8.015044	3.528345	1.340502	0.307537	0.131270	0.097270	0.463923	0.006281	0.039547	0.217999	0.736173	0.006936	0.037524	0.272195	0.683345	0.025738	0.065624	0.216927	0.691711	0.160241	0.161998	0.111269	0.566492	
3584000	-77.026176	458	2.984247	4.510268	16.028005	8.348332	6.276441	11.040011	2.289046	3.704673	0.240673	0.120704	0.121309	0.517315	0.030157	0.039115	0.101259	0.829469	0.034556	0.042897	0.102945	0.819602	0.059071	0.059954	0.113635	0.767340	0.124724	0.099057	0.130029	0.646191	
3585000	-76.971191	417	4.605935	3.047640	13.181591	17.582492	8.475975	19.674051	6.160167	2.793899	0.240999	0.121101	0.121289	0.516612	0.066644	0.094683	0.122580	0.716093	0.060603	0.091964	0.121141	0.726292	0.087187	0.102825	0.125522	0.684466	0.161517	0.120063	0.129049	0.589371	
3586000	-79.304748	13	0.548159	3.719255	3.477250	37.310670	6.908224	0.358793	5.096912	2.356760	0.145765	0.148224	0.070142	0.635868	0.000466	0.181062	0.000151	0.818321	0.000824	0.181310	0.000266	0.817600	0.002854	0.182605	0.000968	0.813573	0.024362	0.188739	0.008541	0.778359	
3587000	-76.921616	310	5.242355	0.333375	3.505750	29.793484	8.682928	14.478412	7.209345	8.417942	0.242607	0.121176	0.121225	0.514993	0.082362	0.155521	0.101794	0.660322	0.088531	0.154407	0.101523	0.655539	0.108437	0.149892	0.106675	0.634995	0.182979	0.133691	0.120177	0.563153	
3588000	-76.621514	596	7.679935	4.857868	9.006478	38.826444	22.182452	0.987281	6.953397	1.747627	0.245769	0.120437	0.123702	0.510092	0.169254	0.137811	0.067455	0.625480	0.160247	0.138509	0.064310	0.636933	0.184952	0.134152	0.079695	0.601201	0.233487	0.125036	0.111059	0.530418	
3589000	-76.331972	543	2.195167	1.079496	11.711376	19.374409	4.962105	1.037677	1.856151	1.356794	0.273980	0.120471	0.131974	0.473575	0.002190	0.085362	0.000811	0.911637	0.004060	0.087755	0.001962	0.906223	0.015805	0.117403	0.006013	0.860779	0.098030	0.224929	0.032117	0.644923	
3590000	-77.865022	900	2.389984	9.504308	25.972062	3.688053	16.979057	10.178537	3.550372	0.903985	0.237469	0.118805	0.120278	0.523449	0.050563	0.029602	0.070232	0.849603	0.040902	0.024165	0.060253	0.874679	0.088121	0.049693	0.089545	0.772641	0.130325	0.069158	0.103295	0.697222	
3591000	-76.198918	195	1.901970	2.101139	2.761055	9.073443	9.583243	5.469069	1.125731	3.177238	0.263503	0.117232	0.127181	0.492084	0.004875	0.236635	0.010295	0.748195	0.005817	0.198022	0.012255	0.783906	0.046855	0.171650	0.050397	0.731098	0.137845	0.159064	0.106950	0.596141	
3592000	-75.264397	626	0.852091	0.565018	3.153493	15.462135	3.547144	7.490530	5.938119	2.879394	0.299561	0.113655	0.123484	0.463300	0.001106	0.139082	0.063522	0.796290	0.001314	0.135595	0.061736	0.801355	0.005723	0.143154	0.076404	0.774720	0.059718	0.191877	0.150887	0.597517	
3593000	-76.381457	887	2.815517	8.585206	11.563723	28.885413	9.362464	6.697119	6.766489	1.287047	0.243586	0.121122	0.121569	0.513722	0.102834	0.127709	0.074164	0.695293	0.120695	0.129417	0.082019	0.667868	0.125111	0.129443	0.083753	0.661693	0.180728	0.131428	0.106790	0.581055	
3594000	-75.429222	231	4.715898	5.193274	17.049395	0.948255	5.165098	15.442757	2.530976	1.472476	0.241777	0.120735	0.121381	0.516107	0.042807	0.009490	0.157192	0.790511	0.042998	0.009558	0.155333	0.792112	0.067910	0.018581	0.151558	0.761952	0.161616	0.060209	0.142951	0.635224	
3595000	-75.669550	669	3.011684	0.426509	9.576017	4.937263	8.620936	3.246763	3.002339	1.464784	0.190666	0.112094	0.107846	0.589394	0.000356	0.011653	0.006078	0.981913	0.000954	0.016785	0.010105	0.972155	0.002804	0.027306	0.016628	0.953262	0.019069	0.076935	0.054532	0.849463	
3596000	-78.450566	624	0.517629	7.495891	0.539462	26.716834	12.410232	20.281459	5.515044	6.598635	0.252314	0.118720	0.122020	0.506946	0.047887	0.178950	0.089891	0.683273	0.059172	0.175628	0.093598	0.671602	0.082093	0.165118	0.103610	0.649179	0.207705	0.124221	0.131340	0.536735	
3597000	-74.152551	175	2.890533	0.186310	14.142722	19.283063	6.488443	4.309286	2.782352	2.222342	0.233813	0.121385	0.120318	0.524484	0.002631	0.067913	0.014424	0.915032	0.003841	0.071500	0.017601	0.907058	0.011012	0.092925	0.028161	0.867902	0.059686	0.164661	0.071799	0.703854	
3598000	-75.004115	84	7.535278	0.165370	13.940971	1.737901	0.620579	9.082591	1.682535	1.831812	0.275649	0.136444	0.108595	0.479312	0.000059	0.000451	0.200781	0.798709	0.000371	0.001342	0.225807	0.772480	0.001206	0.003165	0.209709	0.785920	0.037203	0.062961	0.137744	0.762092	
3599000	-82.479565	656	26.254344	3.404607	11.863318	1.533279	15.210781	18.008208	0.200747	7.115907	0.209729	0.104502	0.121287	0.564482	0.010072	0.005091	0.081273	0.903564	0.004088	0.002290	0.064356	0.929267	0.018828	0.009229	0.092810	0.879133	0.069534	0.033897	0.134523	0.762046	
3600000	-74.941524	414	6.471605	0.030832	18.331660	4.247039	2.210408	13.675768	1.055998	2.714354	0.374566	0.168858	0.092535	0.364041	0.000207	0.002871	0.175762	0.821160	0.000131	0.002487	0.165967	0.831414	0.008232	0.039105	0.181818	0.770846	0.095688	0.154077	0.180044	0.570191	
3601000	-77.267090	718	1.162788	1.926675	21.307067	9.201747	0.011987	7.652454	4.542908	1.880445	0.245521	0.122625	0.117148	0.514706	0.009831	0.020128	0.263906	0.706136	0.013348	0.019095	0.360762	0.606795	0.053785	0.042892	0.289540	0.613784	0.162472	0.097354	0.154906	0.585267	
3602000	-75.286198	131	6.721397	0.002608	15.199810	0.154356	5.170714	1.887678	1.286738	1.263648	0.023796	0.014023	0.104497	0.857684	0.000002	0.000015	0.004178	0.995805	0.000000	0.000007	0.002731	0.997262	0.000004	0.000034	0.005903	0.994059	0.000139	0.001738	0.027818	0.970305	
3603000	-74.080576	760	0.313811	0.603219	11.508644	2.908390	0.207861	8.986630	3.376910	2.329065	0.207762	0.111102	0.129994	0.551142	0.001103	0.003647	0.294830	0.700421	0.003505	0.005637	0.345103	0.645755	0.002852	0.005326	0.326124	0.665699	0.043511	0.043889	0.174914	0.737686	
3604000	-76.006714	645	2.270060	3.003921	5.832781	6.324375	3.493630	7.116292	3.895469	1.351293	0.255318	0.123144	0.120665	0.500873	0.015336	0.042269	0.114375	0.828020	0.027321	0.050024	0.127452	0.795203	0.048368	0.067023	0.127339	0.757269	0.148653	0.112830	0.140835	0.597683	
3605000	-76.964531	657	1.520766	5.882648	5.505828	7.406083	10.086003	5.628224	2.970782	1.623207	0.251817	0.121706	0.123975	0.502502	0.004711	0.060684	0.016196	0.918409	0.022757	0.081095	0.040925	0.855223	0.045078	0.097234	0.057659	0.800030	0.130513	0.129498	0.110544	0.629445	
3606000	-74.647029	628	1.948645	1.774665	4.913439	8.210500	4.045137	4.557201	2.829626	2.019741	0.282347	0.121413	0.124995	0.471246	0.005979	0.081201	0.032475	0.880344	0.002073	0.057314	0.021264	0.919349	0.013010	0.091844	0.044704	0.850442	0.119942	0.167221	0.112699	0.600137	
3607000	-75.080764	695	3.455974	0.091795	5.266839	15.700277	7.254147	6.919114	3.415965	1.846576	0.264341	0.119061	0.125110	0.491488	0.026919	0.128102	0.054144	0.790834	0.021787	0.124424	0.048897	0.804891	0.034612	0.130017	0.059524	0.775847	0.134900	0.156693	0.122918	0.585489	
3608000	-78.369746	682	1.109630	0.898291	0.796856	5.982332	9.116345	13.075791	2.213393	2.564206	0.364589	0.089762	0.130810	0.414840	0.001044	0.067728	0.062658	0.868570	0.000740	0.064504	0.052134	0.882623	0.006125	0.070089	0.090949	0.832837	0.083955	0.048830	0.329902	0.537313	
3609000	-76.695154	349	4.728245	1.316649	6.596758	12.488487	9.010150	1.355066	1.761929	2.142684	0.244156	0.121252	0.121604	0.512987	0.021664	0.118429	0.003918	0.855990	0.025062	0.113384	0.005595	0.855958	0.039221	0.122014	0.009813	0.828952	0.139889	0.143827	0.050273	0.666011	
3610000	-74.871645	805	6.433576	0.915901	8.699932	2.181835	6.507410	12.921126	1.222521	4.212239	0.215243	0.111191	0.124992	0.548575	0.000338	0.001158	0.083018	0.915485	0.001057	0.002841	0.084857	0.911244	0.010241	0.013630	0.115906	0.860223	0.045826	0.049459	0.168573	0.736141	
3611000	-77.149104	345	1.422931	4.643507	9.723905	12.249327	9.203585	1.447390	1.810718	1.946896	0.207373	0.123082	0.105519	0.564026	0.002678	0.073335	0.003130	0.920857	0.000346	0.039871	0.000821	0.958962	0.005240	0.083909	0.006359	0.904492	0.036451	0.162941	0.034033	0.766575	
3612000	-74.247210	175	1.160348	0.179882	0.382408	16.170098	3.433610	23.287212	2.614801	6.795138	0.664320	0.047539	0.070940	0.217202	0.000749	0.157455	0.131547	0.710249	0.001872	0.163613	0.127359	0.707156	0.012021	0.154197	0.146633	0.687148	0.284897	0.082149	0.220990	0.411963	
3613000	-74.372460	521	5.841569	0.246180	8.478430	6.045907	3.908296	8.826014	1.632891	2.198147	0.282470	0.130320	0.118763	0.468447	0.006366	0.026807	0.130247	0.836580	0.004300	0.022430	0.116415	0.856855	0.010367	0.036358	0.120679	0.832595	0.083714	0.126879	0.172192	0.617215	
3614000	-75.409592	494	0.664428	0.089934	7.852306	18.003773	5.138120	1.747390	5.820701	0.916713	0.179119	0.129695	0.106989	0.584198	0.000089	0.080552	0.001606	0.917754	0.000225	0.090573	0.003473	0.905728	0.000753	0.105900	0.004467	0.888881	0.024653	0.215502	0.035875	0.723970	
3615000	-78.793953	226	1.238627	6.496075	2.897301	7.170494	21.759394	2.923717	2.457262	0.960993	0.322338	0.110576	0.156119	0.410967	0.006409	0.163830	0.006153	0.823608	0.005248	0.109603	0.006795	0.878353	0.014804	0.125121	0.015987	0.844088	0.117559	0.168069	0.095616	0.618755	
3616000	-79.102006	605	6.124732	3.056614	17.043157	2.682047	6.872957	13.425910	1.638575	6.953708	0.225313	0.112922	0.123339	0.538425	0.022398	0.012877	0.123254	0.841471	0.015395	0.009222	0.116044	0.859340	0.040523	0.024681	0.132839	0.801957	0.083521	0.047102	0.143501	0.725876	
3617000	-80.569601	721	5.582307	2.151168	28.192325	9.664507	11.304717	11.506794	4.252133	0.483021	0.206314	0.110145	0.119665	0.563876	0.015309	0.027660	0.072438	0.884593	0.018105	0.033771	0.075470	0.872654	0.026910	0.041305	0.082861	0.848924	0.059357	0.072756	0.110796	0.757090	
3618000	-76.768709	575	1.002325	9.504365	13.615079	9.178631	10.923618	8.989372	4.011941	0.462779	0.243552	0.121487	0.121466	0.513495	0.051037	0.063697	0.070091	0.815175	0.062772	0.070312	0.076826	0.790090	0.093414	0.083609	0.089267	0.733711	0.175706	0.113454	0.115952	0.594888	
3619000	-75.461976	767	5.937785	0.872858	13.376084	3.741769	9.631191	4.206854	0.991677	2.102355	0.216117	0.112822	0.115672	0.555389	0.000882	0.006619	0.011049	0.981450	0.000481	0.004886	0.008430	0.986203	0.004666	0.017249	0.024210	0.953875	0.021575	0.060969	0.072774	0.844682	
3620000	-78.076278	970	5.364836	12.401319	18.930400	10.403758	22.935000	1.049045	4.478676	1.105052	0.188368	0.112731	0.092597	0.606304	0.006370	0.036686	0.002555	0.954390	0.008268	0.041437	0.003774	0.946521	0.024682	0.061855	0.010644	0.902819	0.066650	0.099111	0.029936	0.804303	
3621000	-76.590835	455	14.315766	3.825507	24.971856	5.250030	10.970915	7.881666	0.903035	3.508781	0.234527	0.117957	0.120005	0.527512	0.034247	0.026587	0.065852	0.873313	0.022135	0.020427	0.050256	0.907182	0.038346	0.032745	0.065912	0.862998	0.099764	0.071556	0.105682	0.722999	
3622000	-75.777539	82	1.829173	0.069404	3.198860	5.470793	12.852689	6.551357	0.801984	3.414925	0.178523	0.126028	0.108461	0.586988	0.000340	0.056432	0.008332	0.934896	0.001568	0.058229	0.019652	0.920551	0.004499	0.069814	0.032990	0.892697	0.035445	0.098034	0.102639	0.763882	
3623000	-74.635572	811	5.204638	1.032906	19.435737	5.070824	1.834543	27.946071	3.149440	6.188570	0.220703	0.113251	0.127161	0.538885	0.003497	0.007869	0.198462	0.790172	0.013600	0.018597	0.191873	0.775930	0.020495	0.025028	0.188056	0.766421	0.064566	0.063952	0.166833	0.704649	
3624000	-75.236234	976	1.474096	0.851942	9.046444	30.106172	3.376042	4.237047	6.546374	0.640803	0.295984	0.116647	0.124565	0.462804	0.002680	0.115518	0.053584	0.828218	0.004439	0.120503	0.047432	0.827626	0.034168	0.158394	0.076446	0.730991	0.119968	0.191583	0.106659	0.581791	
3625000	-77.862513	991	2.083636	7.570307	12.587873	23.704919	21.947033	7.034271	3.400101	2.353702	0.229050	0.121998	0.116561	0.532391	0.034997	0.115769	0.034990	0.814244	0.030658	0.113560	0.032657	0.823125	0.036786	0.118533	0.038401	0.806281	0.085788	0.141114	0.073740	0.699358	
3626000	-74.406820	770	1.809835	0.681598	5.405226	4.097431	10.119267	1.428092	2.004736	1.463798	0.189773	0.122350	0.098800	0.589077	0.000012	0.005107	0.000191	0.994690	0.000155	0.011832	0.001285	0.986727	0.001916	0.034681	0.005757	0.957646	0.027821	0.103807	0.044504	0.823868	
3627000	-77.539147	615	2.319762	4.649852	4.652448	5.017847	7.173546	5.809218	1.279277	1.950825	0.276609	0.125695	0.127988	0.469708	0.017516	0.070838	0.041698	0.869949	0.015735	0.055883	0.039964	0.888418	0.036662	0.071694	0.062816	0.828828	0.140418	0.131303	0.138973	0.589305	
3628000	-78.764637	684	0.458980	11.017785	6.284321	30.947052	52.125487	2.450591	6.111614	0.727639	0.250788	0.121054	0.125652	0.502507	0.000100	0.137822	0.000316	0.861762	0.000554	0.137710	0.001204	0.860532	0.003689	0.155650	0.004672	0.835989	0.037725	0.221639	0.042178	0.698458	
3629000	-77.067906	353	1.193387	3.961797	7.094622	4.502568	7.639850	6.118127	1.431587	2.034726	0.247946	0.123408	0.122945	0.505701	0.002045	0.016872	0.024330	0.956754	0.007364	0.026490	0.039550	0.926596	0.012730	0.035758	0.050832	0.900681	0.064479	0.097571	0.121577	0.716372	
3630000	-74.365300	382	4.882856	0.248224	13.847607	1.490460	5.438712	4.331778	2.354533	0.947838	0.126154	0.072652	0.125021	0.676174	0.000007	0.000224	0.013037	0.986732	0.000230	0.001695	0.028856	0.969219	0.000544	0.003058	0.035774	0.960625	0.007449	0.026426	0.085547	0.880578	
3631000	-75.943525	920	0.510013	3.077903	3.164523	12.096223	13.227466	7.612513	3.060641	2.761634	0.224733	0.124545	0.118682	0.532040	0.001951	0.145027	0.019435	0.833588	0.001838	0.141046	0.017999	0.839117	0.005161	0.145345	0.029861	0.819633	0.037101	0.160534	0.101918	0.700446	
3632000	-76.858456	742	7.430408	0.872758	9.155460	16.293033	3.397261	45.614717	5.815032	13.017947	0.245675	0.121418	0.120594	0.512313	0.080115	0.102171	0.153334	0.664380	0.072248	0.098903	0.155393	0.673456	0.102599	0.107442	0.148994	0.640965	0.195686	0.123646	0.129972	0.550696	
3633000	-74.722691	828	1.464320	1.076428	10.375714	1.972276	3.264270	9.442065	1.756159	1.114580	0.270930	0.134183	0.117177	0.477710	0.004286	0.004640	0.164499	0.826576	0.000665	0.001173	0.133384	0.864779	0.007128	0.009467	0.145671	0.837734	0.077185	0.072056	0.185235	0.665524	
3634000	-76.125090	805	3.193232	0.883791	0.834854	11.088225	7.354145	18.242404	0.664721	6.581400	0.287255	0.108746	0.121795	0.482204	0.024814	0.213866	0.117260	0.644060	0.027073	0.206734	0.103869	0.662324	0.089419	0.170332	0.114771	0.625478	0.248662	0.112250	0.141732	0.497356	
3635000	-80.235552	783	5.659115	7.353238	8.501629	20.539238	30.944827	17.699935	4.503258	1.604443	0.251068	0.120732	0.123559	0.504640	0.252536	0.125645	0.127735	0.494084	0.237503	0.124649	0.121310	0.516537	0.240877	0.122898	0.120980	0.515245	0.312362	0.117366	0.139922	0.430350	
3636000	-72.148462	754	2.878216	0.469716	10.578058	6.383054	2.770416	4.527658	2.633122	1.074600	0.267775	0.127363	0.117113	0.487748	0.000267	0.010566	0.046400	0.942767	0.000707	0.014358	0.053136	0.931798	0.005842	0.042885	0.064297	0.886976	0.091947	0.154353	0.106547	0.647153	
3637000	-74.191512	33	0.072226	0.053899	1.556270	11.241555	6.605377	1.726334	2.705226	2.566653	0.060352	0.160987	0.089847	0.688814	0.000002	0.240362	0.000480	0.759156	0.000007	0.231766	0.001077	0.767150	0.000093	0.215759	0.005876	0.778272	0.004979	0.205451	0.048740	0.740829	
3638000	-76.064805	759	6.061768	0.806823	22.412507	13.467704	1.130482	8.693733	4.174830	2.295820	0.245222	0.122075	0.119494	0.513209	0.012977	0.036665	0.203569	0.746789	0.012654	0.035184	0.231561	0.720601	0.029101	0.053038	0.208258	0.709603	0.113788	0.115682	0.144130	0.626400	
3639000	-76.817422	841	2.533401	5.959985	11.380505	18.141362	4.294841	10.067402	4.222087	2.371381	0.248001	0.121571	0.121073	0.509354	0.094288	0.106940	0.116409	0.682363	0.108775	0.108839	0.118832	0.663554	0.122296	0.111304	0.119185	0.647215	0.214132	0.126781	0.123297	0.535790	
3640000	-73.920602	659	1.032247	1.175343	8.883360	10.224256	6.064771	1.268549	2.264334	1.483619	0.199834	0.125788	0.106060	0.568318	0.000059	0.033480	0.000388	0.966074	0.000074	0.028598	0.000565	0.970763	0.009022	0.105620	0.017041	0.868317	0.028319	0.185871	0.033160	0.752650	
3641000	-74.127113	436	1.711345	1.706093	2.729527	8.024873	7.704665	5.559750	1.273769	2.571272	0.289225	0.114356	0.131523	0.464896	0.011371	0.183639	0.026809	0.778182	0.006038	0.161043	0.020394	0.812524	0.025634	0.155314	0.047261	0.771790	0.137633	0.162106	0.129397	0.570864	
3642000	-77.350465	779	1.455748	4.800358	12.564856	1.772285	17.514581	3.260906	4.125569	0.600960	0.160592	0.087964	0.092226	0.659218	0.000665	0.002578	0.005512	0.991244	0.002284	0.006084	0.011106	0.980526	0.003727	0.007519	0.012950	0.975804	0.021271	0.030276	0.045307	0.903146	
3643000	-76.867280	714	5.797113	1.972082	9.606412	22.136988	19.556654	2.481935	3.838672	3.442242	0.238279	0.121887	0.118652	0.521182	0.059791	0.135380	0.022426	0.782403	0.077330	0.136703	0.030595	0.755372	0.112240	0.137346	0.047333	0.703081	0.158151	0.135219	0.071108	0.635522	
3644000	-78.779133	982	2.841013	0.294057	1.800280	6.477411	3.958971	3.949149	3.309122	1.969443	0.337369	0.101728	0.145378	0.415526	0.001887	0.081578	0.025490	0.891046	0.003898	0.079994	0.027274	0.888833	0.016986	0.100420	0.044335	0.838259	0.174902	0.122365	0.152986	0.549747	
3645000	-75.577600	253	4.370563	8.627350	0.787941	24.465442	27.558727	4.224211	2.612046	2.711252	0.248735	0.119021	0.124451	0.507793	0.125338	0.160341	0.061764	0.652558	0.128119	0.161418	0.063012	0.647451	0.146885	0.154491	0.072347	0.626277	0.239708	0.120393	0.119362	0.520538	
3646000	-73.905666	837	0.595217	0.422205	1.845594	12.450059	3.001703	12.802199	3.823706	4.294017	0.497379	0.085056	0.095511	0.322055	0.001372	0.160969	0.119842	0.717818	0.000623	0.143519	0.107566	0.748291	0.002933	0.154531	0.131957	0.710579	0.126717	0.191408	0.243551	0.438323	
3647000	-75.014886	877	1.805207	0.732635	5.831081	11.674366	11.176728	29.966549	2.759091	5.998462	0.233917	0.121768	0.121810	0.522505	0.002493	0.072818	0.102801	0.821889	0.005932	0.082189	0.113295	0.798585	0.016497	0.100500	0.123355	0.759647	0.071806	0.137867	0.160409	0.629919	
