Options:
Model:                           Discrete: Independent
Tree File Name:                  ./data/bantu-iroquois-uni.localresidence.bttrees
Data File Name:                  ./data/bantu-iroquois-uni.localresidence.btdata
Log File Name:                   ./output/bantu-iroquois-uni.localresidence-indep3.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            3016326576
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   ./output/bantu-iroquois-uni.localresidence-indep3.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Base frequency (PI's):           Empirical: (0.057971,0.304348,0.072464,0.565217)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.000000
Restrictions:
    alpha1                       RJ MCMC
    beta1                        RJ MCMC
    alpha2                       RJ MCMC
    beta2                        RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       69
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	alpha1	beta1	alpha2	beta2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
11000	-70.857570	771	1	0	'0 0 0 0 	1.179419	1.179419	1.179419	1.179419	0.029901	0.447929	0.022452	0.499718	
12000	-69.213984	358	2	0	'1 1 1 0 	1.867660	1.867660	1.867660	0.595562	0.066353	0.317324	0.076041	0.540282	
13000	-71.067006	954	1	0	'0 0 0 0 	0.799786	0.799786	0.799786	0.799786	0.046912	0.641252	0.014634	0.297202	
14000	-68.714836	276	1	0	'0 0 0 0 	1.222325	1.222325	1.222325	1.222325	0.033925	0.389820	0.031887	0.544369	
15000	-69.642763	581	1	0	'0 0 0 0 	1.743124	1.743124	1.743124	1.743124	0.034911	0.377402	0.034446	0.553241	
16000	-69.762461	389	1	0	'0 0 0 0 	1.419588	1.419588	1.419588	1.419588	0.033134	0.398331	0.030144	0.538391	
17000	-69.516580	633	1	0	'0 0 0 0 	1.491855	1.491855	1.491855	1.491855	0.030424	0.372096	0.031166	0.566314	
18000	-69.631505	884	1	0	'0 0 0 0 	1.143884	1.143884	1.143884	1.143884	0.039859	0.486583	0.024745	0.448813	
19000	-70.473129	453	1	0	'0 0 0 0 	1.003798	1.003798	1.003798	1.003798	0.037327	0.595665	0.014853	0.352155	
20000	-69.192552	687	1	0	'0 0 0 0 	1.385067	1.385067	1.385067	1.385067	0.032349	0.394099	0.030029	0.543524	
21000	-69.553488	973	1	0	'0 0 0 0 	1.358673	1.358673	1.358673	1.358673	0.030815	0.379581	0.030548	0.559056	
22000	-69.900299	854	1	0	'0 0 0 0 	1.029101	1.029101	1.029101	1.029101	0.046506	0.490624	0.027760	0.435109	
23000	-71.093064	677	2	0	'0 1 0 0 	0.410874	1.204560	0.410874	0.410874	0.014321	0.194574	0.037341	0.753764	
24000	-70.312584	855	1	0	'0 0 0 0 	1.337709	1.337709	1.337709	1.337709	0.029804	0.386484	0.028803	0.554909	
25000	-71.027862	905	1	0	'0 0 0 0 	1.687877	1.687877	1.687877	1.687877	0.035512	0.356404	0.038218	0.569867	
26000	-69.494211	132	1	0	'0 0 0 0 	1.565625	1.565625	1.565625	1.565625	0.038266	0.369519	0.038589	0.553626	
27000	-69.474014	327	1	0	'0 0 0 0 	1.497001	1.497001	1.497001	1.497001	0.038239	0.388420	0.035630	0.537712	
28000	-70.324552	230	1	0	'0 0 0 0 	1.169974	1.169974	1.169974	1.169974	0.037726	0.453244	0.027005	0.482026	
29000	-71.562197	735	1	0	'0 0 0 0 	1.711842	1.711842	1.711842	1.711842	0.037205	0.346061	0.041616	0.575118	
30000	-69.330799	306	1	0	'0 0 0 0 	1.233353	1.233353	1.233353	1.233353	0.033684	0.371921	0.034151	0.560244	
31000	-70.135518	470	1	0	'0 0 0 0 	1.638904	1.638904	1.638904	1.638904	0.034324	0.391150	0.032041	0.542485	
32000	-69.311939	325	1	0	'0 0 0 0 	1.389910	1.389910	1.389910	1.389910	0.034514	0.363192	0.036208	0.566086	
33000	-71.309570	308	1	0	'0 0 0 0 	1.916268	1.916268	1.916268	1.916268	0.040492	0.356045	0.042909	0.560554	
34000	-69.327551	132	1	0	'0 0 0 0 	1.501236	1.501236	1.501236	1.501236	0.038261	0.378806	0.037107	0.545827	
35000	-70.581564	329	1	0	'0 0 0 0 	0.754417	0.754417	0.754417	0.754417	0.045670	0.625259	0.015420	0.313652	
36000	-68.636397	551	1	0	'0 0 0 0 	1.415324	1.415324	1.415324	1.415324	0.031636	0.410912	0.027464	0.529988	
37000	-69.801421	414	1	0	'0 0 0 0 	1.271417	1.271417	1.271417	1.271417	0.038644	0.434587	0.029747	0.497022	
38000	-69.413740	134	1	0	'0 0 0 0 	1.206992	1.206992	1.206992	1.206992	0.032154	0.414033	0.027511	0.526302	
39000	-70.080325	79	1	0	'0 0 0 0 	1.413294	1.413294	1.413294	1.413294	0.031156	0.399567	0.028388	0.540889	
40000	-70.297802	585	1	0	'0 0 0 0 	1.028789	1.028789	1.028789	1.028789	0.033184	0.485147	0.021200	0.460469	
41000	-69.178329	953	2	0	'1 1 1 0 	3.603684	3.603684	3.603684	0.948395	0.057987	0.290427	0.077191	0.574396	
42000	-69.123576	958	1	0	'0 0 0 0 	1.327048	1.327048	1.327048	1.327048	0.032223	0.457678	0.023079	0.487020	
43000	-69.452940	455	1	0	'0 0 0 0 	1.074753	1.074753	1.074753	1.074753	0.040034	0.471238	0.026435	0.462293	
44000	-71.759365	718	1	0	'0 0 0 0 	0.773525	0.773525	0.773525	0.773525	0.046664	0.616193	0.016351	0.320793	
45000	-70.786581	49	1	0	'0 0 0 0 	1.715665	1.715665	1.715665	1.715665	0.034248	0.339599	0.039801	0.586352	
46000	-71.601684	315	1	0	'0 0 0 0 	1.628027	1.628027	1.628027	1.628027	0.030213	0.371303	0.031076	0.567408	
47000	-70.713431	826	1	0	'0 0 0 0 	1.620898	1.620898	1.620898	1.620898	0.035149	0.365252	0.036474	0.563125	
48000	-70.871217	408	1	0	'0 0 0 0 	0.822985	0.822985	0.822985	0.822985	0.042321	0.604439	0.015898	0.337342	
49000	-69.325824	298	1	0	'0 0 0 0 	1.261267	1.261267	1.261267	1.261267	0.038538	0.422459	0.031180	0.507823	
50000	-69.570155	41	1	0	'0 0 0 0 	1.119639	1.119639	1.119639	1.119639	0.046642	0.495206	0.027313	0.430839	
51000	-70.364903	369	1	0	'0 0 0 0 	1.240996	1.240996	1.240996	1.240996	0.041675	0.451762	0.029615	0.476949	
52000	-74.403302	976	2	0	'0 0 0 1 	10.026848	10.026848	10.026848	0.870792	0.059250	0.303332	0.074066	0.563352	
53000	-71.363826	978	1	0	'0 0 0 0 	2.057305	2.057305	2.057305	2.057305	0.036919	0.326692	0.044985	0.591405	
54000	-67.656215	827	1	0	'0 0 0 0 	1.242474	1.242474	1.242474	1.242474	0.038889	0.451983	0.027870	0.481258	
55000	-70.773450	537	1	0	'0 0 0 0 	1.396874	1.396874	1.396874	1.396874	0.033670	0.391098	0.031507	0.543725	
56000	-68.169730	267	1	0	'0 0 0 0 	1.332592	1.332592	1.332592	1.332592	0.031201	0.396147	0.028829	0.543822	
57000	-70.174250	200	1	0	'0 0 0 0 	1.166329	1.166329	1.166329	1.166329	0.031319	0.429399	0.025236	0.514046	
58000	-69.319371	298	1	0	'0 0 0 0 	1.236464	1.236464	1.236464	1.236464	0.038698	0.428467	0.030535	0.502299	
59000	-70.013040	125	1	0	'0 0 0 0 	1.603427	1.603427	1.603427	1.603427	0.031181	0.354788	0.034294	0.579736	
60000	-73.520259	862	1	0	'0 0 0 0 	2.137258	2.137258	2.137258	2.137258	0.033472	0.325282	0.041537	0.599709	
61000	-69.918578	742	1	0	'0 0 0 0 	1.611007	1.611007	1.611007	1.611007	0.034023	0.372204	0.034415	0.559359	
62000	-70.223713	908	1	0	'0 0 0 0 	1.659249	1.659249	1.659249	1.659249	0.032297	0.367106	0.033576	0.567020	
63000	-70.698631	377	1	0	'0 0 0 0 	1.120695	1.120695	1.120695	1.120695	0.038133	0.444931	0.028194	0.488742	
64000	-69.245048	334	1	0	'0 0 0 0 	1.325330	1.325330	1.325330	1.325330	0.031658	0.379856	0.031258	0.557228	
65000	-69.005436	711	1	0	'0 0 0 0 	1.440745	1.440745	1.440745	1.440745	0.033870	0.406256	0.029748	0.530125	
