Options:
Model:                           Discrete: Dependent
Tree File Name:                  ./data/austronesian-iroquois-matri.anvunclocalresidence.bttrees
Data File Name:                  ./data/austronesian-iroquois-matri.anvunclocalresidence.btdata
Log File Name:                   ./output/austronesian-iroquois-matri.anvunclocalresidence-dep3.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1827404462
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   ./output/austronesian-iroquois-matri.anvunclocalresidence-dep3.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           Empirical: (0.595238,0.238095,0.142857,0.023810)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.000085
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       84
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
21000	-80.948902	187	1	2	'0 0 0 0 0 Z 0 Z 	D	0.865391	0.865391	0.865391	0.865391	0.865391	0.000000	0.865391	0.000000	0.985625	0.009230	0.005139	0.000006	
22000	-80.285826	916	1	2	'0 0 0 0 0 Z 0 Z 	D	0.982189	0.982189	0.982189	0.982189	0.982189	0.000000	0.982189	0.000000	0.993849	0.004412	0.001739	0.000001	
23000	-79.929866	235	2	3	'0 0 1 0 Z Z 1 Z 	D	0.754101	0.754101	4.541508	0.754101	0.000000	0.000000	4.541508	0.000000	0.454504	0.532591	0.000000	0.012905	
24000	-80.973326	523	1	2	'0 0 0 0 Z Z 0 0 	D	0.912116	0.912116	0.912116	0.912116	0.000000	0.000000	0.912116	0.912116	0.987880	0.012113	0.000000	0.000007	
25000	-80.056223	850	1	1	'0 0 0 0 0 Z 0 0 	D	1.134669	1.134669	1.134669	1.134669	1.134669	0.000000	1.134669	1.134669	0.985102	0.009927	0.004953	0.000019	
26000	-82.179086	112	1	2	'0 0 0 Z Z 0 0 0 	D	1.159689	1.159689	1.159689	0.000000	0.000000	1.159689	1.159689	1.159689	0.981101	0.018897	0.000000	0.000002	
27000	-81.968667	343	1	1	'0 0 0 0 0 0 0 Z 	D	1.360029	1.360029	1.360029	1.360029	1.360029	1.360029	1.360029	0.000000	0.986176	0.010596	0.003222	0.000006	
28000	-82.014636	793	1	4	'0 0 0 Z Z 0 Z Z 	D	1.388144	1.388144	1.388144	0.000000	0.000000	1.388144	0.000000	0.000000	0.955478	0.044522	0.000000	0.000000	
29000	-80.683775	184	1	2	'0 0 0 0 0 Z 0 Z 	D	0.974044	0.974044	0.974044	0.974044	0.974044	0.000000	0.974044	0.000000	0.989583	0.009321	0.001095	0.000001	
30000	-80.354593	316	1	1	'0 0 0 0 0 Z 0 0 	D	0.969273	0.969273	0.969273	0.969273	0.969273	0.000000	0.969273	0.969273	0.989243	0.007150	0.003598	0.000010	
31000	-79.899255	484	1	1	'0 0 0 0 0 Z 0 0 	D	1.669814	1.669814	1.669814	1.669814	1.669814	0.000000	1.669814	1.669814	0.970040	0.019471	0.010412	0.000077	
32000	-79.781299	943	1	2	'0 0 0 0 Z Z 0 0 	D	0.879051	0.879051	0.879051	0.879051	0.000000	0.000000	0.879051	0.879051	0.993901	0.006097	0.000000	0.000002	
33000	-79.874830	640	1	1	'0 0 0 0 0 Z 0 0 	D	1.598705	1.598705	1.598705	1.598705	1.598705	0.000000	1.598705	1.598705	0.969767	0.019125	0.011031	0.000078	
34000	-80.574997	566	1	1	'0 0 0 0 0 Z 0 0 	D	1.699192	1.699192	1.699192	1.699192	1.699192	0.000000	1.699192	1.699192	0.961307	0.026621	0.011955	0.000118	
35000	-79.986328	942	1	2	'0 0 0 0 Z Z 0 0 	D	1.229569	1.229569	1.229569	1.229569	0.000000	0.000000	1.229569	1.229569	0.987038	0.012953	0.000000	0.000009	
36000	-80.830391	609	1	2	'0 0 0 0 Z Z 0 0 	D	1.345879	1.345879	1.345879	1.345879	0.000000	0.000000	1.345879	1.345879	0.977264	0.022716	0.000000	0.000020	
37000	-78.859397	357	2	0	'0 1 0 1 0 1 0 0 	D	2.879098	0.499474	2.879098	0.499474	2.879098	0.499474	2.879098	2.879098	0.765850	0.061766	0.167925	0.004458	
38000	-79.688950	594	1	2	'0 0 0 0 0 Z 0 Z 	D	1.458818	1.458818	1.458818	1.458818	1.458818	0.000000	1.458818	0.000000	0.951194	0.028308	0.020424	0.000074	
39000	-78.954429	118	1	2	'0 0 0 0 Z Z 0 0 	D	1.201339	1.201339	1.201339	1.201339	0.000000	0.000000	1.201339	1.201339	0.987531	0.012464	0.000000	0.000005	
40000	-81.493114	41	1	2	'0 0 0 0 Z Z 0 0 	D	1.526124	1.526124	1.526124	1.526124	0.000000	0.000000	1.526124	1.526124	0.981130	0.018866	0.000000	0.000004	
41000	-79.527670	147	1	4	'0 Z 0 0 0 Z Z Z 	D	3.274362	0.000000	3.274362	3.274362	3.274362	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
42000	-77.014474	489	2	3	'0 Z 1 0 1 Z 0 Z 	D	1.606224	0.000000	3.878693	1.606224	3.878693	0.000000	1.606224	0.000000	0.000000	0.000000	1.000000	0.000000	
43000	-80.375069	595	1	4	'0 Z 0 0 0 Z Z Z 	D	2.586925	0.000000	2.586925	2.586925	2.586925	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
44000	-79.476282	496	1	4	'0 Z 0 0 0 Z Z Z 	D	2.673419	0.000000	2.673419	2.673419	2.673419	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
45000	-79.468225	564	1	4	'0 Z 0 0 0 Z Z Z 	D	3.198560	0.000000	3.198560	3.198560	3.198560	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
46000	-80.160807	170	1	4	'0 Z 0 0 0 Z Z Z 	D	2.915844	0.000000	2.915844	2.915844	2.915844	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
47000	-79.595307	373	1	4	'0 Z 0 0 0 Z Z Z 	D	3.147996	0.000000	3.147996	3.147996	3.147996	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
48000	-80.115000	475	1	4	'0 Z 0 0 0 Z Z Z 	D	2.975492	0.000000	2.975492	2.975492	2.975492	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
49000	-80.068156	227	1	4	'0 Z 0 0 0 Z Z Z 	D	2.999460	0.000000	2.999460	2.999460	2.999460	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
50000	-79.556640	860	1	4	'0 Z 0 0 0 Z Z Z 	D	3.209172	0.000000	3.209172	3.209172	3.209172	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
51000	-81.412051	789	1	4	'0 Z 0 0 0 Z Z Z 	D	4.099414	0.000000	4.099414	4.099414	4.099414	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
52000	-79.910848	702	1	4	'0 Z 0 0 0 Z Z Z 	D	3.590280	0.000000	3.590280	3.590280	3.590280	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
53000	-79.937375	44	1	4	'0 Z 0 0 0 Z Z Z 	D	3.630114	0.000000	3.630114	3.630114	3.630114	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
54000	-79.555404	463	1	2	'0 0 0 0 0 Z 0 Z 	D	1.276908	1.276908	1.276908	1.276908	1.276908	0.000000	1.276908	0.000000	0.988670	0.009546	0.001783	0.000001	
55000	-81.676768	282	1	2	'0 0 0 0 Z Z 0 0 	D	0.816465	0.816465	0.816465	0.816465	0.000000	0.000000	0.816465	0.816465	0.992958	0.007039	0.000000	0.000003	
56000	-81.398487	696	1	1	'0 0 0 0 0 0 0 Z 	D	0.943548	0.943548	0.943548	0.943548	0.943548	0.943548	0.943548	0.000000	0.987645	0.008262	0.004089	0.000005	
57000	-80.598347	183	1	1	'0 0 0 0 0 Z 0 0 	D	1.617119	1.617119	1.617119	1.617119	1.617119	0.000000	1.617119	1.617119	0.958946	0.026734	0.014172	0.000147	
58000	-80.065146	559	1	2	'0 0 0 0 0 Z 0 Z 	D	1.283801	1.283801	1.283801	1.283801	1.283801	0.000000	1.283801	0.000000	0.984629	0.010570	0.004796	0.000005	
59000	-79.853522	319	1	1	'0 0 0 0 0 Z 0 0 	D	1.242349	1.242349	1.242349	1.242349	1.242349	0.000000	1.242349	1.242349	0.986947	0.010794	0.002248	0.000011	
60000	-80.679577	365	1	2	'0 0 0 0 Z Z 0 0 	D	0.956955	0.956955	0.956955	0.956955	0.000000	0.000000	0.956955	0.956955	0.980041	0.019936	0.000000	0.000024	
61000	-83.142355	556	1	3	'0 0 0 Z 0 0 Z Z 	D	1.799682	1.799682	1.799682	0.000000	1.799682	1.799682	0.000000	0.000000	0.938025	0.060246	0.001729	0.000000	
62000	-81.038880	827	1	2	'0 0 0 0 0 Z 0 Z 	D	1.132301	1.132301	1.132301	1.132301	1.132301	0.000000	1.132301	0.000000	0.983369	0.010448	0.006175	0.000008	
63000	-80.762092	705	2	1	'0 0 0 0 0 1 Z 1 	D	1.159217	1.159217	1.159217	1.159217	1.159217	0.572318	0.000000	0.572318	0.986046	0.009436	0.004517	0.000001	
64000	-81.226768	989	1	1	'0 0 0 0 0 0 0 Z 	D	1.127728	1.127728	1.127728	1.127728	1.127728	1.127728	1.127728	0.000000	0.991104	0.006491	0.002403	0.000002	
65000	-78.087801	755	2	1	'0 1 0 1 0 1 Z 1 	D	3.378363	0.104198	3.378363	0.104198	3.378363	0.104198	0.000000	0.104198	0.359382	0.037678	0.602936	0.000004	
66000	-79.081441	484	1	2	'0 0 0 0 0 Z 0 Z 	D	1.297850	1.297850	1.297850	1.297850	1.297850	0.000000	1.297850	0.000000	0.984257	0.010096	0.005641	0.000007	
67000	-81.162311	921	1	3	'0 0 0 0 0 Z Z Z 	D	1.778091	1.778091	1.778091	1.778091	1.778091	0.000000	0.000000	0.000000	0.975080	0.014407	0.010513	0.000000	
68000	-79.224227	6	1	2	'0 0 0 0 0 Z 0 Z 	D	1.299517	1.299517	1.299517	1.299517	1.299517	0.000000	1.299517	0.000000	0.982004	0.011697	0.006292	0.000007	
69000	-79.667907	777	1	1	'0 0 0 0 0 Z 0 0 	D	1.172289	1.172289	1.172289	1.172289	1.172289	0.000000	1.172289	1.172289	0.988688	0.008116	0.003187	0.000009	
70000	-80.052562	62	1	2	'0 0 0 0 Z Z 0 0 	D	1.142009	1.142009	1.142009	1.142009	0.000000	0.000000	1.142009	1.142009	0.984686	0.015305	0.000000	0.000009	
71000	-80.151108	329	1	3	'0 0 0 0 0 Z Z Z 	D	1.544927	1.544927	1.544927	1.544927	1.544927	0.000000	0.000000	0.000000	0.978950	0.012458	0.008592	0.000000	
72000	-79.658695	277	1	1	'0 0 0 0 0 Z 0 0 	D	1.455892	1.455892	1.455892	1.455892	1.455892	0.000000	1.455892	1.455892	0.979534	0.016066	0.004370	0.000031	
73000	-80.322232	837	1	2	'0 0 0 0 Z Z 0 0 	D	1.340895	1.340895	1.340895	1.340895	0.000000	0.000000	1.340895	1.340895	0.986064	0.013928	0.000000	0.000008	
74000	-79.194088	74	1	2	'0 0 0 0 0 Z 0 Z 	D	1.068177	1.068177	1.068177	1.068177	1.068177	0.000000	1.068177	0.000000	0.995000	0.004364	0.000636	0.000000	
75000	-81.552789	976	1	1	'0 0 0 0 Z 0 0 0 	D	1.156681	1.156681	1.156681	1.156681	0.000000	1.156681	1.156681	1.156681	0.988057	0.011936	0.000000	0.000007	
76000	-81.017874	931	1	1	'0 0 0 0 Z 0 0 0 	D	0.930078	0.930078	0.930078	0.930078	0.000000	0.930078	0.930078	0.930078	0.985443	0.014545	0.000000	0.000012	
77000	-79.792034	271	1	3	'0 0 0 0 Z Z 0 Z 	D	1.082869	1.082869	1.082869	1.082869	0.000000	0.000000	1.082869	0.000000	0.990264	0.009731	0.000000	0.000005	
78000	-79.139261	859	1	1	'0 0 0 0 0 Z 0 0 	D	1.085703	1.085703	1.085703	1.085703	1.085703	0.000000	1.085703	1.085703	0.992111	0.005277	0.002608	0.000005	
79000	-81.590798	767	1	1	'0 0 0 0 0 0 Z 0 	D	0.956795	0.956795	0.956795	0.956795	0.956795	0.956795	0.000000	0.956795	0.996529	0.003174	0.000296	0.000000	
80000	-80.595192	759	1	1	'0 0 0 0 0 Z 0 0 	D	1.373263	1.373263	1.373263	1.373263	1.373263	0.000000	1.373263	1.373263	0.950714	0.043281	0.005843	0.000162	
81000	-81.114040	290	1	2	'0 0 0 0 Z Z 0 0 	D	0.963434	0.963434	0.963434	0.963434	0.000000	0.000000	0.963434	0.963434	0.994408	0.005592	0.000000	0.000001	
82000	-83.555776	952	1	2	'0 0 0 Z 0 0 Z 0 	D	2.195572	2.195572	2.195572	0.000000	2.195572	2.195572	0.000000	2.195572	0.868141	0.118035	0.013763	0.000061	
83000	-82.387827	425	1	4	'0 0 0 Z Z 0 Z Z 	D	1.369160	1.369160	1.369160	0.000000	0.000000	1.369160	0.000000	0.000000	0.952014	0.047986	0.000000	0.000000	
84000	-79.773047	599	1	1	'0 0 0 0 0 Z 0 0 	D	1.268685	1.268685	1.268685	1.268685	1.268685	0.000000	1.268685	1.268685	0.977032	0.015182	0.007741	0.000045	
85000	-80.469774	758	1	4	'0 Z 0 0 0 Z Z Z 	D	2.465794	0.000000	2.465794	2.465794	2.465794	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
86000	-86.029780	839	2	2	'1 Z 1 1 0 Z 1 0 	D	5.076062	0.000000	5.076062	5.076062	2.231215	0.000000	5.076062	2.231215	0.224801	0.142525	0.605712	0.026962	
87000	-79.910144	717	1	3	'0 0 0 0 Z Z 0 Z 	D	1.202860	1.202860	1.202860	1.202860	0.000000	0.000000	1.202860	0.000000	0.987190	0.012800	0.000000	0.000010	
88000	-80.479696	287	1	2	'0 0 0 0 Z Z 0 0 	D	1.102676	1.102676	1.102676	1.102676	0.000000	0.000000	1.102676	1.102676	0.991974	0.008026	0.000000	0.000000	
89000	-80.005929	457	1	4	'0 Z 0 0 0 Z Z Z 	D	2.830159	0.000000	2.830159	2.830159	2.830159	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
90000	-79.917526	359	1	4	'0 Z 0 0 0 Z Z Z 	D	2.934543	0.000000	2.934543	2.934543	2.934543	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
91000	-81.723403	631	1	4	'0 Z 0 0 0 Z Z Z 	D	4.318321	0.000000	4.318321	4.318321	4.318321	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
92000	-77.447209	843	2	3	'1 Z 1 0 0 Z 0 Z 	D	2.249950	0.000000	2.249950	3.635409	3.635409	0.000000	3.635409	0.000000	0.000000	0.000000	1.000000	0.000000	
93000	-78.802411	307	2	3	'1 Z 1 0 0 Z 0 Z 	D	3.300502	0.000000	3.300502	4.798680	4.798680	0.000000	4.798680	0.000000	0.000000	0.000000	1.000000	0.000000	
94000	-79.976949	473	1	4	'0 Z 0 0 0 Z Z Z 	D	2.993868	0.000000	2.993868	2.993868	2.993868	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
95000	-79.065292	683	1	4	'0 Z 0 0 0 Z Z Z 	D	3.098308	0.000000	3.098308	3.098308	3.098308	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
96000	-80.405650	768	1	4	'0 Z 0 0 0 Z Z Z 	D	2.514036	0.000000	2.514036	2.514036	2.514036	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
97000	-79.282536	497	1	4	'0 Z 0 0 0 Z Z Z 	D	2.875016	0.000000	2.875016	2.875016	2.875016	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
98000	-81.144731	106	1	3	'0 0 0 0 0 Z Z Z 	D	1.137861	1.137861	1.137861	1.137861	1.137861	0.000000	0.000000	0.000000	0.995134	0.004095	0.000771	0.000000	
99000	-80.230488	754	1	3	'0 0 0 0 0 Z Z Z 	D	1.433586	1.433586	1.433586	1.433586	1.433586	0.000000	0.000000	0.000000	0.987401	0.008560	0.004039	0.000000	
100000	-79.301445	223	1	1	'0 0 0 0 0 Z 0 0 	D	1.099492	1.099492	1.099492	1.099492	1.099492	0.000000	1.099492	1.099492	0.991677	0.007332	0.000987	0.000004	
101000	-83.974895	380	1	0	'0 0 0 0 0 0 0 0 	I	1.906903	1.906903	1.906903	1.906903	1.906903	1.906903	1.906903	1.906903	0.972557	0.021287	0.006101	0.000056	
102000	-80.643848	253	1	2	'0 0 0 0 0 Z 0 Z 	D	1.723319	1.723319	1.723319	1.723319	1.723319	0.000000	1.723319	0.000000	0.975222	0.016211	0.008558	0.000009	
103000	-80.093267	965	1	3	'0 0 0 0 Z Z 0 Z 	D	0.899441	0.899441	0.899441	0.899441	0.000000	0.000000	0.899441	0.000000	0.995496	0.004503	0.000000	0.000001	
104000	-79.877786	330	1	1	'0 0 0 0 0 Z 0 0 	D	1.290810	1.290810	1.290810	1.290810	1.290810	0.000000	1.290810	1.290810	0.977492	0.019623	0.002852	0.000033	
105000	-80.178872	50	1	1	'0 0 0 0 0 Z 0 0 	D	1.323788	1.323788	1.323788	1.323788	1.323788	0.000000	1.323788	1.323788	0.966445	0.021210	0.012246	0.000099	
106000	-79.751631	566	1	3	'0 0 0 0 0 Z Z Z 	D	1.341672	1.341672	1.341672	1.341672	1.341672	0.000000	0.000000	0.000000	0.985561	0.009517	0.004921	0.000000	
107000	-79.838732	752	1	1	'0 0 0 0 0 Z 0 0 	D	1.008934	1.008934	1.008934	1.008934	1.008934	0.000000	1.008934	1.008934	0.971900	0.016749	0.011279	0.000071	
108000	-81.373338	451	1	1	'0 0 0 0 0 Z 0 0 	D	1.803244	1.803244	1.803244	1.803244	1.803244	0.000000	1.803244	1.803244	0.956099	0.032147	0.011597	0.000158	
109000	-84.017314	113	1	4	'0 0 Z 0 0 Z Z Z 	D	1.018215	1.018215	0.000000	1.018215	1.018215	0.000000	0.000000	0.000000	0.996491	0.000000	0.003509	0.000000	
110000	-82.367737	207	1	1	'0 0 0 Z 0 0 0 0 	D	1.510079	1.510079	1.510079	0.000000	1.510079	1.510079	1.510079	1.510079	0.961389	0.033304	0.005249	0.000058	
111000	-82.996633	903	1	1	'0 0 0 0 0 Z 0 0 	D	2.210160	2.210160	2.210160	2.210160	2.210160	0.000000	2.210160	2.210160	0.915913	0.053795	0.029643	0.000649	
112000	-80.244503	379	1	3	'0 0 0 0 0 Z Z Z 	D	1.180453	1.180453	1.180453	1.180453	1.180453	0.000000	0.000000	0.000000	0.991393	0.006611	0.001996	0.000000	
113000	-83.249059	661	1	1	'0 0 0 0 0 0 0 Z 	D	1.679544	1.679544	1.679544	1.679544	1.679544	1.679544	1.679544	0.000000	0.978302	0.017295	0.004394	0.000009	
114000	-81.314141	474	1	2	'0 0 0 0 0 Z 0 Z 	D	0.991488	0.991488	0.991488	0.991488	0.991488	0.000000	0.991488	0.000000	0.971621	0.017717	0.010638	0.000024	
115000	-81.388869	526	1	3	'0 0 0 0 0 Z Z Z 	D	1.825435	1.825435	1.825435	1.825435	1.825435	0.000000	0.000000	0.000000	0.969281	0.017673	0.013046	0.000000	
116000	-80.180755	191	1	2	'0 0 0 0 Z Z 0 0 	D	1.233776	1.233776	1.233776	1.233776	0.000000	0.000000	1.233776	1.233776	0.986913	0.013085	0.000000	0.000002	
117000	-82.578032	331	1	1	'0 0 0 0 0 Z 0 0 	D	2.081348	2.081348	2.081348	2.081348	2.081348	0.000000	2.081348	2.081348	0.927104	0.044636	0.027781	0.000479	
118000	-79.465811	874	1	1	'0 0 0 0 0 Z 0 0 	D	1.454321	1.454321	1.454321	1.454321	1.454321	0.000000	1.454321	1.454321	0.971689	0.018394	0.009850	0.000067	
119000	-82.939500	651	1	1	'0 0 0 0 0 0 0 Z 	D	1.611314	1.611314	1.611314	1.611314	1.611314	1.611314	1.611314	0.000000	0.977282	0.018124	0.004583	0.000010	
120000	-84.872874	432	1	1	'0 0 0 0 0 Z 0 0 	D	2.596489	2.596489	2.596489	2.596489	2.596489	0.000000	2.596489	2.596489	0.830144	0.096101	0.070853	0.002902	
121000	-78.970145	943	1	2	'0 0 0 0 0 Z 0 Z 	D	1.072553	1.072553	1.072553	1.072553	1.072553	0.000000	1.072553	0.000000	0.987817	0.008600	0.003578	0.000004	
122000	-79.760824	279	1	1	'0 0 0 0 0 Z 0 0 	D	1.002176	1.002176	1.002176	1.002176	1.002176	0.000000	1.002176	1.002176	0.992835	0.005400	0.001761	0.000004	
123000	-79.861593	911	1	2	'0 0 0 0 0 Z 0 Z 	D	1.147658	1.147658	1.147658	1.147658	1.147658	0.000000	1.147658	0.000000	0.983335	0.010424	0.006233	0.000008	
124000	-79.976323	480	1	4	'0 Z 0 0 0 Z Z Z 	D	2.867567	0.000000	2.867567	2.867567	2.867567	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
125000	-79.824436	74	1	4	'0 Z 0 0 0 Z Z Z 	D	3.682938	0.000000	3.682938	3.682938	3.682938	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
126000	-79.732849	697	1	4	'0 Z 0 0 0 Z Z Z 	D	2.890137	0.000000	2.890137	2.890137	2.890137	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
127000	-79.529413	279	1	4	'0 Z 0 0 0 Z Z Z 	D	3.052300	0.000000	3.052300	3.052300	3.052300	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
128000	-80.322657	111	1	4	'0 Z 0 0 0 Z Z Z 	D	3.559760	0.000000	3.559760	3.559760	3.559760	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
129000	-79.275634	854	1	4	'0 Z 0 0 0 Z Z Z 	D	2.603041	0.000000	2.603041	2.603041	2.603041	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
130000	-79.143326	644	1	4	'0 Z 0 0 0 Z Z Z 	D	2.881335	0.000000	2.881335	2.881335	2.881335	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
131000	-76.883268	962	2	3	'1 Z 0 1 0 Z 1 Z 	D	2.157868	0.000000	3.776134	2.157868	3.776134	0.000000	2.157868	0.000000	0.000000	0.000000	1.000000	0.000000	
132000	-80.328391	316	1	4	'0 Z 0 0 0 Z Z Z 	D	2.670817	0.000000	2.670817	2.670817	2.670817	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
133000	-80.418410	268	1	4	'0 Z 0 0 0 Z Z Z 	D	3.823177	0.000000	3.823177	3.823177	3.823177	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
134000	-79.809542	15	1	4	'0 Z 0 0 0 Z Z Z 	D	3.334561	0.000000	3.334561	3.334561	3.334561	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
135000	-80.884335	118	1	4	'0 Z 0 0 0 Z Z Z 	D	4.127284	0.000000	4.127284	4.127284	4.127284	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
136000	-81.912978	812	1	4	'0 Z 0 0 0 Z Z Z 	D	4.177436	0.000000	4.177436	4.177436	4.177436	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
137000	-79.849392	582	1	4	'0 Z 0 0 0 Z Z Z 	D	3.308928	0.000000	3.308928	3.308928	3.308928	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
138000	-79.268930	173	1	4	'0 Z 0 0 0 Z Z Z 	D	2.931695	0.000000	2.931695	2.931695	2.931695	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
