Rate	71.43
Rev Jump	14.29
Tree Move	14.29
Rate Tried	% Accepted	Rev Jump Tried	% Accepted	Tree Move Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
720	0.347222	112	0.017857	168	0.678571	4.846929	720	0.347222	0.366000	0.350695	
748	0.299465	105	0.019048	147	0.734694	4.846929	748	0.299465	0.334000	0.349304	
751	0.334221	107	0.056075	142	0.619718	4.846929	751	0.334221	0.345000	0.348973	
744	0.315860	114	0.052632	142	0.598592	4.846929	744	0.315860	0.326000	0.347332	
762	0.332021	89	0.033708	149	0.744966	4.846929	762	0.332021	0.367000	0.348643	
724	0.309392	116	0.008621	160	0.706250	4.846929	724	0.309392	0.338000	0.347978	
726	0.342975	132	0.015152	142	0.676056	4.846929	726	0.342975	0.347000	0.347921	
755	0.341722	94	0.042553	151	0.576159	4.846929	755	0.341722	0.349000	0.347981	
766	0.305483	100	0.040000	134	0.783582	4.846929	766	0.305483	0.343000	0.347719	
756	0.300265	98	0.020408	146	0.698630	4.846929	756	0.300265	0.331000	0.346883	
746	0.321716	105	0.019048	149	0.691275	4.846929	746	0.321716	0.345000	0.346793	
743	0.321669	100	0.020000	157	0.726115	4.846929	743	0.321669	0.355000	0.347166	
723	0.356846	126	0.031746	151	0.728477	4.846929	723	0.356846	0.372000	0.348246	
758	0.320580	106	0.018868	136	0.632353	4.846929	758	0.320580	0.331000	0.347527	
754	0.303714	97	0.000000	149	0.630872	4.846929	754	0.303714	0.323000	0.346546	
724	0.349448	121	0.033058	155	0.625806	4.846929	724	0.349448	0.354000	0.346833	
714	0.327731	104	0.076923	182	0.697802	4.846929	714	0.327731	0.369000	0.347654	
776	0.380155	105	0.019048	119	0.739496	4.846929	776	0.380155	0.385000	0.348988	
773	0.326003	100	0.000000	127	0.669291	4.846929	773	0.326003	0.337000	0.348574	
772	0.354922	100	0.020000	128	0.765625	4.846929	772	0.354922	0.374000	0.349422	
767	0.324641	111	0.054054	122	0.639344	4.846929	767	0.324641	0.333000	0.348892	
724	0.317680	125	0.048000	151	0.562914	4.846929	724	0.317680	0.321000	0.348020	
719	0.360223	130	0.030769	151	0.662252	4.846929	719	0.360223	0.363000	0.348474	
748	0.334225	109	0.073394	143	0.622378	4.846929	748	0.334225	0.347000	0.348431	
751	0.319574	110	0.054545	139	0.733813	4.846929	751	0.319574	0.348000	0.348419	
731	0.324213	124	0.000000	145	0.696552	4.846929	731	0.324213	0.338000	0.348129	
739	0.357240	113	0.070796	148	0.702703	4.846929	739	0.357240	0.376000	0.348882	
740	0.302703	112	0.017857	148	0.682432	4.846929	740	0.302703	0.327000	0.348307	
753	0.334661	111	0.018018	136	0.676471	4.846929	753	0.334661	0.346000	0.348247	
743	0.320323	119	0.050420	138	0.673913	4.846929	743	0.320323	0.337000	0.347966	
737	0.333786	111	0.018018	152	0.736842	4.846929	737	0.333786	0.360000	0.348260	
729	0.333333	110	0.000000	161	0.652174	4.846929	729	0.333333	0.348000	0.348254	
718	0.350975	118	0.033898	164	0.676829	4.846929	718	0.350975	0.367000	0.348690	
742	0.354447	127	0.062992	131	0.725191	4.846929	742	0.354447	0.366000	0.349083	
741	0.329285	92	0.021739	167	0.730539	4.846929	741	0.329285	0.368000	0.349503	
717	0.340307	113	0.053097	170	0.670588	4.846929	717	0.340307	0.364000	0.349818	
750	0.354667	94	0.063830	156	0.685897	4.846929	750	0.354667	0.379000	0.350439	
739	0.361299	112	0.000000	149	0.684564	4.846929	739	0.361299	0.369000	0.350826	
735	0.319728	110	0.072727	155	0.735484	4.846929	735	0.319728	0.357000	0.350952	
