Options:
Model:                           Discrete: Dependent
Tree File Name:                  ./data/austronesian-hawaiian-bi.linealdescent.bttrees
Data File Name:                  ./data/austronesian-hawaiian-bi.linealdescent.btdata
Log File Name:                   ./output/austronesian-hawaiian-bi.linealdescent-dep3.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1036613880
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   ./output/austronesian-hawaiian-bi.linealdescent-dep3.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           Empirical: (0.341176,0.094118,0.247059,0.317647)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.000086
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       85
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
24000	-109.479760	371	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	5.861310	5.861310	5.861310	5.861310	5.861310	5.861310	5.861310	0.250261	0.104917	0.255689	0.389133	
25000	-109.129094	503	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	6.645359	6.645359	6.645359	6.645359	6.645359	6.645359	6.645359	0.313937	0.096313	0.249590	0.340159	
26000	-108.831351	270	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	5.685757	5.685757	5.685757	5.685757	5.685757	5.685757	5.685757	0.238554	0.108318	0.256622	0.396507	
27000	-109.219096	389	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	4.127588	4.127588	4.127588	4.127588	4.127588	4.127588	4.127588	0.154385	0.129925	0.255197	0.460493	
28000	-107.871441	339	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	4.056009	4.056009	4.056009	4.056009	4.056009	4.056009	4.056009	0.132202	0.134505	0.259717	0.473575	
29000	-110.375308	109	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	6.021671	6.021671	6.021671	6.021671	6.021671	6.021671	6.021671	0.259084	0.103291	0.254374	0.383251	
30000	-109.254335	461	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	5.739019	5.739019	5.739019	5.739019	5.739019	5.739019	5.739019	0.229968	0.108003	0.257952	0.404077	
31000	-108.515278	526	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	5.807740	5.807740	5.807740	5.807740	5.807740	5.807740	5.807740	0.256286	0.103959	0.253357	0.386398	
32000	-108.442069	793	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	5.195977	5.195977	5.195977	5.195977	5.195977	5.195977	5.195977	0.210282	0.111538	0.255533	0.422647	
33000	-109.445396	128	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	6.455096	6.455096	6.455096	6.455096	6.455096	6.455096	6.455096	0.270741	0.101229	0.252836	0.375193	
34000	-110.209665	606	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	4.599596	4.599596	4.599596	4.599596	4.599596	4.599596	4.599596	0.194743	0.117396	0.261591	0.426270	
35000	-109.800647	535	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	4.830750	4.830750	4.830750	4.830750	4.830750	4.830750	4.830750	0.202598	0.115097	0.255404	0.426900	
36000	-109.734472	416	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	4.404076	4.404076	4.404076	4.404076	4.404076	4.404076	4.404076	0.186143	0.120889	0.256985	0.435983	
37000	-109.583358	883	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	4.443403	4.443403	4.443403	4.443403	4.443403	4.443403	4.443403	0.172948	0.122419	0.257158	0.447475	
38000	-110.138080	507	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	6.881622	6.881622	6.881622	6.881622	6.881622	6.881622	6.881622	0.309121	0.096799	0.250091	0.343990	
39000	-110.655738	86	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	6.463191	6.463191	6.463191	6.463191	6.463191	6.463191	6.463191	0.280132	0.100655	0.252907	0.366306	
40000	-108.867981	834	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	6.937780	6.937780	6.937780	6.937780	6.937780	6.937780	6.937780	0.288235	0.099898	0.252266	0.359600	
41000	-110.682681	702	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	8.348147	8.348147	8.348147	8.348147	8.348147	8.348147	8.348147	0.327122	0.095155	0.248481	0.329241	
42000	-110.276516	311	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	4.861356	4.861356	4.861356	4.861356	4.861356	4.861356	4.861356	0.196862	0.116845	0.259683	0.426610	
43000	-107.942522	842	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	6.176480	6.176480	6.176480	6.176480	6.176480	6.176480	6.176480	0.202479	0.110510	0.261228	0.425783	
44000	-109.651039	903	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	3.353548	3.353548	3.353548	3.353548	3.353548	3.353548	3.353548	0.110534	0.153865	0.261818	0.473783	
45000	-109.591163	817	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	3.507027	3.507027	3.507027	3.507027	3.507027	3.507027	3.507027	0.110779	0.150319	0.284589	0.454314	
46000	-109.491887	948	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	3.954875	3.954875	3.954875	3.954875	3.954875	3.954875	3.954875	0.139840	0.133975	0.265803	0.460383	
47000	-109.184959	737	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	4.623921	4.623921	4.623921	4.623921	4.623921	4.623921	4.623921	0.193768	0.119248	0.258487	0.428497	
48000	-108.665603	89	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	4.525798	4.525798	4.525798	4.525798	4.525798	4.525798	4.525798	0.185252	0.118302	0.259277	0.437169	
49000	-110.946564	926	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	6.379941	6.379941	6.379941	6.379941	6.379941	6.379941	6.379941	0.298197	0.097916	0.251000	0.352887	
50000	-111.471753	280	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	3.669151	0.000000	3.669151	3.669151	3.669151	3.669151	3.669151	0.307286	0.013038	0.434003	0.245673	
51000	-108.783120	558	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	4.787158	4.787158	4.787158	4.787158	4.787158	4.787158	4.787158	0.198648	0.113107	0.257530	0.430715	
52000	-114.641072	883	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	6.244456	6.244456	6.244456	6.244456	6.244456	6.244456	0.000000	0.531792	0.088280	0.245384	0.134544	
53000	-109.605290	580	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	6.331960	6.331960	6.331960	6.331960	6.331960	6.331960	6.331960	0.260165	0.103307	0.254906	0.381622	
54000	-108.851183	994	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	5.258797	5.258797	5.258797	5.258797	5.258797	5.258797	5.258797	0.254569	0.104371	0.253191	0.387870	
55000	-111.149037	260	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	8.536859	8.536859	8.536859	8.536859	8.536859	8.536859	8.536859	0.327579	0.095130	0.248485	0.328807	
56000	-108.670291	166	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	7.273495	7.273495	7.273495	7.273495	7.273495	7.273495	7.273495	0.300088	0.098005	0.250964	0.350943	
57000	-110.598666	518	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	4.470746	4.470746	4.470746	4.470746	4.470746	4.470746	4.470746	0.189320	0.115609	0.258198	0.436874	
58000	-108.498428	665	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	4.255008	4.255008	4.255008	4.255008	4.255008	4.255008	4.255008	0.181325	0.122267	0.262905	0.433503	
59000	-109.823189	692	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	6.356365	6.356365	6.356365	6.356365	6.356365	6.356365	6.356365	0.281748	0.099835	0.251691	0.366726	
60000	-108.165030	458	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	4.367655	4.367655	4.367655	4.367655	4.367655	4.367655	4.367655	0.157640	0.125281	0.256986	0.460092	
61000	-109.099351	977	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	3.606209	3.606209	3.606209	3.606209	3.606209	3.606209	3.606209	0.130831	0.139403	0.261636	0.468130	
62000	-109.263318	777	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	4.056733	4.056733	4.056733	4.056733	4.056733	4.056733	4.056733	0.162717	0.126115	0.264509	0.446659	
63000	-110.994275	623	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	3.134646	3.134646	3.134646	3.134646	3.134646	3.134646	3.134646	0.090457	0.148169	0.269966	0.491408	
64000	-112.127029	637	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	7.114431	0.000000	7.114431	7.114431	7.114431	7.114431	7.114431	0.537285	0.018199	0.278808	0.165708	
65000	-109.176057	426	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	6.017528	6.017528	6.017528	6.017528	6.017528	6.017528	6.017528	0.256214	0.103368	0.254330	0.386088	
66000	-109.243600	805	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	4.861280	4.861280	4.861280	4.861280	4.861280	4.861280	4.861280	0.214939	0.113509	0.257571	0.413981	
67000	-109.890802	390	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	6.681241	6.681241	6.681241	6.681241	6.681241	6.681241	6.681241	0.295486	0.098713	0.251639	0.354163	
68000	-111.681973	393	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	7.193638	0.000000	7.193638	7.193638	7.193638	7.193638	7.193638	0.525583	0.022862	0.274941	0.176613	
69000	-111.974836	663	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	9.533847	9.533847	9.533847	9.533847	9.533847	9.533847	9.533847	0.335342	0.094483	0.247692	0.322483	
70000	-110.596492	922	2	1	'0 0 1 1 1 0 Z 0 	D	7.976034	7.976034	12.661396	12.661396	12.661396	7.976034	0.000000	7.976034	0.377221	0.092068	0.258147	0.272564	
71000	-108.872462	161	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	4.421484	4.421484	4.421484	4.421484	4.421484	4.421484	4.421484	0.169776	0.122083	0.257169	0.450972	
72000	-109.973096	859	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	4.374429	4.374429	4.374429	4.374429	4.374429	4.374429	4.374429	0.172390	0.121523	0.262687	0.443401	
73000	-111.721431	644	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	10.139150	10.139150	10.139150	10.139150	10.139150	10.139150	10.139150	0.337330	0.094344	0.247485	0.320841	
74000	-110.373581	521	2	1	'Z 1 1 0 1 1 1 1 	D	0.000000	4.228451	4.228451	15.312393	4.228451	4.228451	4.228451	4.228451	0.172567	0.123559	0.262602	0.441271	
75000	-109.035399	365	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	4.032738	4.032738	4.032738	4.032738	4.032738	4.032738	4.032738	0.205614	0.112075	0.253599	0.428711	
76000	-107.404384	696	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	5.161445	5.161445	5.161445	5.161445	5.161445	5.161445	5.161445	0.239879	0.107211	0.254633	0.398277	
77000	-110.074552	753	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	3.767388	3.767388	3.767388	3.767388	3.767388	3.767388	3.767388	0.144372	0.130019	0.270661	0.454949	
78000	-109.890819	344	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	6.813132	6.813132	6.813132	6.813132	6.813132	6.813132	6.813132	0.298869	0.097995	0.250988	0.352147	
79000	-109.517172	139	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	4.993202	4.993202	4.993202	4.993202	4.993202	4.993202	4.993202	0.201732	0.113986	0.258835	0.425447	
80000	-110.198312	937	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	5.923340	5.923340	5.923340	5.923340	5.923340	5.923340	5.923340	0.267812	0.102261	0.253234	0.376693	
81000	-115.140976	668	1	1	'0 0 0 0 0 0 Z 0 	D	5.841916	5.841916	5.841916	5.841916	5.841916	5.841916	0.000000	5.841916	0.480930	0.095423	0.251228	0.172419	
82000	-113.016298	444	1	2	'0 0 0 Z 0 0 Z 0 	D	11.257302	11.257302	11.257302	0.000000	11.257302	11.257302	0.000000	11.257302	0.300357	0.070264	0.260310	0.369069	
83000	-112.619072	262	1	2	'0 Z 0 0 0 0 Z 0 	D	21.523685	0.000000	21.523685	21.523685	21.523685	21.523685	0.000000	21.523685	0.340756	0.094120	0.247066	0.318058	
84000	-109.893238	206	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	7.322270	7.322270	7.322270	7.322270	7.322270	7.322270	7.322270	0.307536	0.097163	0.250313	0.344988	
85000	-109.281810	998	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	5.814435	5.814435	5.814435	5.814435	5.814435	5.814435	5.814435	0.264856	0.103155	0.253612	0.378377	
86000	-109.344039	16	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	4.140232	4.140232	4.140232	4.140232	4.140232	4.140232	4.140232	0.187859	0.121534	0.258832	0.431775	
87000	-109.530611	642	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	5.875396	5.875396	5.875396	5.875396	5.875396	5.875396	5.875396	0.249887	0.105245	0.255918	0.388949	
88000	-109.528347	645	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	3.757991	3.757991	3.757991	3.757991	3.757991	3.757991	3.757991	0.086762	0.160274	0.275594	0.477370	
89000	-110.952085	818	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	8.577107	8.577107	8.577107	8.577107	8.577107	8.577107	8.577107	0.331784	0.094740	0.248041	0.325435	
90000	-110.476684	658	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	5.524496	5.524496	5.524496	5.524496	5.524496	5.524496	5.524496	0.230706	0.108552	0.256469	0.404273	
91000	-111.726386	939	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	4.685410	0.000000	4.685410	4.685410	4.685410	4.685410	4.685410	0.453958	0.012227	0.350091	0.183724	
92000	-110.152603	702	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	3.390802	3.390802	3.390802	3.390802	3.390802	3.390802	3.390802	0.120315	0.142322	0.262399	0.474964	
93000	-110.412292	538	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	5.457381	5.457381	5.457381	5.457381	5.457381	5.457381	5.457381	0.153360	0.118644	0.275237	0.452759	
94000	-108.593097	528	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	6.172472	6.172472	6.172472	6.172472	6.172472	6.172472	6.172472	0.273226	0.100878	0.252729	0.373167	
95000	-108.967191	764	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	4.428389	4.428389	4.428389	4.428389	4.428389	4.428389	4.428389	0.169243	0.124158	0.258603	0.447996	
96000	-109.866986	865	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	4.855596	4.855596	4.855596	4.855596	4.855596	4.855596	4.855596	0.189158	0.116655	0.259361	0.434825	
97000	-110.244131	835	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	3.631789	3.631789	3.631789	3.631789	3.631789	3.631789	3.631789	0.108595	0.152583	0.264453	0.474369	
98000	-108.911436	245	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	5.684442	5.684442	5.684442	5.684442	5.684442	5.684442	5.684442	0.270033	0.101259	0.252317	0.376391	
99000	-108.307664	728	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	4.319134	4.319134	4.319134	4.319134	4.319134	4.319134	4.319134	0.186469	0.118088	0.256866	0.438577	
100000	-110.033181	934	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	6.670514	6.670514	6.670514	6.670514	6.670514	6.670514	6.670514	0.315330	0.096162	0.249541	0.338967	
101000	-111.689963	282	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	4.827137	0.000000	4.827137	4.827137	4.827137	4.827137	4.827137	0.441836	0.020898	0.319993	0.217272	
102000	-108.467570	956	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	4.158390	4.158390	4.158390	4.158390	4.158390	4.158390	4.158390	0.150681	0.126318	0.255054	0.467947	
103000	-108.703705	270	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	5.336097	5.336097	5.336097	5.336097	5.336097	5.336097	5.336097	0.218837	0.112607	0.258136	0.410420	
104000	-111.093173	728	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	8.000035	0.000000	8.000035	8.000035	8.000035	8.000035	8.000035	0.516564	0.025985	0.272399	0.185053	
105000	-110.263129	919	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	3.630624	3.630624	3.630624	3.630624	3.630624	3.630624	3.630624	0.128315	0.144952	0.280785	0.445948	
106000	-108.822968	600	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	4.292320	4.292320	4.292320	4.292320	4.292320	4.292320	4.292320	0.159852	0.129529	0.268425	0.442193	
107000	-109.776141	442	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	8.475410	8.475410	8.475410	8.475410	8.475410	8.475410	8.475410	0.324432	0.095421	0.248787	0.331360	
108000	-118.930772	875	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	1.768514	1.768514	1.768514	1.768514	1.768514	1.768514	1.768514	0.031317	0.154289	0.373090	0.441305	
109000	-109.496547	680	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	6.104367	6.104367	6.104367	6.104367	6.104367	6.104367	6.104367	0.270853	0.102057	0.253396	0.373694	
110000	-110.238376	375	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	7.927542	7.927542	7.927542	7.927542	7.927542	7.927542	7.927542	0.324252	0.095350	0.248724	0.331673	
111000	-111.022074	866	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	7.978473	7.978473	7.978473	7.978473	7.978473	7.978473	7.978473	0.318270	0.095965	0.249408	0.336357	
112000	-108.959248	482	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	5.666968	5.666968	5.666968	5.666968	5.666968	5.666968	5.666968	0.251433	0.104074	0.254387	0.390106	
113000	-110.870385	459	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	8.092582	8.092582	8.092582	8.092582	8.092582	8.092582	8.092582	0.323774	0.095468	0.248907	0.331851	
114000	-109.918031	706	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	5.164992	0.000000	5.164992	5.164992	5.164992	5.164992	5.164992	0.478681	0.011698	0.334113	0.175509	
115000	-109.742412	336	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	4.042963	4.042963	4.042963	4.042963	4.042963	4.042963	4.042963	0.139726	0.126460	0.268001	0.465812	
116000	-108.952566	604	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	4.580759	4.580759	4.580759	4.580759	4.580759	4.580759	4.580759	0.176079	0.119648	0.257223	0.447050	
117000	-109.505863	465	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	5.062455	5.062455	5.062455	5.062455	5.062455	5.062455	5.062455	0.261028	0.103485	0.255423	0.380064	
118000	-108.821092	639	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	4.060634	4.060634	4.060634	4.060634	4.060634	4.060634	4.060634	0.153382	0.130744	0.259247	0.456628	
119000	-109.805792	69	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	6.251459	6.251459	6.251459	6.251459	6.251459	6.251459	6.251459	0.284692	0.100138	0.251763	0.363407	
120000	-108.944525	31	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	4.760439	4.760439	4.760439	4.760439	4.760439	4.760439	4.760439	0.216168	0.110649	0.255716	0.417467	
121000	-109.008472	431	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	6.365308	6.365308	6.365308	6.365308	6.365308	6.365308	6.365308	0.262645	0.103574	0.254636	0.379145	
122000	-109.821466	289	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	7.461353	7.461353	7.461353	7.461353	7.461353	7.461353	7.461353	0.304296	0.097488	0.250610	0.347606	
123000	-112.422018	743	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	12.238327	12.238327	12.238327	12.238327	12.238327	12.238327	12.238327	0.338991	0.094236	0.247314	0.319459	
124000	-109.284029	528	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	3.266430	3.266430	3.266430	3.266430	3.266430	3.266430	3.266430	0.104313	0.138938	0.269119	0.487631	
125000	-114.237773	785	1	3	'Z 0 Z Z 0 0 0 0 	D	0.000000	3.400363	0.000000	0.000000	3.400363	3.400363	3.400363	3.400363	0.392035	0.000000	0.536133	0.071832	
126000	-113.213479	595	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	8.700224	8.700224	8.700224	8.700224	8.700224	8.700224	0.000000	0.477854	0.091318	0.242774	0.188055	
127000	-109.839585	83	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	4.584448	0.000000	4.584448	4.584448	4.584448	4.584448	4.584448	0.422202	0.018342	0.343384	0.216072	
128000	-109.578218	804	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	6.404942	6.404942	6.404942	6.404942	6.404942	6.404942	6.404942	0.287361	0.099318	0.251851	0.361471	
129000	-108.639077	646	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	3.917241	3.917241	3.917241	3.917241	3.917241	3.917241	3.917241	0.162929	0.123542	0.257007	0.456522	
130000	-108.819347	289	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	5.691415	5.691415	5.691415	5.691415	5.691415	5.691415	5.691415	0.236840	0.107425	0.255264	0.400471	
131000	-108.865854	593	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	5.658574	5.658574	5.658574	5.658574	5.658574	5.658574	5.658574	0.227402	0.110079	0.257174	0.405344	
132000	-108.566346	489	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	5.970628	5.970628	5.970628	5.970628	5.970628	5.970628	5.970628	0.262674	0.103015	0.253298	0.381014	
133000	-109.433289	529	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	4.950228	4.950228	4.950228	4.950228	4.950228	4.950228	4.950228	0.221237	0.110208	0.257519	0.411036	
134000	-109.269332	953	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	6.027164	6.027164	6.027164	6.027164	6.027164	6.027164	6.027164	0.266584	0.102521	0.254345	0.376550	
135000	-109.150003	510	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	3.934480	3.934480	3.934480	3.934480	3.934480	3.934480	3.934480	0.116326	0.143722	0.264040	0.475912	
136000	-110.153512	439	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	5.622222	5.622222	5.622222	5.622222	5.622222	5.622222	5.622222	0.233302	0.107871	0.256100	0.402727	
137000	-109.566207	990	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	3.827574	3.827574	3.827574	3.827574	3.827574	3.827574	3.827574	0.139569	0.135923	0.256956	0.467551	
138000	-109.623467	125	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	5.538589	5.538589	5.538589	5.538589	5.538589	5.538589	5.538589	0.229448	0.109800	0.258356	0.402396	
139000	-108.885431	594	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	5.895762	5.895762	5.895762	5.895762	5.895762	5.895762	5.895762	0.278817	0.100622	0.252401	0.368160	
