Rate	71.43
Rev Jump	14.29
Tree Move	14.29
Rate Tried	% Accepted	Rev Jump Tried	% Accepted	Tree Move Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
740	0.366216	122	0.180328	138	0.724638	5.000000	740	0.366216	0.393000	0.433415	
759	0.404480	104	0.134615	137	0.744526	5.000000	759	0.404480	0.423000	0.432547	
728	0.405220	110	0.181818	162	0.740741	5.000000	728	0.405220	0.435000	0.432736	
736	0.423913	126	0.238095	138	0.717391	5.000000	736	0.423913	0.441000	0.433326	
739	0.419486	104	0.173077	157	0.751592	5.000000	739	0.419486	0.446000	0.434171	
721	0.446602	115	0.147826	164	0.847561	5.000000	721	0.446602	0.478000	0.436910	
758	0.419525	119	0.151261	123	0.756098	5.000000	758	0.419525	0.429000	0.436445	
734	0.412807	116	0.215517	150	0.793333	5.000000	734	0.412807	0.447000	0.437031	
664	0.381024	156	0.096154	180	0.816667	5.000000	664	0.381024	0.415000	0.435872	
688	0.441860	148	0.148649	164	0.750000	5.000000	688	0.441860	0.449000	0.436528	
748	0.391711	87	0.149425	165	0.781818	5.000000	748	0.391711	0.435000	0.436455	
724	0.428177	121	0.157025	155	0.845161	5.000000	724	0.428177	0.460000	0.437526	
696	0.385057	108	0.175926	196	0.668367	5.000000	696	0.385057	0.418000	0.436677	
726	0.425620	129	0.178295	145	0.737931	5.000000	726	0.425620	0.439000	0.436773	
699	0.396280	121	0.181818	180	0.711111	5.000000	699	0.396280	0.427000	0.436383	
717	0.386332	117	0.153846	166	0.734940	5.000000	717	0.386332	0.417000	0.435637	
724	0.378453	121	0.198347	155	0.748387	5.000000	724	0.378453	0.414000	0.434836	
741	0.388664	135	0.111111	124	0.717742	5.000000	741	0.388664	0.392000	0.433306	
704	0.367898	141	0.191489	155	0.819355	5.000000	704	0.367898	0.413000	0.432606	
717	0.382148	135	0.185185	148	0.777027	5.000000	717	0.382148	0.414000	0.431986	
760	0.386842	115	0.121739	125	0.808000	5.000000	760	0.386842	0.409000	0.431244	
722	0.427978	149	0.114094	129	0.689922	5.000000	722	0.427978	0.415000	0.430737	
721	0.364771	122	0.139344	157	0.821656	5.000000	721	0.364771	0.409000	0.430078	
732	0.348361	121	0.132231	147	0.789116	5.000000	732	0.348361	0.387000	0.428811	
730	0.364384	111	0.144144	159	0.654088	5.000000	730	0.364384	0.386000	0.427588	
742	0.396226	109	0.174312	149	0.771812	5.000000	742	0.396226	0.428000	0.427599	
764	0.370419	97	0.195876	139	0.741007	5.000000	764	0.370419	0.405000	0.426988	
755	0.402649	118	0.161017	127	0.763780	5.000000	755	0.402649	0.420000	0.426805	
712	0.390449	138	0.137681	150	0.760000	5.000000	712	0.390449	0.411000	0.426399	
709	0.385049	127	0.181102	164	0.713415	5.000000	709	0.385049	0.413000	0.426064	
743	0.359354	105	0.152381	152	0.782895	5.000000	743	0.359354	0.402000	0.425477	
713	0.343619	143	0.132867	144	0.743056	5.000000	713	0.343619	0.371000	0.424180	
739	0.374831	104	0.173077	157	0.713376	5.000000	739	0.374831	0.407000	0.423781	
727	0.361761	128	0.203125	145	0.779310	5.000000	727	0.361761	0.402000	0.423286	
692	0.410405	117	0.213675	191	0.712042	5.000000	692	0.410405	0.445000	0.423768	
733	0.369714	143	0.160839	124	0.685484	5.000000	733	0.369714	0.379000	0.422795	
727	0.381018	118	0.144068	155	0.825806	5.000000	727	0.381018	0.422000	0.422778	
719	0.393602	121	0.157025	160	0.675000	5.000000	719	0.393602	0.410000	0.422512	
733	0.428377	96	0.156250	171	0.701754	5.000000	733	0.428377	0.449000	0.423053	
740	0.393243	116	0.206897	144	0.680556	5.000000	740	0.393243	0.413000	0.422852	
696	0.367816	162	0.135802	142	0.760563	5.000000	696	0.367816	0.386000	0.422129	
716	0.375698	117	0.205128	167	0.700599	5.000000	716	0.375698	0.410000	0.421896	
739	0.387009	104	0.125000	157	0.757962	5.000000	739	0.387009	0.418000	0.421822	
710	0.380282	119	0.168067	171	0.760234	5.000000	710	0.380282	0.420000	0.421788	
723	0.390041	116	0.206897	161	0.795031	5.000000	723	0.390041	0.434000	0.422011	
721	0.420250	137	0.175182	142	0.795775	5.000000	721	0.420250	0.440000	0.422332	
724	0.363260	127	0.157480	149	0.691275	5.000000	724	0.363260	0.386000	0.421694	
714	0.428571	145	0.165517	141	0.780142	5.000000	714	0.428571	0.440000	0.422010	
734	0.400545	126	0.142857	140	0.700000	5.000000	734	0.400545	0.410000	0.421806	
744	0.381720	124	0.145161	132	0.666667	5.000000	744	0.381720	0.390000	0.421276	
733	0.392906	100	0.170000	167	0.718563	5.000000	733	0.392906	0.425000	0.421337	
737	0.398915	129	0.162791	134	0.708955	5.000000	737	0.398915	0.410000	0.421154	
720	0.376389	120	0.150000	160	0.768750	5.000000	720	0.376389	0.412000	0.421009	
726	0.381543	107	0.205607	167	0.748503	5.000000	726	0.381543	0.424000	0.421056	
728	0.350275	128	0.195312	144	0.763889	5.000000	728	0.350275	0.390000	0.420578	
714	0.411765	133	0.172932	153	0.758170	5.000000	714	0.411765	0.433000	0.420766	
729	0.374486	110	0.254545	161	0.832298	5.000000	729	0.374486	0.435000	0.420979	
737	0.407056	131	0.221374	132	0.727273	5.000000	737	0.407056	0.425000	0.421038	
720	0.429167	112	0.187500	168	0.672619	5.000000	720	0.429167	0.443000	0.421356	
728	0.376374	102	0.127451	170	0.841176	5.000000	728	0.376374	0.430000	0.421480	
724	0.360497	132	0.196970	144	0.687500	5.000000	724	0.360497	0.386000	0.420980	
758	0.439314	88	0.136364	154	0.740260	5.000000	758	0.439314	0.459000	0.421508	
726	0.363636	124	0.225806	150	0.760000	5.000000	726	0.363636	0.406000	0.421296	
743	0.421265	106	0.169811	151	0.801325	5.000000	743	0.421265	0.452000	0.421711	
719	0.431154	102	0.176471	179	0.793296	5.000000	719	0.431154	0.470000	0.422354	
749	0.387183	127	0.188976	124	0.741935	5.000000	749	0.387183	0.406000	0.422139	
723	0.405256	117	0.145299	160	0.731250	5.000000	723	0.405256	0.427000	0.422202	
723	0.405256	118	0.194915	159	0.767296	5.000000	723	0.405256	0.438000	0.422405	
740	0.385135	110	0.163636	150	0.766667	5.000000	740	0.385135	0.418000	0.422349	
733	0.383356	116	0.224138	151	0.708609	5.000000	733	0.383356	0.414000	0.422245	
737	0.366350	123	0.065041	140	0.657143	5.000000	737	0.366350	0.370000	0.421600	
707	0.377652	120	0.233333	173	0.699422	5.000000	707	0.377652	0.416000	0.421531	
770	0.393506	102	0.117647	128	0.789062	5.000000	770	0.393506	0.416000	0.421465	
739	0.404601	117	0.170940	144	0.708333	5.000000	739	0.404601	0.421000	0.421459	
722	0.354571	135	0.133333	143	0.783217	5.000000	722	0.354571	0.386000	0.421042	
722	0.386427	134	0.156716	144	0.798611	5.000000	722	0.386427	0.415000	0.420972	
737	0.373134	119	0.193277	144	0.812500	5.000000	737	0.373134	0.415000	0.420903	
730	0.364384	134	0.164179	136	0.838235	5.000000	730	0.364384	0.402000	0.420688	
728	0.366758	139	0.151079	133	0.714286	5.000000	728	0.366758	0.383000	0.420265	
742	0.416442	118	0.169492	140	0.800000	5.000000	742	0.416442	0.441000	0.420495	
742	0.353100	109	0.174312	149	0.738255	5.000000	742	0.353100	0.391000	0.420171	
741	0.414305	107	0.214953	152	0.750000	5.000000	741	0.414305	0.444000	0.420430	
727	0.386520	110	0.218182	163	0.717791	5.000000	727	0.386520	0.422000	0.420447	
723	0.367911	147	0.088435	130	0.784615	5.000000	723	0.367911	0.381000	0.420027	
682	0.387097	154	0.181818	164	0.664634	5.000000	682	0.387097	0.401000	0.419827	
726	0.406336	104	0.259615	170	0.694118	5.000000	726	0.406336	0.440000	0.420037	
753	0.402390	119	0.168067	128	0.710938	5.000000	753	0.402390	0.414000	0.419975	
726	0.369146	115	0.182609	159	0.761006	5.000000	726	0.369146	0.410000	0.419873	
736	0.402174	111	0.180180	153	0.738562	5.000000	736	0.402174	0.429000	0.419965	
751	0.427430	122	0.139344	127	0.685039	5.000000	751	0.427430	0.425000	0.420016	
714	0.400560	133	0.180451	153	0.745098	5.000000	714	0.400560	0.424000	0.420055	
723	0.401107	138	0.152174	139	0.769784	5.000000	723	0.401107	0.418000	0.420035	
719	0.404729	115	0.234783	166	0.704819	5.000000	719	0.404729	0.435000	0.420180	
706	0.366856	117	0.119658	177	0.734463	5.000000	706	0.366856	0.403000	0.420015	
727	0.368638	110	0.172727	163	0.674847	5.000000	727	0.368638	0.397000	0.419796	
675	0.382222	151	0.112583	174	0.718391	5.000000	675	0.382222	0.400000	0.419609	
729	0.386831	108	0.148148	163	0.742331	5.000000	729	0.386831	0.419000	0.419604	
702	0.353276	131	0.221374	167	0.700599	5.000000	702	0.353276	0.394000	0.419366	
