Rate	71.43
Rev Jump	14.29
Tree Move	14.29
Rate Tried	% Accepted	Rev Jump Tried	% Accepted	Tree Move Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
786	0.374046	79	0.025316	135	0.844444	5.000000	786	0.374046	0.410000	0.572493	
694	0.069164	120	0.033333	186	0.790323	5.000000	694	0.069164	0.199000	0.541372	
729	0.257888	121	0.090909	150	0.726667	3.093497	729	0.257888	0.308000	0.523421	
738	0.291328	117	0.102564	145	0.751724	3.093497	738	0.291328	0.336000	0.510035	
755	0.321854	106	0.028302	139	0.726619	3.093497	755	0.321854	0.347000	0.499167	
712	0.255618	127	0.086614	161	0.739130	3.093497	712	0.255618	0.312000	0.487470	
734	0.299728	142	0.077465	124	0.814516	3.093497	734	0.299728	0.332000	0.478325	
723	0.235131	114	0.078947	163	0.711656	3.093497	723	0.235131	0.295000	0.468141	
714	0.228291	126	0.055556	160	0.656250	3.093497	714	0.228291	0.275000	0.457976	
731	0.298222	136	0.073529	133	0.834586	3.093497	731	0.298222	0.339000	0.452027	
753	0.243028	121	0.115702	126	0.690476	3.093497	753	0.243028	0.284000	0.444026	
752	0.275266	117	0.085470	131	0.740458	3.093497	752	0.275266	0.314000	0.438116	
765	0.320261	93	0.075269	142	0.816901	3.093497	765	0.320261	0.368000	0.435068	
755	0.286093	119	0.042017	126	0.730159	3.093497	755	0.286093	0.313000	0.429982	
732	0.269126	117	0.094017	151	0.741722	3.093497	732	0.269126	0.320000	0.425583	
739	0.277402	122	0.073770	139	0.776978	3.093497	739	0.277402	0.322000	0.421599	
714	0.291317	130	0.076923	156	0.775641	3.093497	714	0.291317	0.339000	0.418540	
759	0.341238	98	0.020408	143	0.706294	3.093497	759	0.341238	0.362000	0.416521	
748	0.250000	122	0.057377	130	0.746154	3.093497	748	0.250000	0.291000	0.412193	
741	0.257760	116	0.060345	143	0.762238	3.093497	741	0.257760	0.307000	0.408686	
731	0.242134	131	0.068702	138	0.775362	3.093497	731	0.242134	0.293000	0.404955	
747	0.297189	123	0.056911	130	0.807692	3.093497	747	0.297189	0.334000	0.402737	
734	0.235695	123	0.065041	143	0.790210	3.093497	734	0.235695	0.294000	0.399442	
728	0.266484	126	0.039683	146	0.705479	3.093497	728	0.266484	0.302000	0.396577	
733	0.275580	128	0.046875	139	0.748201	3.093497	733	0.275580	0.312000	0.394160	
742	0.335580	122	0.106557	136	0.750000	3.093497	742	0.335580	0.364000	0.393322	
730	0.313699	117	0.068376	153	0.718954	3.093497	730	0.313699	0.347000	0.392070	
742	0.276280	127	0.086614	131	0.679389	3.093497	742	0.276280	0.305000	0.389779	
749	0.245661	120	0.075000	131	0.748092	3.093497	749	0.245661	0.291000	0.387246	
737	0.241520	127	0.023622	136	0.705882	3.093497	737	0.241520	0.277000	0.384490	
727	0.224209	122	0.049180	151	0.649007	3.093497	727	0.224209	0.267000	0.381625	
740	0.252703	112	0.089286	148	0.817568	3.093497	740	0.252703	0.318000	0.380110	
723	0.327801	124	0.024194	153	0.732026	3.093497	723	0.327801	0.352000	0.379456	
739	0.284168	117	0.068376	144	0.652778	3.093497	739	0.284168	0.312000	0.377923	
755	0.272848	127	0.070866	118	0.788136	3.093497	755	0.272848	0.308000	0.376369	
733	0.248295	111	0.027027	156	0.730769	3.093497	733	0.248295	0.299000	0.374688	
717	0.333333	120	0.016667	163	0.736196	3.093497	717	0.333333	0.361000	0.374396	
746	0.242627	115	0.043478	139	0.647482	3.093497	746	0.242627	0.276000	0.372346	
736	0.202446	141	0.028369	123	0.601626	3.093497	736	0.202446	0.227000	0.369380	
