Options:
Model:                           Discrete: Independent
Tree File Name:                  ./data/austronesian-iroquois-exogamy.unilineal.descent.bttrees
Data File Name:                  ./data/austronesian-iroquois-exogamy.unilineal.descent.btdata
Log File Name:                   ./output/austronesian-iroquois-exogamy.unilineal.descent-indep3.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            3457677483
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   ./output/austronesian-iroquois-exogamy.unilineal.descent-indep3.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Base frequency (PI's):           Empirical: (0.807692,0.025641,0.141026,0.025641)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.000083
Restrictions:
    alpha1                       RJ MCMC
    beta1                        RJ MCMC
    alpha2                       RJ MCMC
    beta2                        RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       78
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	alpha1	beta1	alpha2	beta2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
11000	-51.712425	48	1	0	'0 0 0 0 	0.716055	0.716055	0.716055	0.716055	0.999094	0.000139	0.000766	0.000001	
12000	-52.227407	502	1	0	'0 0 0 0 	0.749129	0.749129	0.749129	0.749129	0.999887	0.000017	0.000096	0.000000	
13000	-51.799755	156	1	0	'0 0 0 0 	0.500922	0.500922	0.500922	0.500922	0.999272	0.000112	0.000616	0.000000	
14000	-52.975249	264	1	0	'0 0 0 0 	0.327742	0.327742	0.327742	0.327742	0.999969	0.000005	0.000026	0.000000	
15000	-51.490132	142	1	0	'0 0 0 0 	0.531279	0.531279	0.531279	0.531279	0.999721	0.000043	0.000236	0.000000	
16000	-48.606304	54	2	0	'0 0 0 1 	0.785663	0.785663	0.785663	21.511106	0.968806	0.030774	0.000355	0.000065	
17000	-52.247190	547	1	0	'0 0 0 0 	0.462073	0.462073	0.462073	0.462073	0.999005	0.000153	0.000841	0.000001	
18000	-51.691718	396	1	0	'0 0 0 0 	0.491804	0.491804	0.491804	0.491804	0.999941	0.000009	0.000050	0.000000	
19000	-52.282479	87	1	0	'0 0 0 0 	0.403346	0.403346	0.403346	0.403346	0.999876	0.000019	0.000105	0.000000	
20000	-53.552171	492	1	0	'0 0 0 0 	0.915671	0.915671	0.915671	0.915671	0.999453	0.000084	0.000463	0.000000	
21000	-51.918001	26	1	0	'0 0 0 0 	0.650757	0.650757	0.650757	0.650757	0.999669	0.000051	0.000280	0.000000	
22000	-53.182606	379	1	0	'0 0 0 0 	0.830324	0.830324	0.830324	0.830324	0.999667	0.000051	0.000282	0.000000	
23000	-55.563032	250	1	0	'0 0 0 0 	1.140321	1.140321	1.140321	1.140321	0.997775	0.000342	0.001880	0.000004	
24000	-52.071744	273	1	0	'0 0 0 0 	0.520114	0.520114	0.520114	0.520114	0.999055	0.000145	0.000799	0.000001	
25000	-52.164356	736	1	0	'0 0 0 0 	0.743662	0.743662	0.743662	0.743662	0.999876	0.000019	0.000105	0.000000	
26000	-51.424940	365	1	0	'0 0 0 0 	0.548305	0.548305	0.548305	0.548305	0.997509	0.000383	0.002104	0.000005	
27000	-51.779759	902	1	0	'0 0 0 0 	0.422685	0.422685	0.422685	0.422685	0.999907	0.000014	0.000079	0.000000	
28000	-51.664190	392	1	0	'0 0 0 0 	0.623178	0.623178	0.623178	0.623178	0.997291	0.000416	0.002288	0.000005	
29000	-53.529299	531	1	0	'0 0 0 0 	0.857260	0.857260	0.857260	0.857260	0.999399	0.000092	0.000508	0.000000	
30000	-52.575696	314	1	0	'0 0 0 0 	0.721568	0.721568	0.721568	0.721568	0.997707	0.000352	0.001937	0.000004	
31000	-54.408340	938	1	0	'0 0 0 0 	1.028312	1.028312	1.028312	1.028312	0.999588	0.000063	0.000349	0.000000	
32000	-52.466732	10	1	0	'0 0 0 0 	0.580173	0.580173	0.580173	0.580173	0.999849	0.000023	0.000128	0.000000	
33000	-51.835307	725	1	0	'0 0 0 0 	0.602993	0.602993	0.602993	0.602993	0.998861	0.000175	0.000963	0.000001	
34000	-51.698585	362	1	0	'0 0 0 0 	0.633257	0.633257	0.633257	0.633257	0.999356	0.000099	0.000545	0.000000	
35000	-51.142721	656	1	0	'0 0 0 0 	0.559831	0.559831	0.559831	0.559831	0.999613	0.000059	0.000327	0.000000	
36000	-51.516957	164	1	0	'0 0 0 0 	0.479145	0.479145	0.479145	0.479145	0.999781	0.000034	0.000185	0.000000	
37000	-51.624887	32	1	0	'0 0 0 0 	0.705539	0.705539	0.705539	0.705539	0.998338	0.000255	0.001405	0.000002	
38000	-52.472514	888	1	0	'0 0 0 0 	0.703706	0.703706	0.703706	0.703706	0.999822	0.000027	0.000151	0.000000	
39000	-51.699312	208	1	0	'0 0 0 0 	0.545573	0.545573	0.545573	0.545573	0.999786	0.000033	0.000181	0.000000	
40000	-52.361292	143	1	0	'0 0 0 0 	0.590480	0.590480	0.590480	0.590480	0.999131	0.000134	0.000735	0.000001	
41000	-52.808317	372	1	0	'0 0 0 0 	0.345163	0.345163	0.345163	0.345163	0.999649	0.000054	0.000297	0.000000	
42000	-52.868034	192	1	0	'0 0 0 0 	0.774334	0.774334	0.774334	0.774334	0.999620	0.000058	0.000322	0.000000	
43000	-52.324289	234	1	0	'0 0 0 0 	0.367880	0.367880	0.367880	0.367880	0.999752	0.000038	0.000209	0.000000	
44000	-51.323979	835	1	0	'0 0 0 0 	0.513226	0.513226	0.513226	0.513226	0.999910	0.000014	0.000076	0.000000	
45000	-52.685346	982	1	0	'0 0 0 0 	0.341286	0.341286	0.341286	0.341286	0.999827	0.000027	0.000146	0.000000	
46000	-52.199922	12	1	0	'0 0 0 0 	0.549436	0.549436	0.549436	0.549436	0.999957	0.000007	0.000036	0.000000	
