Options:
Model:                           Discrete: Independent
Tree File Name:                  ./data/uto-iroquois-matri.anvunclocalresidence.bttrees
Data File Name:                  ./data/uto-iroquois-matri.anvunclocalresidence.btdata
Log File Name:                   ./output/uto-iroquois-matri.anvunclocalresidence-indep3.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            3914925255
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   ./output/uto-iroquois-matri.anvunclocalresidence-indep3.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Base frequency (PI's):           Empirical: (0.409091,0.409091,0.181818,0.000000)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.121603
Restrictions:
    alpha1                       RJ MCMC
    beta1                        RJ MCMC
    alpha2                       RJ MCMC
    beta2                        RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       22
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	alpha1	beta1	alpha2	beta2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
11000	-22.883933	281	1	0	'0 0 0 0 	32.341180	32.341180	32.341180	32.341180	0.948674	0.041096	0.010230	0.000000	
12000	-22.840055	377	1	0	'0 0 0 0 	29.005978	29.005978	29.005978	29.005978	0.977406	0.017099	0.005495	0.000000	
13000	-21.860452	903	1	0	'0 0 0 0 	56.724765	56.724765	56.724765	56.724765	0.917997	0.054132	0.027871	0.000000	
14000	-23.788980	305	1	0	'0 0 0 0 	24.958047	24.958047	24.958047	24.958047	0.963990	0.031846	0.004164	0.000000	
15000	-21.990754	18	1	0	'0 0 0 0 	39.197876	39.197876	39.197876	39.197876	0.959628	0.038690	0.001682	0.000000	
16000	-23.421997	805	1	0	'0 0 0 0 	30.122121	30.122121	30.122121	30.122121	0.941897	0.055199	0.002904	0.000000	
17000	-22.591916	871	1	0	'0 0 0 0 	27.882381	27.882381	27.882381	27.882381	0.956264	0.034365	0.009371	0.000000	
18000	-24.754393	713	1	0	'0 0 0 0 	26.636405	26.636405	26.636405	26.636405	0.986397	0.011830	0.001774	0.000000	
19000	-24.873472	28	1	0	'0 0 0 0 	16.689582	16.689582	16.689582	16.689582	0.989674	0.004952	0.005374	0.000000	
20000	-21.653869	102	1	0	'0 0 0 0 	50.669926	50.669926	50.669926	50.669926	0.940686	0.058048	0.001266	0.000000	
21000	-24.918228	561	1	0	'0 0 0 0 	16.150696	16.150696	16.150696	16.150696	0.989816	0.009038	0.001146	0.000000	
22000	-23.084490	600	1	0	'0 0 0 0 	28.725328	28.725328	28.725328	28.725328	0.954114	0.033150	0.012737	0.000000	
23000	-21.653445	708	1	0	'0 0 0 0 	51.182140	51.182140	51.182140	51.182140	0.936079	0.059081	0.004840	0.000000	
24000	-22.452470	280	1	0	'0 0 0 0 	46.661467	46.661467	46.661467	46.661467	0.933500	0.058884	0.007616	0.000000	
25000	-21.967863	118	1	0	'0 0 0 0 	32.514310	32.514310	32.514310	32.514310	0.987036	0.012876	0.000088	0.000000	
