Rate	71.43
Rev Jump	14.29
Tree Move	14.29
Rate Tried	% Accepted	Rev Jump Tried	% Accepted	Tree Move Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
739	0.395129	99	0.111111	162	0.672840	1.807073	739	0.395129	0.412000	0.414326	
709	0.382228	157	0.095541	134	0.656716	1.807073	709	0.382228	0.374000	0.410966	
721	0.432732	139	0.115108	140	0.707143	1.807073	721	0.432732	0.427000	0.412199	
731	0.250342	125	0.120000	144	0.562500	2.541893	731	0.250342	0.279000	0.402686	
752	0.242021	113	0.053097	135	0.733333	2.541893	752	0.242021	0.287000	0.394974	
746	0.207775	88	0.090909	166	0.686747	2.541893	746	0.207775	0.277000	0.387601	
740	0.185135	118	0.000000	142	0.774648	2.541893	740	0.185135	0.247000	0.379331	
757	0.268164	100	0.000000	143	0.769231	1.911639	757	0.268164	0.313000	0.375646	
749	0.257677	83	0.024096	168	0.755952	1.911639	749	0.257677	0.322000	0.372822	
735	0.314286	124	0.104839	141	0.652482	1.911639	735	0.314286	0.336000	0.370981	
725	0.337931	130	0.053846	145	0.655172	1.911639	725	0.337931	0.347000	0.369840	
753	0.389110	115	0.104348	132	0.628788	1.911639	753	0.389110	0.388000	0.370665	
735	0.344218	133	0.165414	132	0.704545	1.911639	735	0.344218	0.368000	0.370549	
755	0.335099	100	0.100000	145	0.724138	1.911639	755	0.335099	0.368000	0.370443	
726	0.384298	129	0.054264	145	0.627586	1.911639	726	0.384298	0.377000	0.370705	
764	0.303665	120	0.141667	116	0.637931	1.911639	764	0.303665	0.323000	0.368870	
738	0.355014	127	0.149606	135	0.607407	1.911639	738	0.355014	0.363000	0.368653	
721	0.335645	128	0.148438	151	0.728477	1.911639	721	0.335645	0.371000	0.368737	
723	0.366528	139	0.086331	138	0.652174	1.911639	723	0.366528	0.367000	0.368677	
744	0.365591	113	0.079646	143	0.650350	1.911639	744	0.365591	0.374000	0.368854	
728	0.366758	123	0.065041	149	0.651007	1.911639	728	0.366758	0.372000	0.368956	
731	0.404925	124	0.120968	145	0.689655	1.911639	731	0.404925	0.411000	0.370270	
709	0.232722	136	0.066176	155	0.593548	2.569309	709	0.232722	0.266000	0.367110	
703	0.261735	158	0.101266	139	0.654676	2.569309	703	0.261735	0.291000	0.364872	
747	0.298527	117	0.059829	136	0.669118	2.569309	747	0.298527	0.321000	0.363618	
754	0.263926	100	0.140000	146	0.664384	2.569309	754	0.263926	0.310000	0.362129	
717	0.206416	139	0.122302	144	0.659722	2.569309	717	0.206416	0.260000	0.359369	
706	0.240793	133	0.097744	161	0.639752	2.569309	706	0.240793	0.286000	0.357438	
741	0.245614	138	0.159420	121	0.652893	2.569309	741	0.245614	0.283000	0.355529	
735	0.268027	119	0.134454	146	0.726027	2.569309	735	0.268027	0.319000	0.354616	
743	0.212651	114	0.122807	143	0.783217	2.569309	743	0.212651	0.284000	0.352894	
756	0.137566	93	0.043011	151	0.754967	2.569309	756	0.137566	0.222000	0.349777	
749	0.253672	87	0.022989	164	0.750000	2.045539	749	0.253672	0.315000	0.348969	
741	0.256410	120	0.016667	139	0.784173	2.045539	741	0.256410	0.301000	0.347878	
742	0.281671	104	0.000000	154	0.746753	2.045539	742	0.281671	0.324000	0.347348	
773	0.249677	108	0.037037	119	0.781513	2.045539	773	0.249677	0.290000	0.346101	
761	0.257556	103	0.019417	136	0.727941	2.045539	761	0.257556	0.297000	0.345056	
742	0.269542	95	0.042105	163	0.797546	2.045539	742	0.269542	0.334000	0.344826	
727	0.280605	112	0.035714	161	0.782609	2.045539	727	0.280605	0.334000	0.344605	
765	0.277124	97	0.041237	138	0.688406	2.045539	765	0.277124	0.311000	0.343933	
745	0.256376	111	0.054054	144	0.750000	2.045539	745	0.256376	0.305000	0.343170	
740	0.260811	80	0.050000	180	0.683333	2.045539	740	0.260811	0.320000	0.342724	
731	0.228454	119	0.050420	150	0.713333	2.045539	731	0.228454	0.280000	0.341541	
744	0.270161	108	0.148148	148	0.695946	2.045539	744	0.270161	0.320000	0.341142	
753	0.349270	129	0.062016	118	0.737288	2.045539	753	0.349270	0.358000	0.341448	
757	0.330251	127	0.086614	116	0.646552	2.045539	757	0.330251	0.336000	0.341351	
712	0.338483	127	0.078740	161	0.739130	2.045539	712	0.338483	0.370000	0.341854	
711	0.334740	133	0.067669	156	0.769231	2.045539	711	0.334740	0.367000	0.342287	
742	0.369272	121	0.090909	137	0.605839	2.045539	742	0.369272	0.368000	0.342723	
730	0.361644	143	0.090909	127	0.685039	2.045539	730	0.361644	0.364000	0.343078	
749	0.341789	102	0.147059	149	0.644295	2.045539	749	0.341789	0.367000	0.343470	
738	0.356369	111	0.117117	151	0.708609	2.045539	738	0.356369	0.383000	0.344107	
737	0.350068	119	0.117647	144	0.729167	2.045539	737	0.350068	0.377000	0.344629	
735	0.307483	131	0.114504	134	0.574627	2.045539	735	0.307483	0.318000	0.344213	
739	0.251691	131	0.083969	130	0.646154	2.045539	739	0.251691	0.281000	0.343241	
737	0.332429	115	0.086957	148	0.641892	2.045539	737	0.332429	0.350000	0.343343	
744	0.360215	122	0.040984	134	0.656716	2.045539	744	0.360215	0.361000	0.343607	
730	0.332877	121	0.123967	149	0.671141	2.045539	730	0.332877	0.358000	0.343818	
714	0.350140	141	0.120567	145	0.579310	2.045539	714	0.350140	0.351000	0.343923	
719	0.304590	115	0.095652	166	0.620482	2.045539	719	0.304590	0.333000	0.343767	
740	0.337838	109	0.082569	151	0.662252	2.045539	740	0.337838	0.359000	0.343981	
729	0.322359	124	0.080645	147	0.598639	2.045539	729	0.322359	0.333000	0.343829	
722	0.346260	115	0.078261	163	0.613497	2.045539	722	0.346260	0.359000	0.344036	
743	0.331090	108	0.092593	149	0.664430	2.045539	743	0.331090	0.355000	0.344185	
734	0.391008	128	0.101562	138	0.681159	2.045539	734	0.391008	0.394000	0.344849	
728	0.337912	112	0.160714	160	0.631250	2.045539	728	0.337912	0.365000	0.345114	
729	0.319616	119	0.067227	152	0.598684	2.045539	729	0.319616	0.332000	0.344944	
735	0.341497	114	0.087719	151	0.655629	2.045539	735	0.341497	0.360000	0.345137	
754	0.347480	124	0.112903	122	0.696721	2.045539	754	0.347480	0.361000	0.345337	
762	0.328084	111	0.054054	127	0.653543	2.045539	762	0.328084	0.339000	0.345258	
746	0.348525	127	0.086614	127	0.692913	2.045539	746	0.348525	0.359000	0.345428	
715	0.370629	132	0.106061	153	0.647059	2.045539	715	0.370629	0.378000	0.345825	
726	0.360882	123	0.097561	151	0.662252	2.045539	726	0.360882	0.374000	0.346165	
752	0.325798	98	0.132653	150	0.593333	2.045539	752	0.325798	0.347000	0.346174	
744	0.256720	104	0.048077	152	0.782895	2.045539	744	0.256720	0.315000	0.345808	
732	0.202186	100	0.030000	168	0.720238	2.045539	732	0.202186	0.272000	0.344949	
729	0.282579	109	0.110092	162	0.746914	2.045539	729	0.282579	0.339000	0.344881	
720	0.287500	133	0.052632	147	0.673469	2.045539	720	0.287500	0.313000	0.344519	
730	0.283562	111	0.054054	159	0.735849	2.045539	730	0.283562	0.330000	0.344356	
726	0.280992	112	0.017857	162	0.753086	2.045539	726	0.280992	0.328000	0.344174	
743	0.234186	109	0.055046	148	0.763514	2.045539	743	0.234186	0.293000	0.343612	
770	0.201299	77	0.051948	153	0.777778	2.045539	770	0.201299	0.278000	0.342898	
748	0.161765	64	0.031250	188	0.638298	2.045539	748	0.161765	0.243000	0.341824	
746	0.193029	82	0.048780	172	0.761628	1.944474	746	0.193029	0.279000	0.341156	
747	0.410977	102	0.058824	151	0.794702	1.251000	747	0.410977	0.433000	0.342123	
