Options:
Model:                           Discrete: Independent
Tree File Name:                  ./data/ie-eskimo-neo.localresidence.bttrees
Data File Name:                  ./data/ie-eskimo-neo.localresidence.btdata
Log File Name:                   ./output/ie-eskimo-neo.localresidence-indep3.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1165100885
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Schedule File:                   ./output/ie-eskimo-neo.localresidence-indep3.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Base frequency (PI's):           Empirical: (0.468750,0.031250,0.312500,0.187500)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.000066
Restrictions:
    alpha1                       None
    beta1                        None
    alpha2                       None
    beta2                        None
Prior Information:
    Prior Categories:            100
    Priors
        alpha1 - exp 10.00 
        beta1 - exp 10.00 
        alpha2 - exp 10.00 
        beta2 - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       32
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	alpha1	beta1	alpha2	beta2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
11000	-33.234693	77	2.514041	4.372577	3.576092	13.930812	0.442881	0.029562	0.329570	0.197986	
12000	-36.197903	670	4.556661	6.198153	11.028636	27.613259	0.477219	0.031815	0.306854	0.184112	
13000	-33.900639	508	5.007941	3.740948	2.515489	8.629096	0.531240	0.034790	0.273041	0.160929	
14000	-32.276939	188	2.261954	1.415721	1.403926	3.783596	0.681588	0.031269	0.203231	0.083912	
15000	-33.986881	289	1.847292	0.064107	2.145925	8.182893	0.937088	0.061939	0.000610	0.000363	
16000	-33.796957	450	3.891198	0.998808	1.605425	6.330525	0.803308	0.052059	0.091352	0.053281	
17000	-36.192093	371	1.815876	5.160046	0.377198	8.655343	0.377204	0.038369	0.305108	0.279319	
18000	-36.580716	709	6.319462	3.596804	3.266365	7.456834	0.483826	0.031835	0.304196	0.180142	
19000	-34.295362	381	2.751368	6.131942	0.568465	4.813394	0.417218	0.036181	0.306998	0.239603	
20000	-33.154698	911	3.237566	2.209863	1.845482	11.998765	0.628388	0.042540	0.204485	0.124587	
21000	-37.906498	623	12.201673	17.348027	8.084087	25.892444	0.468764	0.031251	0.312491	0.187494	
22000	-32.164317	609	1.844045	1.628339	0.684595	2.607142	0.620476	0.013086	0.307978	0.058459	
