Options:
Model:                           Discrete: Independent
Tree File Name:                  ./data/austronesian-crow-uni.localresidence.bttrees
Data File Name:                  ./data/austronesian-crow-uni.localresidence.btdata
Log File Name:                   ./output/austronesian-crow-uni.localresidence-indep3.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            633271401
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   ./output/austronesian-crow-uni.localresidence-indep3.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Base frequency (PI's):           Empirical: (0.535714,0.392857,0.000000,0.071429)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.000085
Restrictions:
    alpha1                       RJ MCMC
    beta1                        RJ MCMC
    alpha2                       RJ MCMC
    beta2                        RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       84
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	alpha1	beta1	alpha2	beta2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
11000	-78.282956	448	2	0	'0 1 1 1 	0.694312	4.589971	4.589971	4.589971	0.538144	0.440991	0.000000	0.020864	
12000	-78.704310	987	2	0	'0 1 1 1 	0.371028	8.731255	8.731255	8.731255	0.515094	0.377930	0.000000	0.106976	
13000	-79.649453	793	2	0	'0 1 1 1 	1.194559	12.579040	12.579040	12.579040	0.536469	0.393414	0.000000	0.070117	
14000	-77.256767	558	2	0	'0 1 1 1 	0.274024	4.435709	4.435709	4.435709	0.535035	0.446410	0.000000	0.018555	
15000	-78.912586	402	2	0	'0 1 1 1 	0.938792	5.166016	5.166016	5.166016	0.546028	0.423993	0.000000	0.029978	
16000	-80.393606	458	2	0	'0 1 1 1 	1.849047	15.817440	15.817440	15.817440	0.536032	0.393090	0.000000	0.070878	
17000	-79.524445	324	2	0	'0 1 1 1 	0.920018	3.281333	3.281333	3.281333	0.504961	0.477409	0.000000	0.017630	
18000	-77.955354	764	2	0	'0 1 1 1 	0.755927	8.143000	8.143000	8.143000	0.544799	0.400756	0.000000	0.054445	
19000	-77.102557	419	2	0	'0 1 0 0 	2.101489	15.654352	2.101489	2.101489	0.438228	0.475822	0.000000	0.085950	
20000	-75.801687	319	2	0	'0 1 0 0 	2.608356	22.282687	2.608356	2.608356	0.433423	0.479444	0.000000	0.087133	
21000	-74.773702	172	2	0	'0 1 0 0 	2.461304	27.865799	2.461304	2.461304	0.415137	0.494885	0.000000	0.089978	
22000	-75.771011	267	2	0	'0 1 0 0 	2.395636	27.630654	2.395636	2.395636	0.373046	0.530504	0.000000	0.096451	
23000	-75.353495	582	2	0	'0 1 0 0 	2.913946	25.560467	2.913946	2.913946	0.437554	0.475920	0.000000	0.086526	
24000	-74.785736	422	2	0	'0 1 0 0 	1.974196	35.643270	1.974196	1.974196	0.404504	0.503881	0.000000	0.091615	
