Rate	71.43
Rev Jump	14.29
Tree Move	14.29
Rate Tried	% Accepted	Rev Jump Tried	% Accepted	Tree Move Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
713	0.413745	137	0.087591	150	0.740000	5.000000	713	0.413745	0.418000	0.424961	
744	0.404570	122	0.147541	134	0.738806	5.000000	744	0.404570	0.418000	0.424381	
713	0.385694	117	0.128205	170	0.717647	5.000000	713	0.385694	0.412000	0.423429	
737	0.393487	121	0.140496	142	0.753521	5.000000	737	0.393487	0.414000	0.422756	
754	0.433687	103	0.174757	143	0.664336	5.000000	754	0.433687	0.440000	0.423905	
742	0.402965	121	0.173554	137	0.729927	5.000000	742	0.402965	0.420000	0.423661	
720	0.352778	140	0.178571	140	0.764286	5.000000	720	0.352778	0.386000	0.421446	
715	0.401399	121	0.082645	164	0.658537	5.000000	715	0.401399	0.405000	0.420532	
728	0.390110	126	0.071429	146	0.773973	5.000000	728	0.390110	0.406000	0.419767	
732	0.378415	113	0.194690	155	0.800000	5.000000	732	0.378415	0.423000	0.419929	
753	0.395750	114	0.166667	133	0.714286	5.000000	753	0.395750	0.412000	0.419551	
734	0.392371	117	0.111111	149	0.771812	5.000000	734	0.392371	0.416000	0.419390	
719	0.382476	122	0.147541	159	0.735849	5.000000	719	0.382476	0.410000	0.418982	
727	0.387895	113	0.247788	160	0.693750	5.000000	727	0.387895	0.421000	0.419066	
734	0.335150	137	0.102190	129	0.744186	5.000000	734	0.335150	0.356000	0.416543	
730	0.394521	129	0.131783	141	0.659574	5.000000	730	0.394521	0.398000	0.415830	
722	0.393352	129	0.155039	149	0.838926	5.000000	722	0.393352	0.429000	0.416318	
722	0.405817	126	0.246032	152	0.736842	5.000000	722	0.405817	0.436000	0.417021	
733	0.390177	129	0.186047	138	0.717391	5.000000	733	0.390177	0.409000	0.416744	
724	0.392265	122	0.163934	154	0.694805	5.000000	724	0.392265	0.411000	0.416553	
738	0.425474	114	0.140351	148	0.770270	5.000000	738	0.425474	0.444000	0.417438	
711	0.421941	129	0.170543	160	0.731250	5.000000	711	0.421941	0.439000	0.418112	
765	0.383007	101	0.207921	134	0.761194	5.000000	765	0.383007	0.416000	0.418048	
712	0.415730	117	0.230769	171	0.783626	5.000000	712	0.415730	0.457000	0.419194	
721	0.334258	120	0.200000	159	0.635220	5.000000	721	0.334258	0.366000	0.417674	
731	0.437756	112	0.178571	157	0.783439	5.000000	731	0.437756	0.463000	0.418933	
735	0.391837	115	0.165217	150	0.806667	5.000000	735	0.391837	0.428000	0.419178	
726	0.362259	104	0.115385	170	0.688235	5.000000	726	0.362259	0.392000	0.418463	
715	0.376224	135	0.185185	150	0.713333	5.000000	715	0.376224	0.401000	0.418015	
741	0.414305	106	0.169811	153	0.692810	5.000000	741	0.414305	0.431000	0.418340	
