Rate	71.43
Rev Jump	14.29
Tree Move	14.29
Rate Tried	% Accepted	Rev Jump Tried	% Accepted	Tree Move Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
750	0.356000	113	0.017699	137	0.437956	2.240039	750	0.356000	0.329000	0.281338	
734	0.367847	109	0.000000	157	0.554140	2.240039	734	0.367847	0.357000	0.287643	
725	0.332414	128	0.000000	147	0.578231	2.240039	725	0.332414	0.326000	0.290593	
737	0.355495	108	0.000000	155	0.567742	2.240039	737	0.355495	0.350000	0.294836	
740	0.348649	129	0.000000	131	0.564885	2.240039	740	0.348649	0.332000	0.297314	
729	0.389575	100	0.020000	171	0.561404	2.240039	729	0.389575	0.382000	0.302606	
712	0.359551	114	0.000000	174	0.511494	2.240039	712	0.359551	0.345000	0.305100	
717	0.379358	125	0.000000	158	0.563291	2.240039	717	0.379358	0.361000	0.308205	
749	0.356475	115	0.000000	136	0.720588	2.240039	749	0.356475	0.365000	0.311194	
736	0.361413	121	0.016529	143	0.587413	2.240039	736	0.361413	0.352000	0.313234	
733	0.380628	122	0.000000	145	0.593103	2.240039	733	0.380628	0.365000	0.315699	
706	0.373938	133	0.015038	161	0.534161	2.240039	706	0.373938	0.352000	0.317349	
737	0.358209	102	0.000000	161	0.776398	2.240039	737	0.358209	0.389000	0.320464	
742	0.366577	117	0.000000	141	0.553191	2.240039	742	0.366577	0.350000	0.321695	
752	0.377660	102	0.019608	146	0.636986	2.240039	752	0.377660	0.379000	0.323987	
725	0.351724	128	0.000000	147	0.523810	2.240039	725	0.351724	0.332000	0.324295	
762	0.389764	101	0.019802	137	0.591241	2.240039	762	0.389764	0.380000	0.326358	
737	0.377205	109	0.000000	154	0.603896	2.240039	737	0.377205	0.371000	0.327953	
758	0.361478	80	0.025000	162	0.592593	2.240039	758	0.361478	0.372000	0.329471	
748	0.391711	114	0.008772	138	0.543478	2.240039	748	0.391711	0.369000	0.330789	
728	0.395604	117	0.008547	155	0.567742	2.240039	728	0.395604	0.377000	0.332280	
738	0.363144	119	0.016807	143	0.636364	2.240039	738	0.363144	0.361000	0.333177	
750	0.362667	99	0.020202	151	0.576159	2.240039	750	0.362667	0.361000	0.334020	
740	0.378378	96	0.020833	164	0.597561	2.240039	740	0.378378	0.380000	0.335372	
758	0.358839	108	0.000000	134	0.611940	2.240039	758	0.358839	0.354000	0.335905	
739	0.381597	121	0.000000	140	0.628571	2.240039	739	0.381597	0.370000	0.336852	
725	0.325517	127	0.000000	148	0.547297	2.240039	725	0.325517	0.317000	0.336315	
728	0.375000	123	0.016260	149	0.503356	2.240039	728	0.375000	0.350000	0.336675	
701	0.326676	137	0.043796	162	0.567901	2.240039	701	0.326676	0.327000	0.336427	
746	0.359249	112	0.000000	142	0.535211	2.240039	746	0.359249	0.344000	0.336617	
754	0.364721	113	0.000000	133	0.503759	2.240039	754	0.364721	0.342000	0.336748	
748	0.366310	118	0.000000	134	0.559701	2.240039	748	0.366310	0.349000	0.337040	
736	0.381793	129	0.000000	135	0.607407	2.240039	736	0.381793	0.363000	0.337643	
763	0.397117	108	0.000000	129	0.527132	2.240039	763	0.397117	0.371000	0.338401	
753	0.383798	116	0.017241	131	0.427481	2.240039	753	0.383798	0.347000	0.338592	
729	0.396433	105	0.000000	166	0.524096	2.240039	729	0.396433	0.376000	0.339406	
704	0.322443	105	0.028571	191	0.429319	2.240039	704	0.322443	0.312000	0.338823	
728	0.332418	120	0.008333	152	0.611842	2.240039	728	0.332418	0.336000	0.338764	
727	0.353508	121	0.016529	152	0.440789	2.240039	727	0.353508	0.326000	0.338503	
730	0.343836	126	0.000000	144	0.645833	2.240039	730	0.343836	0.344000	0.338613	
741	0.358974	99	0.000000	160	0.406250	2.240039	741	0.358974	0.331000	0.338464	
734	0.380109	111	0.018018	155	0.580645	2.240039	734	0.380109	0.371000	0.339090	
746	0.359249	110	0.000000	144	0.500000	2.240039	746	0.359249	0.340000	0.339107	
775	0.361290	79	0.000000	146	0.534247	2.240039	775	0.361290	0.358000	0.339457	
733	0.368349	123	0.000000	144	0.451389	2.240039	733	0.368349	0.335000	0.339376	
754	0.377984	107	0.000000	139	0.453237	2.240039	754	0.377984	0.348000	0.339530	
750	0.353333	104	0.000000	146	0.705479	2.240039	750	0.353333	0.368000	0.340029	
724	0.377072	113	0.017699	163	0.527607	2.240039	724	0.377072	0.361000	0.340391	
760	0.401316	107	0.000000	133	0.609023	2.240039	760	0.401316	0.386000	0.341164	
713	0.315568	134	0.000000	153	0.542484	2.874206	713	0.315568	0.308000	0.340611	
687	0.257642	132	0.030303	181	0.519337	2.874206	687	0.257642	0.275000	0.339535	
742	0.323450	117	0.017094	141	0.468085	2.874206	742	0.323450	0.308000	0.339027	
