Options:
Model:                           Discrete: Dependent
Tree File Name:                  ./data/bantu-iroquois-exogamy.unilineal.descent.bttrees
Data File Name:                  ./data/bantu-iroquois-exogamy.unilineal.descent.btdata
Log File Name:                   ./output/bantu-iroquois-exogamy.unilineal.descent-dep3.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2838724144
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   ./output/bantu-iroquois-exogamy.unilineal.descent-dep3.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           Empirical: (0.322581,0.048387,0.532258,0.096774)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.000000
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       62
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
21000	-67.883488	595	1	2	'0 Z 0 0 0 0 Z 0 	D	1.683672	0.000000	1.683672	1.683672	1.683672	1.683672	0.000000	1.683672	0.020205	0.011030	0.913590	0.055175	
22000	-69.761321	65	1	2	'0 0 Z Z 0 0 0 0 	D	1.623997	1.623997	0.000000	0.000000	1.623997	1.623997	1.623997	1.623997	0.353474	0.000000	0.632723	0.013802	
23000	-69.181270	436	1	2	'0 0 Z Z 0 0 0 0 	D	1.301235	1.301235	0.000000	0.000000	1.301235	1.301235	1.301235	1.301235	0.425079	0.000000	0.563768	0.011153	
24000	-66.016702	958	1	3	'0 Z 0 Z 0 0 Z 0 	D	1.622916	0.000000	1.622916	0.000000	1.622916	1.622916	0.000000	1.622916	0.000000	0.000000	0.972322	0.027678	
25000	-67.682629	871	2	2	'0 Z 1 0 1 0 Z 1 	D	1.713071	0.000000	3.037160	1.713071	3.037160	1.713071	0.000000	3.037160	0.020107	0.012367	0.880430	0.087095	
26000	-69.823615	131	1	2	'0 0 0 Z 0 0 Z 0 	D	2.308387	2.308387	2.308387	0.000000	2.308387	2.308387	0.000000	2.308387	0.391777	0.030772	0.541658	0.035794	
27000	-69.345305	723	1	3	'0 Z Z Z 0 0 0 0 	D	1.164403	0.000000	0.000000	0.000000	1.164403	1.164403	1.164403	1.164403	0.000000	0.000000	0.989351	0.010649	
28000	-67.592061	714	1	1	'0 0 0 0 0 0 Z 0 	D	1.344398	1.344398	1.344398	1.344398	1.344398	1.344398	0.000000	1.344398	0.510615	0.016832	0.459699	0.012854	
29000	-68.763342	940	1	4	'0 Z Z Z 0 0 Z 0 	D	1.278100	0.000000	0.000000	0.000000	1.278100	1.278100	0.000000	1.278100	0.000000	0.000000	0.977535	0.022465	
30000	-67.078576	859	1	1	'0 0 0 Z 0 0 0 0 	D	1.180830	1.180830	1.180830	0.000000	1.180830	1.180830	1.180830	1.180830	0.524300	0.015476	0.446144	0.014080	
31000	-68.890052	578	1	1	'0 0 0 0 0 0 Z 0 	D	1.522697	1.522697	1.522697	1.522697	1.522697	1.522697	0.000000	1.522697	0.467018	0.015243	0.503227	0.014512	
32000	-69.412704	930	1	1	'0 Z 0 0 0 0 0 0 	D	2.494321	0.000000	2.494321	2.494321	2.494321	2.494321	2.494321	2.494321	0.035167	0.015927	0.863975	0.084931	
33000	-62.576864	859	2	2	'0 Z 0 1 0 0 Z 1 	D	1.751709	0.000000	1.751709	15.276355	1.751709	1.751709	0.000000	15.276355	0.365504	0.043574	0.502471	0.088450	
34000	-62.822163	728	2	1	'0 Z 0 1 0 0 0 1 	D	2.346480	0.000000	2.346480	16.476894	2.346480	2.346480	2.346480	16.476894	0.313326	0.048707	0.539804	0.098163	
35000	-62.421739	150	2	1	'0 Z 0 1 0 0 0 1 	D	2.464404	0.000000	2.464404	20.631762	2.464404	2.464404	2.464404	20.631762	0.321479	0.048385	0.533246	0.096889	
36000	-69.714262	63	1	3	'0 0 Z Z 0 0 Z 0 	D	1.484233	1.484233	0.000000	0.000000	1.484233	1.484233	0.000000	1.484233	0.400396	0.000000	0.581069	0.018534	
37000	-68.823017	410	1	1	'0 0 0 Z 0 0 0 0 	D	1.767229	1.767229	1.767229	0.000000	1.767229	1.767229	1.767229	1.767229	0.411289	0.026282	0.525032	0.037397	
38000	-67.616199	452	1	1	'0 Z 0 0 0 0 0 0 	D	1.607874	0.000000	1.607874	1.607874	1.607874	1.607874	1.607874	1.607874	0.008760	0.006091	0.938010	0.047139	
39000	-67.432928	446	1	2	'0 0 0 Z 0 0 Z 0 	D	1.727154	1.727154	1.727154	0.000000	1.727154	1.727154	0.000000	1.727154	0.495719	0.020978	0.470763	0.012540	
40000	-68.450658	976	1	4	'0 Z Z Z 0 0 Z 0 	D	1.045571	0.000000	0.000000	0.000000	1.045571	1.045571	0.000000	1.045571	0.000000	0.000000	0.984202	0.015798	
41000	-67.012644	694	1	2	'0 Z 0 0 0 0 Z 0 	D	1.625456	0.000000	1.625456	1.625456	1.625456	1.625456	0.000000	1.625456	0.016490	0.008672	0.928588	0.046250	
42000	-67.293915	999	1	4	'0 Z Z Z 0 0 Z 0 	D	1.028755	0.000000	0.000000	0.000000	1.028755	1.028755	0.000000	1.028755	0.000000	0.000000	0.977511	0.022489	
43000	-68.038198	130	1	1	'0 0 Z 0 0 0 0 0 	D	1.300261	1.300261	0.000000	1.300261	1.300261	1.300261	1.300261	1.300261	0.449937	0.000541	0.535600	0.013922	
44000	-70.707578	157	1	1	'0 0 0 Z 0 0 0 0 	D	2.118621	2.118621	2.118621	0.000000	2.118621	2.118621	2.118621	2.118621	0.359147	0.025459	0.567422	0.047972	
45000	-68.346854	967	1	2	'0 Z 0 0 0 0 Z 0 	D	1.217257	0.000000	1.217257	1.217257	1.217257	1.217257	0.000000	1.217257	0.005415	0.004004	0.966237	0.024344	
46000	-68.524634	851	1	1	'0 0 0 0 0 0 Z 0 	D	1.035680	1.035680	1.035680	1.035680	1.035680	1.035680	0.000000	1.035680	0.522425	0.010298	0.459967	0.007310	
47000	-68.525074	74	1	2	'0 Z 0 0 0 0 Z 0 	D	2.003662	0.000000	2.003662	2.003662	2.003662	2.003662	0.000000	2.003662	0.042198	0.018442	0.856961	0.082399	
48000	-68.784163	899	1	0	'0 0 0 0 0 0 0 0 	I	1.573318	1.573318	1.573318	1.573318	1.573318	1.573318	1.573318	1.573318	0.424882	0.015434	0.536080	0.023604	
49000	-71.525540	518	1	0	'0 0 0 0 0 0 0 0 	I	2.735208	2.735208	2.735208	2.735208	2.735208	2.735208	2.735208	2.735208	0.324887	0.029816	0.580698	0.064598	
50000	-68.073506	116	1	2	'0 0 Z Z 0 0 0 0 	D	1.164764	1.164764	0.000000	0.000000	1.164764	1.164764	1.164764	1.164764	0.498985	0.000000	0.494491	0.006525	
51000	-69.063856	454	1	1	'0 Z 0 0 0 0 0 0 	D	1.962715	0.000000	1.962715	1.962715	1.962715	1.962715	1.962715	1.962715	0.012600	0.007717	0.923803	0.055880	
52000	-68.951008	913	1	1	'0 0 0 0 0 0 Z 0 	D	1.432359	1.432359	1.432359	1.432359	1.432359	1.432359	0.000000	1.432359	0.457497	0.016923	0.508631	0.016948	
53000	-66.938337	293	1	2	'0 0 0 Z 0 0 Z 0 	D	1.196985	1.196985	1.196985	0.000000	1.196985	1.196985	0.000000	1.196985	0.649089	0.016661	0.329819	0.004431	
54000	-68.790010	231	1	3	'0 Z Z Z 0 0 0 0 	D	1.111666	0.000000	0.000000	0.000000	1.111666	1.111666	1.111666	1.111666	0.000000	0.000000	0.982436	0.017564	
55000	-67.173325	728	1	2	'0 Z 0 0 0 0 Z 0 	D	1.881509	0.000000	1.881509	1.881509	1.881509	1.881509	0.000000	1.881509	0.018064	0.009961	0.917768	0.054207	
56000	-67.921757	98	1	1	'0 0 0 0 0 0 Z 0 	D	1.577802	1.577802	1.577802	1.577802	1.577802	1.577802	0.000000	1.577802	0.480430	0.019206	0.483226	0.017138	
57000	-66.843046	543	1	1	'0 Z 0 0 0 0 0 0 	D	1.489559	0.000000	1.489559	1.489559	1.489559	1.489559	1.489559	1.489559	0.013829	0.008284	0.922632	0.055255	
58000	-67.389518	101	1	2	'0 Z 0 0 0 0 Z 0 	D	1.872645	0.000000	1.872645	1.872645	1.872645	1.872645	0.000000	1.872645	0.017708	0.009918	0.917793	0.054581	
59000	-67.451422	963	1	2	'0 0 0 Z 0 0 Z 0 	D	1.186625	1.186625	1.186625	0.000000	1.186625	1.186625	0.000000	1.186625	0.540871	0.018818	0.431209	0.009103	
60000	-68.134265	266	1	2	'0 0 0 Z 0 0 Z 0 	D	1.638575	1.638575	1.638575	0.000000	1.638575	1.638575	0.000000	1.638575	0.480998	0.018208	0.488818	0.011975	
61000	-67.701239	909	1	3	'0 Z 0 0 0 0 Z Z 	D	1.554246	0.000000	1.554246	1.554246	1.554246	1.554246	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
62000	-67.352155	891	1	2	'0 Z 0 0 0 0 Z 0 	D	1.513970	0.000000	1.513970	1.513970	1.513970	1.513970	0.000000	1.513970	0.008837	0.006116	0.948761	0.036286	
63000	-66.043073	204	1	1	'0 Z 0 0 0 0 0 0 	D	1.581766	0.000000	1.581766	1.581766	1.581766	1.581766	1.581766	1.581766	0.016000	0.009069	0.917370	0.057561	
64000	-68.552381	737	1	3	'0 0 Z Z 0 0 Z 0 	D	1.534306	1.534306	0.000000	0.000000	1.534306	1.534306	0.000000	1.534306	0.343682	0.000000	0.633787	0.022531	
65000	-66.632047	827	1	2	'0 Z 0 0 0 0 Z 0 	D	1.504599	0.000000	1.504599	1.504599	1.504599	1.504599	0.000000	1.504599	0.010010	0.006582	0.946187	0.037221	
66000	-68.089379	48	1	1	'0 0 Z 0 0 0 0 0 	D	1.017567	1.017567	0.000000	1.017567	1.017567	1.017567	1.017567	1.017567	0.627871	0.000051	0.368282	0.003796	
67000	-68.480877	418	1	1	'0 0 0 0 0 0 Z 0 	D	1.547219	1.547219	1.547219	1.547219	1.547219	1.547219	0.000000	1.547219	0.542620	0.015040	0.432530	0.009810	
68000	-68.433769	298	1	1	'0 Z 0 0 0 0 0 0 	D	1.847698	0.000000	1.847698	1.847698	1.847698	1.847698	1.847698	1.847698	0.022975	0.011750	0.895918	0.069357	
69000	-68.600279	115	1	1	'0 0 0 Z 0 0 0 0 	D	1.606378	1.606378	1.606378	0.000000	1.606378	1.606378	1.606378	1.606378	0.426743	0.023362	0.518425	0.031470	
70000	-69.378681	599	1	0	'0 0 0 0 0 0 0 0 	I	2.298541	2.298541	2.298541	2.298541	2.298541	2.298541	2.298541	2.298541	0.351958	0.025061	0.573486	0.049496	
71000	-68.970410	453	1	1	'0 Z 0 0 0 0 0 0 	D	2.237426	0.000000	2.237426	2.237426	2.237426	2.237426	2.237426	2.237426	0.015255	0.009012	0.913628	0.062104	
72000	-68.441245	905	1	2	'0 Z 0 0 0 0 Z 0 	D	1.452009	0.000000	1.452009	1.452009	1.452009	1.452009	0.000000	1.452009	0.008309	0.005710	0.951544	0.034436	
73000	-67.487154	553	1	1	'0 0 0 0 0 0 0 Z 	D	1.348407	1.348407	1.348407	1.348407	1.348407	1.348407	1.348407	0.000000	0.532038	0.012930	0.453241	0.001790	
74000	-67.084904	830	1	2	'0 0 0 Z 0 0 Z 0 	D	1.238501	1.238501	1.238501	0.000000	1.238501	1.238501	0.000000	1.238501	0.617774	0.021308	0.354342	0.006575	
75000	-70.161705	891	1	1	'0 Z 0 0 0 0 0 0 	D	0.921235	0.000000	0.921235	0.921235	0.921235	0.921235	0.921235	0.921235	0.001922	0.001857	0.977445	0.018777	
76000	-67.473819	436	1	2	'0 Z 0 0 0 0 Z 0 	D	1.488613	0.000000	1.488613	1.488613	1.488613	1.488613	0.000000	1.488613	0.011024	0.007095	0.942319	0.039562	
77000	-69.081015	974	1	2	'0 0 0 Z 0 0 Z 0 	D	2.059117	2.059117	2.059117	0.000000	2.059117	2.059117	0.000000	2.059117	0.399020	0.037172	0.523444	0.040365	
78000	-68.198850	314	1	3	'0 Z 0 0 0 0 Z Z 	D	1.193771	0.000000	1.193771	1.193771	1.193771	1.193771	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
79000	-68.535660	928	1	3	'0 0 Z Z 0 0 Z 0 	D	1.138296	1.138296	0.000000	0.000000	1.138296	1.138296	0.000000	1.138296	0.571063	0.000000	0.422574	0.006363	
80000	-68.894447	245	2	2	'1 0 0 0 0 1 Z Z 	D	0.610218	4.551792	4.551792	4.551792	4.551792	0.610218	0.000000	0.000000	0.383716	0.014313	0.601971	0.000000	
81000	-68.728098	191	1	3	'0 0 Z Z 0 0 Z 0 	D	1.599455	1.599455	0.000000	0.000000	1.599455	1.599455	0.000000	1.599455	0.362535	0.000000	0.613784	0.023680	
82000	-70.060897	156	1	3	'0 0 Z Z 0 0 Z 0 	D	1.973828	1.973828	0.000000	0.000000	1.973828	1.973828	0.000000	1.973828	0.278300	0.000000	0.671776	0.049924	
83000	-67.384377	365	1	1	'0 0 0 Z 0 0 0 0 	D	1.539357	1.539357	1.539357	0.000000	1.539357	1.539357	1.539357	1.539357	0.426069	0.018585	0.529324	0.026021	
84000	-69.405772	719	1	1	'0 0 Z 0 0 0 0 0 	D	0.986420	0.986420	0.000000	0.986420	0.986420	0.986420	0.986420	0.986420	0.550661	0.000108	0.443219	0.006012	
85000	-67.011521	456	1	0	'0 0 0 0 0 0 0 0 	I	1.369574	1.369574	1.369574	1.369574	1.369574	1.369574	1.369574	1.369574	0.425385	0.014112	0.538834	0.021668	
86000	-66.760824	492	1	2	'0 0 0 Z 0 0 Z 0 	D	1.658778	1.658778	1.658778	0.000000	1.658778	1.658778	0.000000	1.658778	0.421034	0.028059	0.524250	0.026657	
87000	-70.247100	205	1	1	'0 Z 0 0 0 0 0 0 	D	0.928633	0.000000	0.928633	0.928633	0.928633	0.928633	0.928633	0.928633	0.002119	0.001980	0.976274	0.019627	
88000	-69.908546	635	1	2	'0 Z 0 0 0 0 Z 0 	D	2.361399	0.000000	2.361399	2.361399	2.361399	2.361399	0.000000	2.361399	0.038289	0.016103	0.868445	0.077162	
89000	-71.853189	967	1	1	'0 0 0 Z 0 0 0 0 	D	0.697466	0.697466	0.697466	0.000000	0.697466	0.697466	0.697466	0.697466	0.771136	0.010196	0.215674	0.002994	
90000	-67.818398	820	1	0	'0 0 0 0 0 0 0 0 	I	1.301776	1.301776	1.301776	1.301776	1.301776	1.301776	1.301776	1.301776	0.487352	0.015914	0.477822	0.018912	
91000	-67.699973	164	1	1	'0 0 0 0 0 0 Z 0 	D	1.557398	1.557398	1.557398	1.557398	1.557398	1.557398	0.000000	1.557398	0.515819	0.023691	0.443458	0.017032	
92000	-66.621508	474	1	1	'0 0 0 Z 0 0 0 0 	D	1.513702	1.513702	1.513702	0.000000	1.513702	1.513702	1.513702	1.513702	0.440659	0.018928	0.515901	0.024512	
93000	-68.298468	909	2	2	'1 0 Z Z 1 1 0 1 	D	1.688489	1.364018	0.000000	0.000000	1.688489	1.688489	1.364018	1.688489	0.355417	0.000000	0.630633	0.013950	
94000	-70.089491	612	1	1	'0 0 0 0 0 0 Z 0 	D	1.940019	1.940019	1.940019	1.940019	1.940019	1.940019	0.000000	1.940019	0.431179	0.022628	0.520032	0.026161	
95000	-71.181851	955	1	1	'0 0 Z 0 0 0 0 0 	D	0.953995	0.953995	0.000000	0.953995	0.953995	0.953995	0.953995	0.953995	0.660052	0.000029	0.337131	0.002788	
96000	-66.152775	958	1	1	'0 Z 0 0 0 0 0 0 	D	1.527340	0.000000	1.527340	1.527340	1.527340	1.527340	1.527340	1.527340	0.004080	0.003391	0.960502	0.032027	
97000	-69.074210	633	1	2	'0 Z 0 0 0 0 Z 0 	D	1.096135	0.000000	1.096135	1.096135	1.096135	1.096135	0.000000	1.096135	0.002286	0.002180	0.980470	0.015063	
98000	-69.387682	739	1	3	'0 0 0 Z 0 0 Z Z 	D	1.356725	1.356725	1.356725	0.000000	1.356725	1.356725	0.000000	0.000000	0.627293	0.028439	0.344268	0.000000	
99000	-67.187161	956	2	3	'1 Z 0 0 0 1 Z Z 	D	1.099138	0.000000	2.745154	2.745154	2.745154	1.099138	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
100000	-68.613644	326	1	1	'0 0 0 0 0 0 Z 0 	D	1.920080	1.920080	1.920080	1.920080	1.920080	1.920080	0.000000	1.920080	0.449640	0.024252	0.500890	0.025219	
101000	-67.404659	830	1	2	'0 Z 0 0 0 0 Z 0 	D	1.216995	0.000000	1.216995	1.216995	1.216995	1.216995	0.000000	1.216995	0.004349	0.003310	0.971215	0.021126	
102000	-67.916353	292	1	1	'0 0 0 0 0 0 Z 0 	D	1.313981	1.313981	1.313981	1.313981	1.313981	1.313981	0.000000	1.313981	0.460972	0.014930	0.509521	0.014577	
103000	-69.212095	16	1	2	'0 0 Z Z 0 0 0 0 	D	1.384823	1.384823	0.000000	0.000000	1.384823	1.384823	1.384823	1.384823	0.420840	0.000000	0.566226	0.012935	
104000	-66.935398	357	1	2	'0 0 0 Z 0 0 Z 0 	D	1.068190	1.068190	1.068190	0.000000	1.068190	1.068190	0.000000	1.068190	0.624689	0.017523	0.352375	0.005413	
105000	-66.929497	509	1	1	'0 Z 0 0 0 0 0 0 	D	1.441887	0.000000	1.441887	1.441887	1.441887	1.441887	1.441887	1.441887	0.007659	0.005483	0.943673	0.043185	
106000	-67.156405	40	1	1	'0 Z 0 0 0 0 0 0 	D	1.963241	0.000000	1.963241	1.963241	1.963241	1.963241	1.963241	1.963241	0.014936	0.009046	0.914456	0.061562	
107000	-70.444876	193	1	3	'0 0 Z Z 0 0 Z 0 	D	1.960703	1.960703	0.000000	0.000000	1.960703	1.960703	0.000000	1.960703	0.283918	0.000000	0.681228	0.034854	
108000	-68.536451	82	1	3	'0 0 0 Z 0 0 Z Z 	D	1.099277	1.099277	1.099277	0.000000	1.099277	1.099277	0.000000	0.000000	0.681553	0.017641	0.300806	0.000000	
109000	-67.826743	586	1	1	'0 0 Z 0 0 0 0 0 	D	1.361090	1.361090	0.000000	1.361090	1.361090	1.361090	1.361090	1.361090	0.418740	0.000510	0.566564	0.014186	
110000	-67.575838	411	1	2	'0 Z 0 0 0 0 0 Z 	D	1.428787	0.000000	1.428787	1.428787	1.428787	1.428787	1.428787	0.000000	0.000000	0.000000	1.000000	0.000000	
111000	-67.319958	976	1	3	'0 0 0 Z 0 0 Z Z 	D	1.438988	1.438988	1.438988	0.000000	1.438988	1.438988	0.000000	0.000000	0.604220	0.026716	0.369064	0.000000	
112000	-68.679278	774	1	0	'0 0 0 0 0 0 0 0 	I	1.712384	1.712384	1.712384	1.712384	1.712384	1.712384	1.712384	1.712384	0.402814	0.019022	0.546862	0.031302	
113000	-67.913944	328	1	1	'0 Z 0 0 0 0 0 0 	D	1.092318	0.000000	1.092318	1.092318	1.092318	1.092318	1.092318	1.092318	0.002939	0.002545	0.969968	0.024549	
114000	-67.308599	167	1	2	'0 0 0 Z 0 0 Z 0 	D	1.568709	1.568709	1.568709	0.000000	1.568709	1.568709	0.000000	1.568709	0.530348	0.027779	0.428774	0.013099	
115000	-67.865315	492	1	2	'0 0 Z Z 0 0 0 0 	D	1.106631	1.106631	0.000000	0.000000	1.106631	1.106631	1.106631	1.106631	0.437145	0.000000	0.553453	0.009402	
116000	-70.430479	979	1	1	'0 0 0 Z 0 0 0 0 	D	0.856302	0.856302	0.856302	0.000000	0.856302	0.856302	0.856302	0.856302	0.545134	0.009588	0.436904	0.008374	
117000	-68.631076	655	1	2	'0 Z 0 0 0 0 0 Z 	D	1.410888	0.000000	1.410888	1.410888	1.410888	1.410888	1.410888	0.000000	0.000000	0.000000	1.000000	0.000000	
118000	-63.468634	524	2	2	'1 Z 0 0 1 1 Z 0 	D	1.836183	0.000000	12.846611	12.846611	1.836183	1.836183	0.000000	12.846611	0.306946	0.048911	0.546900	0.097243	
119000	-66.270191	999	1	0	'0 0 0 0 0 0 0 0 	I	1.317343	1.317343	1.317343	1.317343	1.317343	1.317343	1.317343	1.317343	0.467779	0.018630	0.489939	0.023652	
120000	-68.405369	644	1	3	'0 0 0 Z 0 0 Z Z 	D	1.678952	1.678952	1.678952	0.000000	1.678952	1.678952	0.000000	0.000000	0.515971	0.037098	0.446931	0.000000	
121000	-67.285345	382	1	1	'0 0 0 0 0 0 Z 0 	D	1.228936	1.228936	1.228936	1.228936	1.228936	1.228936	0.000000	1.228936	0.554101	0.012675	0.425465	0.007759	
122000	-67.698659	782	1	2	'0 0 0 Z 0 0 Z 0 	D	1.838710	1.838710	1.838710	0.000000	1.838710	1.838710	0.000000	1.838710	0.443999	0.027421	0.506457	0.022123	
123000	-67.596667	328	1	2	'0 0 0 Z 0 0 Z 0 	D	1.908482	1.908482	1.908482	0.000000	1.908482	1.908482	0.000000	1.908482	0.480547	0.034431	0.464184	0.020839	
124000	-68.820559	147	1	2	'0 Z 0 0 0 0 0 Z 	D	1.705470	0.000000	1.705470	1.705470	1.705470	1.705470	1.705470	0.000000	0.000000	0.000000	1.000000	0.000000	
125000	-69.416435	228	1	3	'0 0 Z Z 0 0 Z 0 	D	1.369978	1.369978	0.000000	0.000000	1.369978	1.369978	0.000000	1.369978	0.429262	0.000000	0.554583	0.016155	
126000	-68.267225	660	1	2	'0 Z 0 0 0 0 Z 0 	D	1.705410	0.000000	1.705410	1.705410	1.705410	1.705410	0.000000	1.705410	0.008385	0.005777	0.948938	0.036900	
127000	-66.849390	927	1	1	'0 0 0 Z 0 0 0 0 	D	1.587609	1.587609	1.587609	0.000000	1.587609	1.587609	1.587609	1.587609	0.444233	0.019795	0.510798	0.025174	
128000	-68.013753	807	1	2	'0 0 0 Z 0 0 Z 0 	D	1.180505	1.180505	1.180505	0.000000	1.180505	1.180505	0.000000	1.180505	0.463407	0.014690	0.510838	0.011065	
129000	-68.563306	118	1	1	'0 0 0 0 0 0 Z 0 	D	1.561025	1.561025	1.561025	1.561025	1.561025	1.561025	0.000000	1.561025	0.487627	0.019845	0.475462	0.017066	
130000	-66.126262	999	1	1	'0 Z 0 0 0 0 0 0 	D	1.537347	0.000000	1.537347	1.537347	1.537347	1.537347	1.537347	1.537347	0.014020	0.008259	0.922518	0.055204	
131000	-68.414000	704	1	3	'0 0 Z Z 0 0 Z 0 	D	1.212755	1.212755	0.000000	0.000000	1.212755	1.212755	0.000000	1.212755	0.513759	0.000000	0.477384	0.008857	
132000	-66.840170	631	1	2	'0 0 0 Z 0 0 Z 0 	D	1.259045	1.259045	1.259045	0.000000	1.259045	1.259045	0.000000	1.259045	0.562610	0.016826	0.413224	0.007339	
133000	-72.047246	685	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	2.376193	2.376193	2.376193	2.376193	2.376193	2.376193	2.376193	0.413820	0.026100	0.513538	0.046542	
134000	-69.683971	486	1	3	'0 0 Z Z 0 0 Z 0 	D	1.239886	1.239886	0.000000	0.000000	1.239886	1.239886	0.000000	1.239886	0.468598	0.000000	0.517651	0.013751	
135000	-69.036438	124	1	1	'0 Z 0 0 0 0 0 0 	D	1.477348	0.000000	1.477348	1.477348	1.477348	1.477348	1.477348	1.477348	0.009570	0.006261	0.937611	0.046557	
136000	-67.841058	367	1	2	'0 0 0 0 0 0 Z Z 	D	1.332444	1.332444	1.332444	1.332444	1.332444	1.332444	0.000000	0.000000	0.536083	0.012234	0.451683	0.000000	
137000	-67.070084	103	1	0	'0 0 0 0 0 0 0 0 	I	1.570847	1.570847	1.570847	1.570847	1.570847	1.570847	1.570847	1.570847	0.420630	0.021491	0.525344	0.032535	
138000	-68.840465	545	1	1	'0 0 0 Z 0 0 0 0 	D	1.699373	1.699373	1.699373	0.000000	1.699373	1.699373	1.699373	1.699373	0.380097	0.019196	0.567312	0.033395	
