Options:
Model:                           Discrete: Independent
Tree File Name:                  ./data/austronesian-crow-polygyny.bttrees
Data File Name:                  ./data/austronesian-crow-polygyny.btdata
Log File Name:                   ./output/austronesian-crow-polygyny-indep3.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            3725252115
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10050000
Burn in:                         50000
MCMC ML Start:                   False
Schedule File:                   ./output/austronesian-crow-polygyny-indep3.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Base frequency (PI's):           Empirical: (0.262500,0.662500,0.025000,0.050000)
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.000086
Restrictions:
    alpha1                       None
    beta1                        None
    alpha2                       None
    beta2                        None
Prior Information:
    Prior Categories:            100
    Priors
        alpha1 - exp 10.00 
        beta1 - exp 10.00 
        alpha2 - exp 10.00 
        beta2 - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       80
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	alpha1	beta1	alpha2	beta2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
51000	-63.027198	78	2.146050	30.096642	1.766525	2.179460	0.163432	0.763389	0.015565	0.057614	
52000	-62.861143	811	0.796009	30.077846	0.138360	0.978555	0.067037	0.861548	0.006385	0.065030	
53000	-63.318116	606	2.195307	48.043123	6.139030	1.770153	0.339017	0.584576	0.032287	0.044119	
54000	-61.281649	53	2.305321	37.035611	1.593966	1.141989	0.362539	0.560622	0.034528	0.042311	
55000	-62.987619	998	2.207645	16.767295	2.733097	1.475763	0.328939	0.595098	0.031213	0.044750	
56000	-62.397856	132	1.812093	18.179840	2.187762	0.978939	0.505497	0.415134	0.048079	0.031290	
57000	-64.739242	117	4.607661	23.726323	1.514328	1.421933	0.251539	0.673690	0.023947	0.050824	
58000	-66.262484	609	1.274217	27.244152	5.573643	0.733626	0.782308	0.133130	0.074514	0.010049	
59000	-64.692068	262	1.341178	29.764183	9.645875	4.295939	0.260275	0.664762	0.024789	0.050174	
60000	-61.334279	221	3.488092	35.015662	1.180331	0.999612	0.355875	0.567409	0.033893	0.042823	
61000	-66.812382	549	0.624715	2.881865	5.261758	2.901552	0.251538	0.738397	0.003026	0.007039	
62000	-63.411548	362	0.900494	19.335300	3.257681	2.343503	0.210757	0.714760	0.020198	0.054284	
63000	-67.428252	439	4.798030	27.727700	12.538250	3.760840	0.265149	0.659805	0.025251	0.049795	
64000	-64.746274	875	1.989485	12.765571	6.279737	1.950260	0.310161	0.615996	0.028690	0.045153	
65000	-62.609788	815	0.711946	16.585511	0.841257	1.598846	0.145170	0.779038	0.014429	0.061363	
66000	-64.501778	257	1.522715	34.799395	2.061163	2.553361	0.148666	0.778426	0.014159	0.058749	
67000	-61.578870	289	4.853790	63.580093	3.054582	1.535615	0.317611	0.606376	0.030249	0.045764	
68000	-61.609596	725	1.012259	26.716016	0.200161	1.221588	0.069030	0.859513	0.006576	0.064882	
69000	-61.225299	752	1.727393	26.527079	1.365795	1.182403	0.294015	0.630405	0.028002	0.047578	
70000	-63.137376	525	0.857456	15.906993	5.899395	1.892820	0.317707	0.604055	0.031212	0.047026	
71000	-61.536533	531	3.033686	43.267587	2.882383	1.760797	0.274242	0.650542	0.026118	0.049098	
72000	-60.994299	593	0.692302	13.380403	0.116331	1.030424	0.020302	0.899000	0.002236	0.078463	
73000	-63.281272	910	3.508384	37.229649	3.357330	0.818327	0.708064	0.208747	0.067435	0.015754	
74000	-64.508564	50	4.051373	34.003842	8.323320	3.763443	0.259042	0.666021	0.024671	0.050266	
75000	-61.279728	100	2.609208	28.126835	0.714134	1.475199	0.150710	0.776346	0.014353	0.058591	
76000	-61.849027	499	5.701468	45.965103	2.068165	1.217423	0.394623	0.527949	0.037583	0.039845	
77000	-62.539136	35	1.065748	11.536001	1.520093	2.255920	0.087799	0.843549	0.007970	0.060682	
78000	-62.379005	517	1.897583	23.152561	2.448550	1.061808	0.472395	0.448750	0.044989	0.033867	
79000	-63.552932	533	0.671578	9.733842	4.005617	2.213886	0.249618	0.672027	0.025006	0.053349	
80000	-61.586774	935	1.667193	21.163534	1.148630	1.019002	0.397082	0.525432	0.037824	0.039662	
81000	-61.592551	254	3.002013	31.396990	1.096354	1.107440	0.342575	0.580954	0.032626	0.043845	
82000	-62.389394	745	1.520032	19.845337	4.135498	1.854745	0.285226	0.639310	0.027182	0.048281	
83000	-62.931707	407	1.368934	34.373017	5.082090	1.903776	0.284657	0.639936	0.027110	0.048297	
84000	-63.591312	626	1.788828	65.516992	0.325497	1.686693	0.060208	0.868510	0.005734	0.065548	
85000	-61.589664	743	2.016504	42.401408	2.272158	1.097097	0.398840	0.523654	0.037985	0.039521	
86000	-64.458416	194	1.506174	21.582898	8.450374	2.100980	0.304147	0.620065	0.028975	0.046812	
87000	-62.376102	100	2.931140	34.381577	6.692326	2.288313	0.285540	0.639036	0.027194	0.048229	
88000	-61.562898	312	2.248962	24.043873	1.654653	1.578777	0.235406	0.690094	0.022419	0.052081	
89000	-63.791473	388	0.818825	21.765159	2.994779	2.206577	0.211556	0.714108	0.020228	0.054108	
90000	-62.071706	189	1.366096	21.593202	1.964794	1.317913	0.345566	0.577865	0.032930	0.043638	
91000	-61.681976	204	1.178198	18.653755	2.430552	1.700456	0.261779	0.663001	0.025015	0.050205	
92000	-64.343170	230	3.952301	35.606105	5.598774	3.226924	0.219502	0.706289	0.020905	0.053305	
93000	-63.360190	499	3.113922	28.722926	3.600114	2.517771	0.208581	0.717410	0.019865	0.054144	
94000	-65.646169	300	0.579382	5.874309	9.345221	3.773160	0.271922	0.685310	0.014269	0.028499	
95000	-64.567822	658	0.928821	7.702326	0.282348	1.870758	0.040450	0.910185	0.002621	0.046744	
96000	-61.995700	14	1.861402	30.704089	3.526826	1.769183	0.283596	0.641016	0.027009	0.048379	
97000	-63.459494	234	0.722883	22.326780	3.099360	1.079563	0.512467	0.407631	0.049009	0.030893	
98000	-62.104270	149	11.217619	79.088322	0.335814	1.405751	0.071020	0.857499	0.006764	0.064717	
99000	-62.582875	647	1.750796	22.070598	2.212212	0.936554	0.533255	0.386767	0.050788	0.029191	
100000	-61.109648	404	1.553395	28.120185	0.291745	1.411150	0.064745	0.863888	0.006166	0.065201	
101000	-61.820386	428	1.204543	10.654645	0.904882	1.113827	0.285546	0.642198	0.025971	0.046286	
102000	-61.836896	210	1.301185	15.244774	1.392724	1.321123	0.252046	0.673069	0.024031	0.050854	
103000	-63.896950	1000	0.659078	20.042593	0.024334	1.725317	0.004022	0.925313	0.000386	0.070279	
104000	-63.569660	88	0.603384	15.047111	0.160770	1.694915	0.025240	0.901346	0.002506	0.070908	
105000	-68.297108	598	2.444803	14.340928	9.189129	1.664566	0.343505	0.581131	0.032198	0.043166	
